row_index,table_index,manifest_table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,true_candidate_index,true_candidate_id,true_source_row,n_candidates,n_trajectories,n_timebins,n_units,projection_basis_dim,continuous_inference_basis_dim,trajectory_rmse,trajectory_corr_mean,continuous_joint_true_rank,continuous_joint_correct,input_mode,decoder_mode,fold,latent,feature_space_mode,feature_dim,feature_variance_fraction,input_dim,n_train_rows,train_source,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm
87,87,87,43,response_tables/trial_00043_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:1918,1918,4,16,40,756,20,20,0.10439950256823463,0.010619439751149928,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.33487296349035717,-0.33487296349035717,0.578682091903972,3.2735202506921244,0.47118792242838603,3.5544644711160847,0.7331511318097291
88,88,88,44,response_tables/trial_00044_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:1918,1918,4,16,40,756,20,20,0.1512166468493179,-0.16335304163359796,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.3034242359687571,-0.3034242359687571,0.5508395737133972,3.116019183349202,0.5389956680615676,3.5544644711160847,1.0522412597950055
89,89,89,44,response_tables/trial_00044_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:1918,1918,4,16,40,756,20,20,0.13198367963478552,0.22005649139031105,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.3034242359687571,-0.3034242359687571,0.5508395737133972,3.116019183349202,0.5389956680615676,3.5544644711160847,1.0522412597950055
90,90,90,45,response_tables/trial_00045_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:1945,1945,4,16,40,756,20,10,0.0611321569092742,-0.16155452526149067,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.17798910942545712,-0.17798910942545712,0.4218875554285254,2.386556410733806,0.397553656885843,2.583891354515397,0.7545274560758817
91,91,91,45,response_tables/trial_00045_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:1945,1945,4,16,40,756,20,10,0.05424556438451112,0.3375248373743904,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.17798910942545712,-0.17798910942545712,0.4218875554285254,2.386556410733806,0.397553656885843,2.583891354515397,0.7545274560758817
92,92,92,46,response_tables/trial_00046_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:1945,1945,4,16,40,756,20,20,0.15484016331269848,-0.15947466184013304,2,False,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.17666861507438913,-0.17666861507438913,0.4203196582059768,2.3776870446676646,0.41558562690141476,2.583891354515397,0.7132619468605909
93,93,93,46,response_tables/trial_00046_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:1945,1945,4,16,40,756,20,20,0.12972622330001873,0.378131253832508,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.17666861507438913,-0.17666861507438913,0.4203196582059768,2.3776870446676646,0.41558562690141476,2.583891354515397,0.7132619468605909
94,94,94,47,response_tables/trial_00047_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:1945,1945,4,16,40,756,20,20,0.18296799102845052,-0.1248912606670875,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.17775685449079587,-0.17775685449079587,0.42161220865956417,2.3849988141937235,0.40167716309404417,2.583891354515397,0.7396607520683104
95,95,95,47,response_tables/trial_00047_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:1945,1945,4,16,40,756,20,20,0.16791765118978658,0.31367038074318054,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.17775685449079587,-0.17775685449079587,0.42161220865956417,2.3849988141937235,0.40167716309404417,2.583891354515397,0.7396607520683104
96,96,96,48,response_tables/trial_00048_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:2122,2122,4,16,40,756,20,10,0.07061493959549729,0.3948314019296309,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.4069582359136258,-0.4069582359136258,0.6379327832253378,3.6086927756787532,0.334384940983661,3.781490868375987,0.6971255164479966
97,97,97,48,response_tables/trial_00048_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:2122,2122,4,16,40,756,20,10,0.05729114329897006,0.039454007078279535,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.4069582359136258,-0.4069582359136258,0.6379327832253378,3.6086927756787532,0.334384940983661,3.781490868375987,0.6971255164479966
98,98,98,49,response_tables/trial_00049_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:2122,2122,4,16,40,756,20,20,0.1630219637225457,0.13932184481697546,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.3923915479028684,-0.3923915479028684,0.6264116441309727,3.5435193710338018,0.38080600911664986,3.781490868375987,0.8651249347564226
99,99,99,49,response_tables/trial_00049_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:2122,2122,4,16,40,756,20,20,0.14003307237679447,-0.09410951880911539,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.3923915479028684,-0.3923915479028684,0.6264116441309727,3.5435193710338018,0.38080600911664986,3.781490868375987,0.8651249347564226
100,100,100,50,response_tables/trial_00050_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:2122,2122,4,16,40,756,20,20,0.2300667156201661,0.404079238767312,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.3834264151594352,-0.3834264151594352,0.619214353160063,3.5028053450201777,0.3918339704342317,3.781490868375987,1.0749535982301093
101,101,101,50,response_tables/trial_00050_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:2122,2122,4,16,40,756,20,20,0.1979293444232851,-0.06542642916537822,2,False,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.3834264151594352,-0.3834264151594352,0.619214353160063,3.5028053450201777,0.3918339704342317,3.781490868375987,1.0749535982301093
114,114,114,57,response_tables/trial_00057_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:2460,2460,4,16,40,756,20,10,0.04617069727502456,0.3010105540597021,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.8709190679832239,-0.8709190679832239,0.9332304474154408,5.279148622217712,0.3061497893212531,5.362318310907498,0.29629479205979525
115,115,115,57,response_tables/trial_00057_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:2460,2460,4,16,40,756,20,10,0.04210209788176571,0.06799037385624339,2,False,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.8709190679832239,-0.8709190679832239,0.9332304474154408,5.279148622217712,0.3061497893212531,5.362318310907498,0.29629479205979525
116,116,116,58,response_tables/trial_00058_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:2460,2460,4,16,40,756,20,20,0.11340302318442971,0.2528815877189346,2,False,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.845650556746516,-0.845650556746516,0.9195926036819326,5.202001327939903,0.38525683902481256,5.362318310907498,0.46144523615349103
117,117,117,58,response_tables/trial_00058_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:2460,2460,4,16,40,756,20,20,0.106993219350575,0.25079789486617743,2,False,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.845650556746516,-0.845650556746516,0.9195926036819326,5.202001327939903,0.38525683902481256,5.362318310907498,0.46144523615349103
118,118,118,59,response_tables/trial_00059_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:2460,2460,4,16,40,756,20,20,0.1444227906295276,0.2872863908022777,2,False,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.8381107511115585,-0.8381107511115585,0.9154838890507897,5.1787589281187705,0.3174427587436257,5.362318310907498,0.7210714660071259
119,119,119,59,response_tables/trial_00059_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:2460,2460,4,16,40,756,20,20,0.14134826623139082,0.1060634452653608,2,False,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.8381107511115585,-0.8381107511115585,0.9154838890507897,5.1787589281187705,0.3174427587436257,5.362318310907498,0.7210714660071259
150,150,150,75,response_tables/trial_00075_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:2822,2822,4,16,40,756,20,10,0.10741816335413189,-0.13775688616545426,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.22135871607094462,-0.22135871607094462,0.4704877427425125,2.6614805868670595,0.2934791612371889,2.7555457976012687,1.1887404120016363
151,151,151,75,response_tables/trial_00075_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:2822,2822,4,16,40,756,20,10,0.09929998811786606,0.18958666026123439,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.22135871607094462,-0.22135871607094462,0.4704877427425125,2.6614805868670595,0.2934791612371889,2.7555457976012687,1.1887404120016363
152,152,152,76,response_tables/trial_00076_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:2822,2822,4,16,40,756,20,20,0.19773242983670072,-0.30754935577391035,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.21793983520358506,-0.21793983520358506,0.46684026733304085,2.6408473500970713,0.31868332076123873,2.7555457976012687,1.268253308432054
153,153,153,76,response_tables/trial_00076_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:2822,2822,4,16,40,756,20,20,0.18257410816512454,0.04290677401942859,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.21793983520358506,-0.21793983520358506,0.46684026733304085,2.6408473500970713,0.31868332076123873,2.7555457976012687,1.268253308432054
154,154,154,77,response_tables/trial_00077_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:2822,2822,4,16,40,756,20,20,0.16824574598065045,-0.14643122281148302,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.21793983520358506,-0.21793983520358506,0.46684026733304085,2.6408473500970713,0.31868332076123873,2.7555457976012687,1.268253308432054
155,155,155,77,response_tables/trial_00077_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:2822,2822,4,16,40,756,20,20,0.15575551607090624,0.06783199747070019,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.21793983520358506,-0.21793983520358506,0.46684026733304085,2.6408473500970713,0.31868332076123873,2.7555457976012687,1.268253308432054
168,168,168,84,response_tables/trial_00084_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:3076,3076,4,16,40,756,20,10,0.08750166161642069,-0.34176286732853445,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.2606029719215943,-0.2606029719215943,0.5104928715678548,2.8877837698641873,-0.043816558191203565,2.841184441104203,0.40698255959891233
169,169,169,84,response_tables/trial_00084_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:3076,3076,4,16,40,756,20,10,0.07091803381655812,0.361311985793269,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.2606029719215943,-0.2606029719215943,0.5104928715678548,2.8877837698641873,-0.043816558191203565,2.841184441104203,0.40698255959891233
170,170,170,85,response_tables/trial_00085_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:3076,3076,4,16,40,756,20,20,0.16097125108786048,-0.3022460149176225,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.2614269829028752,-0.2614269829028752,0.5112993085296275,2.8923456662183384,0.06339837702029849,2.841184441104203,0.750897867591272
171,171,171,85,response_tables/trial_00085_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:3076,3076,4,16,40,756,20,20,0.16241460522275705,-0.26561153829146733,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.2614269829028752,-0.2614269829028752,0.5112993085296275,2.8923456662183384,0.06339837702029849,2.841184441104203,0.750897867591272
172,172,172,86,response_tables/trial_00086_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:3076,3076,4,16,40,756,20,20,0.17414022842446086,-0.1438567793052115,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.26381432357541185,-0.26381432357541185,0.5136285852397741,2.9055220450743753,0.12797451959705347,2.841184441104203,1.0720720182252368
173,173,173,86,response_tables/trial_00086_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:3076,3076,4,16,40,756,20,20,0.17104033957104323,0.34278757905240975,4,False,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.26381432357541185,-0.26381432357541185,0.5136285852397741,2.9055220450743753,0.12797451959705347,2.841184441104203,1.0720720182252368
174,174,174,87,response_tables/trial_00087_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:3099,3099,4,16,40,756,20,10,0.09615854175503302,0.350549564456495,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.18764194953086683,-0.18764194953086683,0.433176580081226,2.45041677781306,-0.006510477247759293,2.424047857082895,0.34308237989132334
175,175,175,87,response_tables/trial_00087_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:3099,3099,4,16,40,756,20,10,0.08599537911261616,0.28832236207351414,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.18764194953086683,-0.18764194953086683,0.433176580081226,2.45041677781306,-0.006510477247759293,2.424047857082895,0.34308237989132334
176,176,176,88,response_tables/trial_00088_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:3099,3099,4,16,40,756,20,20,0.1697228885246608,0.25729813382877476,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,observed_true_rows,0.19756110766970683,-0.19756110766970683,0.44447846704841265,2.514349905130672,-0.15187314649374117,2.424047857082895,0.3944007257512995
