logmar,offset_x_deg,offset_y_deg,offset_x_arcmin,offset_y_arcmin,signal_trace,mean_pairwise_sep,min_pairwise_sep,alpha_pooled,alpha_orientation_mean,mean_mimicry,max_mimicry
-0.2,-0.05999237671494484,0.009998729452490807,-3.5995426028966904,0.5999237671494484,0.011534846387803555,0.1484917551279068,0.11355680227279663,0.5532777905464172,0.2558169960975647,0.2824699282646179,0.6446496844291687
-0.2,-0.05999237671494484,0.019997458904981613,-3.5995426028966904,1.1998475342988968,0.024153687059879303,0.21559929847717285,0.14074529707431793,0.7461917996406555,0.20836065709590912,0.20515279471874237,0.4437284767627716
-0.2,-0.05999237671494484,0.02999618835747242,-3.5995426028966904,1.7997713014483452,0.05779218673706055,0.3241552710533142,0.10059482604265213,0.8073284029960632,0.46799540519714355,0.4499683380126953,0.7948291301727295
-0.2,-0.05999237671494484,0.039994917809963226,-3.5995426028966904,2.3996950685977936,0.011170631274580956,0.1469651609659195,0.09615418314933777,0.4637235701084137,0.13749656081199646,0.16055186092853546,0.3826712965965271
-0.2,-0.05999237671494484,0.04999364912509918,-3.5995426028966904,2.999618947505951,0.08525777608156204,0.37340477108955383,0.10846491158008575,0.8295607566833496,0.23173673450946808,0.21542800962924957,0.4718130826950073
-0.2,-0.05999237671494484,0.05999237671494484,-3.5995426028966904,3.5995426028966904,0.03200185298919678,0.2439773976802826,0.17075958847999573,0.830585777759552,0.5413907766342163,0.4975225329399109,0.7264554500579834
-0.2,-0.05999237671494484,0.0699911043047905,-3.5995426028966904,4.19946625828743,0.018995000049471855,0.19130298495292664,0.14176222681999207,0.6356220841407776,0.2101222276687622,0.1691761314868927,0.5536031126976013
-0.2,-0.05999237671494484,0.07998983561992645,-3.5995426028966904,4.799390137195587,0.05870344117283821,0.3243611454963684,0.13816584646701813,0.9172877669334412,0.45848894119262695,0.4364015758037567,0.77297043800354
-0.2,-0.04999364912509918,-0.07998983561992645,-2.999618947505951,-4.799390137195587,0.01721588894724846,0.17495274543762207,0.09588111191987991,0.8742167353630066,0.40950658917427063,0.39481303095817566,0.873685896396637
-0.2,-0.04999364912509918,-0.0699911043047905,-2.999618947505951,-4.19946625828743,0.02116418443620205,0.19865074753761292,0.11874974519014359,0.7544525861740112,0.46475332975387573,0.47375184297561646,0.7369591593742371
-0.2,-0.04999364912509918,-0.05999237671494484,-2.999618947505951,-3.5995426028966904,0.06985549628734589,0.34495681524276733,0.07505763322114944,0.7756271958351135,0.32524988055229187,0.3333497643470764,0.5733278393745422
-0.2,-0.04999364912509918,-0.04999364912509918,-2.999618947505951,-2.999618947505951,0.0036725124809890985,0.08328504115343094,0.042046818882226944,0.6660081744194031,0.41557079553604126,0.4090650677680969,0.7395241260528564
-0.2,-0.04999364912509918,-0.039994917809963226,-2.999618947505951,-2.3996950685977936,0.1110181137919426,0.42361125349998474,0.07448088377714157,0.48353251814842224,0.318045049905777,0.320398211479187,0.7865568995475769
-0.2,-0.04999364912509918,-0.02999618835747242,-2.999618947505951,-1.7997713014483452,0.006500538904219866,0.1124664768576622,0.0773792415857315,0.6504970192909241,0.2983911335468292,0.3427223563194275,0.697213351726532
-0.2,-0.04999364912509918,-0.019997458904981613,-2.999618947505951,-1.1998475342988968,0.012038431130349636,0.15010449290275574,0.0898360162973404,0.6954753994941711,0.34688830375671387,0.3973434865474701,0.6937976479530334
-0.2,-0.04999364912509918,-0.009998729452490807,-2.999618947505951,-0.5999237671494484,0.11147092282772064,0.42233026027679443,0.07505965232849121,0.7622023820877075,0.17288769781589508,0.24391572177410126,0.6137034893035889
-0.2,-0.04999364912509918,0.0,-2.999618947505951,0.0,0.0038581285625696182,0.08483055979013443,0.05733206495642662,0.6048921942710876,0.3796237111091614,0.37620702385902405,0.6393671631813049
-0.2,-0.04999364912509918,0.009998729452490807,-2.999618947505951,0.5999237671494484,0.09804797172546387,0.39147141575813293,0.06585443019866943,0.8225449323654175,0.2945139706134796,0.3596213161945343,0.625830352306366
-0.2,-0.04999364912509918,0.019997458904981613,-2.999618947505951,1.1998475342988968,0.008380233310163021,0.12727360427379608,0.08537290245294571,0.7308647036552429,0.44863006472587585,0.46317175030708313,0.7018099427223206
-0.2,-0.04999364912509918,0.02999618835747242,-2.999618947505951,1.7997713014483452,0.00622278917580843,0.10808665305376053,0.07203099876642227,0.6484133005142212,0.3547767996788025,0.3636917471885681,0.7403025031089783
-0.2,-0.04999364912509918,0.039994917809963226,-2.999618947505951,2.3996950685977936,0.10611385852098465,0.4136159420013428,0.0826200321316719,0.6417340636253357,0.19112107157707214,0.2274351716041565,0.6860231161117554
-0.2,-0.04999364912509918,0.04999364912509918,-2.999618947505951,2.999618947505951,0.005060017108917236,0.0951320007443428,0.04937758296728134,0.7431032061576843,0.4573395550251007,0.48184072971343994,0.6795496344566345
-0.2,-0.04999364912509918,0.05999237671494484,-2.999618947505951,3.5995426028966904,0.10304901748895645,0.4145558476448059,0.11566712707281113,0.849869430065155,0.408500075340271,0.4923725426197052,0.7458937168121338
-0.2,-0.04999364912509918,0.0699911043047905,-2.999618947505951,4.19946625828743,0.012482887133955956,0.15015123784542084,0.0648956224322319,0.7550107836723328,0.379483163356781,0.36076104640960693,0.6690066456794739
-0.2,-0.04999364912509918,0.07998983561992645,-2.999618947505951,4.799390137195587,0.006547898985445499,0.11133719980716705,0.07386001199483871,0.7934280633926392,0.43662652373313904,0.4527933597564697,0.7773321866989136
-0.2,-0.039994917809963226,-0.07998983561992645,-2.3996950685977936,-4.799390137195587,0.04164440929889679,0.2770216166973114,0.17129585146903992,0.8776978254318237,0.4495578408241272,0.41454651951789856,0.9309989213943481
-0.2,-0.039994917809963226,-0.0699911043047905,-2.3996950685977936,-4.19946625828743,0.017730606719851494,0.17928065359592438,0.06180817261338234,0.6366941928863525,0.297919362783432,0.25714635848999023,0.5580496788024902
-0.2,-0.039994917809963226,-0.05999237671494484,-2.3996950685977936,-3.5995426028966904,0.010622050613164902,0.14521487057209015,0.12786166369915009,0.5739368796348572,0.30547234416007996,0.2910086214542389,0.5444801449775696
-0.2,-0.039994917809963226,-0.04999364912509918,-2.3996950685977936,-2.999618947505951,0.09334853291511536,0.38966578245162964,0.09987564384937286,0.6775747537612915,0.45546555519104004,0.401050865650177,0.646786630153656
-0.2,-0.039994917809963226,-0.039994917809963226,-2.3996950685977936,-2.3996950685977936,0.0052000354044139385,0.09830254316329956,0.04635906219482422,0.433296799659729,0.12245380133390427,0.1357405036687851,0.22061645984649658
-0.2,-0.039994917809963226,-0.02999618835747242,-2.3996950685977936,-1.7997713014483452,0.0182168111205101,0.1809215396642685,0.05502266436815262,0.7073449492454529,0.34336504340171814,0.31794214248657227,0.6999489665031433
-0.2,-0.039994917809963226,-0.019997458904981613,-2.3996950685977936,-1.1998475342988968,0.0218869149684906,0.1956801563501358,0.05006416141986847,0.5906527638435364,0.24184133112430573,0.21251867711544037,0.3680848181247711
-0.2,-0.039994917809963226,-0.009998729452490807,-2.3996950685977936,-0.5999237671494484,0.008727028965950012,0.12982557713985443,0.0908469632267952,0.5758549571037292,0.24762952327728271,0.2196035534143448,0.4801974594593048
-0.2,-0.039994917809963226,0.0,-2.3996950685977936,0.0,0.07379528135061264,0.35211145877838135,0.09439139068126678,0.7677612900733948,0.35357943177223206,0.38176190853118896,0.653231143951416
-0.2,-0.039994917809963226,0.009998729452490807,-2.3996950685977936,0.5999237671494484,0.006424624007195234,0.10895192623138428,0.060019634664058685,0.592634916305542,0.12473451346158981,0.15885910391807556,0.3434595465660095
-0.2,-0.039994917809963226,0.019997458904981613,-2.3996950685977936,1.1998475342988968,0.011147023178637028,0.1448470652103424,0.0672491192817688,0.5864028930664062,0.061091501265764236,0.09816084802150726,0.42785578966140747
-0.2,-0.039994917809963226,0.02999618835747242,-2.3996950685977936,1.7997713014483452,0.02662188932299614,0.21561621129512787,0.051823120564222336,0.7677773833274841,0.5208613276481628,0.4270382821559906,0.7521710395812988
-0.2,-0.039994917809963226,0.039994917809963226,-2.3996950685977936,2.3996950685977936,0.007368844468146563,0.11367802321910858,0.03187282383441925,0.5377516746520996,0.32397085428237915,0.21811529994010925,0.483650803565979
