row_index,table_index,manifest_table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,true_candidate_index,true_candidate_id,true_source_row,n_candidates,n_trajectories,n_timebins,n_units,projection_basis_dim,continuous_inference_basis_dim,trajectory_rmse,trajectory_corr_mean,continuous_joint_true_rank,continuous_joint_correct,input_mode,decoder_mode,fold,latent,feature_space_mode,feature_dim,feature_variance_fraction,input_dim,n_train_rows,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm
114,114,114,57,response_tables/trial_00057_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:2460,2460,4,16,40,756,20,10,0.04617069727502456,0.3010105540597021,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,0.8709190679832239,-0.8709190679832239,0.9332304474154408,5.279148622217712,0.3061497893212531,5.362318310907498,0.29629479205979525
115,115,115,57,response_tables/trial_00057_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:2460,2460,4,16,40,756,20,10,0.04210209788176571,0.06799037385624339,2,False,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,0.8709190679832239,-0.8709190679832239,0.9332304474154408,5.279148622217712,0.3061497893212531,5.362318310907498,0.29629479205979525
116,116,116,58,response_tables/trial_00058_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:2460,2460,4,16,40,756,20,20,0.11340302318442971,0.2528815877189346,2,False,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,0.845650556746516,-0.845650556746516,0.9195926036819326,5.202001327939903,0.38525683902481256,5.362318310907498,0.46144523615349103
117,117,117,58,response_tables/trial_00058_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:2460,2460,4,16,40,756,20,20,0.106993219350575,0.25079789486617743,2,False,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,0.845650556746516,-0.845650556746516,0.9195926036819326,5.202001327939903,0.38525683902481256,5.362318310907498,0.46144523615349103
118,118,118,59,response_tables/trial_00059_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:2460,2460,4,16,40,756,20,20,0.1444227906295276,0.2872863908022777,2,False,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,0.8381107511115585,-0.8381107511115585,0.9154838890507897,5.1787589281187705,0.3174427587436257,5.362318310907498,0.7210714660071259
119,119,119,59,response_tables/trial_00059_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:2460,2460,4,16,40,756,20,20,0.14134826623139082,0.1060634452653608,2,False,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,0.8381107511115585,-0.8381107511115585,0.9154838890507897,5.1787589281187705,0.3174427587436257,5.362318310907498,0.7210714660071259
150,150,150,75,response_tables/trial_00075_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:2822,2822,4,16,40,756,20,10,0.10741816335413189,-0.13775688616545426,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,0.22135871607094462,-0.22135871607094462,0.4704877427425125,2.6614805868670595,0.2934791612371889,2.7555457976012687,1.1887404120016363
151,151,151,75,response_tables/trial_00075_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:2822,2822,4,16,40,756,20,10,0.09929998811786606,0.18958666026123439,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,0.22135871607094462,-0.22135871607094462,0.4704877427425125,2.6614805868670595,0.2934791612371889,2.7555457976012687,1.1887404120016363
152,152,152,76,response_tables/trial_00076_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:2822,2822,4,16,40,756,20,20,0.19773242983670072,-0.30754935577391035,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,0.21793983520358506,-0.21793983520358506,0.46684026733304085,2.6408473500970713,0.31868332076123873,2.7555457976012687,1.268253308432054
153,153,153,76,response_tables/trial_00076_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:2822,2822,4,16,40,756,20,20,0.18257410816512454,0.04290677401942859,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,0.21793983520358506,-0.21793983520358506,0.46684026733304085,2.6408473500970713,0.31868332076123873,2.7555457976012687,1.268253308432054
154,154,154,77,response_tables/trial_00077_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:2822,2822,4,16,40,756,20,20,0.16824574598065045,-0.14643122281148302,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,0.21793983520358506,-0.21793983520358506,0.46684026733304085,2.6408473500970713,0.31868332076123873,2.7555457976012687,1.268253308432054
155,155,155,77,response_tables/trial_00077_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:2822,2822,4,16,40,756,20,20,0.15575551607090624,0.06783199747070019,1,True,observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,32,0.6515567488573997,800,612,0.21793983520358506,-0.21793983520358506,0.46684026733304085,2.6408473500970713,0.31868332076123873,2.7555457976012687,1.268253308432054
