table_index,trial_id,response_cache_path,prior_scale,candidate_index,true_candidate_index,n_fit_trajectories,n_fit_samples,linear_train_r2,linear_residual_var,quadratic_train_r2,quadratic_residual_var,profile_energy,profile_start_index,optimizer_success,optimizer_iterations,optimizer_final_iterations,optimizer_stage_success_fraction,quadratic_continuation_scales,observation_continuation_scales,trajectory_hat_rms,trajectory_hat_temporal_std_mean
7,3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,0,0,16,640,0.0009972633650223717,6.402140967061097e-05,0.26879409746968075,4.685956396590653e-05,245.4510686136461,1,True,154,46,1.0,"0,0.25,0.5,1","4,2,1,1",0.10399339900926033,0.038108718215174794
7,3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,1,0,16,640,0.003258491596212054,5.185854893926188e-05,0.23168779369732329,3.997381047668649e-05,370.43449221754094,1,False,288,80,0.5,"0,0.25,0.5,1","4,2,1,1",0.19797327471890194,0.11676037762753473
7,3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,2,0,16,640,0.0015166633017541509,6.0874879233104393e-05,0.26033600230396503,4.509535099675784e-05,251.32341939854433,0,True,209,55,1.0,"0,0.25,0.5,1","4,2,1,1",0.10025488338837157,0.04544959642611557
7,3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,3,0,16,640,0.0009684257933829654,6.202945764251922e-05,0.2683798996270981,4.54259897266378e-05,221.11615273975764,0,True,154,23,1.0,"0,0.25,0.5,1","4,2,1,1",0.10046066262363014,0.04517140558640093
8,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,0,0,16,640,0.006853783610298758,8.283366566568994e-05,0.30797140111686416,5.771885815500949e-05,88.76553153473591,1,True,138,10,1.0,"0,0.25,0.5,1","4,2,1,1",0.11378248351566755,0.017795051849888353
8,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,1,0,16,640,0.0010898509249424038,0.00011377178593081364,0.3434783359386163,7.477513597363684e-05,93.83602861070442,1,True,229,57,1.0,"0,0.25,0.5,1","4,2,1,1",0.09826993469063687,0.018484381427554344
8,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,2,0,16,640,0.005524269409069693,9.179272986031169e-05,0.2971402878627809,6.487580310036436e-05,76.50535300606438,1,True,143,22,1.0,"0,0.25,0.5,1","4,2,1,1",0.10634307074095652,0.017994100620106035
8,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,3,0,16,640,0.004191768192292944,8.89481651602338e-05,0.30010698304848715,6.251625330841703e-05,77.35572270994876,1,True,145,11,1.0,"0,0.25,0.5,1","4,2,1,1",0.10919103244690452,0.017940391105859183
9,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,0,0,16,640,0.0034949493217680816,0.000149673650133911,0.2630972614074656,0.00011068174978516364,50.990792977375754,1,True,121,11,1.0,"0,0.25,0.5,1","4,2,1,1",0.10254281752750813,0.01608668543228663
9,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,1,0,16,640,0.003666982434836319,0.00013098192966756316,0.3331809718288755,8.766270063231204e-05,89.67681495173608,1,True,215,50,1.0,"0,0.25,0.5,1","4,2,1,1",0.09211512851401882,0.017973243815094814
