run_label,run_slug,run_family,run_dirname,table_index,manifest_table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,likelihood_scale,n_candidates,n_timebins,n_units,observer_mode,latent,posterior_temperature,analyzer_posterior_temperature,score_column,true_candidate_index_local,pred_candidate_index_local,true_candidate_id,pred_candidate_id,image_correct,true_rank,true_margin,candidate_posterior_true_mass,candidate_posterior_entropy,candidate_posterior_N_eff,candidate_posterior_N_eff_fraction,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm,map_feature_cosine,map_feature_mse,map_feature_rmse
Origin 2.0x parallel k20,origin_scale2_parallel_k20,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_k20_ridge0p1_full,0,4,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,2,source_row:25,source_row:9142,False,3,-0.3904524866649126,0.03629845721561106,0.5530497948754698,1.426138847702234,0.3565347119255585,0.6543693417012932,-0.6543693417012932,0.8089309869830017,44.835506216684706,0.638534320129942,55.35716385314352,49.32060817031876,0.5450920735126369,0.8627886600790683,0.9288641774118906
Origin 2.0x parallel k20,origin_scale2_parallel_k20,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_k20_ridge0p1_full,1,10,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,3,source_row:76,source_row:4203,False,2,-0.22465619858439823,0.13710272356991784,0.5485020054651703,1.419961951607814,0.3549904879019535,0.19955023287586857,-0.19955023287586857,0.4467104575403049,24.75920667942873,0.8682700331634632,47.34179291251737,48.94330479532425,0.8237351843954694,0.2779343607150047,0.5271948033839149
Origin 2.0x parallel k20,origin_scale2_parallel_k20,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_k20_ridge0p1_full,2,16,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,0,source_row:87,source_row:87,True,1,2.468128639430688,0.9999999973402314,5.517706116987257e-08,1.0000000053195373,0.2500000013298843,2.816051798249765e-18,-2.816051798249765e-18,1.678109590655439e-09,9.30102742938826e-08,1.0,31.988853179568522,31.98885314274909,1.0,0.0,0.0
Origin 2.0x parallel k20,origin_scale2_parallel_k20,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_k20_ridge0p1_full,3,22,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,0,source_row:369,source_row:369,True,1,0.8276181972453287,0.9986692841860155,0.01014485677062812,1.0026649740748654,0.25066624351871636,9.930809644408815e-07,-9.930809644408815e-07,0.000996534477296637,0.05523354707749981,0.999999329520217,43.55782142770001,43.53528523071734,1.0000000000000002,0.0,0.0
Origin 2.0x parallel k20,origin_scale2_parallel_k20,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_k20_ridge0p1_full,4,28,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,0,source_row:420,source_row:420,True,1,0.029588411635813827,0.5588991231395888,0.6862575591262241,1.9726449912641077,0.49316124781602694,0.14409927819762575,-0.14409927819762575,0.37960410719277754,21.039795213430818,0.9104864748522137,50.81129610299023,47.33544507962586,1.0,0.0,0.0
Origin 2.0x parallel k20,origin_scale2_parallel_k20,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_k20_ridge0p1_full,5,34,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,0,source_row:454,source_row:454,True,1,0.0,0.49999997105773686,0.6931481629569378,2.000000231538112,0.500000057884528,2.0849643767055053e-15,-2.0849643767055053e-15,4.566141014801783e-08,2.530812234291456e-06,0.999999999999998,38.62978874581035,38.629787942630195,0.9999999999999999,0.0,0.0
Origin 2.0x parallel k20,origin_scale2_parallel_k20,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_k20_ridge0p1_full,6,40,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,0,source_row:455,source_row:455,True,1,0.0,0.49999990769378294,0.693150099625887,2.0000007384498044,0.5000001846124511,2.1207797558172926e-14,-2.1207797558172926e-14,1.4562897224856366e-07,8.071576927633611e-06,0.9999999999999803,38.62978874581035,38.629786184210154,0.9999999999999999,0.0,0.0
Origin 2.0x parallel k20,origin_scale2_parallel_k20,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_k20_ridge0p1_full,7,46,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,0,source_row:966,source_row:966,True,1,1.8958714373684415,0.9999997110665546,4.74642874650503e-06,1.0000005778670735,0.2500001444667684,4.975971776311971e-14,-4.975971776311971e-14,2.2306886327571518e-07,1.2363731352965566e-05,0.9999999999999675,43.20788650402636,43.207880925867805,0.9999999999999999,0.0,0.0
Origin 2.0x parallel k20,origin_scale2_parallel_k20,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_k20_ridge0p1_full,8,52,26,response_tables/trial_00026_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,0,source_row:1249,source_row:1249,True,1,0.2959830734368438,0.8422003676748608,0.5454253046211078,1.3855190265609771,0.3463797566402443,0.006799697514806813,-0.006799697514806813,0.08246027840607145,4.570412537778896,0.9913081467763686,34.41165285343677,33.48564658394786,1.0000000000000002,0.0,0.0
Origin 2.0x parallel k20,origin_scale2_parallel_k20,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_k20_ridge0p1_full,9,58,29,response_tables/trial_00029_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,0,source_row:1422,source_row:1422,True,1,0.07803225798676294,0.6504316323440771,0.6550123364873843,1.8367101686737288,0.4591775421684322,0.00044304676221562596,-0.00044304676221562596,0.021048676020491788,1.1666360415855508,0.9997177808611296,47.40472271920179,47.69598919592781,1.0,0.0,0.0
