trial_id,response_cache_path,prior_family,prior_scale,candidate_index,lag_model,lags,n_lags,n_trajectories,n_timebins,basis_dim,ridge,train_r2_energy,cv_r2_energy,mean_fold_r2_energy,feature_dim,coef_singular1,coef_singular2,coef_singular3,coef_s2_over_s1,coef_s3_over_s1,A_singular1_median,A_singular2_median,A_singular2_p10,A_anisotropy_median,A_condition_median,A_log10_condition_median,A_area_median,A_rank1_fraction_anisotropy_lt_0p1,A_rank1_fraction_anisotropy_lt_0p2
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,0,lag0_1_2_4,"0,1,2,4",4,16,40,10,0.01,0.06497248396821831,0.033573837135694284,0.005387412023701216,8,0.24552544738014692,0.06289308230539667,0.009203304866840158,0.25615708260178566,0.03748411810279969,,,,,,,,,
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,0,lag0_1_2_4_8,"0,1,2,4,8",5,16,40,10,0.01,0.21366395721735731,0.1606302291310644,-0.012258475642836608,10,0.3723440795866747,0.0656192911222083,0.034253941718900824,0.17623293807987983,0.09199539779691099,,,,,,,,,
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,1,instant,0,1,16,40,10,0.01,0.007090770598931151,-7.41505604695547e-07,0.0016233117413088638,2,0.050374059614179796,1.9034817196220188e-08,,3.7786943006003185e-07,,0.050374059614179796,1.9034817196220188e-08,1.9034817196220188e-08,3.7786943006003185e-07,2646416.7790475423,6.422658241433766,9.588610161874105e-10,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,1,lag0_1,"0,1",2,16,40,10,0.01,0.01500869200440691,0.0026347432805345905,0.0016976939424759863,4,0.13493266555206307,0.013663276258457525,2.8576279318279698e-08,0.10125995956987613,2.117817742750638e-07,,,,,,,,,
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,1,lag0_1_2,"0,1,2",3,16,40,10,0.01,0.02479501238104509,0.008766711127357052,0.003875158575149945,6,0.16929383446434124,0.019147233035550673,0.006002147124384374,0.1131005928014685,0.03545402077621805,,,,,,,,,
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,1,lag0_1_2_4,"0,1,2,4",4,16,40,10,0.01,0.060660739254979945,0.0329759848929112,0.009143575355671202,8,0.24138613800478387,0.05705377778470975,0.005925104966706391,0.23635896516799584,0.024546169120071695,,,,,,,,,
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,1,lag0_1_2_4_8,"0,1,2,4,8",5,16,40,10,0.01,0.20750715819278542,0.16002216877275177,0.019144871252356976,10,0.37802923640211256,0.058401512462158155,0.03553547781176158,0.15448940674005443,0.09400192998290276,,,,,,,,,
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,2,instant,0,1,16,40,10,0.01,0.005684885639803183,0.0007881350202249005,0.0027020473010413992,2,0.04684396906774911,2.3910012853283724e-08,,5.104181675703728e-07,,0.04684396906774911,2.3910012853283724e-08,2.3910012853283724e-08,5.104181675703728e-07,1959177.9124165429,6.292073875950015,1.1200399025087064e-09,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,2,lag0_1,"0,1",2,16,40,10,0.01,0.015662778282574896,0.0048344350459106344,0.004621483378346752,4,0.16066390413725654,0.009131799087195126,1.4823612478530901e-08,0.056837901059554434,9.22647346218287e-08,,,,,,,,,
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,2,lag0_1_2,"0,1,2",3,16,40,10,0.01,0.026935709495568005,0.011570490010606616,0.009153336842554066,6,0.19701054082954142,0.011173130470548987,0.00789905158030589,0.05671336377994245,0.04009456319974449,,,,,,,,,
