trial_id,prior_family,prior_scale,response_cache_path,true_image_id_unsmoothed,continuous_joint_correct_unsmoothed,continuous_joint_pred_image_id_unsmoothed,continuous_joint_true_margin_unsmoothed,catalog_residual_true_best_anchor_index_unsmoothed,catalog_residual_true_anchor_score_gap_unsmoothed,trajectory_rmse_unsmoothed,trajectory_corr_mean_unsmoothed,nearest_trajectory_distance_unsmoothed,true_image_id_smooth6,continuous_joint_correct_smooth6,continuous_joint_pred_image_id_smooth6,continuous_joint_true_margin_smooth6,catalog_residual_true_best_anchor_index_smooth6,catalog_residual_true_anchor_score_gap_smooth6,trajectory_rmse_smooth6,trajectory_corr_mean_smooth6,nearest_trajectory_distance_smooth6,prediction_changed,anchor_changed,rmse_improved,corr_improved
0,axis_edge_parallel,0.5,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,source_row:25,True,source_row:25,0.2264304051935823,15,0.3842757191272312,0.0230811903853346,0.0876739516650489,0.0235040225088596,source_row:25,True,source_row:25,0.2270438357842295,15,0.3842408974307432,0.0224248166428138,0.0962971792099945,0.0235040225088596,False,False,True,True
0,axis_edge_orthogonal,0.5,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,source_row:25,True,source_row:25,0.2448002782178946,15,0.3992943491131768,0.0159695911795555,0.6183756888582297,0.0165096595883369,source_row:25,True,source_row:25,0.2441516633712694,15,0.3989239558199529,0.0151530953254742,0.6405700952374398,0.0165096595883369,False,False,True,True
1,axis_edge_parallel,1.0,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,source_row:25,True,source_row:25,0.1825015763029682,4,1.2068249044107802,0.0556997563352286,0.0218397494497142,0.0451176315546035,source_row:25,True,source_row:25,0.1869304577630828,4,1.204952615081254,0.0538801546622171,0.0262681098785525,0.0451176315546035,False,False,True,True
1,axis_edge_orthogonal,1.0,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,source_row:25,True,source_row:25,0.1572697850928648,4,1.233858539540961,0.0274116198884593,0.6581086154862195,0.0266389772295951,source_row:25,True,source_row:25,0.1603057070999511,4,1.2310945562092002,0.0260864625956804,0.6712071672428699,0.0266389772295951,False,False,True,True
2,axis_edge_parallel,2.0,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,source_row:25,False,source_row:9427,-0.2467409969168557,15,1.6236286256967103,0.1055093493822738,0.1044373390384034,0.0954675748944282,source_row:25,False,source_row:9427,-0.248361973154374,15,1.6321548751146793,0.1012550709447241,0.1027927379894736,0.0954675748944282,False,False,True,False
2,axis_edge_orthogonal,2.0,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,source_row:25,True,source_row:25,0.0191423427618246,15,1.645008312076584,0.083952497104205,0.6692461559765475,0.0689588785171508,source_row:25,True,source_row:25,0.0178629514679187,15,1.650727146234317,0.0801869447995452,0.663063261173449,0.0689588785171508,False,False,True,False
3,axis_edge_parallel,0.5,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,source_row:76,False,source_row:7530,-0.3311420967929734,14,2.094571840597837,0.1110580505386474,0.1407878623921299,0.0810113176703453,source_row:76,False,source_row:7530,-0.3144906608689553,14,2.1072396160420794,0.1082857898379112,0.1351691881697464,0.0810113176703453,False,False,True,False
3,axis_edge_orthogonal,0.5,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,source_row:76,False,source_row:4203,-0.2569479806949175,8,1.535621559483161,0.1547768424585464,0.467492100883025,0.1201969683170318,source_row:76,False,source_row:4203,-0.2464456559523569,8,1.5321308425309326,0.1543032173109835,0.4704216177071929,0.1201969683170318,False,False,True,True
4,axis_edge_parallel,1.0,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,source_row:76,False,source_row:4203,-0.2491536826129277,10,1.8255408803164528,0.1153810345619289,0.355814356505104,0.0744054690003395,source_row:76,False,source_row:4203,-0.2497128268153119,10,1.8213780075280963,0.1131619888803095,0.36122889931633,0.0744054690003395,False,False,True,True
4,axis_edge_orthogonal,1.0,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,source_row:76,True,source_row:76,0.1059398245749889,10,0.9646226020702215,0.1239313057355601,-0.0109194354633755,0.121529497206211,source_row:76,True,source_row:76,0.1055387796443483,10,0.9539497319145768,0.1215879311783177,-0.0084101148537408,0.121529497206211,False,False,True,True
5,axis_edge_parallel,2.0,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,source_row:76,False,source_row:4203,-0.4291923464101046,0,0.9278470787184006,0.0854194849531909,0.3140548791329468,0.0678257346153259,source_row:76,False,source_row:4203,-0.4188954097780879,0,0.9354570465304732,0.0835211263564062,0.3219780256398845,0.0678257346153259,False,False,True,True
5,axis_edge_orthogonal,2.0,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,source_row:76,True,source_row:76,0.1797940382862179,0,1.111478148341348,0.1034770633806442,0.4438330000732972,0.1292713582515716,source_row:76,True,source_row:76,0.1742997434024573,0,1.097162401233163,0.1005969986054323,0.4458340631254823,0.1292713582515716,False,False,True,True
6,axis_edge_parallel,0.5,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,source_row:87,True,source_row:87,2.5352463631881506,0,0.5402870913026732,0.0309176082611852,0.1785665215012545,0.0146469855681061,source_row:87,True,source_row:87,2.535443892106514,0,0.5403434528803928,0.0306850835690087,0.1787933903449693,0.0146469855681061,False,False,True,True
6,axis_edge_orthogonal,0.5,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,source_row:87,True,source_row:87,2.4527594785448628,12,0.8265547338564261,0.0245028041982774,0.5334542062973742,0.0209218095988035,source_row:87,True,source_row:87,2.4526652508929487,12,0.8265953185842818,0.0238802723244053,0.5383178594586853,0.0209218095988035,False,False,True,True
7,axis_edge_parallel,1.0,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,source_row:87,True,source_row:87,2.547518210706585,9,0.4728318369431576,0.0426158295901334,0.2994660701156486,0.0314196497201919,source_row:87,True,source_row:87,2.553731631000176,9,0.4821629246344514,0.0418681513224941,0.3099114720368534,0.0314196497201919,False,False,True,True
7,axis_edge_orthogonal,1.0,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,source_row:87,True,source_row:87,3.163792244958529,12,0.8032694875322477,0.0474728052718159,-0.2872912023464029,0.0399570688605308,source_row:87,True,source_row:87,3.167614233217364,12,0.8077676273289853,0.0471276051317141,-0.3145663317516225,0.0399570688605308,False,False,True,False
8,axis_edge_parallel,2.0,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,source_row:87,True,source_row:87,2.4255382965997114,4,1.079654550629357,0.0566678309856713,0.225890751706982,0.0750414580106735,source_row:87,True,source_row:87,2.4280486708728404,4,1.0882883802686365,0.0549652966542528,0.2485164808342996,0.0750414580106735,False,False,True,True
8,axis_edge_orthogonal,2.0,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,source_row:87,True,source_row:87,3.743458189215289,7,0.7691622373489508,0.0651003809003505,0.4596301502592959,0.0836718454957008,source_row:87,True,source_row:87,3.738416668929176,7,0.7768980288331022,0.0612755812272207,0.4824392399195729,0.0836718454957008,False,False,True,True
9,axis_edge_parallel,0.5,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,source_row:369,True,source_row:369,0.6158291886214329,0,0.6552833533005469,0.0246644059493201,-0.072356327590313,0.0179103221744298,source_row:369,True,source_row:369,0.6178027301090196,0,0.6536513022489316,0.0233592521491692,-0.0757409437348381,0.0179103221744298,False,False,True,False
9,axis_edge_orthogonal,0.5,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,source_row:369,True,source_row:369,0.6686391800562888,13,0.641639481036691,0.0532436497327858,0.2599337835051977,0.0223022680729627,source_row:369,True,source_row:369,0.6690251887213776,13,0.6454120814606767,0.0484107610989101,0.3474268985260273,0.0223022680729627,False,False,True,True
10,axis_edge_parallel,1.0,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,source_row:369,True,source_row:369,0.6517541218774454,9,0.8215313917150979,0.0566008483718238,0.1842984456373282,0.0343385972082614,source_row:369,True,source_row:369,0.6499367796079127,9,0.8132525536084358,0.0535643006887577,0.2137683174255812,0.0343385972082614,False,False,True,True
10,axis_edge_orthogonal,1.0,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,source_row:369,True,source_row:369,0.4437731324630363,7,0.9933124007561672,0.0463021705994689,0.1893579638956217,0.0408594645559787,source_row:369,True,source_row:369,0.4498770007590451,7,0.990650657565368,0.0431434712983853,0.2138965166212477,0.0408594645559787,False,False,True,True
11,axis_edge_parallel,2.0,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,source_row:369,True,source_row:369,0.8686274918314894,2,0.5031054760958114,0.0783698475259183,0.1550174369933143,0.0686771944165229,source_row:369,True,source_row:369,0.8774472037453052,2,0.5255710890401133,0.078011901643604,0.1130929973874003,0.0686771944165229,False,False,True,False
11,axis_edge_orthogonal,2.0,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,source_row:369,True,source_row:369,0.9727103303156356,8,0.8434426520500438,0.10947150699904,0.3570492050752462,0.0863324925303459,source_row:369,True,source_row:369,0.9927988698759692,8,0.8519550631226593,0.1071490251069619,0.3742106186126746,0.0863324925303459,False,False,True,True
12,axis_edge_parallel,0.5,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,source_row:420,True,source_row:420,0.4791741562553397,2,0.6357656712094126,0.0590753357915843,0.2283059474545732,0.0345378145575523,source_row:420,True,source_row:420,0.4799922338054898,2,0.635511736735225,0.0576918442528669,0.2312855079684962,0.0345378145575523,False,False,True,True
12,axis_edge_orthogonal,0.5,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,source_row:420,True,source_row:420,0.4365005502094732,1,1.1002812237050534,0.0930722179852577,0.7504421434485076,0.0494160540401935,source_row:420,True,source_row:420,0.4371132764481444,1,1.1039596654970865,0.0927225909223259,0.7468969516751166,0.0494160540401935,False,False,True,False
13,axis_edge_parallel,1.0,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,source_row:420,True,source_row:420,0.2506182130667298,11,0.9489257906486728,0.1202955343317182,0.1581505887991826,0.0546388961374759,source_row:420,True,source_row:420,0.2507281784153292,11,0.9503104769070774,0.1191450123119443,0.1601054151121556,0.0546388961374759,False,False,True,True
13,axis_edge_orthogonal,1.0,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,source_row:420,True,source_row:420,0.6217090697846288,11,0.8150024668656783,0.1572277203869634,-0.6851340368033405,0.0989503636956214,source_row:420,True,source_row:420,0.6222657103364213,11,0.8180468985630682,0.1559978613266472,-0.6835243996142389,0.0989503636956214,False,False,True,True
14,axis_edge_parallel,2.0,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,source_row:420,True,source_row:420,0.4365491423836261,9,1.1509425824556845,0.066656393483923,0.1867871998892212,0.0503900274634361,source_row:420,True,source_row:420,0.4411650631664088,9,1.1566048216446347,0.0653183234730703,0.1839105526581647,0.0503900274634361,False,False,True,False
14,axis_edge_orthogonal,2.0,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,source_row:420,True,source_row:420,0.4543135917057839,15,0.949246352927844,0.1067542205443164,0.7441555358827054,0.1211335361003875,source_row:420,True,source_row:420,0.4551201975696131,15,0.9576901036991216,0.1042117260949294,0.7334723687410662,0.1211335361003875,False,False,True,False
15,axis_edge_parallel,0.5,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,source_row:454,True,source_row:454,0.0,8,0.7974480803632105,0.0352040006852646,0.2002646309182589,0.0183938909322023,source_row:454,True,source_row:454,0.0,8,0.7941476133940455,0.0332200567059057,0.1817225192174022,0.0183938909322023,False,False,True,False
15,axis_edge_orthogonal,0.5,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,source_row:454,True,source_row:454,0.0,13,0.999382255232092,0.0310369739316307,0.115377888160472,0.0215728152543306,source_row:454,True,source_row:454,0.0,13,1.0015155236097255,0.0309182647015296,0.108090867867934,0.0215728152543306,False,False,True,False
16,axis_edge_parallel,1.0,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,source_row:454,True,source_row:454,0.0,0,0.6301193807030359,0.0573946649263347,-0.406178006685595,0.035708237439394,source_row:454,True,source_row:454,0.0,0,0.6325641589850193,0.0570371102012059,-0.424076358559166,0.035708237439394,False,False,True,False
16,axis_edge_orthogonal,1.0,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,source_row:454,True,source_row:454,0.0,15,0.4849637349809654,0.050810403743929,-0.1050031885811044,0.043026216328144,source_row:454,True,source_row:454,0.0,15,0.4811266906347669,0.0487377486545482,-0.1326590746042638,0.043026216328144,False,False,True,False
17,axis_edge_parallel,2.0,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,source_row:454,True,source_row:454,0.0,9,0.951239626044071,0.1255609666760803,0.2207059040742262,0.0845974832773208,source_row:454,True,source_row:454,0.0,9,0.957870676184598,0.1202358401038937,0.258714530344715,0.0845974832773208,False,False,True,True
17,axis_edge_orthogonal,2.0,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,source_row:454,True,source_row:454,0.0,9,0.7765292164923494,0.0992569456632198,0.1652108448539546,0.093567281961441,source_row:454,True,source_row:454,0.0,9,0.791010620673319,0.0949847960925637,0.1733366049499768,0.093567281961441,False,False,True,True
18,axis_edge_parallel,0.5,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,source_row:455,True,source_row:455,0.0,11,0.9265735509558796,0.021393939680005,0.2453759530364649,0.019874345511198,source_row:455,True,source_row:455,0.0,11,0.9267522186029282,0.0212402755019458,0.2108398316838374,0.019874345511198,False,False,True,False
18,axis_edge_orthogonal,0.5,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,source_row:455,True,source_row:455,0.0,15,1.0632894117089222,0.0163614646933661,0.1972612466124211,0.0202939249575138,source_row:455,True,source_row:455,0.0,15,1.061727634236206,0.0149686665458358,0.1982308529746478,0.0202939249575138,False,False,True,True
19,axis_edge_parallel,1.0,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,source_row:455,True,source_row:455,0.0,0,0.617508991274633,0.077176197626915,0.2646561376220587,0.0399310998618602,source_row:455,True,source_row:455,0.0,0,0.6182114200633464,0.0766822665019912,0.2588990889713939,0.0399310998618602,False,False,True,False
19,axis_edge_orthogonal,1.0,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,source_row:455,True,source_row:455,0.0,0,0.7825523239162067,0.0483390776907202,0.1081023326530706,0.0434504225850105,source_row:455,True,source_row:455,0.0,0,0.7831475629263309,0.0469365246274443,0.1051709395758505,0.0434504225850105,False,False,True,False
20,axis_edge_parallel,2.0,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,source_row:455,True,source_row:455,0.0,12,0.8857843721574454,0.0986961322930586,-0.181770732765341,0.0729313939809799,source_row:455,True,source_row:455,0.0,12,0.899523566063408,0.0928717706313327,-0.1711236743041261,0.0729313939809799,False,False,True,True
20,axis_edge_orthogonal,2.0,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,source_row:455,True,source_row:455,0.0,13,0.8367541566497039,0.115211578560361,0.0302783547078968,0.078880988061428,source_row:455,True,source_row:455,0.0,13,0.8390609098196364,0.1116481271704593,0.0416537749395771,0.078880988061428,False,False,True,True
21,axis_edge_parallel,0.5,response_tables/trial_00021_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,source_row:966,True,source_row:966,1.2313565667709554,10,0.8104742037662618,0.0214655582178129,-0.3082309379407783,0.0168074928224086,source_row:966,True,source_row:966,1.2329845353553424,10,0.8103706040602674,0.0198088591237912,-0.3090769952279161,0.0168074928224086,False,False,True,False
21,axis_edge_orthogonal,0.5,response_tables/trial_00021_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,source_row:966,True,source_row:966,1.2851604968897163,14,0.7490900406720584,0.0242196150408575,0.3061106920294614,0.0149706620723009,source_row:966,True,source_row:966,1.2848848579396304,14,0.75021991186577,0.0241999930288441,0.3159129185445257,0.0149706620723009,False,False,True,True
22,axis_edge_parallel,1.0,response_tables/trial_00022_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,source_row:966,True,source_row:966,0.893697102182557,13,0.8406662458707501,0.0383967224328678,0.1822239137685726,0.0344444289803504,source_row:966,True,source_row:966,0.8963190849123066,13,0.8470565558992575,0.0357156492153238,0.179053435157025,0.0344444289803504,False,False,True,False
22,axis_edge_orthogonal,1.0,response_tables/trial_00022_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,source_row:966,True,source_row:966,1.340994715216027,15,0.789773119101028,0.0358666042208436,0.1492080088412519,0.0332542210817337,source_row:966,True,source_row:966,1.3471681816653245,15,0.7949957483716048,0.0324420312005604,0.1881589947333355,0.0332542210817337,False,False,True,True
23,axis_edge_parallel,2.0,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,source_row:966,True,source_row:966,1.011673293468334,10,0.8636028806765808,0.0500611489063958,0.4663846567306674,0.0625251829624176,source_row:966,True,source_row:966,1.0062265273032835,10,0.861945319447841,0.0459818039574505,0.4812393261209123,0.0625251829624176,False,False,True,True
23,axis_edge_orthogonal,2.0,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,source_row:966,True,source_row:966,0.8548505810932738,1,0.7390114462614292,0.0915317354001996,-0.1558263095714233,0.0675372332334518,source_row:966,True,source_row:966,0.8766468574508508,1,0.7469256865476837,0.0868606074800691,-0.172068148749152,0.0675372332334518,False,False,True,False
24,axis_edge_parallel,0.5,response_tables/trial_00024_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,source_row:1249,True,source_row:1249,1.5395987708894268,10,0.3804530872164946,0.0170648645295468,0.193398305447327,0.0151675976812839,source_row:1249,True,source_row:1249,1.5409668706155344,10,0.3802866825197384,0.0159896393648614,0.1854810565940892,0.0151675976812839,False,False,True,False
24,axis_edge_orthogonal,0.5,response_tables/trial_00024_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,source_row:1249,True,source_row:1249,1.5863380308953765,7,0.6856263689285811,0.0227878738638179,-0.1191651000503069,0.0166355744004249,source_row:1249,True,source_row:1249,1.584537981371568,7,0.6866631250416049,0.0221085115167232,-0.1141527129977044,0.0166355744004249,False,False,True,True
25,axis_edge_parallel,1.0,response_tables/trial_00025_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,source_row:1249,True,source_row:1249,1.7586128905032865,14,0.7425384392047931,0.0274540885777863,0.2238207018567471,0.0302007757127285,source_row:1249,True,source_row:1249,1.76438590727156,14,0.7446546375713297,0.0255432227641535,0.243275619334185,0.0302007757127285,False,False,True,True
25,axis_edge_orthogonal,1.0,response_tables/trial_00025_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,source_row:1249,True,source_row:1249,1.576646071843129,7,1.2605481773633187,0.0319550118770496,-0.0188874915896322,0.0333614349365234,source_row:1249,True,source_row:1249,1.5817805930183797,7,1.258512223222226,0.0290596176512293,0.0214670144483281,0.0333614349365234,False,False,True,True
26,axis_edge_parallel,2.0,response_tables/trial_00026_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,source_row:1249,True,source_row:1249,1.800702532115622,5,0.7532931562615772,0.1297183410965614,0.112077306161505,0.0606703907251358,source_row:1249,True,source_row:1249,1.8347540482575369,5,0.7499424026909196,0.1258520039414604,0.1369409154879117,0.0606703907251358,False,False,True,True
26,axis_edge_orthogonal,2.0,response_tables/trial_00026_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,source_row:1249,True,source_row:1249,1.6036057374105326,7,0.8904568709896807,0.0777650413559915,-0.0935893156548845,0.0696878284215927,source_row:1249,True,source_row:1249,1.6233965209601138,7,0.9000463524723727,0.0715617708442118,-0.0391532870893021,0.0696878284215927,False,False,True,True
27,axis_edge_parallel,0.5,response_tables/trial_00027_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,source_row:1422,True,source_row:1422,0.0417722143524201,14,0.412815445247304,0.0176560843586318,-0.0289650265989095,0.0193165466189384,source_row:1422,True,source_row:1422,0.0418726223290377,14,0.4123273040392519,0.0175086822842439,-0.0357084024829787,0.0193165466189384,False,False,True,False
27,axis_edge_orthogonal,0.5,response_tables/trial_00027_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,source_row:1422,True,source_row:1422,0.018446437362229,4,0.5819642593424419,0.0135990804213368,0.245875464626022,0.0148371066898107,source_row:1422,True,source_row:1422,0.0171880948429929,4,0.5791261464199806,0.0133945530425988,0.2433413249593138,0.0148371066898107,False,False,True,False
28,axis_edge_parallel,1.0,response_tables/trial_00028_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,source_row:1422,True,source_row:1422,0.0257823937486705,2,0.9862223912236344,0.0431232860581174,-0.0036224021218317,0.0404599048197269,source_row:1422,True,source_row:1422,0.0256836724852291,2,0.9878489277252812,0.0400796312324282,-0.0106404796395387,0.0404599048197269,False,False,True,False
28,axis_edge_orthogonal,1.0,response_tables/trial_00028_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,source_row:1422,True,source_row:1422,0.0043123416480739,3,1.0849761387718786,0.0386096257946737,0.3181966372545763,0.0288260914385318,source_row:1422,True,source_row:1422,0.0069067297162064,3,1.0880233387120484,0.0370164642339737,0.3577918158358274,0.0288260914385318,False,False,True,True
29,axis_edge_parallel,2.0,response_tables/trial_00029_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,source_row:1422,True,source_row:1422,0.0813836717933327,11,0.665957524482053,0.1089066215788883,-0.1359420615468762,0.073497325181961,source_row:1422,True,source_row:1422,0.0821907585561803,11,0.6805360665673561,0.1081124934016454,-0.1218405157717317,0.073497325181961,False,False,True,True
29,axis_edge_orthogonal,2.0,response_tables/trial_00029_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,source_row:1422,True,source_row:1422,0.0445704268482245,11,0.7521706100863526,0.1254207779059982,-0.3701497034281608,0.0569136068224906,source_row:1422,True,source_row:1422,0.0486253551331401,11,0.7552241667489739,0.1236214289781686,-0.3754039767700152,0.0569136068224906,False,False,True,False
30,axis_edge_parallel,0.5,response_tables/trial_00030_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,source_row:1425,True,source_row:1425,0.0044862114662578,3,1.0322665161648388,0.0353857691957053,0.1577126190542297,0.0203155819326639,source_row:1425,True,source_row:1425,0.0044302159388962,3,1.0343031773280131,0.0356997405197828,0.1119445179825147,0.0203155819326639,False,False,False,False
30,axis_edge_orthogonal,0.5,response_tables/trial_00030_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,source_row:1425,True,source_row:1425,0.0090006839280931,8,1.077090106229832,0.0408434312990748,-0.3864246934918389,0.015146386809647,source_row:1425,True,source_row:1425,0.0093645498918704,8,1.0773831454804963,0.0403575586710057,-0.4099056357694424,0.015146386809647,False,False,True,False
31,axis_edge_parallel,1.0,response_tables/trial_00031_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,source_row:1425,False,source_row:1422,-0.0267995247639873,13,0.4850306683616168,0.0501872777707955,-0.0099535197046537,0.0372345298528671,source_row:1425,False,source_row:1422,-0.026503007257645,13,0.4885453884695039,0.0508569981969804,-0.0277911934977671,0.0372345298528671,False,False,False,False
31,axis_edge_orthogonal,1.0,response_tables/trial_00031_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,source_row:1425,True,source_row:1425,0.0221564723633491,9,0.8782163632858442,0.0394837798597115,0.521213007759443,0.03138093277812,source_row:1425,True,source_row:1425,0.021410411707734,9,0.8815610921080861,0.037168231702911,0.5351971605541225,0.03138093277812,False,False,True,True
32,axis_edge_parallel,2.0,response_tables/trial_00032_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,source_row:1425,False,source_row:1422,-0.0589070705833592,7,0.7811447403672105,0.0821587439732851,0.0872972390141887,0.0792028903961181,source_row:1425,False,source_row:1422,-0.0594855931932443,7,0.7644600441616376,0.0759327304262023,0.0850073504754184,0.0792028903961181,False,False,True,False
32,axis_edge_orthogonal,2.0,response_tables/trial_00032_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,source_row:1425,False,source_row:1422,-0.0285689614335069,4,1.085395283583182,0.1104790961670027,-0.2912493321395824,0.0531348772346973,source_row:1425,False,source_row:1422,-0.0284842242485297,4,1.1040752238844789,0.1065200270200285,-0.2821205248133888,0.0531348772346973,False,False,True,True
33,axis_edge_parallel,0.5,response_tables/trial_00033_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,source_row:1446,True,source_row:1446,1.7108282219900277,3,0.4454391209988557,0.0171636926517669,-0.2406246464214817,0.0160033963620662,source_row:1446,True,source_row:1446,1.710631027664192,3,0.4466588301717138,0.0167566485032157,-0.2590719059928151,0.0160033963620662,False,False,True,False
33,axis_edge_orthogonal,0.5,response_tables/trial_00033_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,source_row:1446,True,source_row:1446,1.9738475230901145,12,0.6804120702304317,0.0168104706900274,0.2484770870811457,0.0147783756256103,source_row:1446,True,source_row:1446,1.973423201985952,12,0.6807601294279948,0.0161849881510409,0.2212993136466244,0.0147783756256103,False,False,True,False
34,axis_edge_parallel,1.0,response_tables/trial_00034_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,source_row:1446,True,source_row:1446,1.7371254738282005,7,1.3367600652690612,0.0417117881057033,0.2215111000173087,0.0352808721363544,source_row:1446,True,source_row:1446,1.7308494972050994,7,1.3556765250224885,0.0396726945571034,0.2641881817347679,0.0352808721363544,False,False,True,True
