table_index,trial_id,response_cache_path,prior_scale,candidate_index,true_candidate_index,n_fit_trajectories,n_fit_samples,linear_train_r2,linear_residual_var,quadratic_train_r2,quadratic_residual_var,profile_energy,profile_start_index,optimizer_success,optimizer_iterations,optimizer_final_iterations,optimizer_stage_success_fraction,quadratic_continuation_scales,observation_continuation_scales,trajectory_hat_rms,trajectory_hat_temporal_std_mean
0,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.003910279990863241,0.0002359873575013871,0.4875581732309584,0.00012140451823084819,53.40592725173795,1,False,80,80,0.0,1,1,0.10876548644412,0.02127831026724926
0,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.007839245940876594,0.00023932619901218693,0.4847657006620264,0.00012428335424152093,52.38125608122168,1,False,80,80,0.0,1,1,0.10416202591140541,0.021930587820881753
0,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.0034508240196831075,0.00028932596784857624,0.478366043035942,0.0001514448590184671,44.085908221129976,0,True,76,76,1.0,1,1,0.09705658347649637,0.019392655720996698
0,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.0053164794249517255,0.0001751921434804486,0.46511530988397753,9.420845267661324e-05,97.8913043791776,0,True,68,68,1.0,1,1,0.10784539923196451,0.017407565380856332
1,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.006673500168508206,0.00013338885901485395,0.14816288356942275,0.00011438895574260172,60.36068731664867,1,True,55,55,1.0,1,1,0.15021032336439308,0.025187921895119796
1,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.005938651594868838,0.00017869405882580091,0.16430196312884937,0.00015022641650925384,67.96418770064739,0,True,71,71,1.0,1,1,0.1423532835656763,0.02818595912035687
1,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.006530571658747708,0.00015031461074088427,0.14443402475380573,0.00012944944541172312,49.9293359529807,1,True,56,56,1.0,1,1,0.13737898590577166,0.024862417397252406
1,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.004130398585213801,0.00014372549417554945,0.14304084022665697,0.00012367771699398175,54.09173710584881,0,True,41,41,1.0,1,1,0.14371811822482666,0.025155898237978442
2,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.001814038773128468,0.00012765421585281346,0.40128880280212775,7.656690373270308e-05,38.56337813545619,1,True,79,79,1.0,1,1,0.10411537315377221,0.014847150790781062
2,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.0007703334050723765,5.7228339469355385e-05,0.4065911865139513,3.39859815591862e-05,353.30747991111144,1,True,61,61,1.0,1,1,0.14636414808580614,0.017487441679477467
2,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.0037654566066439576,0.0001873119393617105,0.39735174849707466,0.00011330987616375562,107.15914607708145,0,True,67,67,1.0,1,1,0.10010483832183126,0.01854006265775473
2,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.0006775798506575281,0.00017429397105778822,0.38580368196477544,0.00010712329986895867,73.72628443541977,1,True,35,35,1.0,1,1,0.09195160102458744,0.012410447492909421
3,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.006150766786975015,0.00016968216003139316,0.32915248706661737,0.00011453533518179557,38.32387641857801,1,True,70,70,1.0,1,1,0.09920823894722049,0.017521835765876338
3,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.006077123948349916,0.000249821350999294,0.3138529172009593,0.0001724622657746063,29.12785392345689,1,True,78,78,1.0,1,1,0.09452298056287989,0.017705157358991995
3,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.000471204117108992,0.00018497291354531862,0.33044799719780604,0.00012390737039149377,45.15784240918893,1,False,80,80,0.0,1,1,0.1145456126200776,0.020994898048981935
3,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.0063968810115278,0.00016861954748998128,0.30417539189191956,0.00011808500628603536,51.50533099444928,0,True,60,60,1.0,1,1,0.1175486320777817,0.017016620273317525
4,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.005070320667049488,9.322390436510425e-05,0.40605496432381294,5.565204893789878e-05,48.683394098264785,0,True,75,75,1.0,1,1,0.11807653692141423,0.023953144206885157
4,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.0006513526297305949,0.00020988847930979515,0.40349569347457126,0.0001252809838966825,31.33744527961607,1,False,80,80,0.0,1,1,0.0943843197673002,0.021242776488825128
4,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.0011087766501214347,0.0001507309868402344,0.43765134875911194,8.485745511463371e-05,75.94702831074261,1,True,55,55,1.0,1,1,0.09479140882687807,0.017264391060642766
4,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.0019536508486072135,7.514314627513698e-05,0.37562969755348674,4.7008988116115075e-05,59.13268062345722,1,True,75,75,1.0,1,1,0.1210855209533363,0.023648632982532336
5,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.0006504598289955865,0.00020900480417935304,0.2524510568073809,0.00015634301533747674,37.592132639474876,0,True,72,72,1.0,1,1,0.12172595529750961,0.02551717740156835
5,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.0006504598289955865,0.00020900480417935304,0.2524510568073809,0.00015634301533747674,37.592132639474876,0,True,72,72,1.0,1,1,0.12172595529750961,0.02551717740156835
5,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.005485804581044307,5.179509814684712e-05,0.172400055880516,4.3102069864307985e-05,185.45507762347114,2,True,74,74,1.0,1,1,0.23344353278025756,0.03422391602621663
5,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.0014399052423831327,0.0002288021008597886,0.17240758393257383,0.00018962792970193547,47.79661389921977,2,True,54,54,1.0,1,1,0.13585595307785692,0.02230659095553334
6,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.0008050076345036405,0.00017327099941543162,0.24692012191123547,0.0001305920306978087,33.67624583350029,1,True,79,79,1.0,1,1,0.11199816730787282,0.02088440786059813
6,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.0008050076345036405,0.00017327099941543162,0.24692012191123547,0.0001305920306978087,33.67624583350029,1,True,79,79,1.0,1,1,0.11199816730787282,0.02088440786059813
6,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.0021497935698345794,4.105106105420187e-05,0.2310789080528759,3.163303117840668e-05,176.87997118484236,1,True,79,79,1.0,1,1,0.18981517762156414,0.024784274397681914
6,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.0010404789167286488,0.00020624146503979757,0.23959937982370572,0.00015698948216867425,42.98687161432608,0,True,44,44,1.0,1,1,0.11636926921532618,0.01637339015132755
7,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.003581345255159074,0.00020792169359128598,0.38680803469637237,0.00012795415994610018,23.856668326492038,1,True,77,77,1.0,1,1,0.0826443429658529,0.019466432329299184
