table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,n_candidates,n_trajectories,n_timebins,n_units,basis_dim,ridge,alpha,process_var,observation_var_floor,trajectory_initial_position,trajectory_initial_position_var,optimizer_max_iter,quadratic_continuation_scales,observation_continuation_scales,observer_mode,latent,image_correct,true_rank,true_margin,candidate_posterior_true_mass,candidate_posterior_entropy,candidate_posterior_N_eff,candidate_posterior_N_eff_fraction,pred_candidate_index_local,true_candidate_index_local,pred_candidate_id,true_candidate_id,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm,map_feature_cosine,map_feature_mse,map_feature_rmse
1,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,linear_continuous,pyramid_local_field,False,3.0,-86.4616258714376,2.8196356157726763e-38,3.1685143527004406e-33,1.0,0.25,2,0,source_row:11021,source_row:76,0.4644320156094235,-0.4644320156094235,0.681492491234807,37.77214783345195,0.7588915779183177,47.34179291251737,57.75066560606587,0.7588915779183177,0.4644320156094235,0.681492491234807
1,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_profile,pyramid_local_field,False,3.0,-16.187246693906744,9.004068945506038e-08,0.15213249261778888,1.072712555767682,0.2681781389419205,2,0,source_row:11021,source_row:76,0.442809365832554,-0.442809365832554,0.6654392277530338,36.88238565816487,0.7660718837811432,47.34179291251737,57.108905630655485,0.7588915779183177,0.4644320156094235,0.681492491234807
1,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_poisson,pyramid_local_field,False,2.0,-0.22465619858439823,0.301726563472058,1.2562698884437298,3.2996489703750282,0.8249122425937571,3,0,source_row:4203,source_row:76,0.10672158751495216,-0.10672158751495216,0.32668270158511936,18.106593187177236,0.925860700037086,47.34179291251737,46.63178102450979,0.8237351843954694,0.2779343607150047,0.5271948033839149
1,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,known,pyramid_local_field,True,1.0,0.45467566056157693,0.48312040043837035,1.1603330539689205,2.8169244760292607,0.7042311190073152,0,0,source_row:76,source_row:76,0.057006128984332556,-0.057006128984332556,0.23875956312644853,13.23339821209464,0.9601980332900513,47.34179291251737,45.96882344552439,1.0,0.0,0.0
2,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,zero,pyramid_local_field,True,1.0,4.757431641024596,0.9914620919152342,0.04933199932598338,1.0172220019810312,0.2543055004952578,0,0,source_row:87,source_row:87,2.8904760315630814e-05,-2.8904760315630814e-05,0.005376314752284395,0.29798560987003697,0.9999631540281599,31.988853179568522,31.871964428786235,1.0,0.0,0.0
2,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,joint,pyramid_local_field,True,1.0,2.215833897442849,0.8992534137808387,0.3391618960989998,1.2220719562432105,0.30551798906080263,0,0,source_row:87,source_row:87,0.003893335386002846,-0.003893335386002846,0.062396597551491906,3.4583704697155775,0.9946761156105819,31.988853179568522,30.772790310589407,1.0,0.0,0.0
2,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,best_single_tau,pyramid_local_field,True,1.0,2.50563936931826,0.9228113407888825,0.2809207625168929,1.1665105522171555,0.2916276380542889,0,0,source_row:87,source_row:87,0.0022923716761502912,-0.0022923716761502912,0.04787871840546999,2.6537079321458297,0.9969185443787121,31.988853179568522,31.026882433437997,1.0,0.0,0.0
2,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,linear_continuous,pyramid_local_field,False,3.0,-127.06200291386256,6.571632593599931e-56,3.9623325713894156e-53,1.0,0.25,2,0,source_row:10726,source_row:87,0.4156262323351551,-0.4156262323351551,0.6446908036688247,35.73239126805812,0.5618129988513454,31.988853179568522,41.982188414052516,0.5618129988513454,0.4156262323351551,0.6446908036688247
2,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_profile,pyramid_local_field,True,1.0,61.04615711345318,1.0,1.8777992199368208e-25,1.0,0.25,0,0,source_row:87,source_row:87,0.0,-0.0,0.0,0.0,1.0,31.988853179568522,31.988853179568522,1.0,0.0,0.0
2,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_poisson,pyramid_local_field,True,1.0,2.468140088232076,0.9053780896867041,0.36651455167600133,1.210895147496164,0.302723786874041,0,0,source_row:87,source_row:87,0.002676838065159334,-0.002676838065159334,0.05173816835914598,2.8676203612349864,0.9962805861485933,31.988853179568522,31.079083242499046,1.0,0.0,0.0
2,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,known,pyramid_local_field,True,1.0,4.0253786812668295,0.9816984697486693,0.0945517508999102,1.0373015968949932,0.2593253992237483,0,0,source_row:87,source_row:87,0.00012575830906719343,-0.00012575830906719343,0.011214201222877777,0.621554121098411,0.9998391048158062,31.988853179568522,31.744808435866066,1.0,0.0,0.0
3,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,zero,pyramid_local_field,True,1.0,4.7333533833137835,0.9912666107912312,0.050196756498539025,1.0176195390080212,0.2544048847520053,0,0,source_row:369,source_row:369,4.2737285388766887e-05,-4.2737285388766887e-05,0.006537376032382326,0.3623381579606154,0.9999709871571126,43.55782142770001,43.41095774743935,1.0000000000000002,0.0,0.0
3,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,joint,pyramid_local_field,True,1.0,1.0173480143967026,0.6272018010334474,1.0011720792095467,2.1886429101655587,0.5471607275413897,0,0,source_row:369,source_row:369,0.06429839689381682,-0.06429839689381682,0.2535712856255945,14.05434720141086,0.9487379423586001,43.55782142770001,38.49776649550964,1.0000000000000002,0.0,0.0
3,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,best_single_tau,pyramid_local_field,True,1.0,0.5839319250958397,0.5252232874139492,1.1184457131148988,2.6251673018034833,0.6562918254508708,0,0,source_row:369,source_row:369,0.10493628142369187,-0.10493628142369187,0.323938700101874,17.954505187656423,0.9119592693353353,43.55782142770001,37.99266395198566,1.0000000000000002,0.0,0.0
3,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,linear_continuous,pyramid_local_field,False,2.0,-46.328179847040104,7.584503145939495e-21,3.5137622579552635e-19,1.0,0.25,1,0,source_row:2518,source_row:369,0.5608973843723165,-0.5608973843723165,0.7489308274949806,41.50995982642908,0.5746080243845249,43.55782142770001,46.294314203530945,0.5746080243845249,0.5608973843723165,0.7489308274949806
3,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_profile,pyramid_local_field,False,2.0,-19.67972265395761,2.839259220081088e-09,5.872080842803083e-08,1.0000000056788991,0.2500000014197248,1,0,source_row:2518,source_row:369,0.5608973811871786,-0.5608973811871786,0.748930825368524,41.50995970856889,0.5746080261739405,43.55782142770001,46.29431414314942,0.5746080243845249,0.5608973843723165,0.7489308274949806
3,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_poisson,pyramid_local_field,True,1.0,0.8276181972453287,0.6000979550491925,1.0174816867902505,2.2752979891180476,0.5688244972795119,0,0,source_row:369,source_row:369,0.07461394306593157,-0.07461394306593157,0.27315552907809054,15.13981615141154,0.9394003299504886,43.55782142770001,38.421850252334885,1.0000000000000002,0.0,0.0
3,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,known,pyramid_local_field,True,1.0,1.5533529683200413,0.7647662256062495,0.70378948217547,1.6233078584901242,0.40582696462253104,0,0,source_row:369,source_row:369,0.02757656297211288,-0.02757656297211288,0.16606192511263043,9.204086127928766,0.9790150190590523,43.55782142770001,40.21029098319325,1.0000000000000002,0.0,0.0
4,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,zero,pyramid_local_field,True,1.0,0.34776383915465203,0.5860518976735831,0.6786857591655069,1.9425890024858825,0.4856472506214706,0,0,source_row:420,source_row:420,0.126890715394259,-0.126890715394259,0.3562172306251608,19.743562943176283,0.9214662576520289,50.81129610299023,47.28636465345355,1.0,0.0,0.0
4,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,joint,pyramid_local_field,True,1.0,0.3007850384476569,0.49027459216378105,1.0660359375811066,2.5804220539406493,0.6451055134851623,0,0,source_row:420,source_row:420,0.1434598374313689,-0.1434598374313689,0.3787609238442753,20.993061248640352,0.9112251551908769,50.81129610299023,44.66958170305821,1.0,0.0,0.0
4,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,best_single_tau,pyramid_local_field,True,1.0,0.4928214289515154,0.5155370946028224,1.0846051280075435,2.594368799652173,0.6485921999130433,0,0,source_row:420,source_row:420,0.12371409699775936,-0.12371409699775936,0.35173014797961144,19.494863579341015,0.9250200220972703,50.81129610299023,44.28122298366931,1.0,0.0,0.0
4,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,linear_continuous,pyramid_local_field,False,2.0,-35.607264062722265,3.4352765269404974e-16,1.2232079842324173e-14,1.0,0.25,1,0,source_row:5125,source_row:420,0.6878716946775133,-0.6878716946775133,0.8293803076258282,45.968922611361265,0.5507538461040474,50.81129610299023,45.71830406415045,0.550753846104047,0.6878716946775136,0.8293803076258284
4,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_profile,pyramid_local_field,False,2.0,-38.08894543170415,2.871978454361666e-17,1.0939063062963932e-15,1.0,0.25,1,0,source_row:5125,source_row:420,0.6878716946775136,-0.6878716946775136,0.8293803076258284,45.96892261136127,0.550753846104047,50.81129610299023,45.718304064150445,0.550753846104047,0.6878716946775136,0.8293803076258284
4,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_poisson,pyramid_local_field,True,1.0,0.029492114255617707,0.4381561035217507,1.072757041405226,2.5994013327071617,0.6498503331767904,0,0,source_row:420,source_row:420,0.18014606786380505,-0.18014606786380505,0.4244361764315161,23.524640708788926,0.8863689427831707,50.81129610299023,44.99010043025925,1.0,0.0,0.0
4,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,known,pyramid_local_field,True,1.0,0.7671719944580673,0.5752340573049399,1.034018650050576,2.3806440020782853,0.5951610005195713,0,0,source_row:420,source_row:420,0.09383796187291092,-0.09383796187291092,0.30632982530747954,16.978522281800096,0.9449817786664377,50.81129610299023,44.5524331949849,1.0,0.0,0.0
5,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,zero,pyramid_local_field,True,1.0,0.0,0.49384583246915337,0.7509736106075979,2.0495209027945993,0.5123802256986498,0,0,source_row:454,source_row:454,9.426973491754463e-05,-9.426973491754463e-05,0.009709260266237826,0.5381418267210765,0.999911974986714,38.62978874581035,38.4623893526631,0.9999999999999999,0.0,0.0
5,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,joint,pyramid_local_field,True,1.0,0.0,0.47176694834455696,0.8711414622843249,2.230566986750051,0.5576417466875128,0,0,source_row:454,source_row:454,0.0019840264286087542,-0.0019840264286087542,0.044542411571543296,2.46879103787382,0.9980921533089401,38.62978874581035,37.918631563835945,0.9999999999999999,0.0,0.0
5,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,best_single_tau,pyramid_local_field,True,1.0,0.0,0.46640392701395095,0.8928937716799862,2.274898935051149,0.5687247337627872,0,0,source_row:454,source_row:454,0.002809355803999962,-0.002809355803999962,0.05300335653522296,2.9377442077022096,0.9972804650706742,38.62978874581035,37.800255900659934,0.9999999999999999,0.0,0.0
5,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,linear_continuous,pyramid_local_field,False,2.0,-51.9275329136903,2.806460905089199e-23,2.9146518204000887e-21,1.0,0.25,3,0,source_row:10818,source_row:454,0.6222625615952874,-0.6222625615952874,0.7888362070767844,43.72174046422126,0.5126262449590406,38.62978874581035,48.28903858484864,0.5126262449590406,0.6222625615952874,0.7888362070767844
5,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_profile,pyramid_local_field,True,1.0,0.0,0.49999999999987116,0.6931471805675662,2.0000000000010307,0.5000000000002577,0,0,source_row:454,source_row:454,4.192008420699478e-26,-4.192008420699478e-26,2.047439479129842e-13,1.1348061450480781e-11,0.9999999999999999,38.62978874581035,38.62978874580684,0.9999999999999999,0.0,0.0
5,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_poisson,pyramid_local_field,True,1.0,0.0,0.4671625915484439,0.899651128542629,2.2700832316008897,0.5675208079002224,0,0,source_row:454,source_row:454,0.00256856310977875,-0.00256856310977875,0.05068099357529162,2.8090257872152615,0.9975358683819546,38.62978874581035,37.79606492783169,0.9999999999999999,0.0,0.0
5,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,known,pyramid_local_field,True,1.0,0.0,0.49085926137109825,0.7719523638152109,2.0737472109482904,0.5184368027370726,0,0,source_row:454,source_row:454,0.0002075679395137056,-0.0002075679395137056,0.014407218312835604,0.7985290916341768,0.9998054477812138,38.62978874581035,38.383400925781615,0.9999999999999999,0.0,0.0
6,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,zero,pyramid_local_field,True,1.0,0.0,0.4941728972228364,0.7485407073874644,2.0468753902709422,0.5117188475677356,0,0,source_row:455,source_row:455,8.451600217672428e-05,-8.451600217672428e-05,0.009193258517888218,0.509542106883128,0.9999211187583209,38.62978874581035,38.471114753318744,0.9999999999999999,0.0,0.0
6,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,joint,pyramid_local_field,True,1.0,0.0,0.45656947568870415,0.92817639332671,2.355957425029091,0.5889893562572728,0,0,source_row:455,source_row:455,0.004694740633160939,-0.004694740633160939,0.06851817739228722,3.797662863534677,0.9954018808519288,38.62978874581035,37.59740723816125,0.9999999999999999,0.0,0.0
6,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,best_single_tau,pyramid_local_field,True,1.0,0.0,0.4639972111602934,0.9020967370103655,2.2947846405164247,0.5736961601291062,0,0,source_row:455,source_row:455,0.003225950197865658,-0.003225950197865658,0.05679744886758258,3.1480341497263495,0.9968680966598181,38.62978874581035,37.74885362755321,0.9999999999999999,0.0,0.0
6,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,linear_continuous,pyramid_local_field,False,2.0,-42.88265970701724,2.3784691343568446e-19,2.0399016502453687e-17,1.0,0.25,3,0,source_row:10818,source_row:455,0.6222625615952874,-0.6222625615952874,0.7888362070767844,43.72174046422126,0.5126262449590406,38.62978874581035,48.28903858484864,0.5126262449590406,0.6222625615952874,0.7888362070767844
6,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_profile,pyramid_local_field,True,1.0,0.0,0.49999999999997063,0.6931471805615961,2.000000000000235,0.5000000000000587,0,0,source_row:455,source_row:455,1.8891853205387327e-27,-1.8891853205387327e-27,4.346475952468543e-14,2.40906149873659e-12,1.0,38.62978874581035,38.62978874580941,0.9999999999999999,0.0,0.0
