observer_mode,prior_scale,n,image_accuracy,mean_feature_cosine,median_feature_cosine,mean_map_feature_cosine,mean_true_mass,median_N_eff_fraction
zero,2.0,64,0.4375,0.792432256759216,0.8598787044798435,0.7751586179681359,0.34434826315950173,0.4059777249321975
joint,2.0,64,0.703125,0.9150470396044753,0.9444037853795285,0.9246659182097764,0.4749066443326014,0.6927795550412978
best_single_tau,2.0,64,0.703125,0.9137889337980133,0.9384948497539132,0.9076575226438941,0.4698690117128618,0.6686893287571571
linear_continuous,2.0,64,0.21875,0.6885241073209908,0.575425784426961,0.6870003948390732,0.20260195166156697,0.25000000000106937
quadratic_profile,2.0,64,0.359375,0.7859152489888926,0.876036226173289,0.77461504973927,0.3390503380935387,0.2585132050943871
quadratic_poisson,2.0,64,0.625,0.8944774739034472,0.9007267692300436,0.894280986483589,0.41188374493903956,0.7987977259099548
known,2.0,64,1.0,0.9664130858901658,0.9749232282138822,1.0,0.6354099598607017,0.5313311862219139
