table_index,manifest_table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,likelihood_scale,n_candidates,n_timebins,n_units,observer_mode,latent,posterior_temperature,true_candidate_index_local,pred_candidate_index_local,true_candidate_id,pred_candidate_id,image_correct,true_rank,true_margin,candidate_posterior_true_mass,candidate_posterior_entropy,candidate_posterior_N_eff,candidate_posterior_N_eff_fraction,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm,map_feature_cosine,map_feature_mse,map_feature_rmse,run_slug,run_label,n_trajectories,basis_dim,ridge,alpha,process_var,observation_var_floor,trajectory_initial_position,trajectory_initial_position_var,optimizer_max_iter,quadratic_continuation_scales,observation_continuation_scales
43,262.0,131,response_tables/trial_00131_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:4079,source_row:4079,True,1.0,0.05925759887145432,0.3644099988712846,1.295557709599311,3.403512406347768,0.850878101586942,0.028912946234577745,-0.028912946234577745,0.17003807289715367,9.42446660732706,0.9386708610092473,26.495406498981282,22.556576255318312,0.9999999999999999,0.0,0.0,k20_ridge0p03,k=20 ridge=0.03,,,,,,,,,,,
44,268.0,134,response_tables/trial_00134_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:4176,source_row:4176,True,1.0,0.13812445519147332,0.3855482604877515,1.2513174013573374,3.23887443652972,0.80971860913243,0.1117163001058965,-0.1117163001058965,0.33423988407414296,18.52545475623511,0.8326901538133832,32.34836100854743,31.661923157832224,1.0,0.0,0.0,k20_ridge0p03,k=20 ridge=0.03,,,,,,,,,,,
45,274.0,137,response_tables/trial_00137_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,2,source_row:4203,source_row:10161,False,2.0,-0.48751278686222577,0.3034108897349706,1.1633882470273658,2.787334183435618,0.6968335458589044,0.22451104346206574,-0.22451104346206574,0.47382596326295345,26.262100554134392,0.8544932808637323,50.544517908583835,43.75695788419394,0.6035531760055474,0.6702024838074466,0.8186589545149107,k20_ridge0p03,k=20 ridge=0.03,,,,,,,,,,,
46,280.0,140,response_tables/trial_00140_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:4207,source_row:3951,False,4.0,-0.08389231630752647,0.23522871937384818,1.3857022466021935,3.99533145390836,0.99883286347709,0.5807253746201869,-0.5807253746201869,0.7620533935494198,42.237286262652034,0.6693173986441449,53.239345773025356,50.4442811745138,0.502591445882839,0.9811693483656582,0.9905399276988577,k20_ridge0p03,k=20 ridge=0.03,,,,,,,,,,,
47,286.0,143,response_tables/trial_00143_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,2,source_row:4292,source_row:966,False,2.0,-0.47380847942554283,0.2664266267635256,1.2182685746329533,3.1162660016938784,0.7790665004234696,0.26886148468444543,-0.26886148468444543,0.5185185480621165,28.739215037133782,0.7979314470673825,47.47308015606129,35.20379054256679,0.509075063768264,0.6615148394130445,0.8133356253189974,k20_ridge0p03,k=20 ridge=0.03,,,,,,,,,,,
48,292.0,146,response_tables/trial_00146_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,3,source_row:4361,source_row:9142,False,4.0,-1.8557217620767688,0.09052043303350231,1.1152171014309002,2.4846151429249326,0.6211537857312331,0.427681184545869,-0.427681184545869,0.6539733821386533,36.24688398917774,0.7539396984931429,54.98491030271811,44.4617483010319,0.5745703301942172,0.800990706150237,0.8949808412196526,k20_ridge0p03,k=20 ridge=0.03,,,,,,,,,,,
49,298.0,149,response_tables/trial_00149_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:4406,source_row:4406,True,1.0,0.3312223645887684,0.5701184384777245,0.7663572650631794,2.0282493278972926,0.5070623319743232,0.121678108643063,-0.121678108643063,0.34882389345207276,19.333782603295443,0.8520638464405578,35.4811880507095,35.60519136846759,1.0,0.0,0.0,k20_ridge0p03,k=20 ridge=0.03,,,,,,,,,,,
50,304.0,152,response_tables/trial_00152_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:4460,source_row:4460,True,1.0,0.406852335025917,0.3674329854877729,1.348278076979275,3.700858157589944,0.925214539397486,0.06546810422047643,-0.06546810422047643,0.25586735669185395,14.181608377236468,0.9170266219316956,35.469530370093786,31.524570972646323,1.0,0.0,0.0,k20_ridge0p03,k=20 ridge=0.03,,,,,,,,,,,
51,310.0,155,response_tables/trial_00155_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:4953,source_row:5896,False,2.0,-0.07082308865898312,0.2914688282960917,1.3186360453244852,3.592468470608396,0.898117117652099,0.2121433811646053,-0.2121433811646053,0.4605902530065148,25.5285030297052,0.8622712475223748,50.2721343438453,45.21497937501184,0.6962361968240218,0.5339174515283521,0.7306965522899038,k20_ridge0p03,k=20 ridge=0.03,,,,,,,,,,,
52,316.0,158,response_tables/trial_00158_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,2,source_row:5125,source_row:966,False,2.0,-0.7944227686535896,0.24300666337790133,1.090754661731758,2.589738456469077,0.6474346141172692,0.3055656228536359,-0.3055656228536359,0.5527799045313025,30.63817216164126,0.7481276789278432,45.71830406415044,38.49128449046249,0.5011602741891528,0.643590331518456,0.80224081890568,k20_ridge0p03,k=20 ridge=0.03,,,,,,,,,,,
53,322.0,161,response_tables/trial_00161_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:5164,source_row:5164,True,1.0,0.5582643610611626,0.4380607594076865,1.2827075001376331,3.2825313985923614,0.8206328496480904,0.1492821580050685,-0.1492821580050685,0.3863704931863567,21.414826391814863,0.8601476322747443,41.97970635095318,35.733896922786776,1.0000000000000002,0.0,0.0,k20_ridge0p03,k=20 ridge=0.03,,,,,,,,,,,
54,328.0,164,response_tables/trial_00164_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:5444,source_row:5444,True,1.0,1.8128573833050723,0.7435840095552143,0.8396760462201116,1.7335730721425264,0.4333932680356316,0.034613784044456246,-0.034613784044456246,0.18604780042896568,10.311815775340907,0.9840220573898903,50.42434947645147,44.54608432763465,1.0000000000000002,0.0,0.0,k20_ridge0p03,k=20 ridge=0.03,,,,,,,,,,,
55,334.0,167,response_tables/trial_00167_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:5575,source_row:5575,True,1.0,0.06378734404029274,0.28942281756931426,1.375381563973565,3.9174595781233847,0.9793648945308462,0.19339262666681412,-0.19339262666681412,0.4397642853470642,24.37421073841065,0.804808693623016,39.328178999835146,38.667648493355955,0.9999999999999999,0.0,0.0,k20_ridge0p03,k=20 ridge=0.03,,,,,,,,,,,
56,340.0,170,response_tables/trial_00170_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,3,source_row:5599,source_row:4292,False,3.0,-0.49082764896888875,0.23744947275397815,1.2343662805985915,3.209324969427573,0.8023312423568932,0.28476260824031197,-0.28476260824031197,0.5336315285291078,29.576861437857776,0.744781490236678,43.75377693629167,37.310403790795085,0.5006383267048667,0.6797877621623676,0.8244924269890946,k20_ridge0p03,k=20 ridge=0.03,,,,,,,,,,,
57,346.0,173,response_tables/trial_00173_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:5781,source_row:5781,True,1.0,0.02173963586744776,0.3957081270238499,1.1666963337627563,2.9412401032578512,0.7353100258144628,0.20683366174572557,-0.20683366174572557,0.4547896895771996,25.207003171398,0.883529332033135,51.18858505928172,37.44403348079274,1.0,0.0,0.0,k20_ridge0p03,k=20 ridge=0.03,,,,,,,,,,,
58,352.0,176,response_tables/trial_00176_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,2,source_row:5865,source_row:1425,False,4.0,-0.27264864634963715,0.22097946370857138,1.381011409229643,3.9575244402635468,0.9893811100658867,0.24708185288155862,-0.24708185288155862,0.4970732872339436,27.550598034382993,0.8693869507807519,55.22262451902165,44.20971233244099,0.5888840097763344,0.7297194157114465,0.8542361592156156,k20_ridge0p03,k=20 ridge=0.03,,,,,,,,,,,
59,358.0,179,response_tables/trial_00179_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:5896,source_row:5919,False,2.0,-0.03518396696256332,0.2559498664701442,1.3842510519398386,3.984060726180944,0.996015181545236,0.0384006212198783,-0.0384006212198783,0.19596076449095187,10.861248012427769,0.9820877712072513,53.385960602750224,48.33344923418385,0.9683263395871732,0.05805800294531125,0.2409522835445044,k20_ridge0p03,k=20 ridge=0.03,,,,,,,,,,,
60,364.0,182,response_tables/trial_00182_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:5919,source_row:5896,False,2.0,-0.1171262942786484,0.25956093479927744,1.3789975704890662,3.9426448023913125,0.9856612005978281,0.08991439933512009,-0.08991439933512009,0.299857298285568,16.619778420830073,0.9571520662601551,52.5133899322861,43.55806237623725,0.9683263395871732,0.05805800294531125,0.2409522835445044,k20_ridge0p03,k=20 ridge=0.03,,,,,,,,,,,
61,370.0,185,response_tables/trial_00185_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:6124,source_row:6124,True,1.0,0.025927474873185474,0.3018065336736887,1.3416707448334217,3.710148063567006,0.9275370158917515,0.1970444391231421,-0.1970444391231421,0.4438968789292645,24.603262324055574,0.8709359350686261,49.98785091712355,42.14432722981517,1.0,0.0,0.0,k20_ridge0p03,k=20 ridge=0.03,,,,,,,,,,,
62,376.0,188,response_tables/trial_00188_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:6142,source_row:7084,False,2.0,-0.013089015555578953,0.4954691981253941,0.7090471058361134,2.010061706229389,0.5025154265573473,0.05905730092235579,-0.05905730092235579,0.2430170794869278,13.469373720907628,0.9484360286318981,42.49409966500136,40.25708853159348,0.801296432922448,0.23306611549732859,0.4827692155650861,k20_ridge0p03,k=20 ridge=0.03,,,,,,,,,,,
63,382.0,191,response_tables/trial_00191_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:6354,source_row:6354,True,1.0,0.42665442470183734,0.37508212334725877,1.3386174899982126,3.6403708102039034,0.9100927025509759,0.20896117676693346,-0.20896117676693346,0.45712271521653075,25.336312577563838,0.8809083919837716,53.53136636901362,46.97856407123876,1.0000000000000002,0.0,0.0,k20_ridge0p03,k=20 ridge=0.03,,,,,,,,,,,
0,4.0,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,2,source_row:25,source_row:9142,False,3.0,-0.36269469097805995,0.28476607292873996,1.1026013314044252,2.9378916165834847,0.7344729041458712,0.25702484796680725,-0.25702484796680725,0.5069761808673138,28.099472111661314,0.8617144480000015,55.35716385314352,46.89458766593238,0.5450920735126369,0.8627886600790683,0.9288641774118906,k20_ridge0p3,k=20 ridge=0.3,,,,,,,,,,,
1,10.0,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,3,source_row:76,source_row:4203,False,2.0,-0.18123963767345685,0.31350933301175066,1.2513368528980153,3.280625978914147,0.8201564947285368,0.10312829137667141,-0.10312829137667141,0.32113593909226573,17.799160404612756,0.9283143073863004,47.34179291251737,46.59325891608519,0.8237351843954694,0.2779343607150047,0.5271948033839149,k20_ridge0p3,k=20 ridge=0.3,,,,,,,,,,,
2,16.0,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:87,source_row:87,True,1.0,2.625831357347465,0.9151803559281827,0.3432450288203852,1.187375270077289,0.29684381751932226,0.002069558799682203,-0.002069558799682203,0.0454924037580144,2.521444949354185,0.9971293691407073,31.988853179568522,31.19619681481553,1.0,0.0,0.0,k20_ridge0p3,k=20 ridge=0.3,,,,,,,,,,,
3,22.0,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:369,source_row:369,True,1.0,0.73754060721933,0.5971368869972334,0.9908457244311641,2.2427376260670364,0.5606844065167591,0.07708941041749523,-0.07708941041749523,0.27764979815857105,15.388913827900438,0.936905035814183,43.55782142770001,38.58387391863636,1.0000000000000002,0.0,0.0,k20_ridge0p3,k=20 ridge=0.3,,,,,,,,,,,
4,28.0,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,3,source_row:420,source_row:2764,False,2.0,-0.05073456620260686,0.4239148701329241,1.0627104856238276,2.5697212283890285,0.6424303070972571,0.19234071653247742,-0.19234071653247742,0.4385666614466693,24.307831684207677,0.8782142380506004,50.81129610299023,45.18282607373022,0.6004842054515498,0.7406138489380373,0.8605892451907805,k20_ridge0p3,k=20 ridge=0.3,,,,,,,,,,,
5,34.0,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:454,source_row:454,True,1.0,0.0,0.4660889665989484,0.9037362524266311,2.278985402806644,0.569746350701661,0.0027455897779351947,-0.0027455897779351947,0.05239837571848191,2.9042127673118094,0.9973613010927351,38.62978874581035,37.77314496779296,0.9999999999999999,0.0,0.0,k20_ridge0p3,k=20 ridge=0.3,,,,,,,,,,,
6,40.0,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:455,source_row:455,True,1.0,0.0,0.46170793310290853,0.9270255956385993,2.317018081493359,0.5792545203733398,0.0033927825494545483,-0.0033927825494545483,0.05824759694145801,3.228409514284762,0.9967413011143021,38.62978874581035,37.659619976230466,0.9999999999999999,0.0,0.0,k20_ridge0p3,k=20 ridge=0.3,,,,,,,,,,,
7,46.0,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:966,source_row:966,True,1.0,1.8870234360994118,0.7376328417426258,0.855766559898073,1.7593241652754112,0.4398310413188528,0.02958143158789824,-0.02958143158789824,0.1719925335236918,9.532793810736882,0.9788851826176564,43.20788650402636,38.70848773681485,0.9999999999999999,0.0,0.0,k20_ridge0p3,k=20 ridge=0.3,,,,,,,,,,,
8,52.0,26,response_tables/trial_00026_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1249,source_row:1249,True,1.0,0.23069330018148548,0.35470847881130213,1.2865081158229228,3.4342997916599036,0.8585749479149759,0.1006724180595387,-0.1006724180595387,0.31728917104045434,17.585950877871316,0.8663412848918589,34.41165285343677,33.53691064295142,1.0000000000000002,0.0,0.0,k20_ridge0p3,k=20 ridge=0.3,,,,,,,,,,,
9,58.0,29,response_tables/trial_00029_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1422,source_row:1422,True,1.0,0.04829492850188899,0.37697360987307255,1.256487128129963,3.231769652306888,0.807942413076722,0.033986018808283676,-0.033986018808283676,0.18435297341861256,10.217878927597814,0.9765115094704446,47.40472271920179,46.570219126298774,1.0,0.0,0.0,k20_ridge0p3,k=20 ridge=0.3,,,,,,,,,,,
10,64.0,32,response_tables/trial_00032_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1425,source_row:1425,True,1.0,0.09780320169539891,0.37980877450107936,1.2762132895760756,3.3082897787657166,0.8270724446914292,0.02832474414003693,-0.02832474414003693,0.1682995666662185,9.328108811446908,0.9814035664054791,48.321366402134856,46.43409843405445,1.0,0.0,0.0,k20_ridge0p3,k=20 ridge=0.3,,,,,,,,,,,
11,70.0,35,response_tables/trial_00035_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1446,source_row:1446,True,1.0,2.423577225035501,0.8504166212244357,0.5611300006147352,1.3647400691754301,0.34118501729385753,0.00738772820246867,-0.00738772820246867,0.08595189469970205,4.763937556054209,0.9906821809232859,34.78821755483096,33.96712563419508,1.0,0.0,0.0,k20_ridge0p3,k=20 ridge=0.3,,,,,,,,,,,
12,76.0,38,response_tables/trial_00038_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,3,source_row:1523,source_row:10803,False,2.0,-0.730195558661535,0.2899854642613831,0.942440680478441,2.194197762829151,0.5485494407072877,0.3522283866316947,-0.3522283866316947,0.5934883205520516,32.894461596636084,0.7259312054042343,45.115038397764515,43.671428113178294,0.49656305388088195,0.8168373387655666,0.9037905392100355,k20_ridge0p3,k=20 ridge=0.3,,,,,,,,,,,
13,82.0,41,response_tables/trial_00041_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1709,source_row:1709,True,1.0,0.4646227818774946,0.5818785069104538,0.8685407107185281,2.110028226441831,0.5275070566104577,0.10585832208694962,-0.10585832208694962,0.3253587590444579,18.033212843281955,0.9454440067904257,54.78713570327037,49.225845445788934,1.0000000000000002,0.0,0.0,k20_ridge0p3,k=20 ridge=0.3,,,,,,,,,,,
14,88.0,44,response_tables/trial_00044_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1918,source_row:1918,True,1.0,0.4631264221690117,0.6088984204115232,0.7134226997345151,1.9319137629257332,0.4829784407314333,0.06758287269926534,-0.06758287269926534,0.2599670607966812,14.408837043014373,0.9323870351559339,39.83355717057559,36.58927687028239,1.0,0.0,0.0,k20_ridge0p3,k=20 ridge=0.3,,,,,,,,,,,
15,94.0,47,response_tables/trial_00047_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1945,source_row:1945,True,1.0,0.19355867139478278,0.3868919820059628,1.2901467979819015,3.3751002546877404,0.8437750636719351,0.12044275303236669,-0.12044275303236669,0.3470486320854279,19.235387631015666,0.8837131066232832,40.99625460433092,37.586290663933625,1.0,0.0,0.0,k20_ridge0p3,k=20 ridge=0.3,,,,,,,,,,,
16,100.0,50,response_tables/trial_00050_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:2122,source_row:2122,True,1.0,0.380140953021737,0.4420439285978178,1.2472871293261452,3.127440905559631,0.7818602263899077,0.1575726548938067,-0.1575726548938067,0.3969542226678118,22.0014362220691,0.8963442383884583,49.57218472284524,43.42421750167997,1.0,0.0,0.0,k20_ridge0p3,k=20 ridge=0.3,,,,,,,,,,,
17,106.0,53,response_tables/trial_00053_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:2309,source_row:2309,True,1.0,0.4129488240129717,0.3614342650621214,1.3510495306857306,3.7240502634903128,0.9310125658725782,0.03286366407272271,-0.03286366407272271,0.18128338057506185,10.047744823163264,0.9059359442514033,23.672621352603883,22.145794507918225,0.9999999999999998,0.0,0.0,k20_ridge0p3,k=20 ridge=0.3,,,,,,,,,,,
18,112.0,56,response_tables/trial_00056_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:2457,source_row:2457,True,1.0,0.12285963543791922,0.4375504787587468,1.1560679160750529,2.8043402372895563,0.7010850593223891,0.02871832562772352,-0.02871832562772352,0.16946482120995943,9.392693773799222,0.9910619500162722,56.760942083396294,50.69602215241052,1.0,0.0,0.0,k20_ridge0p3,k=20 ridge=0.3,,,,,,,,,,,
19,118.0,59,response_tables/trial_00059_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:2460,source_row:2457,False,2.0,-0.1263438190129591,0.420483191623892,1.0216976313217403,2.440904685150517,0.6102261712876292,0.011473924323929005,-0.011473924323929005,0.10711640548454286,5.936993811948089,0.9957312145469727,56.099222241129,52.95518811637282,0.995116867319817,0.010265641896695415,0.1013195040290635,k20_ridge0p3,k=20 ridge=0.3,,,,,,,,,,,
20,124.0,62,response_tables/trial_00062_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:2518,source_row:369,False,2.0,-0.022257135127006222,0.34081156707686716,1.3127137945980192,3.4979869693317145,0.8744967423329286,0.2265680407711905,-0.2265680407711905,0.47599163939211214,26.38213450896453,0.8248522139426573,46.294314203530945,41.505848955117365,0.5746080243845249,0.5608973843723165,0.7489308274949806,k20_ridge0p3,k=20 ridge=0.3,,,,,,,,,,,
21,130.0,65,response_tables/trial_00065_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:2584,source_row:2584,True,1.0,0.9744039951232253,0.4873355517383027,1.255192295147215,3.073164511764805,0.7682911279412012,0.04086828386140535,-0.04086828386140535,0.20215905584812507,11.204792190051416,0.8820298106240764,23.735035451049384,21.620614120480937,1.0,0.0,0.0,k20_ridge0p3,k=20 ridge=0.3,,,,,,,,,,,
22,136.0,68,response_tables/trial_00068_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:2743,source_row:2743,True,1.0,2.342895205060586,0.9123556983611822,0.29718378252649325,1.1903740006572752,0.2975935001643188,0.003776295341511113,-0.003776295341511113,0.0614515690728163,3.405991674846276,0.9956450983372861,35.32319674094597,34.29932447785895,0.9999999999999998,0.0,0.0,k20_ridge0p3,k=20 ridge=0.3,,,,,,,,,,,
23,142.0,71,response_tables/trial_00071_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:2764,source_row:2764,True,1.0,1.7291428919062355,0.7721905376574602,0.689856144714295,1.6043793196281346,0.40109482990703366,0.033103360426242956,-0.033103360426242956,0.18194328903876328,10.084320662762483,0.9900196768325996,55.49782286531697,48.578297968839486,1.0,0.0,0.0,k20_ridge0p3,k=20 ridge=0.3,,,,,,,,,,,
