table_index,manifest_table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,likelihood_scale,n_candidates,n_timebins,n_units,observer_mode,latent,posterior_temperature,analyzer_posterior_temperature,score_column,true_candidate_index_local,pred_candidate_index_local,true_candidate_id,pred_candidate_id,image_correct,true_rank,true_margin,candidate_posterior_true_mass,candidate_posterior_entropy,candidate_posterior_N_eff,candidate_posterior_N_eff_fraction,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm,map_feature_cosine,map_feature_mse,map_feature_rmse,axis_label,observer_label,feature_gain_vs_zero
229,229,114,response_tables/trial_00114_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,2,source_row:3945,source_row:3951,False,3,-0.06713372539320517,0.24110830578085912,1.0945066440190847,2.890494414705475,0.7226236036763688,0.007874743042465522,-0.007874743042465522,0.08873974894299354,4.918456122245484,0.996177240985351,56.237903980184,56.26153007767323,0.9864101024493888,0.028270461066988536,0.16813822012555188,across contour,joint estimator,0.067009971624299
234,234,117,response_tables/trial_00117_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,1,source_row:3947,source_row:3951,False,2,-0.025934848661165688,0.34686557334913026,1.1083124848882762,2.8625889729131946,0.7156472432282986,0.0015210843012111576,-0.0015210843012111576,0.03900108076978326,2.1616593101875874,0.9992875685507296,56.46465795399206,56.06171979851059,0.9938552013623944,0.01282056566613924,0.11322793677418679,along contour,joint estimator,0.06756522365922335
235,235,117,response_tables/trial_00117_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,1,source_row:3947,source_row:3951,False,2,-0.028115200139609442,0.3208194501329357,1.0969061310680537,2.9378552386285786,0.7344638096571446,0.0009685753567489318,-0.0009685753567489318,0.03112194333181866,1.724953186591659,0.9995362191469626,56.46465795399206,56.30119869784316,0.9938552013623944,0.01282056566613924,0.11322793677418679,across contour,joint estimator,0.06781387425545626
240,240,120,response_tables/trial_00120_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:3951,source_row:3951,True,1,0.027747757207350787,0.41102140849800717,1.091083889694144,2.907204622283978,0.7268011555709945,0.006514707329484756,-0.006514707329484756,0.08071373693173149,4.473609383504238,0.9968871675499676,56.685813551433846,56.310606128953914,1.0,0.0,0.0,along contour,joint estimator,0.008595383725545247
241,241,120,response_tables/trial_00120_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:3951,source_row:3951,True,1,0.026058584406939644,0.40719876270571315,1.092973116717502,2.9156769164159853,0.7289192291039963,0.006605222799187918,-0.006605222799187918,0.08127252179665596,4.504580384353829,0.996843872408527,56.685813551433846,56.3064068824288,1.0,0.0,0.0,across contour,joint estimator,0.008552088584104611
246,246,123,response_tables/trial_00123_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:4014,source_row:4014,True,1,0.06808051424241057,0.4691945065608951,1.0710306339036544,2.777372212195504,0.694343053048876,0.07677635927728674,-0.07677635927728674,0.277085472873059,15.357635745772358,0.9226040765727817,39.58931531895425,38.14944865954121,1.0000000000000002,0.0,0.0,along contour,joint estimator,0.032739302112979374
247,247,123,response_tables/trial_00123_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:4014,source_row:4014,True,1,0.06191411621904308,0.45792080225307014,1.0711540251699436,2.806866809629577,0.7017167024073943,0.08024972347413831,-0.08024972347413831,0.283283821412622,15.701183092765746,0.9191280622122717,39.58931531895425,38.19717674946534,1.0000000000000002,0.0,0.0,across contour,joint estimator,0.029263287752469447
252,252,126,response_tables/trial_00126_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:4051,source_row:4051,True,1,0.2343742424827724,0.8366312611784857,0.5410984091456209,1.3938570323370967,0.34846425808427417,0.015684303467575524,-0.015684303467575524,0.12523698921475046,6.941338505820906,0.9922688371787647,53.19780029507803,50.643423890925455,1.0,0.0,0.0,along contour,joint estimator,0.11745499593897613
253,253,126,response_tables/trial_00126_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:4051,source_row:4051,True,1,0.22824812508036985,0.8268999581158951,0.5690907062020032,1.4229782944531046,0.35574457361327616,0.017365201412984328,-0.017365201412984328,0.1317770898638467,7.30382767736807,0.9914196516700834,53.19780029507803,50.50765335534024,1.0,0.0,0.0,across contour,joint estimator,0.11660581043029483
258,258,129,response_tables/trial_00129_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:4079,source_row:4079,True,1,0.19441962962594062,0.8247515300835045,0.4710995438120595,1.4073944058899333,0.3518486014724833,0.0019405062416116739,-0.0019405062416116739,0.044051177528094225,2.441564083580659,0.9963658478072503,26.495406498981282,25.46739437004324,0.9999999999999999,0.0,0.0,along contour,joint estimator,0.052297609378743504
259,259,129,response_tables/trial_00129_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:4079,source_row:4079,True,1,0.19988503360457344,0.8309737526678022,0.46110942539630406,1.3913675260629252,0.3478418815157313,0.0018051137643807144,-0.0018051137643807144,0.04248663041923558,2.3548480809125576,0.9966287995574538,26.495406498981282,25.50050353955183,0.9999999999999999,0.0,0.0,across contour,joint estimator,0.052560561128946914
264,264,132,response_tables/trial_00132_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:4176,source_row:4176,True,1,0.6987323273932589,0.996225684883699,0.025104636336791213,1.007577519734231,0.25189437993355773,5.326538763204117e-06,-5.326538763204117e-06,0.002307929540346524,0.12791843917341647,0.9999930003934977,32.34836100854743,32.30673202926356,1.0,0.0,0.0,along contour,joint estimator,0.35551962998417075
265,265,132,response_tables/trial_00132_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:4176,source_row:4176,True,1,0.7091373622481569,0.9965585074796552,0.023057834796541245,1.0069067842125414,0.25172669605313536,4.475413691385763e-06,-4.475413691385763e-06,0.0021155173578549912,0.11725387353915888,0.9999941176205857,32.34836100854743,32.31025410703093,1.0,0.0,0.0,across contour,joint estimator,0.3555207472112587
270,270,135,response_tables/trial_00135_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:4203,source_row:4203,True,1,0.2832599137045122,0.9059523079867267,0.31248263856978564,1.2054310735616418,0.30135776839041045,0.002457354100578908,-0.002457354100578908,0.04957170665388583,2.7475428653577736,0.9987008390664672,50.544517908583835,49.52216785711643,1.0,0.0,0.0,along contour,joint estimator,0.008594051180058182
271,271,135,response_tables/trial_00135_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:4203,source_row:4203,True,1,0.5050104351520872,0.9824537547145081,0.08968243969537129,1.0357174449557998,0.25892936123894994,8.504931634161887e-05,-8.504931634161887e-05,0.009222218623607817,0.5111472388670931,0.9999567185578978,50.544517908583835,50.34200576941464,1.0,0.0,0.0,across contour,joint estimator,0.00984993067148876
276,276,138,response_tables/trial_00138_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:4207,source_row:4207,True,1,0.7363459895715323,0.9951250980453393,0.03562332630598157,1.0098115404459789,0.2524528851114947,2.3716002777201725e-05,-2.3716002777201725e-05,0.004869907881798354,0.2699176921425561,0.9999898652827738,53.239345773025356,53.114694965452,1.0,0.0,0.0,along contour,joint estimator,0.20842699410587673
277,277,138,response_tables/trial_00138_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:4207,source_row:4207,True,1,0.7335368714914807,0.9950143125810568,0.03632073918234831,1.0100359565472576,0.2525089891368144,2.4806388064382714e-05,-2.4806388064382714e-05,0.004980601174997122,0.2760529371946325,0.9999893982090072,53.239345773025356,53.11187382489231,1.0,0.0,0.0,across contour,joint estimator,0.20842652703211018
282,282,141,response_tables/trial_00141_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,2,source_row:4292,source_row:966,False,2,-0.27722040534916914,0.09777884178016623,0.34575224220408574,1.2247903073603945,0.30619757684009863,0.5366241562931261,-0.5366241562931261,0.7325463509520241,40.60183995993881,0.5903926859082871,47.47308015606129,41.45799980962614,0.509075063768264,0.6615148394130445,0.8133356253189974,along contour,joint estimator,0.05088661583877996
283,283,141,response_tables/trial_00141_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,2,source_row:4292,source_row:966,False,2,-0.5583198699839045,0.011355318584006251,0.06307790407040471,1.0231521755376844,0.2557880438844211,0.646530611920315,-0.646530611920315,0.8040712729107508,44.56615352281603,0.5183518956712219,47.47308015606129,42.99228192604705,0.509075063768264,0.6615148394130445,0.8133356253189974,across contour,joint estimator,-0.021154174398285264
288,288,144,response_tables/trial_00144_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,1,source_row:4361,source_row:11021,False,2,-0.020413862610098477,0.45583209576590084,0.7286933212978124,2.016603206708156,0.504150801677039,0.1336838956420108,-0.1336838956420108,0.36562808377094175,20.265165368490266,0.9302887038943813,54.98491030271811,53.11331943522369,0.7782526681995581,0.4609144154439588,0.6789067796420646,along contour,joint estimator,0.04679443413565576
289,289,144,response_tables/trial_00144_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,1,source_row:4361,source_row:11021,False,2,-0.08898701652469754,0.32904290110771417,0.6369911578963732,1.7924548163735619,0.44811370409339046,0.20729962443326033,-0.20729962443326033,0.45530168507623636,25.23538084236051,0.8929652142534037,54.98491030271811,54.02465072191151,0.7782526681995581,0.4609144154439588,0.6789067796420646,across contour,joint estimator,0.009470944494678113
294,294,147,response_tables/trial_00147_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:4406,source_row:4406,True,1,0.3588524119048202,0.9463849346409,0.20902504920678028,1.1129424953961957,0.27823562384904893,0.0020246876061521383,-0.0020246876061521383,0.04499652882336746,2.4939607707619156,0.9976164386961701,35.4811880507095,34.92165128013807,1.0,0.0,0.0,along contour,joint estimator,0.21092201898515062
295,295,147,response_tables/trial_00147_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:4406,source_row:4406,True,1,0.5150443012457799,0.984020725333983,0.08194859465899258,1.0324689545138312,0.2581172386284578,0.00017984504158750363,-0.00017984504158750363,0.01341063166250955,0.7432926528338695,0.9997929812681768,35.4811880507095,35.29692452460206,1.0,0.0,0.0,across contour,joint estimator,0.21309856155715734
300,300,150,response_tables/trial_00150_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:4460,source_row:4460,True,1,0.38187177097699987,0.927721671586462,0.32263230836887014,1.1585810811317778,0.28964527028294446,0.0010107812363246386,-0.0010107812363246386,0.03179278591637792,1.762135056682458,0.9989209647109553,35.469530370093786,34.80552355023885,1.0,0.0,0.0,along contour,joint estimator,0.07386715212376738
301,301,150,response_tables/trial_00150_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:4460,source_row:4460,True,1,0.4062637825508659,0.935748274384786,0.2953570807271788,1.1396006502969651,0.2849001625742413,0.000778266940282683,-0.000778266940282683,0.027897436087975593,1.5462328545689366,0.9991739694637825,35.469530370093786,34.88053783994533,1.0,0.0,0.0,across contour,joint estimator,0.07412015687659457
306,306,153,response_tables/trial_00153_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:4953,source_row:4953,True,1,0.03077593793719302,0.3999139704424981,1.0884215027073787,2.938593367241559,0.7346483418103897,0.1730797585027798,-0.1730797585027798,0.4160285549127365,23.058643024266182,0.8910296720345225,50.2721343438453,48.09739820193686,1.0000000000000002,0.0,0.0,along contour,joint estimator,0.023427242321720776
307,307,153,response_tables/trial_00153_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:4953,source_row:4953,True,1,0.02364913380003486,0.3853746675375807,1.0922346533889593,2.961508093730201,0.7403770234325503,0.1815038395882108,-0.1815038395882108,0.4260326743199526,23.61312760341128,0.8858024909568739,50.2721343438453,48.18062818042933,1.0000000000000002,0.0,0.0,across contour,joint estimator,0.01820006124407214
312,312,156,response_tables/trial_00156_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:5125,source_row:5125,True,1,1.3793061775401725,0.9999812886854936,0.00023168663814013963,1.0000374234156644,0.2500093558539161,2.387560493063149e-10,-2.387560493063149e-10,1.5451732890077892e-05,0.0008564219657791358,0.999999999862282,45.71830406415044,45.71790687894918,1.0,0.0,0.0,along contour,joint estimator,0.05770800388671693
313,313,156,response_tables/trial_00156_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:5125,source_row:5125,True,1,1.3854317447315339,0.9999809668742737,0.00023777969230600801,1.0000380670954387,0.2500095167738597,2.3374752057014345e-10,-2.3374752057014345e-10,1.5288803765178736e-05,0.0008473915170636774,0.9999999998669963,45.71830406415044,45.71790147474994,1.0,0.0,0.0,across contour,joint estimator,0.05770800389143116
318,318,159,response_tables/trial_00159_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:5164,source_row:5164,True,1,0.9809253328517116,0.9993165903596304,0.0061312592955513855,1.001367982789897,0.25034199569747423,2.519306569588418e-07,-2.519306569588418e-07,0.0005019269438462551,0.027819614989743512,0.9999998272469053,41.97970635095318,41.96685203915262,1.0000000000000002,0.0,0.0,along contour,joint estimator,0.1457930613874372
319,319,159,response_tables/trial_00159_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:5164,source_row:5164,True,1,1.0538144366942674,0.9996866136675345,0.0030347161016769835,1.0006270107264683,0.2501567526816171,5.487982185873397e-08,-5.487982185873397e-08,0.0002342644272157725,0.012984252490999656,0.9999999623303785,41.97970635095318,41.97371972258639,1.0000000000000002,0.0,0.0,across contour,joint estimator,0.14579319647091038
324,324,162,response_tables/trial_00162_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:5444,source_row:5444,True,1,3.162077704306398,0.999999999989617,2.7338349329774626e-10,1.000000000020766,0.2500000000051915,7.184913359082542e-23,-7.184913359082542e-23,8.476386824043923e-12,4.698090446032469e-10,1.0000000000000004,50.42434947645147,50.4243494761643,1.0000000000000002,0.0,0.0,along contour,joint estimator,0.0153160422398253
325,325,162,response_tables/trial_00162_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:5444,source_row:5444,True,1,2.575076514891748,0.999999998769866,2.6879883183887378e-08,1.000000002460268,0.250000000615067,9.603486106931103e-19,-9.603486106931103e-19,9.799737806151297e-10,5.4315660099544356e-08,1.0,50.42434947645147,50.42434944284459,1.0000000000000002,0.0,0.0,across contour,joint estimator,0.015316042239824856
330,330,165,response_tables/trial_00165_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,3,source_row:5575,source_row:1425,False,3,-0.07964729176467245,0.20358304689083856,1.2426242756663846,3.2071347189479216,0.8017836797369804,0.29188796390145094,-0.29188796390145094,0.5402665674474508,29.94461262239432,0.7309442376858125,39.328178999835146,42.026286274464994,0.6035861457308179,0.5167839638418384,0.7188768766915782,along contour,joint estimator,0.12796391705785493
331,331,165,response_tables/trial_00165_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:5575,source_row:5575,True,1,0.8221974432847787,0.9974095569906396,0.020535863865209197,1.0051982895846452,0.2512995723961613,2.92218858508165e-06,-2.92218858508165e-06,0.0017094410153853364,0.09474683811806507,0.9999973549777643,39.328178999835146,39.29988220362347,0.9999999999999999,0.0,0.0,across contour,joint estimator,0.39701703434980673
336,336,168,response_tables/trial_00168_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:5599,source_row:5599,True,1,0.46522210259001895,0.9678422472731375,0.161349293872331,1.0668462558005505,0.2667115639501376,0.0005661905561606917,-0.0005661905561606917,0.023794759006148636,1.3188394096802099,0.9996525903165003,43.75377693629167,43.09872403509498,1.0,0.0,0.0,along contour,joint estimator,0.3005166487874549
337,337,168,response_tables/trial_00168_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:5599,source_row:5599,True,1,0.44620717836079393,0.9640234967226402,0.17513581856825022,1.0750884521545911,0.2687721130386478,0.0007213980390035269,-0.0007213980390035269,0.026858854015082752,1.4886687931903573,0.9995533589139896,43.75377693629167,43.0226002865663,1.0,0.0,0.0,across contour,joint estimator,0.3004174173849441
342,342,171,response_tables/trial_00171_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:5781,source_row:5781,True,1,0.3944504588164932,0.9437561619173137,0.2501178133761201,1.120385533868232,0.280096383467058,0.0018624041387847654,-0.0018624041387847654,0.043155580621569274,2.391925064534171,0.9994109537971849,51.18858505928172,49.535074051222814,1.0,0.0,0.0,along contour,joint estimator,0.44855832725335165
343,343,171,response_tables/trial_00171_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:5781,source_row:5781,True,1,0.5739434126900846,0.9899083955710123,0.056772639444091985,1.0203880332249027,0.25509700830622567,6.53005013401561e-05,-6.53005013401561e-05,0.008080872560568945,0.44788741902062795,0.9999782664822484,51.18858505928172,50.89300870838989,1.0,0.0,0.0,across contour,joint estimator,0.44912563993841514
348,348,174,response_tables/trial_00174_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,3,source_row:5865,source_row:5896,False,2,-0.04640634145602007,0.4029570683322139,0.745307820998816,1.985546654932938,0.4963866637332345,0.0760479933528291,-0.0760479933528291,0.27576800639818444,15.28461434187631,0.9610396599426584,55.22262451902165,52.2797668631078,0.8860657018596735,0.21977723721749667,0.4688040499158435,along contour,joint estimator,0.05899794452289431
349,349,174,response_tables/trial_00174_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,3,source_row:5865,source_row:5896,False,2,-0.04114662263123137,0.41131106729524486,0.7660535050597364,2.015693352388255,0.5039233380970638,0.07324936781578519,-0.07324936781578519,0.27064620414072904,15.00073524631683,0.9625596462638015,55.22262451902165,52.182826302215204,0.8860657018596735,0.21977723721749667,0.4688040499158435,across contour,joint estimator,0.06051793084403745
354,354,177,response_tables/trial_00177_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:5896,source_row:5896,True,1,0.08423124243239499,0.5023800097774264,1.125863241096294,2.74653477833429,0.6866336945835725,0.007038291391296491,-0.007038291391296491,0.08389452539526338,4.649906574767155,0.9967608160078585,53.385960602750224,51.427594684786236,1.0,0.0,0.0,along contour,joint estimator,0.010673310305327144
355,355,177,response_tables/trial_00177_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,0,source_row:5896,source_row:5896,True,1,0.08290633593935581,0.499983069640292,1.1228057843176356,2.7493280389378487,0.6873320097344622,0.007120793025152862,-0.007120793025152862,0.08438479143277455,4.67707987672539,0.9966964394753652,53.385960602750224,51.455891142116485,1.0,0.0,0.0,across contour,joint estimator,0.010608933772833895
360,360,180,response_tables/trial_00180_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,1,source_row:5919,source_row:5896,False,2,-0.028189491228715724,0.4264175968240825,0.8316356937116927,2.1334135666454572,0.5333533916613643,0.016813451471245296,-0.016813451471245296,0.12966669376229695,7.1868576526647265,0.9905919880596283,52.5133899322861,51.936388451470656,0.9683263395871732,0.05805800294531125,0.2409522835445044,along contour,joint estimator,0.019372924503794242
361,361,180,response_tables/trial_00180_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,0.125,candidate_score_raw,0,1,source_row:5919,source_row:5896,False,2,-0.02704619761328786,0.4287107302841226,0.831054374881077,2.1343414528220515,0.5335853632055129,0.016682175614633907,-0.016682175614633907,0.12915949680388936,7.158745943819725,0.9906658034601507,52.5133899322861,51.940141677085165,0.9683263395871732,0.05805800294531125,0.2409522835445044,across contour,joint estimator,0.019446739904316557
