trial_id,response_cache_path,prior_family,prior_scale,candidate_index,poly_model,degree,include_intercept,n_trajectories,n_timebins,basis_dim,ridge,train_r2_energy,cv_r2_energy,mean_fold_r2_energy,feature_dim,coef_singular1,coef_singular2,coef_singular3,coef_s2_over_s1,coef_s3_over_s1,A_singular1_median,A_singular2_median,A_singular2_p10,A_anisotropy_median,A_condition_median,A_log10_condition_median,A_area_median,A_rank1_fraction_anisotropy_lt_0p1,A_rank1_fraction_anisotropy_lt_0p2
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,0,linear,1,False,16,40,10,0.001,0.004355480670852674,-0.002271504096544641,-0.0010219202061991506,2,0.03535402549270755,4.4313190582444067e-07,,1.2534128706668642e-05,,0.03535402549270755,4.4313190582444067e-07,4.4313190582444067e-07,1.2534128706668642e-05,79782.17101504322,4.901905850061372,1.5666496695149357e-08,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,0,quadratic,2,False,16,40,10,0.001,0.5712511841527601,0.5459510750374843,0.38910461132826535,5,4.224809848685644,0.012399859512019511,3.5096675819756463e-07,0.002935010084744325,8.307279398781743e-08,,,,,,,,,
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,0,cubic,3,False,16,40,10,0.001,0.5718280123387329,0.5461496956793582,0.38945971953646896,9,4.2362570083605675,0.061900571152028724,0.010428614201756583,0.01461209058606769,0.002461752009185217,,,,,,,,,
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,0,affine_linear,1,True,16,40,10,0.001,0.3931690727712487,0.3243843475910144,0.22369646348896047,3,0.03771357712188878,0.0036690473882364746,2.819114690076739e-07,0.09728717528910767,7.475065759382815e-06,,,,,,,,,
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,0,affine_quadratic,2,True,16,40,10,0.001,0.690565771243836,0.6515432404039527,0.6181635155207942,6,3.301144821161072,0.014177918241581084,0.0019522996800675299,0.0042948489114132396,0.00059140079755146,,,,,,,,,
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,1,linear,1,False,16,40,10,0.001,0.00594602745313122,-0.001517523395981435,-0.001358373351111608,2,0.0402724691207432,2.605685498929279e-07,,6.470140907221317e-06,,0.0402724691207432,2.605685498929279e-07,2.605685498929279e-07,6.470140907221317e-06,154556.13940090564,5.189086261130014,1.0493738879399772e-08,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,1,quadratic,2,False,16,40,10,0.001,0.5773715377269775,0.5477687629412549,0.38847862464986227,5,4.225936676899514,0.010107371904347203,1.1087066684661956e-07,0.0023917471266424136,2.623576151831105e-08,,,,,,,,,
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,1,cubic,3,False,16,40,10,0.001,0.5776005592435416,0.5478827465939029,0.3886906016446604,9,4.230042030417322,0.05426762144847916,0.007836730940496592,0.012829097455356795,0.0018526366603793406,,,,,,,,,
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,1,affine_linear,1,True,16,40,10,0.001,0.39220826443972223,0.3227233362468326,0.2050977710066856,3,0.042289515546616065,0.0029959752869475886,1.9109767224879976e-07,0.070844398386288,4.5187954928959e-06,,,,,,,,,
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,1,affine_quadratic,2,True,16,40,10,0.001,0.6920051364522128,0.650925519842734,0.6092086333778551,6,3.3063747330085853,0.011623360962303977,0.002298937773947894,0.003515439688751637,0.0006953046643494069,,,,,,,,,
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,2,linear,1,False,16,40,10,0.001,0.0033734652502391826,-0.0027751720905817567,-0.0015829097558996974,2,0.034652021181063385,2.8095764507808985e-07,,8.107972796450541e-06,,0.034652021181063385,2.8095764507808985e-07,2.8095764507808985e-07,8.107972796450541e-06,123335.39160834062,5.0910877171042435,9.735750268227659e-09,1.0,1.0
