trial_id,prior_family,prior_scale,response_cache_path,continuous_joint_correct_all_anchor_logmean,continuous_joint_pred_image_id_all_anchor_logmean,continuous_joint_true_margin_all_anchor_logmean,continuous_joint_score_corr_with_zero_all_anchor_logmean,trajectory_rmse_all_anchor_logmean,nearest_trajectory_distance_all_anchor_logmean,catalog_residual_true_anchor_score_gap_all_anchor_logmean,continuous_joint_correct_top2_logmean,continuous_joint_pred_image_id_top2_logmean,continuous_joint_true_margin_top2_logmean,continuous_joint_score_corr_with_zero_top2_logmean,trajectory_rmse_top2_logmean,nearest_trajectory_distance_top2_logmean,catalog_residual_true_anchor_score_gap_top2_logmean,continuous_joint_correct_top2_shrink0p19,continuous_joint_pred_image_id_top2_shrink0p19,continuous_joint_true_margin_top2_shrink0p19,continuous_joint_score_corr_with_zero_top2_shrink0p19,trajectory_rmse_top2_shrink0p19,nearest_trajectory_distance_top2_shrink0p19,catalog_residual_true_anchor_score_gap_top2_shrink0p19,continuous_joint_correct_top2_a0p85,continuous_joint_pred_image_id_top2_a0p85,continuous_joint_true_margin_top2_a0p85,continuous_joint_score_corr_with_zero_top2_a0p85,trajectory_rmse_top2_a0p85,nearest_trajectory_distance_top2_a0p85,catalog_residual_true_anchor_score_gap_top2_a0p85
60,axis_edge_orthogonal,0.5,response_tables/trial_00060_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,True,source_row:2518,0.5213452448031148,0.4156661684156132,0.0381378198125802,0.0396152921020984,,True,source_row:2518,0.4321568529895785,0.3029208110035201,0.0381378198125802,0.0396152921020984,0.5569923492872704,True,source_row:2518,0.4491026474341311,0.3261764817905045,0.0381378198125802,0.0396152921020984,0.5569923492872704,True,source_row:2518,0.4318110234895584,0.3014634674755396,0.0389708478320903,0.0396152921020984,0.5572729245445771
61,axis_edge_parallel,1.0,response_tables/trial_00061_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,True,source_row:2518,0.4611587417350051,0.1494659012885384,0.0624444485406213,0.0857690647244453,,True,source_row:2518,0.3510275636623987,-0.3353775008715337,0.0624444485406213,0.0857690647244453,0.6587829971049928,True,source_row:2518,0.3757986718824213,-0.2485500550033035,0.0624444485406213,0.0857690647244453,0.6587829971049928,True,source_row:2518,0.3285400060113375,-0.37081809930837,0.0626500764342746,0.0857690647244453,0.6668021740564427
61,axis_edge_orthogonal,1.0,response_tables/trial_00061_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,True,source_row:2518,0.8114643430230899,0.2874488175438265,0.0833339029289753,0.0791413933038711,,True,source_row:2518,1.063355763265747,0.1685268995880197,0.0833339029289753,0.0791413933038711,0.8531139011675464,True,source_row:2518,1.0154963934195962,0.1886619231318078,0.0833339029289753,0.0791413933038711,0.8531139011675464,True,source_row:2518,1.0517474816398362,0.1623301900018657,0.084835390500507,0.0791413933038711,0.8578945312833639
62,axis_edge_parallel,2.0,response_tables/trial_00062_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,True,source_row:2518,0.0396210136798345,0.6449143029714658,0.0937826754101996,0.1138262897729873,,True,source_row:2518,0.059492030081401,0.6758934441884654,0.0937826754101996,0.1138262897729873,1.0658001812768134,True,source_row:2518,0.0557165369650647,0.6723463023034575,0.0937826754101996,0.1138262897729873,1.0658001812768134,True,source_row:2518,0.0846444264833508,0.5909842331823163,0.0940226740759359,0.1138262897729873,0.9934193799875856
62,axis_edge_orthogonal,2.0,response_tables/trial_00062_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,True,source_row:2518,0.2263295183903437,0.5577339668341127,0.0966380905823098,0.1110375672578811,,True,source_row:2518,0.3974057654694434,0.2842356416911102,0.0966380905823098,0.1110375672578811,1.2416644840766369,True,source_row:2518,0.3649012785243712,0.3386608655884196,0.0966380905823098,0.1110375672578811,1.2416644840766369,True,source_row:2518,0.4127991705850036,0.2633560824172082,0.1051772775578281,0.1110375672578811,1.170010135912662
63,axis_edge_parallel,0.5,response_tables/trial_00063_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,True,source_row:2584,0.8257904465254455,0.9717564153320696,0.0214955528042314,0.0172933395951986,,True,source_row:2584,0.7686352169933457,0.9784577682817374,0.0214955528042314,0.0172933395951986,0.4259697469809111,True,source_row:2584,0.7794947106044674,0.9771726572142372,0.0214955528042314,0.0172933395951986,0.4259697469809111,True,source_row:2584,0.7686627509913819,0.9781239491054948,0.0221591158587876,0.0172933395951986,0.4290901518621126
63,axis_edge_orthogonal,0.5,response_tables/trial_00063_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,True,source_row:2584,0.6156168110890121,0.9938016286273772,0.0201813520949388,0.0195962563157081,,True,source_row:2584,0.643593695745551,0.9917738810690544,0.0201813520949388,0.0195962563157081,0.6824475208795775,True,source_row:2584,0.6382780876607512,0.9921674174163644,0.0201813520949388,0.0195962563157081,0.6824475208795775,True,source_row:2584,0.6416367209843088,0.991223986169145,0.0206051662462109,0.0195962563157081,0.6914209559039932
64,axis_edge_parallel,1.0,response_tables/trial_00064_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,True,source_row:2584,0.9331665634473438,0.8891622437158054,0.0511186414994129,0.032348845154047,,True,source_row:2584,0.7894358701976785,0.9143521433042684,0.0511186414994129,0.032348845154047,0.4436207535201788,True,source_row:2584,0.81674470191507,0.9091028377783278,0.0511186414994129,0.032348845154047,0.4436207535201788,True,source_row:2584,0.786683670266882,0.912511905125203,0.0603981059077517,0.032348845154047,0.4388782736457415
64,axis_edge_orthogonal,1.0,response_tables/trial_00064_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,True,source_row:2584,0.5778853906020913,0.9505440938218008,0.0460741283729748,0.0340311154723167,,True,source_row:2584,0.5422992289193189,0.9269133148462176,0.0460741283729748,0.0340311154723167,0.883888213937837,True,source_row:2584,0.5490605996390627,0.9321272265586714,0.0460741283729748,0.0340311154723167,0.883888213937837,True,source_row:2584,0.5343127457787773,0.9229809323063978,0.0545957074844159,0.0340311154723167,0.9068432278749016
65,axis_edge_parallel,2.0,response_tables/trial_00065_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,True,source_row:2584,1.2279438262639817,0.6317155846842394,0.1002067430577922,0.0691733583807945,,True,source_row:2584,1.0818109619355027,0.5841609795497128,0.1002067430577922,0.0691733583807945,1.124934380500008,True,source_row:2584,1.1108927555313812,0.5937366587223297,0.1002067430577922,0.0691733583807945,1.124934380500008,True,source_row:2584,1.0862633760687004,0.5832289823407593,0.1035260493554171,0.0691733583807945,1.1034826579901846
65,axis_edge_orthogonal,2.0,response_tables/trial_00065_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,True,source_row:2584,1.156117430436609,0.6261056117261057,0.0962496661826954,0.0680622309446334,,True,source_row:2584,1.18516677733993,0.6046650432563098,0.0962496661826954,0.0680622309446334,1.1765146068077,True,source_row:2584,1.179647401428383,0.6088018235852628,0.0962496661826954,0.0680622309446334,1.1765146068077,True,source_row:2584,1.208201785636675,0.6087529822641362,0.1124979968195088,0.0680622309446334,1.144684057527968
66,axis_edge_parallel,0.5,response_tables/trial_00066_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,True,source_row:2743,3.3067306293430647,0.9746216987831708,0.0333708473876025,0.0202277861535549,,True,source_row:2743,3.210541979186246,0.976144839259534,0.0333708473876025,0.0202277861535549,0.5925433165039635,True,source_row:2743,3.228817822716053,0.9758493332722996,0.0333708473876025,0.0202277861535549,0.5925433165039635,True,source_row:2743,3.196098488910195,0.9746535249337313,0.0352490260692564,0.0202277861535549,0.5795829180262899
66,axis_edge_orthogonal,0.5,response_tables/trial_00066_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,True,source_row:2743,3.231848091162078,0.993897710424615,0.05010693217226,0.0516245737671852,,True,source_row:2743,3.4621958242896085,0.9965655910064548,0.05010693217226,0.0516245737671852,1.093855376685326,True,source_row:2743,3.418429754995316,0.9962759005280508,0.05010693217226,0.0516245737671852,1.093855376685326,True,source_row:2743,3.4444152394538605,0.9952558300228864,0.052393151968757,0.0516245737671852,1.102262296267213
67,axis_edge_parallel,1.0,response_tables/trial_00067_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,True,source_row:2743,3.938641644824088,0.9899943513112444,0.0486633394988248,0.0365977771580219,,True,source_row:2743,4.071449604096529,0.9847067317564072,0.0486633394988248,0.0365977771580219,0.7141785535393979,True,source_row:2743,4.046216091834708,0.9858399822906452,0.0486633394988248,0.0365977771580219,0.7141785535393979,True,source_row:2743,4.03834825143872,0.9828733633006764,0.0504713530573263,0.0365977771580219,0.6998590281510246
67,axis_edge_orthogonal,1.0,response_tables/trial_00067_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,True,source_row:2743,3.5758119351788764,0.9976009987984372,0.130035538172271,0.1031838804483413,,True,source_row:2743,3.388505630595376,0.9976023249343764,0.130035538172271,0.1031838804483413,0.5764563550171147,True,source_row:2743,3.424093828466198,0.9976030917118646,0.130035538172271,0.1031838804483413,0.5764563550171147,True,source_row:2743,3.359517845590176,0.9967004426260724,0.1390957997870989,0.1031838804483413,0.578307084643825
68,axis_edge_parallel,2.0,response_tables/trial_00068_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,True,source_row:2743,4.010489077438081,0.9885678805236048,0.0943250594062002,0.0614682026207447,,True,source_row:2743,4.062246027544404,0.9897873060843682,0.0943250594062002,0.0614682026207447,0.5165471480423776,True,source_row:2743,4.05241220702419,0.989575607047234,0.0943250594062002,0.0614682026207447,0.5165471480423776,True,source_row:2743,4.079077583858691,0.9877586366931184,0.1198290624703404,0.0614682026207447,0.4701040180588052
68,axis_edge_orthogonal,2.0,response_tables/trial_00068_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,True,source_row:2743,4.104249900945547,0.9929102597274686,0.0974233437098531,0.1290728598833084,,True,source_row:2743,3.84172456575817,0.993619032670064,0.0974233437098531,0.1290728598833084,0.727218401474488,True,source_row:2743,3.891604379443777,0.9935203219620804,0.0974233437098531,0.1290728598833084,0.727218401474488,True,source_row:2743,3.7544590556055937,0.9953448249732292,0.1031614535010842,0.1290728598833084,0.7076930103726795
69,axis_edge_parallel,0.5,response_tables/trial_00069_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,True,source_row:2764,2.0538282015136247,0.8812958356093208,0.0951459807441596,0.0380099602043628,,True,source_row:2764,1.496175245274003,0.6572115917491628,0.0951459807441596,0.0380099602043628,0.8720538295476103,True,source_row:2764,1.6375218643058815,0.7186636912055604,0.0951459807441596,0.0380099602043628,0.8720538295476103,True,source_row:2764,1.5031544995709964,0.6557969374866138,0.1033281502882369,0.0380099602043628,0.8921109880136555
69,axis_edge_orthogonal,0.5,response_tables/trial_00069_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,True,source_row:2764,1.8009094172811049,0.8738816493833618,0.0793007194832307,0.0330507010221481,,True,source_row:2764,1.6171344693122478,0.7248652265088509,0.0793007194832307,0.0330507010221481,1.120372373353575,True,source_row:2764,1.686927312878197,0.7554893726917559,0.0793007194832307,0.0330507010221481,1.120372373353575,True,source_row:2764,1.5997951496219116,0.7191440441950268,0.0913246780537528,0.0330507010221481,1.1163124208534327
70,axis_edge_parallel,1.0,response_tables/trial_00070_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,True,source_row:2764,1.4697510029210434,0.6387062763270936,0.1923220511801361,0.0763917416334152,,True,source_row:2764,1.1114335417274788,0.5851607735493398,0.1923220511801361,0.0763917416334152,1.1965863292797394,True,source_row:2764,1.179513859354245,0.5963816032078251,0.1923220511801361,0.0763917416334152,1.1965863292797394,True,source_row:2764,1.1153642007729443,0.5834492214625304,0.2271172878016822,0.0763917416334152,1.1740758803040308
70,axis_edge_orthogonal,1.0,response_tables/trial_00070_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,True,source_row:2764,1.36031754039999,0.6757768747949249,0.2262000684748567,0.0643245279788971,,True,source_row:2764,1.2016104403496115,0.595655526061909,0.2262000684748567,0.0643245279788971,1.194302734406051,True,source_row:2764,1.231764789359147,0.6111521291781746,0.2262000684748567,0.0643245279788971,1.194302734406051,True,source_row:2764,1.2056938019622407,0.5873389468043024,0.2594489103722085,0.0643245279788971,1.1812333438118117
71,axis_edge_parallel,2.0,response_tables/trial_00071_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,True,source_row:2764,1.1694485556260474,0.5916694360549571,0.1710508353000858,0.1295738220214843,,True,source_row:2764,1.0471433434793769,0.5712666523245804,0.1710508353000858,0.1295738220214843,1.2032912626411305,True,source_row:2764,1.0703813337872248,0.5753970977559953,0.1710508353000858,0.1295738220214843,1.2032912626411305,True,source_row:2764,1.0573875026080373,0.5732380160829447,0.2048110344825774,0.1295738220214843,1.1777502412453489
71,axis_edge_orthogonal,2.0,response_tables/trial_00071_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,True,source_row:2764,0.9897403701217512,0.5944427960517291,0.1832491513607801,0.1143338158726692,,True,source_row:2764,0.8647910978893947,0.5742968368152148,0.1832491513607801,0.1143338158726692,1.1526534790122014,True,source_row:2764,0.8885314596135458,0.5781746231726427,0.1832491513607801,0.1143338158726692,1.1526534790122014,True,source_row:2764,0.8230272317995286,0.5648196613457733,0.2076189444143182,0.1143338158726692,1.1600599015748116
72,axis_edge_parallel,0.5,response_tables/trial_00072_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,True,source_row:2773,0.4536057441621892,0.7336437970385358,0.2211958453032757,0.1084806099534034,,True,source_row:2773,0.3244570187785029,0.6868027793388437,0.2211958453032757,0.1084806099534034,2.103812018751228,True,source_row:2773,0.3489952766014426,0.6957440612681266,0.2211958453032757,0.1084806099534034,2.103812018751228,True,source_row:2773,0.3092594437290472,0.6852980313620446,0.2287186970217604,0.1084806099534034,2.119149571808464
72,axis_edge_orthogonal,0.5,response_tables/trial_00072_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,True,source_row:2773,0.1547997303408692,0.3058231253032146,0.1643885224660483,0.1125047281384468,,True,source_row:2773,0.4012659365798185,0.3746079484487412,0.1643885224660483,0.1125047281384468,1.7705871289243191,True,source_row:2773,0.3544373573943744,0.3609356140141051,0.1643885224660483,0.1125047281384468,1.7705871289243191,True,source_row:2773,0.351699959470011,0.3619035453192279,0.1712090531246109,0.1125047281384468,1.774561531275424
73,axis_edge_parallel,1.0,response_tables/trial_00073_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,True,source_row:2773,0.275365676968363,0.8395441450944119,0.1469249868725223,0.1025290787220001,,True,source_row:2773,0.5885558613155126,0.8561352612928432,0.1469249868725223,0.1025290787220001,1.4052520082897786,True,source_row:2773,0.6116908460734294,0.9070189961661308,0.1469249868725223,0.1025290787220001,1.4052520082897786,True,source_row:2773,0.5532438022104884,0.8549476228002081,0.1602792290373432,0.1025290787220001,1.4019401869788908
73,axis_edge_orthogonal,1.0,response_tables/trial_00073_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,True,source_row:2773,0.6100601891231463,0.6579260537135972,0.1600515353760092,0.1155224740505218,,True,source_row:2773,0.6179965795059843,0.6720790973359799,0.1600515353760092,0.1155224740505218,0.8112536353047517,True,source_row:2773,0.6164886653331791,0.6693267884421225,0.1600515353760092,0.1155224740505218,0.8112536353047517,True,source_row:2773,0.6091985199945498,0.7182500521967181,0.1630090036241962,0.1155224740505218,0.7782326932642718
74,axis_edge_parallel,2.0,response_tables/trial_00074_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,True,source_row:2773,0.3925784115426154,0.5918137438401037,0.1870386795928789,0.1108328178524971,,True,source_row:2773,0.3637799325928768,0.7693510214599686,0.1870386795928789,0.1108328178524971,0.8827010870552954,True,source_row:2773,0.3692516435933157,0.7378793865196066,0.1870386795928789,0.1108328178524971,0.8827010870552954,True,source_row:2773,0.3189920919673454,0.7420551959241415,0.1891861906819136,0.1108328178524971,0.81065660546966
74,axis_edge_orthogonal,2.0,response_tables/trial_00074_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,True,source_row:2773,0.552862056924539,0.7803855973644147,0.1495635596040755,0.1142878010869026,,True,source_row:2773,0.3110530360381744,0.4313436633371408,0.1495635596040755,0.1142878010869026,0.9378161410980396,True,source_row:2773,0.3569967500066013,0.5035250526902459,0.1495635596040755,0.1142878010869026,0.9378161410980396,True,source_row:2773,0.2904122445845587,0.4139149669245656,0.1515154552241857,0.1142878010869026,0.9066064578621535
75,axis_edge_parallel,0.5,response_tables/trial_00075_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,True,source_row:2822,2.5355606675312288,0.8475879872207333,0.2171338529534668,0.0376645922660827,,True,source_row:2822,1.7609695034326478,0.8477640523520696,0.2171338529534668,0.0376645922660827,0.9964115434672748,True,source_row:2822,1.908141824611392,0.8477218933404923,0.2171338529534668,0.0376645922660827,0.9964115434672748,True,source_row:2822,1.7647610442142536,0.8540871878685512,0.2457151028724131,0.0376645922660827,0.9956503948924365
75,axis_edge_orthogonal,0.5,response_tables/trial_00075_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,True,source_row:2822,3.1436757399500266,0.8321228231116794,0.1388438142813461,0.0759217962622642,,True,source_row:2822,2.176743887801478,0.8246897337326612,0.1388438142813461,0.0759217962622642,0.8305536706797056,True,source_row:2822,2.36046093970964,0.8266391759453345,0.1388438142813461,0.0759217962622642,0.8305536706797056,True,source_row:2822,2.2967895877672504,0.8418488947324624,0.1444773654119224,0.0759217962622642,0.8188120546327013
76,axis_edge_parallel,1.0,response_tables/trial_00076_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,True,source_row:2822,2.8275232884050183,0.8452390863062739,0.175880416406162,0.0865478366613388,,True,source_row:2822,2.7632503387932275,0.8426535770047173,0.175880416406162,0.0865478366613388,1.9487252018813024,True,source_row:2822,2.775462199219419,0.8432154484381236,0.175880416406162,0.0865478366613388,1.9487252018813024,True,source_row:2822,2.732103778809801,0.8444621186556671,0.1814720698011125,0.0865478366613388,1.808913843309256
76,axis_edge_orthogonal,1.0,response_tables/trial_00076_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,True,source_row:2822,1.9155364792267164,0.8718264386411156,0.1213742019916243,0.1225360929965972,,True,source_row:2822,1.6148192026628294,0.8916765372206948,0.1213742019916243,0.1225360929965972,1.2353580756087013,True,source_row:2822,1.6719554852099918,0.8876387033273113,0.1213742019916243,0.1225360929965972,1.2353580756087013,True,source_row:2822,1.642297704857583,0.8894358125696094,0.1247173109150357,0.1225360929965972,1.068372828720726
77,axis_edge_parallel,2.0,response_tables/trial_00077_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,True,source_row:2822,3.149862147373369,0.8502195141291436,0.1023394181460265,0.0680505037307739,,True,source_row:2822,3.4342616891971147,0.8462145171281957,0.1023394181460265,0.0680505037307739,1.6206592910732525,True,source_row:2822,3.3802257762505405,0.8469303493530932,0.1023394181460265,0.0680505037307739,1.6206592910732525,True,source_row:2822,3.268894434481581,0.8525875881131263,0.1799450871394577,0.0680505037307739,1.575337132156278
77,axis_edge_orthogonal,2.0,response_tables/trial_00077_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,True,source_row:2822,2.4973688699244576,0.8197453297069456,0.1338942158777853,0.128886729478836,,True,source_row:2822,2.701284777972546,0.805838924872824,0.1338942158777853,0.128886729478836,1.478884989313087,True,source_row:2822,2.662540755443388,0.8083923496724784,0.1338942158777853,0.128886729478836,1.478884989313087,True,source_row:2822,2.790849124461829,0.8041640712204745,0.2184254214078889,0.128886729478836,1.5033920324727887
78,axis_edge_parallel,0.5,response_tables/trial_00078_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,True,source_row:2831,2.681009193822604,0.9686152383887644,0.0354383564198133,0.0185997821390628,,True,source_row:2831,2.43506583140686,0.9776953990340412,0.0354383564198133,0.0185997821390628,0.2021550200932438,True,source_row:2831,2.481795070265832,0.9759136797986652,0.0354383564198133,0.0185997821390628,0.2021550200932438,True,source_row:2831,2.428750857926616,0.9776068174050252,0.0380548512841074,0.0185997821390628,0.2037328521218455
78,axis_edge_orthogonal,0.5,response_tables/trial_00078_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,True,source_row:2831,2.499636748569685,0.9482548365600274,0.0195033014693995,0.0154253486543893,,True,source_row:2831,2.4140416495146155,0.9700813882074656,0.0195033014693995,0.0154253486543893,0.7265570429780723,True,source_row:2831,2.430304718335094,0.9666503779233122,0.0195033014693995,0.0154253486543893,0.7265570429780723,True,source_row:2831,2.4069655768310554,0.9698105946136132,0.0210960963205171,0.0154253486543893,0.7311010418715114
79,axis_edge_parallel,1.0,response_tables/trial_00079_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,True,source_row:2831,2.976657006251628,0.9212161606790554,0.0931938294705143,0.0370687991380691,,True,source_row:2831,2.759597138814968,0.9296710211113824,0.0931938294705143,0.0370687991380691,0.2837559335704327,True,source_row:2831,2.800838513627923,0.927987593139832,0.0931938294705143,0.0370687991380691,0.2837559335704327,True,source_row:2831,2.6983068317207994,0.9199913711101412,0.0954643473128766,0.0370687991380691,0.2828158847936493
79,axis_edge_orthogonal,1.0,response_tables/trial_00079_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,True,source_row:2831,3.3302855304460195,0.897400368837727,0.0592549011294488,0.0333234779536724,,True,source_row:2831,2.925514724911295,0.8975755472398738,0.0592549011294488,0.0333234779536724,0.5242729768243635,True,source_row:2831,3.0024211779629013,0.8976179578814805,0.0592549011294488,0.0333234779536724,0.5242729768243635,True,source_row:2831,2.900657862813034,0.8975105731802507,0.0639881968802479,0.0333234779536724,0.5359215688371819
80,axis_edge_parallel,2.0,response_tables/trial_00080_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,True,source_row:2831,3.551009412538747,0.7874490678961181,0.1004283262874168,0.0723094269633293,,True,source_row:2831,3.721038302931163,0.8158996502394218,0.1004283262874168,0.0723094269633293,1.145524387232797,True,source_row:2831,3.6887328137565873,0.8106751131217409,0.1004283262874168,0.0723094269633293,1.145524387232797,True,source_row:2831,3.627085026173802,0.8126984038000328,0.1454447549687617,0.0723094269633293,1.1466566652184724
80,axis_edge_orthogonal,2.0,response_tables/trial_00080_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,True,source_row:2831,4.67248068130931,0.7524458753855852,0.0839666561709105,0.0617013946175575,,True,source_row:2831,4.4021954921594215,0.7493261521797225,0.0839666561709105,0.0617013946175575,0.4306268231265449,True,source_row:2831,4.453549678097943,0.7499973919367833,0.0839666561709105,0.0617013946175575,0.4306268231265449,True,source_row:2831,4.43009936214446,0.7392417896754715,0.0857288760916319,0.0617013946175575,0.4341859127770817
81,axis_edge_parallel,0.5,response_tables/trial_00081_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,True,source_row:2904,0.959425040671306,0.6133907518509777,0.0754721417178151,0.0340285971760749,,True,source_row:2904,0.9046535516873746,0.3019688156382668,0.0754721417178151,0.0340285971760749,1.515074009869295,True,source_row:2904,0.9315774996846358,0.3540424870417284,0.0754721417178151,0.0340285971760749,1.515074009869295,True,source_row:2904,0.887879185344616,0.2943360222516124,0.0777148601878682,0.0340285971760749,1.5238409298040665
81,axis_edge_orthogonal,0.5,response_tables/trial_00081_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,True,source_row:2904,0.7114253739384253,0.7054734439169495,0.070707147881789,0.049108050763607,,True,source_row:2904,0.8261621554424892,0.2656313707138726,0.070707147881789,0.049108050763607,1.74643090370688,True,source_row:2904,0.8360894868192759,0.3272425519035407,0.070707147881789,0.049108050763607,1.74643090370688,True,source_row:2904,0.8153879126230663,0.2562129653528916,0.0779273265783555,0.049108050763607,1.742325429677635
82,axis_edge_parallel,1.0,response_tables/trial_00082_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,True,source_row:2904,1.1290295759913531,-0.0088514684518228,0.1053709427525736,0.052054364234209,,True,source_row:2904,0.975237835588814,-0.0181108432851393,0.1053709427525736,0.052054364234209,1.1102910239357584,True,source_row:2904,1.004458266265317,-0.0161694752592328,0.1053709427525736,0.052054364234209,1.1102910239357584,True,source_row:2904,0.9849487825680968,-0.0112996700431797,0.1028789271443,0.052054364234209,1.0870306307143096
82,axis_edge_orthogonal,1.0,response_tables/trial_00082_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,True,source_row:2904,1.115157916185069,0.1658930601423157,0.1207038041193548,0.098216101527214,,True,source_row:2904,0.9429095696765444,0.0823623267897881,0.1207038041193548,0.098216101527214,1.1722236185796646,True,source_row:2904,0.9756367555131078,0.0983870979479205,0.1207038041193548,0.098216101527214,1.1722236185796646,True,source_row:2904,0.951158512296729,0.0815162955125786,0.1352723954264683,0.098216101527214,1.1027177811072877
83,axis_edge_parallel,2.0,response_tables/trial_00083_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,True,source_row:2904,1.444777967065022,-0.0479850225528109,0.0532352460978814,0.0532100722193717,,True,source_row:2904,1.248680360973708,-0.0923035792951302,0.0532352460978814,0.0532100722193717,0.7782598982244622,True,source_row:2904,1.2859389061310935,-0.0839792412738955,0.0532352460978814,0.0532100722193717,0.7782598982244622,True,source_row:2904,1.2427164795670933,-0.0922838746767171,0.0572552112768604,0.0532100722193717,0.7644206576902661
83,axis_edge_orthogonal,2.0,response_tables/trial_00083_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,True,source_row:2904,1.5614860800131396,0.1259126022116777,0.1327187674920024,0.1290898621082306,,True,source_row:2904,1.4769087338764848,0.0968207533884872,0.1327187674920024,0.1290898621082306,0.9693947546057872,True,source_row:2904,1.4929784296424486,0.1023579541323456,0.1327187674920024,0.1290898621082306,0.9693947546057872,True,source_row:2904,1.4924630138701218,0.0966150034242402,0.1353528105620489,0.1290898621082306,0.946728028663756
84,axis_edge_parallel,0.5,response_tables/trial_00084_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,True,source_row:3076,0.1008344325798589,0.5542519980377177,0.03042390111015,0.0200469847768545,,True,source_row:3076,0.103558094727532,0.2831752283414047,0.03042390111015,0.0200469847768545,0.6932325925055238,True,source_row:3076,0.1066295783499526,0.3626666302599454,0.03042390111015,0.0200469847768545,0.6932325925055238,True,source_row:3076,0.1030382163123135,0.2817879932636579,0.0318668841391801,0.0200469847768545,0.6973725879490758
84,axis_edge_orthogonal,0.5,response_tables/trial_00084_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,True,source_row:3076,0.0652730602289466,0.5175624475671743,0.0411444117387078,0.0253657158464193,,True,source_row:3076,0.2073453529121707,-0.1969430070001407,0.0411444117387078,0.0253657158464193,0.6523605678338527,True,source_row:3076,0.1803516173023354,-0.0874962021910138,0.0411444117387078,0.0253657158464193,0.6523605678338527,True,source_row:3076,0.2095020573815418,-0.2148311354974423,0.0440441440765404,0.0253657158464193,0.6547530484464232
