table_index,manifest_table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,likelihood_scale,n_candidates,n_timebins,n_units,observer_mode,latent,posterior_temperature,true_candidate_index_local,pred_candidate_index_local,true_candidate_id,pred_candidate_id,image_correct,true_rank,true_margin,candidate_posterior_true_mass,candidate_posterior_entropy,candidate_posterior_N_eff,candidate_posterior_N_eff_fraction,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm,map_feature_cosine,map_feature_mse,map_feature_rmse,run_slug,run_label,n_trajectories,basis_dim,ridge,alpha,process_var,observation_var_floor,trajectory_initial_position,trajectory_initial_position_var,optimizer_max_iter,quadratic_continuation_scales,observation_continuation_scales
17,51.0,25,response_tables/trial_00025_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1249,source_row:1249,True,1.0,0.8364300246693688,0.48318536456860806,1.2339850165729112,3.023468504557578,0.7558671261393946,0.06222444084665125,-0.06222444084665125,0.2494482728876896,13.825826640057102,0.9163704313340189,34.41165285343677,32.705788593012244,1.0000000000000002,0.0,0.0,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
18,56.0,28,response_tables/trial_00028_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1422,source_row:1422,True,1.0,0.04801866206724981,0.30973073259647177,1.3610577756992515,3.8131548410283918,0.9532887102570979,0.0765007144078318,-0.0765007144078318,0.27658762518925495,15.330042226323425,0.946768275291689,47.40472271920179,46.34157263628082,1.0,0.0,0.0,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
19,57.0,28,response_tables/trial_00028_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1422,source_row:1422,True,1.0,0.04792194518716997,0.3079339806293967,1.3619641256747803,3.8203040934223695,0.9550760233555924,0.0774835798406466,-0.0774835798406466,0.27835872510242354,15.428206547439867,0.9460959241307493,47.40472271920179,46.36329819113349,1.0,0.0,0.0,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
20,62.0,31,response_tables/trial_00031_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:1425,source_row:1422,False,2.0,-0.03241703507154625,0.2933649222077299,1.3598486052146974,3.81078169814765,0.9526954245369125,0.06267980894910152,-0.06267980894910152,0.25035935961953076,13.876324192365926,0.9578878130460969,48.321366402134856,46.46862733324887,0.997847760134049,0.003483183393244682,0.059018500432022857,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
21,63.0,31,response_tables/trial_00031_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:1425,source_row:1422,False,2.0,-0.012181468062465228,0.2981679872210442,1.3619529940170298,3.8214853232965957,0.9553713308241489,0.0631165990137302,-0.0631165990137302,0.25123017138419146,13.924589479413,0.9575836907311801,48.321366402134856,46.39344694035475,0.997847760134049,0.003483183393244682,0.059018500432022857,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
22,68.0,34,response_tables/trial_00034_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1446,source_row:1446,True,1.0,2.287700041423875,0.8395414208047722,0.5938945037260532,1.3974028045059443,0.3493507011264861,0.008397527033397348,-0.008397527033397348,0.09163802176715377,5.079094707386018,0.9894111048319028,34.78821755483096,33.86929315338553,1.0,0.0,0.0,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
23,69.0,34,response_tables/trial_00034_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1446,source_row:1446,True,1.0,2.422874682633278,0.8580851837070023,0.5468272824870134,1.3430020113752208,0.3357505028438052,0.006499701383225829,-0.006499701383225829,0.08062072551909856,4.4684541677485905,0.9918683063808216,34.78821755483096,33.90131887143246,1.0,0.0,0.0,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
24,74.0,37,response_tables/trial_00037_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1523,source_row:1523,True,1.0,0.8979189424719607,0.6332241445673822,0.938519932306793,2.104346016652267,0.5260865041630668,0.08332148712857403,-0.08332148712857403,0.28865461563705164,15.998862723924455,0.9356750260722801,45.115038397764515,40.620679543022995,1.0000000000000002,0.0,0.0,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
25,75.0,37,response_tables/trial_00037_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1523,source_row:1523,True,1.0,0.9916152117623369,0.6586570678290737,0.8979357725151281,2.001552655200782,0.5003881638001955,0.07291303106488246,-0.07291303106488246,0.2700241305233339,14.96625642675278,0.9442262435781904,45.115038397764515,40.78767682563883,1.0000000000000002,0.0,0.0,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
26,80.0,40,response_tables/trial_00040_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1709,source_row:1709,True,1.0,0.16318295214568934,0.514800547394594,0.8823016392566073,2.186318939586843,0.5465797348967107,0.14755460244166627,-0.14755460244166627,0.3841283671400308,21.29055515248014,0.9216684680637415,54.78713570327037,49.287006665801506,1.0000000000000002,0.0,0.0,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
27,81.0,40,response_tables/trial_00040_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1709,source_row:1709,True,1.0,0.091474123778994,0.4962846428108605,0.8930587352287538,2.208921663226497,0.5522304158066242,0.15866585202688524,-0.15866585202688524,0.3983288239970656,22.077624361026515,0.9153714788036853,54.78713570327037,49.21673109931978,1.0000000000000002,0.0,0.0,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
28,86.0,43,response_tables/trial_00043_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1918,source_row:1918,True,1.0,0.4885584585744027,0.5886877973873464,0.8644981072395835,2.0909329335978963,0.5227332333994741,0.06735859868519174,-0.06735859868519174,0.2595353515134147,14.384909285807439,0.9328349691357422,39.83355717057559,36.18842353897935,1.0,0.0,0.0,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
29,87.0,43,response_tables/trial_00043_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1918,source_row:1918,True,1.0,0.6590204762113672,0.62969720594737,0.8248811632785098,1.985339729815651,0.49633493245391275,0.05459425719914108,-0.05459425719914108,0.23365414012839805,12.950426947238512,0.9462743073199203,39.83355717057559,36.352169540381844,1.0,0.0,0.0,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
30,92.0,46,response_tables/trial_00046_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:1945,source_row:10506,False,2.0,-0.12108203241081128,0.2542252933406008,1.3818993768008945,3.964547959806965,0.9911369899517413,0.17855958222827228,-0.17855958222827228,0.4225631103495338,23.420824848951252,0.8242897787057465,40.99625460433092,36.922497570166435,0.5873113786588364,0.47819475425539754,0.6915162718659609,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
31,93.0,46,response_tables/trial_00046_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1945,source_row:1945,True,1.0,0.05516662001156192,0.32553035965294946,1.3442609325561437,3.702839955750343,0.9257099889375857,0.15353220396399073,-0.15353220396399073,0.39183185674979354,21.717525885270163,0.8492597806432813,40.99625460433092,36.58978225113909,1.0,0.0,0.0,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
32,98.0,49,response_tables/trial_00049_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:2122,source_row:2122,True,1.0,0.30922495151844487,0.3377291504912992,1.3643916697515246,3.824529942909338,0.9561324857273344,0.19287904984183513,-0.19287904984183513,0.4391799743178588,24.341824933930436,0.871237533404558,49.57218472284524,42.53688802918074,1.0,0.0,0.0,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
33,99.0,49,response_tables/trial_00049_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:2122,source_row:2122,True,1.0,0.1227920319806799,0.3313772815502517,1.3475292775928522,3.7234324049879626,0.9308581012469906,0.1894819301282559,-0.1894819301282559,0.4352952218072878,24.126510094789968,0.8737077169722464,49.57218472284524,42.54889782298797,1.0,0.0,0.0,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
34,104.0,52,response_tables/trial_00052_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:2309,source_row:2309,True,1.0,0.12629330474015887,0.3577089547539142,1.3236678511500257,3.5601882184309486,0.8900470546077371,0.02868642055208545,-0.02868642055208545,0.1693706602457623,9.38747484342869,0.9185210517238122,23.672621352603883,22.46807093538221,0.9999999999999998,0.0,0.0,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
35,105.0,52,response_tables/trial_00052_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:2309,source_row:2309,True,1.0,0.1255119153826172,0.35078768669147925,1.3327398411304165,3.6163201639461886,0.9040800409865472,0.03042163409786176,-0.03042163409786176,0.17441798673835723,9.6672260731107,0.913591756957252,23.672621352603883,22.518302044024047,0.9999999999999998,0.0,0.0,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
36,110.0,55,response_tables/trial_00055_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:2457,source_row:2457,True,1.0,0.107579645783062,0.39741639853391514,1.2495780100957954,3.1695748606351923,0.7923937151587981,0.05391488578386528,-0.05391488578386528,0.2321957919167901,12.86959708491428,0.9818112085209056,56.760942083396294,48.693549154242255,1.0,0.0,0.0,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
37,111.0,55,response_tables/trial_00055_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:2457,source_row:2457,True,1.0,0.12482651626169172,0.38751694165647876,1.2754103374716752,3.2923381577660367,0.8230845394415092,0.06473075872421223,-0.06473075872421223,0.2544224021665785,14.101520868359552,0.9774972421795426,56.760942083396294,48.034815156150984,1.0,0.0,0.0,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
38,116.0,58,response_tables/trial_00058_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:2460,source_row:2457,False,2.0,-0.051231804705253126,0.40175990439707704,1.1571374909197203,2.8120069644722014,0.7030017411180504,0.028240954959596425,-0.028240954959596425,0.16805045361318258,9.314301564576928,0.9898920253001985,56.099222241129,50.68906578470216,0.995116867319817,0.010265641896695415,0.1013195040290635,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
39,117.0,58,response_tables/trial_00058_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:2460,source_row:2457,False,2.0,-0.0590176140306653,0.3773571950940857,1.2226662572655067,3.0547772956992376,0.7636943239248094,0.043924466062002565,-0.043924466062002565,0.20958164533661475,11.616193857820722,0.9838946565304924,56.099222241129,49.33216960955889,0.995116867319817,0.010265641896695415,0.1013195040290635,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
40,122.0,61,response_tables/trial_00061_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:2518,source_row:2518,True,1.0,0.4752670233860954,0.37946246449991977,1.342472865121232,3.6544712651307694,0.9136178162826923,0.2236410853891765,-0.2236410853891765,0.472907057876256,26.21116964798691,0.8297295446631241,46.294314203530945,42.807805265735716,1.0,0.0,0.0,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
41,123.0,61,response_tables/trial_00061_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:2518,source_row:2518,True,1.0,0.5633351086998459,0.4117704461305721,1.3177296352321077,3.4808206284239747,0.8702051571059937,0.19748826886058354,-0.19748826886058354,0.44439652210675945,24.63095535986602,0.8493159908707877,46.294314203530945,42.395022417755946,1.0,0.0,0.0,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
42,128.0,64,response_tables/trial_00064_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:2584,source_row:2584,True,1.0,0.5799881833538052,0.39484415496676506,1.330869103970243,3.5732345216493777,0.8933086304123444,0.055335730630736046,-0.055335730630736046,0.23523547910707698,13.038073649800461,0.8389321609031384,23.735035451049384,21.681425971249524,1.0,0.0,0.0,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
43,129.0,64,response_tables/trial_00064_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:2584,source_row:2584,True,1.0,0.547955069880345,0.3902941661167545,1.3338621185585429,3.595110087966065,0.8987775219915163,0.056101661260381,-0.056101661260381,0.23685789254399145,13.127996929916248,0.83664019600386,23.735035451049384,21.679781758604648,1.0,0.0,0.0,k15_ridge0p1,k=15 ridge=0.1,,,,,,,,,,,
