table_index,manifest_table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,likelihood_scale,n_candidates,n_timebins,n_units,observer_mode,latent,posterior_temperature,true_candidate_index_local,pred_candidate_index_local,true_candidate_id,pred_candidate_id,image_correct,true_rank,true_margin,candidate_posterior_true_mass,candidate_posterior_entropy,candidate_posterior_N_eff,candidate_posterior_N_eff_fraction,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm,map_feature_cosine,map_feature_mse,map_feature_rmse,run_slug,run_label,n_trajectories,basis_dim,ridge,alpha,process_var,observation_var_floor,trajectory_initial_position,trajectory_initial_position_var,optimizer_max_iter,quadratic_continuation_scales,observation_continuation_scales
10,32.0,16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:454,source_row:454,True,1.0,0.0,0.4669070405967591,0.9073045175574481,2.273591836531619,0.5683979591329047,0.0024978079298168102,-0.0024978079298168102,0.049978074490888605,2.7700660570457956,0.9976238639688109,38.62978874581035,37.76984350372688,0.9999999999999999,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
11,33.0,16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:454,source_row:454,True,1.0,0.0,0.4778898540992944,0.8462732535149584,2.1802122890926396,0.5450530722731599,0.0011997914553645848,-0.0011997914553645848,0.03463800593805286,1.9198331570425604,0.9988582899548554,38.62978874581035,38.0563013788871,0.9999999999999999,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
12,38.0,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:455,source_row:455,True,1.0,0.0,0.47199206190988124,0.8954616130021646,2.233053787474019,0.5582634468685047,0.0015782182863475777,-0.0015782182863475777,0.039726795571095055,2.2018825072332446,0.9985541213176818,38.62978874581035,37.84171161849572,0.9999999999999999,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
13,39.0,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:455,source_row:455,True,1.0,0.0,0.47787495459238016,0.8666044948593681,2.1832583187741723,0.5458145796935431,0.0009318036206707346,-0.0009318036206707346,0.030525458566100765,1.6918926451464043,0.9991677434144265,38.62978874581035,37.9814838767329,0.9999999999999999,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
14,44.0,22,response_tables/trial_00022_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:966,source_row:966,True,1.0,1.6803074469861485,0.7009577228984621,0.9305183320417966,1.9128482360274703,0.4782120590068676,0.03859997051945754,-0.03859997051945754,0.1964687520178655,10.889403539026992,0.9718114434744795,43.20788650402636,38.1414236036175,0.9999999999999999,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
15,45.0,22,response_tables/trial_00022_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:966,source_row:966,True,1.0,1.9614452300049265,0.7242692296748109,0.8903883348366525,1.8176411160413968,0.4544102790103492,0.03213730154208623,-0.03213730154208623,0.17926879690031455,9.936085262178908,0.9770176103529224,43.20788650402636,38.48669658682786,0.9999999999999999,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
16,50.0,25,response_tables/trial_00025_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1249,source_row:1249,True,1.0,0.8118841606844285,0.479795243278739,1.233627681197836,3.0318230237534354,0.7579557559383588,0.06330983329252242,-0.06330983329252242,0.2516144536637799,13.945888565259256,0.9149365646332535,34.41165285343677,32.74875856638136,1.0000000000000002,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
17,51.0,25,response_tables/trial_00025_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1249,source_row:1249,True,1.0,0.8364300246693688,0.48318536456860806,1.2339850165729112,3.023468504557578,0.7558671261393946,0.06222444084665125,-0.06222444084665125,0.2494482728876896,13.825826640057102,0.9163704313340189,34.41165285343677,32.705788593012244,1.0000000000000002,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
18,56.0,28,response_tables/trial_00028_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1422,source_row:1422,True,1.0,0.04801866206724981,0.30973073259647177,1.3610577756992515,3.8131548410283918,0.9532887102570979,0.0765007144078318,-0.0765007144078318,0.27658762518925495,15.330042226323425,0.946768275291689,47.40472271920179,46.34157263628082,1.0,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
19,57.0,28,response_tables/trial_00028_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1422,source_row:1422,True,1.0,0.04792194518716997,0.3079339806293967,1.3619641256747803,3.8203040934223695,0.9550760233555924,0.0774835798406466,-0.0774835798406466,0.27835872510242354,15.428206547439867,0.9460959241307493,47.40472271920179,46.36329819113349,1.0,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
20,62.0,31,response_tables/trial_00031_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:1425,source_row:1422,False,2.0,-0.03241703507154625,0.2933649222077299,1.3598486052146974,3.81078169814765,0.9526954245369125,0.06267980894910152,-0.06267980894910152,0.25035935961953076,13.876324192365926,0.9578878130460969,48.321366402134856,46.46862733324887,0.997847760134049,0.003483183393244682,0.059018500432022857,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
21,63.0,31,response_tables/trial_00031_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:1425,source_row:1422,False,2.0,-0.012181468062465228,0.2981679872210442,1.3619529940170298,3.8214853232965957,0.9553713308241489,0.0631165990137302,-0.0631165990137302,0.25123017138419146,13.924589479413,0.9575836907311801,48.321366402134856,46.39344694035475,0.997847760134049,0.003483183393244682,0.059018500432022857,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
22,68.0,34,response_tables/trial_00034_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1446,source_row:1446,True,1.0,2.287700041423875,0.8395414208047722,0.5938945037260532,1.3974028045059443,0.3493507011264861,0.008397527033397348,-0.008397527033397348,0.09163802176715377,5.079094707386018,0.9894111048319028,34.78821755483096,33.86929315338553,1.0,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
23,69.0,34,response_tables/trial_00034_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1446,source_row:1446,True,1.0,2.422874682633278,0.8580851837070023,0.5468272824870134,1.3430020113752208,0.3357505028438052,0.006499701383225829,-0.006499701383225829,0.08062072551909856,4.4684541677485905,0.9918683063808216,34.78821755483096,33.90131887143246,1.0,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
24,74.0,37,response_tables/trial_00037_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1523,source_row:1523,True,1.0,0.8979189424719607,0.6332241445673822,0.938519932306793,2.104346016652267,0.5260865041630668,0.08332148712857403,-0.08332148712857403,0.28865461563705164,15.998862723924455,0.9356750260722801,45.115038397764515,40.620679543022995,1.0000000000000002,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
25,75.0,37,response_tables/trial_00037_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1523,source_row:1523,True,1.0,0.9916152117623369,0.6586570678290737,0.8979357725151281,2.001552655200782,0.5003881638001955,0.07291303106488246,-0.07291303106488246,0.2700241305233339,14.96625642675278,0.9442262435781904,45.115038397764515,40.78767682563883,1.0000000000000002,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
26,80.0,40,response_tables/trial_00040_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1709,source_row:1709,True,1.0,0.16318295214568934,0.514800547394594,0.8823016392566073,2.186318939586843,0.5465797348967107,0.14755460244166627,-0.14755460244166627,0.3841283671400308,21.29055515248014,0.9216684680637415,54.78713570327037,49.287006665801506,1.0000000000000002,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
27,81.0,40,response_tables/trial_00040_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1709,source_row:1709,True,1.0,0.091474123778994,0.4962846428108605,0.8930587352287538,2.208921663226497,0.5522304158066242,0.15866585202688524,-0.15866585202688524,0.3983288239970656,22.077624361026515,0.9153714788036853,54.78713570327037,49.21673109931978,1.0000000000000002,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
28,86.0,43,response_tables/trial_00043_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1918,source_row:1918,True,1.0,0.4885584585744027,0.5886877973873464,0.8644981072395835,2.0909329335978963,0.5227332333994741,0.06735859868519174,-0.06735859868519174,0.2595353515134147,14.384909285807439,0.9328349691357422,39.83355717057559,36.18842353897935,1.0,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
