table_index,trial_id,response_cache_path,prior_scale,candidate_index,true_candidate_index,n_fit_trajectories,n_fit_samples,linear_train_r2,linear_residual_var,quadratic_train_r2,quadratic_residual_var,profile_energy,profile_start_index,optimizer_success,optimizer_iterations,optimizer_final_iterations,optimizer_stage_success_fraction,quadratic_continuation_scales,observation_continuation_scales,trajectory_hat_rms,trajectory_hat_temporal_std_mean
9,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,0,0,16,640,0.003447715048962463,7.792827471212455e-05,0.16392124886399762,6.537958477782986e-05,102.69264275544802,0,True,52,52,1.0,1,1,0.1502458664931943,0.023911589582471107
9,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,1,0,16,640,0.0037364175776901654,6.805528864636909e-05,0.18176963813596636,5.589374583028305e-05,165.26175953268688,1,True,77,77,1.0,1,1,0.1520147069948751,0.02988851554958418
9,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,2,0,16,640,0.004199544448990844,7.808132968656405e-05,0.17611826026843802,6.460107683634695e-05,101.16940052285392,1,True,58,58,1.0,1,1,0.13868524667345525,0.02396969929181573
9,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,3,0,16,640,0.003623358218929784,7.594915784916072e-05,0.15990883669735934,6.4036242615347e-05,97.60527126867746,2,True,56,56,1.0,1,1,0.1454833438880132,0.02429437358297367
10,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.006840055088684127,6.87155343925217e-05,0.13720674871558947,5.969562066617938e-05,121.53733594777756,2,True,55,55,1.0,1,1,0.17254463757507726,0.02892913605740156
10,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.006072620560785724,9.297720145874071e-05,0.14612166838902774,7.98762759752531e-05,135.53379869533188,2,True,78,78,1.0,1,1,0.16900305855597855,0.03326238494815542
10,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.006655504313096694,7.839662087076372e-05,0.13355317179312676,6.838161764679476e-05,105.35008925387082,1,True,59,59,1.0,1,1,0.157351173525936,0.02865406557215937
10,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.004262364192651691,7.390225838363611e-05,0.13219867611824787,6.44070037697951e-05,108.66315589365769,2,True,59,59,1.0,1,1,0.16595370457243458,0.029079683332323816
11,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,0,0,16,640,0.004034721470344671,0.00012183311838778946,0.1299018936429479,0.00010643620604654819,71.08364803792367,1,True,54,54,1.0,1,1,0.15090411625742306,0.025171089453069638
11,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,1,0,16,640,0.010281614819326212,0.00011071577110369446,0.13557554553090223,9.66996485772723e-05,112.78020997752857,1,True,74,74,1.0,1,1,0.1584567291541962,0.03255950441470183
11,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,2,0,16,640,0.0047940106405292005,0.00011932028565482631,0.1341869791135324,0.00010380670743584717,70.91620858850425,1,True,54,54,1.0,1,1,0.1406781208222628,0.0254261055581179
11,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,3,0,16,640,0.0038465475425033535,0.00012151024856337434,0.1283227248004878,0.00010632671313364428,66.05194422633578,1,True,53,53,1.0,1,1,0.14490725320896777,0.025249696262075492
