observer_mode,prior_scale,n,image_accuracy,mean_feature_cosine,median_feature_cosine,mean_map_feature_cosine,mean_true_mass,median_N_eff_fraction
zero,all,64,0.4375,0.792432256759216,0.8598787044798435,0.7751586179681359,0.34434826315950173,0.4059777249321975
joint,all,64,0.703125,0.9150470396044753,0.9444037853795285,0.9246659182097764,0.4749066443326014,0.6927795550412978
best_single_tau,all,64,0.703125,0.9137889337980133,0.9384948497539132,0.9076575226438941,0.4698690117128618,0.6686893287571571
linear_continuous,all,64,0.25,0.6991283670207682,0.5944811475746528,0.6999215371327566,0.2346531180717378,0.25
quadratic_profile,all,64,0.375,0.7868611168959136,0.8426579460126045,0.7706892241147755,0.35837755317517617,0.2500844108012237
quadratic_poisson,all,64,0.65625,0.8991807543223852,0.9164550837933492,0.8917176402836099,0.42138049543886075,0.8109049529921297
known,all,64,1.0,0.9664130858901658,0.9749232282138822,1.0,0.6354099598607017,0.5313311862219139
