trial_id,response_cache_path,prior_family,prior_scale,lag_model,lags,n_lags,n_candidates,n_trajectories,n_timebins,basis_dim,ridge,mean_cv_r2_energy,median_cv_r2_energy,mean_train_r2_energy,median_coef_s2_over_s1,median_coef_s3_over_s1
9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,0.01,-0.2128121235410815,-0.24586472650059277,0.05747666082679842,0.20559474939001154,0.08267109301799626
9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,instant,0,1,4,16,40,10,0.01,-0.0005821752763645882,-0.006227463300789604,0.006351350744105255,1.442656412454175e-06,
9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,lag0_1,"0,1",2,4,16,40,10,0.01,-0.014377134034151945,-0.02717574664345046,0.013752575799216016,0.10049365017723591,1.6968092116357707e-07
9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,lag0_1_2,"0,1,2",3,4,16,40,10,0.01,-0.03560659923247464,-0.05589831712508042,0.02020294069305001,0.13452320441095608,0.0607856636587404
9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,0.01,-0.10836546058756968,-0.15154526674394775,0.032149320790867575,0.23631701566995555,0.0916720542781141
9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,0.01,-0.24433129464782927,-0.28919405895366423,0.04760788344263214,0.26197520019942744,0.13180635343477948
10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,instant,0,1,4,16,40,10,0.01,-0.0008208582213615201,-0.00044687577975799364,0.0004785621667796336,3.4103313466883873e-06,
10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,lag0_1,"0,1",2,4,16,40,10,0.01,-0.0037730258526628146,-0.0023535954056269626,0.0012044981141128563,0.24471166177107884,9.592286757163868e-07
10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,lag0_1_2,"0,1,2",3,4,16,40,10,0.01,-0.007193010394688948,-0.002754080421280669,0.0038162937048991097,0.1592480289999315,0.07974813545694964
10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,0.01,-0.009791467042257751,-0.006390251486505516,0.01136845694435662,0.1430919062145011,0.08737486920409392
10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,0.01,-0.026783854424990983,-0.029610936338170357,0.02239884086373206,0.2069121483294955,0.1181522228311622
10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,instant,0,1,4,16,40,10,0.01,5.662618686502752e-05,-0.0003667218629184177,0.0013161492449462464,2.397899095017438e-06,
10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,lag0_1,"0,1",2,4,16,40,10,0.01,-0.0017278244081862515,-0.0008428302153532519,0.0024274897051317357,0.37615120639723654,1.1311968852009352e-06
10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,lag0_1_2,"0,1,2",3,4,16,40,10,0.01,-0.004343138375784289,-0.0015471513324525343,0.005495768372380666,0.28180328869317117,0.09792214045855557
10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,0.01,-0.0059005481264110815,-0.004699210247518404,0.012493553860879386,0.2041377470619226,0.14214648758469664
10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,0.01,-0.019100552151915418,-0.02575217685431197,0.027986869315797108,0.3939395789363459,0.1338488452195289
11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,instant,0,1,4,16,40,10,0.01,0.0024885258091840723,0.0041839525772233155,0.004773993965990431,5.325271525241704e-07,
11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,lag0_1,"0,1",2,4,16,40,10,0.01,0.0022354041571607808,0.004522516629935969,0.008941302084150615,0.15314949308875137,3.622459270149667e-07
11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,lag0_1_2,"0,1,2",3,4,16,40,10,0.01,0.0020204940453658893,0.004704943570592812,0.014882649063492931,0.1067652558160632,0.077222201197422
11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,0.01,-0.0006465596398583795,-0.0006984935032502415,0.027496766142910217,0.14507420601047266,0.06475293717253107
11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,0.01,-0.008857539574880835,-0.009588670508272945,0.0485150618294585,0.15437135024515156,0.11649488340559053
11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,instant,0,1,4,16,40,10,0.01,0.0022684037822574277,0.002542943098521988,0.0048805048111851546,4.299948652147034e-07,
11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,lag0_1,"0,1",2,4,16,40,10,0.01,0.0017608781990292866,0.002261248976205943,0.0085801615297052,0.22999204784329233,3.423290908354329e-07
11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,lag0_1_2,"0,1,2",3,4,16,40,10,0.01,0.0005254408376024478,0.0010257130032707007,0.013779404704851173,0.1634912912016655,0.0799380029009384
11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,0.01,-4.7118247844951666e-05,-0.0008826299780320679,0.027610276608372897,0.14705974193199858,0.08452933543843866
11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,0.01,-0.010434743327759344,-0.016155410620894317,0.04810674421524752,0.15548879951224576,0.1150203216482278
12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,instant,0,1,4,16,40,10,0.01,-0.006587559544049659,-0.006192789838067481,0.00305377208785218,3.816637143959031e-07,
12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,lag0_1,"0,1",2,4,16,40,10,0.01,-0.010936310049393716,-0.0126879044995446,0.011088898555333376,0.08652916779193559,1.3145533864305962e-07
12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,lag0_1_2,"0,1,2",3,4,16,40,10,0.01,-0.017239569342792027,-0.022815782718655475,0.02030667489650617,0.09140390585070125,0.0485919288295949
12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,0.01,-0.0229784996008974,-0.0366250622333531,0.04817562732919467,0.2391185956746429,0.041498401201293895
12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,0.01,-0.02814829302645655,-0.0716973581109836,0.13189802476708784,0.26158062960424755,0.1096862308000206
12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,instant,0,1,4,16,40,10,0.01,-0.005313372316422982,-0.006415243984262187,0.0023817997392226176,2.7134052757640343e-07,
12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,lag0_1,"0,1",2,4,16,40,10,0.01,-0.009120708649219711,-0.014945942122695066,0.009183850555571332,0.12698377255554436,1.4763113553827998e-07
12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,lag0_1_2,"0,1,2",3,4,16,40,10,0.01,-0.013666960719181859,-0.025096348640360144,0.017011901250993167,0.1121916613497638,0.05846209170254545
12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,0.01,-0.01838272039747907,-0.03754752362659064,0.039168705653667896,0.2398776608071659,0.07118403648671731
12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,0.01,-0.03908874631683901,-0.07935078046577743,0.10907641151429795,0.23855045892213583,0.1476517194654246
13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,instant,0,1,4,16,40,10,0.01,-0.0010228980073206384,-0.001195639675042326,0.0032537098757049465,4.858578378822766e-07,
13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,lag0_1,"0,1",2,4,16,40,10,0.01,-0.000655556450296163,-0.0011862359207718276,0.005949223244809343,0.2907057985059879,2.2392483674276788e-07
13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,lag0_1_2,"0,1,2",3,4,16,40,10,0.01,-0.0016328022491067518,-0.002608403337282017,0.008266343565225487,0.2366273533436068,0.09958442466877854
13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,0.01,-0.0058383799710048645,-0.006262860734919218,0.013767508937329392,0.5244169409150917,0.12292329294963858
13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,0.01,-0.009521541771530806,-0.007187531725834084,0.023445425216793908,0.4915610483679512,0.23334961161002554
13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,instant,0,1,4,16,40,10,0.01,-0.0025494903117210532,-0.0020604763876657106,0.0053582757879603315,3.676959902862058e-07,
13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,lag0_1,"0,1",2,4,16,40,10,0.01,-0.0030813650803172554,-0.0027127275923135574,0.007809061409172119,0.3224516690368109,2.9647632695193494e-07
13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,lag0_1_2,"0,1,2",3,4,16,40,10,0.01,-0.004637357723928287,-0.00453707974764761,0.009739946219233075,0.358508010971349,0.08642994235148
13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,0.01,-0.00880812902367073,-0.008894913788476178,0.015198248587527413,0.454082229421237,0.20508390769397106
13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,0.01,-0.018509280062674216,-0.016397791231836267,0.01993479551384711,0.5106795425544097,0.2829829467884104
14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,instant,0,1,4,16,40,10,0.01,-0.0033718332652269145,-0.0049835299073850425,0.002196025198877183,1.0307079412925072e-06,
14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,lag0_1,"0,1",2,4,16,40,10,0.01,-0.009597279733571495,-0.011484649539123981,0.003209545289607374,0.2637275389561644,4.805961401273943e-07
14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,lag0_1_2,"0,1,2",3,4,16,40,10,0.01,-0.017920885080610127,-0.01921962857067394,0.004270502102768997,0.27066864075737007,0.12633489739915083
14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,0.01,-0.044405377138446,-0.046976722186639175,0.005533722994847667,0.510642513831238,0.21085598718763765
14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,0.01,-0.10461566386099863,-0.10050528738569209,0.01311558292904863,0.34844766504741975,0.15690717637666368
14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,instant,0,1,4,16,40,10,0.01,-0.0025830757839903074,-0.003799107132035906,0.0019553806311101707,2.4895989473224506e-06,
14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,lag0_1,"0,1",2,4,16,40,10,0.01,-0.008448276313074904,-0.009964211529162825,0.003257668521683299,0.1321725022018874,7.971933590537367e-07
14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,lag0_1_2,"0,1,2",3,4,16,40,10,0.01,-0.016050011968334332,-0.017738242315061825,0.004334732273163,0.20310430116854206,0.08747581136109689
14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,0.01,-0.0412276859295066,-0.04075912110258684,0.006156831101355148,0.4038160214973626,0.159762236823813
14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,0.01,-0.10380258211306531,-0.1023061730711714,0.010093680005917677,0.40546882360925435,0.1730598536696039
15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,instant,0,1,4,16,40,10,0.01,-0.0022965047241834124,-0.001824358685649452,0.0027299668749148076,8.538354653264488e-07,
15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,lag0_1,"0,1",2,4,16,40,10,0.01,-0.011204179877840004,-0.006213649031599822,0.003121758907601385,0.47180082411520885,1.1243401739190135e-06
15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,lag0_1_2,"0,1,2",3,4,16,40,10,0.01,-0.029107978319486028,-0.01564728015706951,0.004002256658794945,0.5004383700218537,0.22452323099324312
15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,0.01,-0.04651513951813119,-0.025210110598490987,0.007450157436014765,0.47604644825733633,0.23158127103749782
15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,0.01,-0.0988935029167694,-0.092721007922133,0.02365722187859534,0.4638151555220231,0.15839354141632786
15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,instant,0,1,4,16,40,10,0.01,-0.0025706008974166195,-0.0012898872333364508,0.0018359403726952717,1.068883049907704e-06,
15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,lag0_1,"0,1",2,4,16,40,10,0.01,-0.012641788632458129,-0.008311179966907778,0.002057490088002739,0.31991565240925096,1.244216161344278e-06
15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,lag0_1_2,"0,1,2",3,4,16,40,10,0.01,-0.0320611412533624,-0.017115891211441747,0.0029237864751995024,0.4685009951431046,0.16403428079082458
15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,0.01,-0.05868768638828664,-0.02644813075680208,0.006469584152391794,0.4311605965790217,0.2110089528794453
15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,0.01,-0.09216669499488728,-0.08341506480658345,0.027005293222007537,0.48868095320896243,0.20541186004414372
16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,instant,0,1,4,16,40,10,0.01,-0.003455577721138803,-0.0035078259818279722,0.001812378060584624,1.4657541259393571e-06,
16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,lag0_1,"0,1",2,4,16,40,10,0.01,-0.006327944416309739,-0.005179274267650191,0.003926243350681868,0.16737120474098607,5.205708579016088e-07
16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,lag0_1_2,"0,1,2",3,4,16,40,10,0.01,-0.01010152978240747,-0.007628546741716757,0.007104170890082667,0.11461524876647908,0.084962487447101
16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,0.01,-0.01019291210993184,-0.003870906792975193,0.024176663833653272,0.23374487868829172,0.05441854552773813
16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,0.01,0.021000493065827963,0.03484622429648504,0.11035787016749177,0.13127727734482156,0.06082480861779572
16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,instant,0,1,4,16,40,10,0.01,-0.003267439777696668,-0.003620712488962008,0.001641308635926153,3.7256771557740776e-06,
16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,lag0_1,"0,1",2,4,16,40,10,0.01,-0.006964845044292067,-0.0066836300560526585,0.003031221679413776,0.17925418308054858,6.592442784806632e-07
16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,lag0_1_2,"0,1,2",3,4,16,40,10,0.01,-0.01200057716080899,-0.010981700375753078,0.005473761064285848,0.11540320201634803,0.09788783317608082
16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,0.01,-0.022686092881553155,-0.020819119285367282,0.016370697859575983,0.2840449660402337,0.059102528689207415
16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,0.01,0.0038225494229658374,0.015851958592618676,0.09813549799630542,0.1765380168380479,0.09554263729333394
17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,instant,0,1,4,16,40,10,0.01,0.0003345440941973088,-0.00018550267745265359,0.002056657370354653,1.7984340123425312e-06,
17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,lag0_1,"0,1",2,4,16,40,10,0.01,-0.00016038653467198571,-0.0005221294359276651,0.0025485555161035567,0.2367652297456354,1.592620411085179e-06
17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,lag0_1_2,"0,1,2",3,4,16,40,10,0.01,-0.001247312639247572,-0.0014995438305572817,0.002992994751834427,0.3596969257088588,0.16637128103139975
17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,0.01,-0.0038694348417044333,-0.003884741804389358,0.004060545758246353,0.4579570905152178,0.2442311332349942
17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,0.01,-0.024735418640051854,-0.022785186854288986,0.005533986069038571,0.40840372751969944,0.20061832338795882
17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,instant,0,1,4,16,40,10,0.01,-0.0006727850619190345,-0.0005568396452719782,0.0007831726505055925,2.328836837135786e-06,
17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,lag0_1,"0,1",2,4,16,40,10,0.01,-0.0013195919126026134,-0.0011054898079447817,0.0010092311411921406,0.5404519771293903,2.3462382004999436e-06
17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,lag0_1_2,"0,1,2",3,4,16,40,10,0.01,-0.0022942511258702836,-0.0020335000156325167,0.001168732183641108,0.5918979446398364,0.2705722595624912
17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,0.01,-0.004882058488324015,-0.0041682886899272464,0.0019035718673116875,0.590777582263392,0.34854633721911055
17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,0.01,-0.022396896852725445,-0.021731387074525932,0.0037943076593456304,0.3101249725472129,0.1894328527545786
18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,instant,0,1,4,16,40,10,0.01,0.0017525337743515002,0.0013113609964377493,0.0046207290247015365,2.280242020519827e-06,
18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,lag0_1,"0,1",2,4,16,40,10,0.01,0.0006135097269654444,-0.0003279450390463734,0.007508664077660265,0.2401045113859776,2.674310354018752e-07
18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,lag0_1_2,"0,1,2",3,4,16,40,10,0.01,-0.0010213581850490594,-0.0021950321056604105,0.00986116323496003,0.2727076617870592,0.04081016378618492
18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,0.01,-0.0019263605894421498,-0.004361194672649782,0.01727058033768092,0.3818407281704723,0.12489079028738387
18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,0.01,0.008191287435318467,-0.02117970764858851,0.057009214770649325,0.366144303651389,0.18069044774966814
18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,instant,0,1,4,16,40,10,0.01,0.0007951716108642315,0.0010372634909482925,0.0033596272827736695,2.0386524126690923e-06,
18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,lag0_1,"0,1",2,4,16,40,10,0.01,-0.00017053090504687285,-0.00045506658871152794,0.005762401810773032,0.16263630385189287,3.5486631571084e-07
18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,lag0_1_2,"0,1,2",3,4,16,40,10,0.01,-0.0016590288362622885,-0.002043924843817435,0.007616386642293943,0.23047540650090748,0.09340560964862235
18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,0.01,-0.001024169292033389,-0.005227313419453428,0.01568206062332439,0.3683011082481653,0.13864524689243596
18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,0.01,0.01226234711303345,-0.024147731566765973,0.05883894581781532,0.35353345906657263,0.1808554114291756
19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,instant,0,1,4,16,40,10,0.01,0.0018011991581929065,0.0021352212406526294,0.004411113595653188,1.306184162956709e-06,
