trial_id,response_cache_path,prior_family,prior_scale,poly_model,degree,include_intercept,n_candidates,n_trajectories,n_timebins,basis_dim,ridge,mean_cv_r2_energy,median_cv_r2_energy,mean_train_r2_energy,median_coef_s2_over_s1,median_coef_s3_over_s1
2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,affine_quadratic,2,True,4,16,40,10,0.0001,0.8425215809851301,0.8406316075853064,0.8500096416881483,0.02293654459817096,0.008514865169179694
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,linear,1,False,4,16,40,10,0.0001,-0.01403835196484815,-0.01487315373928566,0.0019253802592515135,4.9694145134667395e-06,
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,quadratic,2,False,4,16,40,10,0.0001,-0.6483590189788742,-0.4504953083822322,0.33682123270994496,0.0034385439337000345,2.610430408016528e-08
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,cubic,3,False,4,16,40,10,0.0001,-0.6510961210224266,-0.4497529324112427,0.38735271502001717,0.043843382172833865,0.0013148485600661887
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,affine_linear,1,True,4,16,40,10,0.0001,0.34588620676219406,0.34211929439816224,0.3883769421450466,0.2741025451590516,2.8063952056322697e-06
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,affine_quadratic,2,True,4,16,40,10,0.0001,0.367810436753104,0.4149438786536824,0.5663348013763414,0.004964751830544782,0.002240234368768605
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,linear,1,False,4,16,40,10,0.0001,-0.017097764834609674,-0.014209663285078333,0.0016853735322406027,7.043543764814455e-06,
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,quadratic,2,False,4,16,40,10,0.0001,-0.8147771857648445,-0.7825682947310035,0.2983057653718829,0.003606525640727128,1.7251448154590832e-08
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,cubic,3,False,4,16,40,10,0.0001,-0.8095786005499617,-0.7789382029700755,0.35017945729107036,0.04698732374286999,0.0010663011533249426
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,affine_linear,1,True,4,16,40,10,0.0001,0.4601236711456603,0.4945934704467214,0.4989234608293666,0.18805548419734625,4.269624616593289e-06
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,affine_quadratic,2,True,4,16,40,10,0.0001,0.49237780444452794,0.5404286920395718,0.6312680457720046,0.00715705601811043,0.002704530346262726
4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,linear,1,False,4,16,40,10,0.0001,-0.006956673051483009,-0.002924613791534414,0.004414974310682662,4.286352391830964e-06,
4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,quadratic,2,False,4,16,40,10,0.0001,0.2718539784200563,0.27757909765613237,0.31947428676710193,0.004027767108916509,7.570519902278759e-08
4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,cubic,3,False,4,16,40,10,0.0001,0.11602890563458781,0.20289400944373243,0.33114357713314335,0.05666980324754019,0.001223839484713267
4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,affine_linear,1,True,4,16,40,10,0.0001,0.628710424365033,0.6304828104274649,0.6639705943926363,0.13628069802009024,3.220407752059952e-06
4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,affine_quadratic,2,True,4,16,40,10,0.0001,0.690695060067213,0.6881085265632864,0.7138700191289331,0.009915251582721996,0.006043392833251898
4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,linear,1,False,4,16,40,10,0.0001,-0.008509074825920337,-0.002659837961199174,0.0037702832791868812,5.039482731861921e-06,
4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,quadratic,2,False,4,16,40,10,0.0001,0.23738926642180708,0.2356939797679563,0.2906276051410953,0.0037671425483339427,8.533758930546741e-08
4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,cubic,3,False,4,16,40,10,0.0001,0.08090173797867875,0.15772444343395908,0.30527872305996906,0.05202238157235666,0.0014049501286355816
4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,affine_linear,1,True,4,16,40,10,0.0001,0.7093414983296387,0.7444936735357174,0.7374043032373139,0.13967530544256893,3.3019797317661194e-06
4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,affine_quadratic,2,True,4,16,40,10,0.0001,0.7433403280643253,0.7742939937860794,0.769550714405892,0.01907142308196441,0.0070080925715520215
5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,linear,1,False,4,16,40,10,0.0001,0.004060552972459969,0.004273624450222335,0.005818303034141076,1.6044631482127637e-05,
5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,quadratic,2,False,4,16,40,10,0.0001,-0.9188903285533065,-0.9446309573344263,0.150191346843088,0.01141216665657869,2.5734835008534324e-07
5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,cubic,3,False,4,16,40,10,0.0001,-7.54691612949536,-7.747581241002606,0.3753377741815289,0.0035368876187745913,0.0008956404677261766
5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,affine_linear,1,True,4,16,40,10,0.0001,0.8360354642260351,0.8327475538178313,0.8408440257503642,0.14405999468790914,3.515613036599635e-06
5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,affine_quadratic,2,True,4,16,40,10,0.0001,0.814815825408495,0.8128880502144367,0.8421042190514905,0.14952815561627675,0.04539626729006156
5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,linear,1,False,4,16,40,10,0.0001,0.003951299776224937,0.0027728950223906423,0.005743852062790433,1.9625095748929492e-05,
5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,quadratic,2,False,4,16,40,10,0.0001,-0.9339123723416568,-0.9935417458332169,0.14427984897433724,0.010060661715136724,2.5704827511341e-07
5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,cubic,3,False,4,16,40,10,0.0001,-7.856948495410269,-8.060082954772195,0.35355860614554524,0.00374743466168213,0.001573988750963561
5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,affine_linear,1,True,4,16,40,10,0.0001,0.8731473578287533,0.8855073157200544,0.876591402534203,0.12433591003107118,3.399198756914909e-06
5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,affine_quadratic,2,True,4,16,40,10,0.0001,0.863792704432403,0.8765511525764857,0.8770320502980976,0.3097306927694593,0.052321310031218024
6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,linear,1,False,4,16,40,10,0.0001,-0.0026263968996933784,-0.001861985150309442,0.002352854934622506,3.7567094386494634e-05,
6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,quadratic,2,False,4,16,40,10,0.0001,-0.3897937693115273,-0.4030140190874456,0.3642576812331674,0.004768947513304535,1.2912036467342076e-07
6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,cubic,3,False,4,16,40,10,0.0001,-0.4511233669836234,-0.4814028552783195,0.49780520397025374,0.025922109973301737,0.0011147646915065945
6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,affine_linear,1,True,4,16,40,10,0.0001,0.40106971995816393,0.4410575879418367,0.450173652907919,0.2746210366947548,1.3899345005712501e-05
6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,affine_quadratic,2,True,4,16,40,10,0.0001,0.15475311067547,0.19257412581199046,0.5876655093200716,0.007507282302244006,0.0016295666306751942
6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,linear,1,False,4,16,40,10,0.0001,0.0011205484745544503,-0.00028389505623727107,0.004700646868045638,8.237959514423003e-05,
6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,quadratic,2,False,4,16,40,10,0.0001,-0.650207690036881,-0.7199659604499976,0.28674390353237883,0.010684027682480819,1.2154869635008815e-07
6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,cubic,3,False,4,16,40,10,0.0001,-0.7541824671538302,-0.8365375052086642,0.4104311891018761,0.022992473824433486,0.0005869082596129798
6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,affine_linear,1,True,4,16,40,10,0.0001,0.44494419585376477,0.45830129398135183,0.48706934071614455,0.2820529667813807,1.4147515430835732e-05
6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,affine_quadratic,2,True,4,16,40,10,0.0001,0.012561413578285469,0.012049078831332105,0.5672801637329622,0.01932654440862524,0.00219345837416071
7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,linear,1,False,4,16,40,10,0.0001,-0.006198726236617436,-0.004463768922485456,0.0029124375247918943,4.868555447290932e-05,
7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,quadratic,2,False,4,16,40,10,0.0001,0.38458112337724204,0.38564538553634753,0.41584170083973115,0.006484496575903081,3.417878531602438e-07
7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,cubic,3,False,4,16,40,10,0.0001,0.362808512625452,0.35845907433494256,0.42885452542568003,0.07768511289731957,0.00414474234519072
7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,affine_linear,1,True,4,16,40,10,0.0001,0.5574458423265614,0.6179453957799536,0.578587399336545,0.4392501842757257,2.4461147973820407e-05
7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,affine_quadratic,2,True,4,16,40,10,0.0001,0.6651552209440258,0.702803650275118,0.6912238055301584,0.012808413035022661,0.004188524883300413
7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,linear,1,False,4,16,40,10,0.0001,-0.004963155018774645,-0.004264665761529285,0.003852992862644622,7.57031816100041e-05,
7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,quadratic,2,False,4,16,40,10,0.0001,0.2963157893792545,0.29888699187028284,0.3522808335121659,0.003763687499248471,5.398308791983762e-07
7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,cubic,3,False,4,16,40,10,0.0001,0.26704834856425513,0.2579717954246013,0.3594551415723121,0.17132825677383048,0.002440869801959784
7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,affine_linear,1,True,4,16,40,10,0.0001,0.6060223417846378,0.636416044566963,0.633191340579295,0.19803906613725974,4.0689789746858116e-05
