table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,n_candidates,n_trajectories,n_timebins,n_units,basis_dim,ridge,alpha,process_var,observation_var_floor,trajectory_initial_position,trajectory_initial_position_var,optimizer_max_iter,quadratic_continuation_scales,observation_continuation_scales,observer_mode,candidate_index,candidate_id,is_true_candidate,candidate_score,candidate_posterior
0,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_poisson,1,source_row:9427,False,-292.9047963428857,0.3170678967575042
0,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_poisson,2,source_row:9142,False,-293.0465748248596,0.27515579219356295
0,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_poisson,3,source_row:11021,False,-294.4054490104602,0.07070125110559557
0,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,known,0,source_row:25,True,-292.2846528359316,0.5061672402740972
0,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,known,1,source_row:9427,False,-292.74315616554554,0.32001369746037217
0,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,known,2,source_row:9142,False,-293.58360858292343,0.13809079202660748
0,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,known,3,source_row:11021,False,-294.93557770613165,0.0357282702389476
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,zero,0,source_row:25,True,-293.73580867756556,0.216478538428263
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,zero,1,source_row:9427,False,-293.26356364242196,0.34714287822539625
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,zero,2,source_row:9142,False,-293.3070420312426,0.33237307543036543
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,zero,3,source_row:11021,False,-294.4688562319631,0.10400550791599399
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,joint,0,source_row:25,True,-293.1048725970841,0.39305224805098105
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,joint,1,source_row:9427,False,-293.23622805156157,0.34466988202513676
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,joint,2,source_row:9142,False,-293.69306090033564,0.21827467494049688
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,joint,3,source_row:11021,False,-295.29455290226997,0.04400319498341137
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,best_single_tau,0,source_row:25,True,-292.513691067613,0.4028580543208411
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,best_single_tau,1,source_row:9427,False,-292.7342821537179,0.32311011914560894
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,best_single_tau,2,source_row:9142,False,-293.1677961594309,0.2094487722416088
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,best_single_tau,3,source_row:11021,False,-294.34432328607085,0.06458305429193499
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,linear_continuous,0,source_row:25,True,-26.2840409251626,0.006531646618347472
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,linear_continuous,1,source_row:9427,False,-21.259525341879172,0.9934409827533801
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,linear_continuous,2,source_row:9142,False,-31.758984800146727,2.737062827244786e-05
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,linear_continuous,3,source_row:11021,False,-96.07653575014884,3.1954152190850716e-33
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_profile,0,source_row:25,True,-21.00045242692233,0.34927801114572266
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_profile,1,source_row:9427,False,-20.37824735905597,0.6507159813858838
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_profile,2,source_row:9142,False,-31.971072477361275,6.007468391896114e-06
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_profile,3,source_row:11021,False,-108.42786012786767,3.7491301214908606e-39
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_poisson,0,source_row:25,True,-292.8860414749532,0.3337238532647558
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_poisson,1,source_row:9427,False,-292.92575442098325,0.3207304075339284
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_poisson,2,source_row:9142,False,-293.08612976013,0.27320586061107194
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_poisson,3,source_row:11021,False,-294.4149797911196,0.07233987859023587
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,known,0,source_row:25,True,-292.2846528359316,0.5061672402740972
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,known,1,source_row:9427,False,-292.74315616554554,0.32001369746037217
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,known,2,source_row:9142,False,-293.58360858292343,0.13809079202660748
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,known,3,source_row:11021,False,-294.93557770613165,0.0357282702389476
2,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,zero,0,source_row:25,True,-408.7944911213511,0.012441383640783675
2,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,zero,1,source_row:9427,False,-406.24260633822166,0.15963869242895623
2,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,zero,2,source_row:9142,False,-405.3958323051983,0.37229521282740335
2,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,zero,3,source_row:11021,False,-405.1938499589255,0.4556247111028637
2,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,4,16,40,756,20,0.1,0.92,0.001,1e-06,inferred,0.0001,80,1,1,joint,0,source_row:25,True,-398.8286994021529,0.3722498263742985
