run_label,run_slug,run_family,run_dirname,table_index,manifest_table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,likelihood_scale,n_candidates,n_timebins,n_units,observer_mode,latent,posterior_temperature,analyzer_posterior_temperature,score_column,true_candidate_index_local,pred_candidate_index_local,true_candidate_id,pred_candidate_id,image_correct,true_rank,true_margin,candidate_posterior_true_mass,candidate_posterior_entropy,candidate_posterior_N_eff,candidate_posterior_N_eff_fraction,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm,map_feature_cosine,map_feature_mse,map_feature_rmse
Origin 2.0x parallel smoke8,origin_scale2_parallel_smoke8,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_smoke8_matched,0,4,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,2,source_row:25,source_row:9142,False,3,-0.3904524866649126,0.03629845721561106,0.5530497948754698,1.426138847702234,0.3565347119255585,0.6543693417012932,-0.6543693417012932,0.8089309869830017,44.835506216684706,0.638534320129942,55.35716385314352,49.32060817031876,0.5450920735126369,0.8627886600790683,0.9288641774118906
Origin 2.0x parallel smoke8,origin_scale2_parallel_smoke8,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_smoke8_matched,1,10,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,3,source_row:76,source_row:4203,False,2,-0.22465619858439823,0.13710272356991784,0.5485020054651703,1.419961951607814,0.3549904879019535,0.19955023287586857,-0.19955023287586857,0.4467104575403049,24.75920667942873,0.8682700331634632,47.34179291251737,48.94330479532425,0.8237351843954694,0.2779343607150047,0.5271948033839149
Origin 2.0x parallel smoke8,origin_scale2_parallel_smoke8,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_smoke8_matched,2,16,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,0,source_row:87,source_row:87,True,1,2.468128639430688,0.9999999973402314,5.517706116987257e-08,1.0000000053195373,0.2500000013298843,2.816051798249765e-18,-2.816051798249765e-18,1.678109590655439e-09,9.30102742938826e-08,1.0,31.988853179568522,31.98885314274909,1.0,0.0,0.0
Origin 2.0x parallel smoke8,origin_scale2_parallel_smoke8,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_smoke8_matched,3,22,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,0,source_row:369,source_row:369,True,1,0.8276181972453287,0.9986692841860155,0.01014485677062812,1.0026649740748654,0.25066624351871636,9.930809644408815e-07,-9.930809644408815e-07,0.000996534477296637,0.05523354707749981,0.999999329520217,43.55782142770001,43.53528523071734,1.0000000000000002,0.0,0.0
Origin 2.0x parallel smoke8,origin_scale2_parallel_smoke8,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_smoke8_matched,4,28,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,0,source_row:420,source_row:420,True,1,0.029588411635813827,0.5588991231395888,0.6862575591262241,1.9726449912641077,0.49316124781602694,0.14409927819762575,-0.14409927819762575,0.37960410719277754,21.039795213430818,0.9104864748522137,50.81129610299023,47.33544507962586,1.0,0.0,0.0
Origin 2.0x parallel smoke8,origin_scale2_parallel_smoke8,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_smoke8_matched,5,34,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,0,source_row:454,source_row:454,True,1,0.0,0.49999997105773686,0.6931481629569378,2.000000231538112,0.500000057884528,2.0849643767055053e-15,-2.0849643767055053e-15,4.566141014801783e-08,2.530812234291456e-06,0.999999999999998,38.62978874581035,38.629787942630195,0.9999999999999999,0.0,0.0
Origin 2.0x parallel smoke8,origin_scale2_parallel_smoke8,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_smoke8_matched,6,40,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,0,source_row:455,source_row:455,True,1,0.0,0.49999990769378294,0.693150099625887,2.0000007384498044,0.5000001846124511,2.1207797558172926e-14,-2.1207797558172926e-14,1.4562897224856366e-07,8.071576927633611e-06,0.9999999999999803,38.62978874581035,38.629786184210154,0.9999999999999999,0.0,0.0
Origin 2.0x parallel smoke8,origin_scale2_parallel_smoke8,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_smoke8_matched,7,46,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.125,1.0,candidate_score_raw,0,0,source_row:966,source_row:966,True,1,1.8958714373684415,0.9999997110665546,4.74642874650503e-06,1.0000005778670735,0.2500001444667684,4.975971776311971e-14,-4.975971776311971e-14,2.2306886327571518e-07,1.2363731352965566e-05,0.9999999999999675,43.20788650402636,43.207880925867805,0.9999999999999999,0.0,0.0
Origin 2.0x parallel smoke8,origin_scale2_parallel_smoke8,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_smoke8_matched,0,4,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.25,1.0,candidate_score_raw,0,2,source_row:25,source_row:9142,False,3,-0.3904524866649126,0.12949764685927875,0.9102164205039224,2.1645340056338602,0.5411335014084651,0.4407626919495215,-0.4407626919495215,0.6638996098428749,36.79705137193645,0.7536391952919553,55.35716385314352,47.206564847763346,0.5450920735126369,0.8627886600790683,0.9288641774118906
Origin 2.0x parallel smoke8,origin_scale2_parallel_smoke8,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_smoke8_matched,1,10,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.25,1.0,candidate_score_raw,0,3,source_row:76,source_row:4203,False,2,-0.22465619858439823,0.25194673470709433,0.912316875790805,2.1598749813270524,0.5399687453317631,0.13787838978892852,-0.13787838978892852,0.3713197945018936,20.580631997866064,0.9065020502593492,47.34179291251737,47.81965399202017,0.8237351843954694,0.2779343607150047,0.5271948033839149
Origin 2.0x parallel smoke8,origin_scale2_parallel_smoke8,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_smoke8_matched,2,16,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.25,1.0,candidate_score_raw,0,0,source_row:87,source_row:87,True,1,2.468128639430688,0.9999483494416143,0.0005620927267353071,1.0001033064606197,0.25002582661515493,1.059168093875423e-09,-1.059168093875423e-09,3.254486278777993e-05,0.0018038193879613613,0.9999999986588872,31.988853179568522,31.988139639272873,1.0,0.0,0.0
Origin 2.0x parallel smoke8,origin_scale2_parallel_smoke8,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_smoke8_matched,3,22,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.25,1.0,candidate_score_raw,0,0,source_row:369,source_row:369,True,1,0.8276181972453287,0.9642325248062817,0.15731312602689254,1.0741331973783508,0.2685332993445877,0.0007099028197183399,-0.0007099028197183399,0.026644001571054222,1.4767604620163488,0.9995094940141092,43.55782142770001,42.97075311915921,1.0000000000000002,0.0,0.0
Origin 2.0x parallel smoke8,origin_scale2_parallel_smoke8,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_smoke8_matched,4,28,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.25,1.0,candidate_score_raw,0,0,source_row:420,source_row:420,True,1,0.029588411635813827,0.5286869460006098,0.7025030428281431,1.9995683494252565,0.49989208735631413,0.16386891703512052,-0.16386891703512052,0.4048072591186088,22.436695682116166,0.8979046762163855,50.81129610299023,47.395574360472374,1.0,0.0,0.0
Origin 2.0x parallel smoke8,origin_scale2_parallel_smoke8,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_smoke8_matched,5,34,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.25,1.0,candidate_score_raw,0,0,source_row:454,source_row:454,True,1,0.0,0.4999149522084356,0.6946756491974398,2.000680440158492,0.500170110039623,1.800358073742286e-08,-1.800358073742286e-08,0.00013417742260687102,0.007436867621879727,0.9999999833331191,38.62978874581035,38.627429216297706,0.9999999999999999,0.0,0.0
Origin 2.0x parallel smoke8,origin_scale2_parallel_smoke8,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_smoke8_matched,6,40,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.25,1.0,candidate_score_raw,0,0,source_row:455,source_row:455,True,1,0.0,0.49984813418258156,0.6957004236070393,2.001215110831769,0.5003037777079422,5.740442375908319e-08,-5.740442375908319e-08,0.0002395922030431775,0.013279547800580544,0.9999999468527275,38.62978874581035,38.625576320531394,0.9999999999999999,0.0,0.0
Origin 2.0x parallel smoke8,origin_scale2_parallel_smoke8,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_smoke8_matched,7,46,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.25,1.0,candidate_score_raw,0,0,source_row:966,source_row:966,True,1,1.8958714373684415,0.9992703843818631,0.006574126304144693,1.0014605404526258,0.25036513511315645,2.6574903138597855e-07,-2.6574903138597855e-07,0.0005155085172778221,0.028572382197109957,0.9999998368457402,43.20788650402636,43.193485403676114,0.9999999999999999,0.0,0.0
Origin 2.0x parallel smoke8,origin_scale2_parallel_smoke8,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_smoke8_matched,0,4,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.5,1.0,candidate_score_raw,0,2,source_row:25,source_row:9142,False,3,-0.3904524866649126,0.21825762548047714,1.0480236492867785,2.718460486244207,0.6796151215610517,0.31803907025769174,-0.31803907025769174,0.5639495281119505,31.25725553902052,0.8255904496748718,55.35716385314352,46.84464410865305,0.5450920735126369,0.8627886600790683,0.9288641774118906
Origin 2.0x parallel smoke8,origin_scale2_parallel_smoke8,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_smoke8_matched,1,10,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.5,1.0,candidate_score_raw,0,3,source_row:76,source_row:4203,False,2,-0.22465619858439823,0.3003964756877398,1.1064851998346246,2.7920234906715224,0.6980058726678806,0.11446672319951474,-0.11446672319951474,0.33832931176520126,18.752113845348457,0.9216049129859399,47.34179291251737,47.373522149017454,0.8237351843954694,0.2779343607150047,0.5271948033839149
Origin 2.0x parallel smoke8,origin_scale2_parallel_smoke8,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_smoke8_matched,2,16,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.5,1.0,candidate_score_raw,0,0,source_row:87,source_row:87,True,1,2.468128639430688,0.9925820670003955,0.04502906314017159,1.0149501657223774,0.25373754143059435,2.0533734121874186e-05,-2.0533734121874186e-05,0.004531416348325785,0.2511565870575516,0.9999736785050701,31.988853179568522,31.892034795614762,1.0,0.0,0.0
Origin 2.0x parallel smoke8,origin_scale2_parallel_smoke8,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_smoke8_matched,3,22,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.5,1.0,candidate_score_raw,0,0,source_row:369,source_row:369,True,1,0.8276181972453287,0.8193750271598789,0.5550736573468855,1.4362046544269294,0.35905116360673234,0.01683421263367921,-0.01683421263367921,0.12974672494394304,7.191293430994353,0.9874520802761741,43.55782142770001,40.91376304380192,1.0000000000000002,0.0,0.0
Origin 2.0x parallel smoke8,origin_scale2_parallel_smoke8,diagnostic,continuous_joint_quadratic_origin_scale2_parallel_smoke8_matched,4,28,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,0.5,1.0,candidate_score_raw,0,0,source_row:420,source_row:420,True,1,0.029588411635813827,0.49908381894393333,0.8176380001143707,2.1225191047160092,0.5306297761790023,0.173486267303513,-0.173486267303513,0.4165168271552939,23.085705818891306,0.8913873274790981,50.81129610299023,46.89774755522046,1.0,0.0,0.0
