table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,n_candidates,n_trajectories,n_timebins,n_units,basis_dim,ridge,alpha,process_var,observation_var_floor,trajectory_initial_position,trajectory_initial_position_var,optimizer_max_iter,quadratic_continuation_scales,observation_continuation_scales,observer_mode,latent,image_correct,true_rank,true_margin,candidate_posterior_true_mass,candidate_posterior_entropy,candidate_posterior_N_eff,candidate_posterior_N_eff_fraction,pred_candidate_index_local,true_candidate_index_local,pred_candidate_id,true_candidate_id,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm,map_feature_cosine,map_feature_mse,map_feature_rmse
0,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,zero,pyramid_local_field,False,4.0,-10.071759063564741,3.7398289112434944e-05,0.4001013072318432,1.260024708557097,0.31500617713927426,3,0,source_row:11021,source_row:25,1.0687609463767147,-1.0687609463767147,1.0338089506174315,57.29950808924338,0.45319087219728366,55.35716385314352,54.21112722888615,0.4124758489174986,1.2246927448888103,1.1066583686435532
0,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,joint,pyramid_local_field,False,3.0,-0.5056345907526065,0.23942941942192286,1.1420721249327745,2.9754323272077388,0.7438580818019347,2,0,source_row:9142,source_row:25,0.27914689019417177,-0.27914689019417177,0.5283435342598334,29.283771046033255,0.8486269226418334,55.35716385314352,46.84857366593143,0.5450920735126369,0.8627886600790683,0.9288641774118906
0,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,best_single_tau,pyramid_local_field,False,3.0,-0.4414469924191735,0.24825368840249826,1.1254065611864243,2.9620751231869558,0.7405187807967389,2,0,source_row:9142,source_row:25,0.2705798155929332,-0.2705798155929332,0.5201728708736483,28.830906914307963,0.8536795243584162,55.35716385314352,47.02092544895285,0.5450920735126369,0.8627886600790683,0.9288641774118906
0,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,linear_continuous,pyramid_local_field,False,3.0,-73.28260400875712,1.4792518727753015e-32,0.049206850807214465,1.0172375866955539,0.25430939667388847,2,0,source_row:9142,source_row:25,0.852351866297779,-0.852351866297779,0.9232290432486291,51.17054751775456,0.5492461676656963,55.35716385314352,52.27834124762653,0.5450920735126369,0.8627886600790683,0.9288641774118906
0,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_profile,pyramid_local_field,False,3.0,-9.320019030607973,8.958181099102555e-05,0.003244578437480999,1.0006786204214044,0.2501696551053511,2,0,source_row:9142,source_row:25,0.862327426422132,-0.862327426422132,0.9286158659112669,51.469115535132225,0.5452799197546248,55.35716385314352,52.451661409012615,0.5450920735126369,0.8627886600790683,0.9288641774118906
0,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_poisson,pyramid_local_field,False,3.0,-1.2749875764960734,0.14437657030190357,1.207791949269187,2.8565641848330334,0.7141410462082584,2,0,source_row:9142,source_row:25,0.4089681109387093,-0.4089681109387093,0.6395061461305195,35.44502837922005,0.7697400196628623,55.35716385314352,45.367390266813466,0.5450920735126369,0.8627886600790683,0.9288641774118906
0,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,known,pyramid_local_field,True,1.0,0.644002530185503,0.5414408862121879,1.0542710882133128,2.509666688667204,0.627416672166801,0,0,source_row:25,source_row:25,0.09245384021882819,-0.09245384021882819,0.3040622308324863,16.852839438867274,0.954869036999682,55.35716385314352,49.162930846571314,1.0,0.0,0.0
1,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,zero,pyramid_local_field,False,3.0,-4.246743497816055,0.008857004790093178,0.7067212703161314,1.916884034448683,0.47922100861217076,2,0,source_row:11021,source_row:76,0.2849836761970376,-0.2849836761970376,0.5338386237403937,29.58833981955222,0.8268753755669264,47.34179291251737,52.05371545454753,0.7588915779183177,0.4644320156094235,0.681492491234807
1,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,joint,pyramid_local_field,False,3.0,-0.5582674287194322,0.24660159238415555,1.233597484153936,3.1502789301291987,0.7875697325322997,3,0,source_row:4203,source_row:76,0.12418136639896109,-0.12418136639896109,0.3523937661181893,19.531645029991928,0.9141551590159405,47.34179291251737,46.911330180480164,0.8237351843954694,0.2779343607150047,0.5271948033839149
1,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,best_single_tau,pyramid_local_field,False,3.0,-0.5941483564348573,0.2123865404133844,1.2986246066141691,3.4346293068985494,0.8586573267246373,3,0,source_row:4203,source_row:76,0.13218454502042856,-0.13218454502042856,0.36357192551189726,20.151201510152106,0.9079796449996886,47.34179291251737,46.53063910470297,0.8237351843954694,0.2779343607150047,0.5271948033839149
1,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,linear_continuous,pyramid_local_field,False,3.0,-53.87384722352036,4.0076098183665965e-24,1.4217608112087429e-15,1.0,0.25,2,0,source_row:11021,source_row:76,0.4644320156094235,-0.4644320156094235,0.681492491234807,37.77214783345195,0.7588915779183177,47.34179291251737,57.75066560606587,0.7588915779183177,0.4644320156094235,0.681492491234807
1,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_profile,pyramid_local_field,False,3.0,-10.431351363667972,2.9040168236240822e-05,0.07959604446478627,1.0311926261387494,0.25779815653468735,2,0,source_row:11021,source_row:76,0.45483294957669845,-0.45483294957669845,0.6744130407819072,37.37976486148111,0.7620520318710607,47.34179291251737,57.46720781165696,0.7588915779183177,0.4644320156094235,0.681492491234807
1,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_poisson,pyramid_local_field,False,3.0,-0.6583910497884062,0.20985143629707984,1.1843029471339204,3.0274113374263423,0.7568528343565856,2,0,source_row:11021,source_row:76,0.15631561126406338,-0.15631561126406338,0.39536769122433785,21.91350172389622,0.8953437931354302,47.34179291251737,48.35620609723782,0.7588915779183177,0.4644320156094235,0.681492491234807
1,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,known,pyramid_local_field,True,1.0,0.45467566056157693,0.48312040043837035,1.1603330539689205,2.8169244760292607,0.7042311190073152,0,0,source_row:76,source_row:76,0.057006128984332556,-0.057006128984332556,0.23875956312644853,13.23339821209464,0.9601980332900513,47.34179291251737,45.96882344552439,1.0,0.0,0.0
2,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,zero,pyramid_local_field,True,1.0,4.757431641024596,0.9914620919152342,0.04933199932598338,1.0172220019810312,0.2543055004952578,0,0,source_row:87,source_row:87,2.8904760315630814e-05,-2.8904760315630814e-05,0.005376314752284395,0.29798560987003697,0.9999631540281599,31.988853179568522,31.871964428786235,1.0,0.0,0.0
2,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,joint,pyramid_local_field,True,1.0,2.215833897442849,0.8992534137808387,0.3391618960989998,1.2220719562432105,0.30551798906080263,0,0,source_row:87,source_row:87,0.003893335386002846,-0.003893335386002846,0.062396597551491906,3.4583704697155775,0.9946761156105819,31.988853179568522,30.772790310589407,1.0,0.0,0.0
2,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,best_single_tau,pyramid_local_field,True,1.0,2.50563936931826,0.9228113407888825,0.2809207625168929,1.1665105522171555,0.2916276380542889,0,0,source_row:87,source_row:87,0.0022923716761502912,-0.0022923716761502912,0.04787871840546999,2.6537079321458297,0.9969185443787121,31.988853179568522,31.026882433437997,1.0,0.0,0.0
2,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,linear_continuous,pyramid_local_field,False,3.0,-62.218162205449914,9.527862476988208e-28,7.36361210712766e-17,1.0,0.25,2,0,source_row:10726,source_row:87,0.4156262323351551,-0.4156262323351551,0.6446908036688247,35.73239126805812,0.5618129988513454,31.988853179568522,41.982188414052516,0.5618129988513454,0.4156262323351551,0.6446908036688247
2,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_profile,pyramid_local_field,True,1.0,35.16290629996358,1.0,1.883773094287858e-14,1.0,0.25,0,0,source_row:87,source_row:87,1.2739386389551853e-31,-1.2739386389551853e-31,3.5692277021159427e-16,1.9782667916310805e-14,0.9999999999999999,31.988853179568522,31.988853179568533,1.0,0.0,0.0
2,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,quadratic_poisson,pyramid_local_field,True,1.0,2.7494371382445024,0.9281704925867184,0.29990992797640786,1.1559284851012042,0.28898212127530104,0,0,source_row:87,source_row:87,0.0015762362529069798,-0.0015762362529069798,0.03970184193342898,2.200499436248563,0.9978722100902306,31.988853179568522,31.219251918629716,1.0,0.0,0.0
2,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,known,pyramid_local_field,True,1.0,4.0253786812668295,0.9816984697486693,0.0945517508999102,1.0373015968949932,0.2593253992237483,0,0,source_row:87,source_row:87,0.00012575830906719343,-0.00012575830906719343,0.011214201222877777,0.621554121098411,0.9998391048158062,31.988853179568522,31.744808435866066,1.0,0.0,0.0
3,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,zero,pyramid_local_field,True,1.0,4.7333533833137835,0.9912666107912312,0.050196756498539025,1.0176195390080212,0.2544048847520053,0,0,source_row:369,source_row:369,4.2737285388766887e-05,-4.2737285388766887e-05,0.006537376032382326,0.3623381579606154,0.9999709871571126,43.55782142770001,43.41095774743935,1.0000000000000002,0.0,0.0
3,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,joint,pyramid_local_field,True,1.0,1.0173480143967026,0.6272018010334474,1.0011720792095467,2.1886429101655587,0.5471607275413897,0,0,source_row:369,source_row:369,0.06429839689381682,-0.06429839689381682,0.2535712856255945,14.05434720141086,0.9487379423586001,43.55782142770001,38.49776649550964,1.0000000000000002,0.0,0.0
3,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,best_single_tau,pyramid_local_field,True,1.0,0.5839319250958397,0.5252232874139492,1.1184457131148988,2.6251673018034833,0.6562918254508708,0,0,source_row:369,source_row:369,0.10493628142369187,-0.10493628142369187,0.323938700101874,17.954505187656423,0.9119592693353353,43.55782142770001,37.99266395198566,1.0000000000000002,0.0,0.0
3,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,4,16,40,756,10,0.01,0.92,0.001,1e-06,inferred,0.0001,80,1,1,linear_continuous,pyramid_local_field,False,2.0,-27.619745422134173,1.0113395040380257e-12,2.894191032165756e-11,1.000000000002018,0.2500000000005045,1,0,source_row:2518,source_row:369,0.5608973843711836,-0.5608973843711836,0.7489308274942243,41.50995982638716,0.5746080243851622,43.55782142770001,46.29431420350954,0.5746080243845249,0.5608973843723165,0.7489308274949806
