run_slug,run_label,split_key,calibration_mode,eval_split,prior_scale,prior_family,selected_temperature,default_temperature,default_mean_feature_cosine,eval_mean_feature_cosine,delta_vs_default,eval_image_accuracy,eval_mean_true_mass,eval_median_N_eff_fraction,n_eval
origin_scale2_parallel_smoke32,Origin 2.0x parallel smoke32,table_index,global,0,all,all,0.25,1.0,0.9087976671781344,0.9231014498961843,0.014303782718049884,0.875,0.6128592358418004,0.49086647332159905,16
origin_scale2_parallel_smoke32,Origin 2.0x parallel smoke32,table_index,scale_specific,0,2.0,all,0.25,1.0,0.9087976671781344,0.9231014498961843,0.014303782718049884,0.875,0.6128592358418004,0.49086647332159905,16
origin_scale2_parallel_smoke32,Origin 2.0x parallel smoke32,table_index,scale_specific,0,all,all,2.0:0.25,1.0,0.9087976671781344,0.9231014498961843,0.014303782718049884,0.875,0.6128592358418004,0.49086647332159905,16
origin_scale2_parallel_smoke32,Origin 2.0x parallel smoke32,table_index,global,1,all,all,0.125,1.0,0.9337909822600556,0.9559827276952086,0.02219174543515301,0.8125,0.74225453975695,0.27452606143289504,16
origin_scale2_parallel_smoke32,Origin 2.0x parallel smoke32,table_index,scale_specific,1,2.0,all,0.125,1.0,0.9337909822600556,0.9559827276952086,0.02219174543515301,0.8125,0.74225453975695,0.27452606143289504,16
origin_scale2_parallel_smoke32,Origin 2.0x parallel smoke32,table_index,scale_specific,1,all,all,2.0:0.125,1.0,0.9337909822600556,0.9559827276952086,0.02219174543515301,0.8125,0.74225453975695,0.27452606143289504,16
affine_scale2_parallel_smoke32,Affine 2.0x parallel smoke32,table_index,global,0,all,all,0.25,1.0,0.918138066702965,0.935827025492616,0.017688958789650933,0.75,0.6445877719595149,0.4654786800190366,16
affine_scale2_parallel_smoke32,Affine 2.0x parallel smoke32,table_index,scale_specific,0,2.0,all,0.25,1.0,0.918138066702965,0.935827025492616,0.017688958789650933,0.75,0.6445877719595149,0.4654786800190366,16
affine_scale2_parallel_smoke32,Affine 2.0x parallel smoke32,table_index,scale_specific,0,all,all,2.0:0.25,1.0,0.918138066702965,0.935827025492616,0.017688958789650933,0.75,0.6445877719595149,0.4654786800190366,16
affine_scale2_parallel_smoke32,Affine 2.0x parallel smoke32,table_index,global,1,all,all,0.25,1.0,0.9291814616222464,0.953539025102044,0.024357563479797673,0.6875,0.6733466230284013,0.38114009413609273,16
affine_scale2_parallel_smoke32,Affine 2.0x parallel smoke32,table_index,scale_specific,1,2.0,all,0.25,1.0,0.9291814616222464,0.953539025102044,0.024357563479797673,0.6875,0.6733466230284013,0.38114009413609273,16
affine_scale2_parallel_smoke32,Affine 2.0x parallel smoke32,table_index,scale_specific,1,all,all,2.0:0.25,1.0,0.9291814616222464,0.953539025102044,0.024357563479797673,0.6875,0.6733466230284013,0.38114009413609273,16
origin_scale2_parallel_smoke32,Origin 2.0x parallel smoke32,trial_id,global,0,all,all,0.25,1.0,0.9087976671781344,0.9231014498961843,0.014303782718049884,0.875,0.6128592358418004,0.49086647332159905,16
origin_scale2_parallel_smoke32,Origin 2.0x parallel smoke32,trial_id,scale_specific,0,2.0,all,0.25,1.0,0.9087976671781344,0.9231014498961843,0.014303782718049884,0.875,0.6128592358418004,0.49086647332159905,16
origin_scale2_parallel_smoke32,Origin 2.0x parallel smoke32,trial_id,scale_specific,0,all,all,2.0:0.25,1.0,0.9087976671781344,0.9231014498961843,0.014303782718049884,0.875,0.6128592358418004,0.49086647332159905,16
origin_scale2_parallel_smoke32,Origin 2.0x parallel smoke32,trial_id,scale_family_specific,0,2.0,axis_edge_parallel,0.25,1.0,0.9087976671781344,0.9231014498961843,0.014303782718049884,0.875,0.6128592358418004,0.49086647332159905,16
