trial_id,response_cache_path,prior_family,prior_scale,filter_model,filter_family,filter_parameter,n_candidates,n_trajectories,n_timebins,basis_dim,ridge,mean_cv_r2_energy,median_cv_r2_energy,mean_train_r2_energy,median_coef_s2_over_s1
2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,box2,boxcar,2.0,4,16,40,10,1e-06,0.004017792904941725,0.003947903989475754,0.006248625277952391,0.012853205157344241
2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,box4,boxcar,4.0,4,16,40,10,1e-06,0.0027953234661521054,0.002976153667021031,0.007831441166719855,0.012367097409644923
2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,box8,boxcar,8.0,4,16,40,10,1e-06,-0.008621611186947237,-0.010202604346716493,0.007062329244066634,0.012319775004528213
2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,ema0p25,ema,0.25,4,16,40,10,1e-06,0.004016373523790612,0.003910938437681144,0.005868692710444712,0.012432966521758142
2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,ema0p50,ema,0.5,4,16,40,10,1e-06,0.0031998374502957283,0.0033762085096373795,0.006774329671446561,0.013004719981647348
2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,ema0p75,ema,0.75,4,16,40,10,1e-06,-0.007115732633259292,-0.008897718872818872,0.007065413967387163,0.016044155955145058
2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,ema0p90,ema,0.9,4,16,40,10,1e-06,-0.08383408048233781,-0.09887787260880343,0.00654874642038164,0.024685018268546854
2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,instant,delay,0.0,4,16,40,10,1e-06,0.0028200610201018494,0.002447815750582283,0.004289707010959848,0.009969539691002576
2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,delay1,delay,1.0,4,16,40,10,1e-06,0.0019223554705109225,0.0017368990331159684,0.005661999135014445,0.013262628534582117
2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,delay2,delay,2.0,4,16,40,10,1e-06,-0.0006603991333577197,-0.00042302679285688427,0.006623401094027315,0.010837171333566896
2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,delay3,delay,3.0,4,16,40,10,1e-06,-0.004468102638210014,-0.004984523566873178,0.007121674391259769,0.012965345298939937
2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,delay4,delay,4.0,4,16,40,10,1e-06,-0.01242626261950347,-0.014386197545061319,0.00685850763692844,0.01702873814010185
2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,delay6,delay,6.0,4,16,40,10,1e-06,-0.03305012513322031,-0.03899625169466614,0.004050169907115236,0.04069946125099472
2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,delay8,delay,8.0,4,16,40,10,1e-06,-0.05877183375893974,-0.06873115238111849,0.0026794405947295485,0.10001342748278638
2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,box2,boxcar,2.0,4,16,40,10,1e-06,0.0026766872263330743,0.0022909768371073835,0.0052582972519563675,0.009587853664527704
2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,box4,boxcar,4.0,4,16,40,10,1e-06,0.001051622009274611,0.0010466369230435202,0.0066291272945256385,0.009555372210131198
2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,box8,boxcar,8.0,4,16,40,10,1e-06,-0.010593444879952285,-0.011680004795423748,0.006029364984984714,0.00994028675418396
2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,ema0p25,ema,0.25,4,16,40,10,1e-06,0.0027606664886465626,0.002339683222834066,0.004928352965625604,0.009105640462289342
2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,ema0p50,ema,0.5,4,16,40,10,1e-06,0.001651206086410506,0.0015527835741723783,0.0057073917826959975,0.009578982794248233
2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,ema0p75,ema,0.75,4,16,40,10,1e-06,-0.009355493792802871,-0.010783810546388328,0.005927656345692894,0.009598230011265856
2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,ema0p90,ema,0.9,4,16,40,10,1e-06,-0.08663131925738066,-0.10213141602525588,0.0059997379316655275,0.01662205680932489
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,instant,delay,0.0,4,16,40,10,1e-06,-0.014044386337202508,-0.014879850224719382,0.0019253802838749556,0.0004968923106469943
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,delay1,delay,1.0,4,16,40,10,1e-06,-0.03868412532758703,-0.0374027790322502,0.0006906834528575545,0.001523377702900233
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,delay2,delay,2.0,4,16,40,10,1e-06,-0.07955073362449488,-0.08023668440564335,0.0011760553463503187,0.003847340522674852
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,delay3,delay,3.0,4,16,40,10,1e-06,-0.12736196489571494,-0.13145645711869702,0.0030383140907001283,0.0007376996398641651
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,delay4,delay,4.0,4,16,40,10,1e-06,-0.15572674931301134,-0.16148783675028688,0.002655714240536816,0.0006240616712993623
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,delay6,delay,6.0,4,16,40,10,1e-06,-0.18296722860392478,-0.1798254308757401,0.0009807244490697142,0.003456865899436651
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,delay8,delay,8.0,4,16,40,10,1e-06,-0.22747887922293836,-0.2262106751075571,0.001963599364189661,0.003505483356198277
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,box2,boxcar,2.0,4,16,40,10,1e-06,-0.024006537634579883,-0.023914913514609393,0.0013605349571857717,0.000876236033485554
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,box4,boxcar,4.0,4,16,40,10,1e-06,-0.061829742611004435,-0.064270987762296,0.001037576404215007,0.0017082954579817917
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,box8,boxcar,8.0,4,16,40,10,1e-06,-0.12645355118500085,-0.13147850467142097,0.0008930617110628203,0.003392692905968036
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,ema0p25,ema,0.25,4,16,40,10,1e-06,-0.019785846908153104,-0.020085338779906925,0.0016307768393176159,0.000625538392623618
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,ema0p50,ema,0.5,4,16,40,10,1e-06,-0.03670025583728964,-0.0370075167049817,0.0010905599561434332,0.000967391591787616
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,ema0p75,ema,0.75,4,16,40,10,1e-06,-0.1016918416166116,-0.1058685028566877,0.0007944903453079022,0.0027100778445175427
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,ema0p90,ema,0.9,4,16,40,10,1e-06,-0.33315374654511376,-0.3477694570431371,0.007770234640969126,0.0008306861692152398
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,instant,delay,0.0,4,16,40,10,1e-06,-0.017104976430748875,-0.014215561896755657,0.0016853735554257232,0.0007042825059323549
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,delay1,delay,1.0,4,16,40,10,1e-06,-0.03916895733550041,-0.03358037107705203,0.0006704215392522028,0.0018818732555892083
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,delay2,delay,2.0,4,16,40,10,1e-06,-0.07495475073981672,-0.07034509815084622,0.00046690552710110245,0.002674359454943836
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,delay3,delay,3.0,4,16,40,10,1e-06,-0.11298034583336114,-0.11071546218797645,0.0013182805754360094,0.0009556958797831559
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,delay4,delay,4.0,4,16,40,10,1e-06,-0.13844983857737697,-0.13800367141292413,0.0012212722680695898,0.001493344343860154
3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,delay6,delay,6.0,4,16,40,10,1e-06,-0.1669471511879166,-0.1669319855435596,0.0014072773409799788,0.004170316700209188
