table_index,trial_id,response_cache_path,prior_scale,candidate_index,true_candidate_index,n_fit_trajectories,n_fit_samples,linear_train_r2,linear_residual_var,quadratic_train_r2,quadratic_residual_var,profile_energy,profile_start_index,optimizer_success,optimizer_iterations,optimizer_final_iterations,optimizer_stage_success_fraction,quadratic_continuation_scales,observation_continuation_scales,trajectory_hat_rms,trajectory_hat_temporal_std_mean
0,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.003985783940928522,8.283624450400818e-05,0.4791390171086042,4.331882721725207e-05,155.00703080480525,1,False,80,80,0.0,1,1,0.109186923101147,0.020545799987515646
0,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.008088767349811565,8.450084742196334e-05,0.4762474152918146,4.461844547222035e-05,156.29369004063165,1,False,80,80,0.0,1,1,0.10459591796591991,0.021110520869661115
0,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.003480838122493113,0.00010209027072108049,0.4713972465006486,5.415369846675443e-05,131.21068599665267,1,False,80,80,0.0,1,1,0.09751790815405365,0.019122310033662732
0,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.005534180944750666,6.185234359056067e-05,0.45739454220858244,3.374818778720002e-05,390.0912738051518,1,True,52,52,1.0,1,1,0.10745038005274266,0.01698964510754377
1,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.006803481368072961,4.663792628775159e-05,0.14583747539225345,4.010925140503741e-05,168.4945709040351,0,True,55,55,1.0,1,1,0.15185812047987768,0.0250953169755559
1,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.006022093018124952,6.338426024808911e-05,0.16129528409022065,5.348275611672571e-05,198.18439631712826,1,False,80,80,0.0,1,1,0.14400833381264885,0.028382922698958247
1,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.0066473479468354135,5.319351574745705e-05,0.14203029636066755,4.594382956249187e-05,150.27542943509798,1,True,58,58,1.0,1,1,0.13848646827737965,0.02509497809698344
1,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.004234338399574655,5.0163577515053995e-05,0.14072378454201684,4.328766365742127e-05,149.50032684299327,0,True,52,52,1.0,1,1,0.1458259783667756,0.02534797331029077
2,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.002186710726507113,4.6547107485014724e-05,0.3928870741955306,2.8321281062049213e-05,117.46031413038533,1,False,80,80,0.0,1,1,0.10457222269032314,0.014385392134245941
2,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.0009407663939439148,2.0898975136456336e-05,0.39631482902071413,1.2628281641525092e-05,1023.4963338271025,1,True,51,51,1.0,1,1,0.14594764024357168,0.014470782142779654
2,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.003917443789920871,6.642609216810602e-05,0.3913069805223687,4.059211594643801e-05,390.0529477025808,0,True,65,65,1.0,1,1,0.10146317826768132,0.01813645894169881
2,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.000904322608275776,6.249648918479448e-05,0.3786532814212328,3.8867136908290585e-05,235.823214203174,0,True,11,11,1.0,1,1,0.09350919791622139,0.011767511964267239
3,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.006125238843768033,6.18672095989468e-05,0.32354969199975303,4.210801463520088e-05,120.29428888902402,1,True,69,69,1.0,1,1,0.10043862827598493,0.017617233155670882
3,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.00611659945785803,8.894809317745019e-05,0.31036215257549926,6.171948487916182e-05,89.02486672151838,1,True,70,70,1.0,1,1,0.09629766943159336,0.019577965449676802
3,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.000632383388619262,6.664149013796819e-05,0.32461825615454765,4.503692642598673e-05,132.4738349738172,0,False,80,80,0.0,1,1,0.11516735285646677,0.020415172434646765
3,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.006651059951588545,5.98268351261389e-05,0.3005016998623895,4.212897179042414e-05,149.0736507859625,1,True,47,47,1.0,1,1,0.1182226374393947,0.016115469714287053
4,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.005286661162561379,3.448156755519161e-05,0.3934260914548565,2.1026780669454887e-05,169.23945577854826,1,False,80,80,0.0,1,1,0.10949743500694749,0.021428167177763042
4,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.0008816295566924648,7.482552331164263e-05,0.3948028497171051,4.532415258918711e-05,116.21605862610954,1,False,80,80,0.0,1,1,0.09510932673069496,0.02012841373197733
4,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.0011689446258457137,5.2563493774215415e-05,0.430579574222657,2.9965755313892037e-05,365.3612155616658,1,True,33,33,1.0,1,1,0.09566380190796973,0.016789194734182243
4,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.0021402549629545575,2.849403666085775e-05,0.36440515447442157,1.8149507403152828e-05,209.0921517029523,1,False,80,80,0.0,1,1,0.1227991988432738,0.02273759539087772
5,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.0008749008390344093,7.521938973472451e-05,0.24906430293671367,5.6534386845605867e-05,104.32925611056952,1,False,80,80,0.0,1,1,0.12308494308737894,0.02499613548922055
5,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.0008749008390344093,7.521938973472451e-05,0.24906430293671367,5.6534386845605867e-05,104.32925611056952,1,False,80,80,0.0,1,1,0.12308494308737894,0.02499613548922055
5,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.005707103714242323,1.890232624429118e-05,0.1681731053246508,1.5813713846961047e-05,807.5837431321904,1,False,80,80,0.0,1,1,0.2310236288947166,0.033333816057878794
5,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.0014636776055535483,8.088491352968084e-05,0.16976970780104583,6.725153996722307e-05,162.21756415569888,1,True,50,50,1.0,1,1,0.13871561138626254,0.021689114174468217
6,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.0009771308862065453,6.245501463696078e-05,0.24303514945866933,4.7322491087877834e-05,99.78942780452958,0,False,80,80,0.0,1,1,0.11326833423167658,0.020276325519632703
6,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.0009771308862065453,6.245501463696078e-05,0.24303514945866933,4.7322491087877834e-05,99.78942780452958,0,False,80,80,0.0,1,1,0.11326833423167658,0.020276325519632703
6,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.0023292316449817774,1.5130362465979007e-05,0.22532438046464665,1.1748487866846888e-05,900.2212954796961,1,False,80,80,0.0,1,1,0.18696775135619956,0.023124311517081417
6,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.0010616586842716602,7.293181022127123e-05,0.23549614487097004,5.5815907518638315e-05,164.0121590060543,0,True,57,57,1.0,1,1,0.11854850006056315,0.015932148679948462
7,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.0034820244318196636,7.582831162208109e-05,0.37954373218111914,4.721254646432068e-05,69.66082938231497,1,False,80,80,0.0,1,1,0.0832332680690542,0.018897708627367404
7,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.0016901305738012962,5.4292012546670274e-05,0.36644066725506896,3.445544544422708e-05,159.1809727592881,1,False,80,80,0.0,1,1,0.11033092829405867,0.01707546636274528
7,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.0010660810419169664,6.809246799011512e-05,0.39728015696118346,4.108448100544473e-05,130.943355585171,1,False,80,80,0.0,1,1,0.09027515777300701,0.01552812631994825
7,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.0032693688499969564,6.946385612952004e-05,0.3978318195210483,4.196612660163116e-05,115.1694093018261,1,False,80,80,0.0,1,1,0.0983622191297778,0.017384746277182967
8,26,response_tables/trial_00026_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.0038539448533913,4.457908581136482e-05,0.1616132403411633,3.75191118901161e-05,115.1597320444628,1,True,60,60,1.0,1,1,0.131472491112461,0.021525017459993124
8,26,response_tables/trial_00026_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.008073887984437866,7.450279619430414e-05,0.15619015012082704,6.33778993321915e-05,130.98374962828754,0,True,70,70,1.0,1,1,0.1145083193313784,0.020483422877198794
8,26,response_tables/trial_00026_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.005090720801952053,6.821388649851132e-05,0.2517618823591291,5.130139108940202e-05,91.10809801338216,1,True,66,66,1.0,1,1,0.07881764867423655,0.021209413465524865
8,26,response_tables/trial_00026_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.005090720801952053,6.821388649851132e-05,0.2517618823591291,5.130139108940202e-05,91.10809801338216,1,True,66,66,1.0,1,1,0.07881764867423655,0.021209413465524865
