trial_id,response_cache_path,prior_family,prior_scale,candidate_index,filter_model,filter_family,filter_parameter,n_trajectories,n_timebins,basis_dim,ridge,train_r2_energy,cv_r2_energy,mean_fold_r2_energy,coef_singular1,coef_singular2,coef_s2_over_s1,A_singular1_median,A_singular2_median,A_singular2_p10,A_anisotropy_median,A_condition_median,A_log10_condition_median,A_area_median,A_rank1_fraction_anisotropy_lt_0p1,A_rank1_fraction_anisotropy_lt_0p2
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,0,ema0p25,ema,0.25,16,40,10,1e-06,0.006056067798064557,-0.002053910048117169,-0.0004513171071708344,0.042760061948809415,0.000394295273276736,0.00922111089896853,0.042760061948809415,0.000394295273276736,0.000394295273276736,0.00922111089896853,108.44680331432296,2.0352167548434235,1.686009031143597e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,0,ema0p50,ema,0.5,16,40,10,1e-06,0.01066903987757839,0.00010059604903822628,0.0016185350733318726,0.05849158908599203,0.00031719744107900423,0.005422958172886585,0.05849158908599203,0.00031719744107900423,0.00031719744107900423,0.005422958172886585,184.40120099021718,2.265763745251914,1.8553382382721285e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,0,ema0p75,ema,0.75,16,40,10,1e-06,0.039742660978547284,0.023706183810213055,0.01665946305741553,0.12050666164509055,0.00016059132080485343,0.001332634383963087,0.12050666164509055,0.00016059132080485343,0.00016059132080485343,0.001332634383963087,750.3933652275471,2.8752889854752146,1.9352323959368663e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,0,ema0p90,ema,0.9,16,40,10,1e-06,0.22997107982531217,0.2047686382602414,0.08848221325940386,0.3262594933122815,8.730099301291237e-05,0.0002675814644552017,0.3262594933122815,8.730099301291237e-05,8.730099301291237e-05,0.0002675814644552017,3737.17963625025,3.57254397372794,2.8482777746051815e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,1,instant,delay,0.0,16,40,10,1e-06,0.005946032706946047,-0.0015279668790864065,-0.001369987000695183,0.04033215362796069,0.0002604272153142554,0.006457061968883096,0.04033215362796069,0.0002604272153142554,0.0002604272153142554,0.006457061968883096,154.86919667474928,2.18996504561912,1.0503590456956546e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,1,delay1,delay,1.0,16,40,10,1e-06,0.011316475118763436,0.00023276749928902163,0.0011677396856599465,0.05614382296474967,0.00020011901562410117,0.00356439951995694,0.05614382296474967,0.00020011901562410117,0.00020011901562410117,0.00356439951995694,280.55216436907176,2.4480136234936514,1.123544658507951e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,1,delay2,delay,2.0,16,40,10,1e-06,0.017851668949650512,0.00493263112535014,0.004974833155948766,0.07072449991681058,0.0001757257786126401,0.0024846521194117578,0.07072449991681058,0.0001757257786126401,0.0001757257786126401,0.0024846521194117578,402.47082969375623,2.6047344090216007,1.242811781487114e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,1,delay3,delay,3.0,16,40,10,1e-06,0.02673138180585788,0.010395892146357055,0.005823479745757698,0.08655726335795745,0.00021953503705952201,0.0025362982670978766,0.08655726335795745,0.00021953503705952201,0.00021953503705952201,0.0025362982670978766,394.2753945671523,2.595799675026196,1.9002352019059995e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,1,delay4,delay,4.0,16,40,10,1e-06,0.04467568269490041,0.025740155263134112,0.012712439377419338,0.1123458083303666,0.0003166313077959294,0.002818363341735335,0.1123458083303666,0.0003166313077959294,0.0003166313077959294,0.002818363341735335,354.81585542631836,2.550003018629538,3.5572200217034796e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,1,delay6,delay,6.0,16,40,10,1e-06,0.09766203668021578,0.07326602493494738,0.02086660284981881,0.16508879086629805,0.0005169264740164094,0.0031312027382589367,0.16508879086629805,0.0005169264740164094,0.0005169264740164094,0.0031312027382589367,319.3660978196629,2.5042888118923123,8.533876656214785e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,1,delay8,delay,8.0,16,40,10,1e-06,0.16325770297158548,0.1349388625363972,0.03721409794048047,0.21138505290285708,0.00042196136046229016,0.0019961740656100424,0.21138505290285708,0.00042196136046229016,0.00042196136046229016,0.0019961740656100424,500.95831682614016,2.699801591085784,8.919632450428276e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,1,box2,boxcar,2.0,16,40,10,1e-06,0.008763410465928878,-0.0008001186119406256,0.000153821598791265,0.050340396365205306,0.00021646344547736972,0.004299994857151874,0.050340396365205306,0.00021646344547736972,0.00021646344547736972,0.004299994857151874,232.55841767735407,2.366532063841785,1.08968556439088e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,1,box4,boxcar,4.0,16,40,10,1e-06,0.01577612538374884,0.0030742889843256016,0.0038696541318237188,0.0694056828373534,0.00016733101059818956,0.002410912244611385,0.0694056828373534,0.00016733101059818956,0.00016733101059818956,0.002410912244611385,414.78075456089033,2.61781859732667,1.1613723050431766e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,1,box8,boxcar,8.0,16,40,10,1e-06,0.04940294775594989,0.030798779779589558,0.01982566756104981,0.12808668894361339,0.00026377118352232667,0.0020593176831859915,0.12808668894361339,0.00026377118352232667,0.00026377118352232667,0.0020593176831859915,485.5977337371715,2.686276651239076,3.378557753611302e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,1,ema0p25,ema,0.25,16,40,10,1e-06,0.007820184927196161,-0.0009425735172625682,-0.0004077415979730492,0.04737333194153311,0.00022692268213852132,0.004790093346581219,0.04737333194153311,0.00022692268213852132,0.00022692268213852132,0.004790093346581219,208.76419886758973,2.319656023222156,1.0750083546011177e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,1,ema0p50,ema,0.5,16,40,10,1e-06,0.012788695243722725,0.0019487225616502402,0.0021636431342949014,0.06236295352376752,0.00018392607564276565,0.002949284234472129,0.06236295352376752,0.00018392607564276565,0.00018392607564276565,0.002949284234472129,339.06531907358965,2.5302833707122425,1.1470173307118744e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,1,ema0p75,ema,0.75,16,40,10,1e-06,0.04296571180439479,0.027391899671053488,0.0175166009033611,0.12177622946641654,0.00017640743280376834,0.001448619599873701,0.12177622946641654,0.00017640743280376834,0.00017640743280376834,0.001448619599873701,690.3123498309602,2.8390456430760667,2.148223201669315e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,1,ema0p90,ema,0.9,16,40,10,1e-06,0.23297947764817029,0.207087315461696,0.08623032302324446,0.31980783320455936,0.00016030982559261177,0.0005012692277930305,0.31980783320455936,0.00016030982559261177,0.00016030982559261177,0.0005012692277930305,1994.9359437098558,3.299928955290954,5.1268337964173985e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,2,instant,delay,0.0,16,40,10,1e-06,0.0033734682245600833,-0.0027853500387378105,-0.0015914310475382831,0.03468539214776596,0.00028095084574638577,0.00809997605186313,0.03468539214776596,0.00028095084574638577,0.00028095084574638577,0.00809997605186313,123.45715513195661,2.091516265140988,9.744890258959895e-06,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,2,delay1,delay,1.0,16,40,10,1e-06,0.008176617178215606,-0.002297316393213178,-0.0004246705355824554,0.0546428991534025,0.00013110901397820298,0.002399378803275651,0.0546428991534025,0.00013110901397820298,0.00013110901397820298,0.002399378803275651,416.77454124158805,2.619901182134115,7.164176628912984e-06,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,2,delay2,delay,2.0,16,40,10,1e-06,0.014391431891861761,0.0006457781613575797,0.0022900119767100546,0.07277075112027255,0.0003688439170467191,0.005068573724587628,0.07277075112027255,0.0003688439170467191,0.0003688439170467191,0.005068573724587628,197.2941609094102,2.2951142321232103,2.684104888963325e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,2,delay3,delay,3.0,16,40,10,1e-06,0.02208891935262436,0.0034922236907480864,0.00332722518815029,0.09023487630404625,0.0005912941869650627,0.006552834238645134,0.09023487630404625,0.0005912941869650627,0.0005912941869650627,0.006552834238645134,152.60572197943472,2.1835708178751214,5.335535782009403e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,2,delay4,delay,4.0,16,40,10,1e-06,0.036929412938773276,0.014267827640791375,0.008414015211352488,0.11733061133135518,0.00043199923971609547,0.003681897118017052,0.11733061133135518,0.00043199923971609547,0.00043199923971609547,0.003681897118017052,271.59911533284964,2.4339283510035767,5.068673489057013e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,2,delay6,delay,6.0,16,40,10,1e-06,0.08480858045370732,0.055718099399736376,0.01659038628825249,0.1769362380792752,0.00017249525267512921,0.0009749006452699858,0.1769362380792752,0.00017249525267512921,0.00017249525267512921,0.0009749006452699858,1025.7455514587984,3.0110396421575114,3.052066109487139e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,2,delay8,delay,8.0,16,40,10,1e-06,0.1522480086882021,0.1192564583754151,0.031897271823729395,0.23455842489965623,0.00012518679919311422,0.0005337126528141932,0.23455842489965623,0.00012518679919311422,0.00012518679919311422,0.0005337126528141932,1873.6674027253018,3.272692501183206,2.936361843696643e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,2,box2,boxcar,2.0,16,40,10,1e-06,0.005722403767315476,-0.002820606631685374,-0.0010214325000417468,0.046528631233570435,0.00019849025219387053,0.004265980901038406,0.046528631233570435,0.00019849025219387053,0.00019849025219387053,0.004265980901038406,234.41267628661546,2.369981093235441,9.235479747786997e-06,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,2,box4,boxcar,4.0,16,40,10,1e-06,0.01181783985522411,-0.0011894225647355317,0.0012416265322577613,0.06888769598283169,0.00015542344663807886,0.0022561858750046416,0.06888769598283169,0.00015542344663807886,0.00015542344663807886,0.0022561858750046416,443.22589334442256,2.6466251240311065,1.0706763140607841e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,2,box8,boxcar,8.0,16,40,10,1e-06,0.040978231054344616,0.01943435947232408,0.014431907173737046,0.1344819843497061,0.00012286777731000174,0.0009136374504297702,0.1344819843497061,0.00012286777731000174,0.00012286777731000174,0.0009136374504297702,1094.5260612178336,3.039226106797828,1.6523502505286826e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,2,ema0p25,ema,0.25,16,40,10,1e-06,0.004867872574897181,-0.0027720128336818917,-0.0012522470581241285,0.04272310109729348,0.00021841571588072033,0.005112356319437613,0.04272310109729348,0.00021841571588072033,0.00021841571588072033,0.005112356319437613,195.6045192307733,2.2913788844715945,9.331396710809743e-06,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,2,ema0p50,ema,0.5,16,40,10,1e-06,0.008960720708274361,-0.0013174842547287735,0.0003063863283886137,0.05978484973739952,0.00010828689382812776,0.0018112765074056363,0.05978484973739952,0.00010828689382812776,0.00010828689382812776,0.0018112765074056363,552.0968200666059,2.7420152457246285,6.473915676044354e-06,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,2,ema0p75,ema,0.75,16,40,10,1e-06,0.03568247490405774,0.01953053182533182,0.01342753111447395,0.12749055154088715,9.875826589557724e-05,0.0007746320390174541,0.12749055154088715,9.875826589557724e-05,9.875826589557724e-05,0.0007746320390174541,1290.9355018008337,3.110904544426194,1.2590745788248726e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,2,ema0p90,ema,0.9,16,40,10,1e-06,0.21943713687929634,0.19683254810330975,0.0830689893346539,0.3557549762542937,9.783346151143746e-05,0.00027500236972512817,0.3557549762542937,9.783346151143746e-05,9.783346151143746e-05,0.00027500236972512817,3636.332301425349,3.560663563791146,3.480474077687679e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,3,instant,delay,0.0,16,40,10,1e-06,0.003303627040855517,-0.002220619210632435,-0.000153904807675187,0.026240524704445135,2.0053308569646166e-05,0.0007642114170929342,0.026240524704445135,2.0053308569646166e-05,2.0053308569646166e-05,0.0007642114170929342,1308.5384196483315,3.1167864783678114,5.262093389276615e-07,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,3,delay1,delay,1.0,16,40,10,1e-06,0.006698060531099337,-0.0005697303747735916,0.003825335004956576,0.03721758262460571,2.128632946327218e-05,0.0005719428281513136,0.03721758262460571,2.128632946327218e-05,2.128632946327218e-05,0.0005719428281513136,1748.4265048524032,3.24264738145059,7.922257255739114e-07,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,3,delay2,delay,2.0,16,40,10,1e-06,0.012005027117024225,0.0023758994303907377,0.009908344174483913,0.04974675781778273,1.0685036982268285e-05,0.00021478861037349365,0.04974675781778273,1.0685036982268285e-05,1.0685036982268285e-05,0.00021478861037349365,4655.740349830983,3.66798875175781,5.315459470309524e-07,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,3,delay3,delay,3.0,16,40,10,1e-06,0.019051666938547762,0.005396903314983548,0.016557466046189684,0.06252256442045653,6.1115794540532355e-06,9.774998051829125e-05,0.06252256442045653,6.1115794540532355e-06,6.1115794540532355e-06,9.774998051829125e-05,10230.181067022077,4.009883320487589,3.8211162012678196e-07,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,3,delay4,delay,4.0,16,40,10,1e-06,0.03447009326262451,0.019055775158579702,0.037313482330966624,0.08396613093657701,7.564387856102393e-06,9.008856037223007e-05,0.08396613093657701,7.564387856102393e-06,7.564387856102393e-06,9.008856037223007e-05,11100.188479737895,4.045330353112348,6.351523811805466e-07,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,3,delay6,delay,6.0,16,40,10,1e-06,0.0882528839656761,0.06933799637163374,0.07839732747170408,0.13244606345787063,1.3766671016340714e-05,0.00010394171526826626,0.13244606345787063,1.3766671016340714e-05,1.3766671016340714e-05,0.00010394171526826626,9620.776388181303,3.9832101206342245,1.8233413830338907e-06,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,3,delay8,delay,8.0,16,40,10,1e-06,0.16936840287507204,0.148932869023369,0.1302630919949449,0.18068166753851356,6.222702737366859e-06,3.4440144493577065e-05,0.18068166753851356,6.222702737366859e-06,6.222702737366859e-06,3.4440144493577065e-05,29035.8828252447,4.4629350351326815,1.1243283071839172e-06,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,3,box2,boxcar,2.0,16,40,10,1e-06,0.005075236791077797,-0.0015511701710222425,0.00201727745133104,0.033226883944113834,2.0350624443889676e-05,0.0006124746599205191,0.033226883944113834,2.0350624443889676e-05,2.0350624443889676e-05,0.0006124746599205191,1632.7206094204291,3.212911874774604,6.761878365873684e-07,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,3,box4,boxcar,4.0,16,40,10,1e-06,0.010104527670830032,0.0006730532118537358,0.007986986947661562,0.04792981509050815,1.2507120556455736e-05,0.0002609465639046999,0.04792981509050815,1.2507120556455736e-05,1.2507120556455736e-05,0.0002609465639046999,3832.2022142633355,3.5834484174789676,5.994639755856168e-07,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,3,box8,boxcar,8.0,16,40,10,1e-06,0.03799997565720248,0.025094960002413957,0.0420428237542069,0.09673267573680916,1.1506923334602362e-05,0.00011895590861055542,0.09673267573680916,1.1506923334602362e-05,1.1506923334602362e-05,0.00011895590861055542,8406.476077399875,3.924613981426382,1.113095483654413e-06,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,3,ema0p25,ema,0.25,16,40,10,1e-06,0.004534249133862245,-0.0018025670843968555,0.0012846846974239046,0.03137799445173818,1.9245972323310093e-05,0.0006133589051687771,0.03137799445173818,1.9245972323310093e-05,1.9245972323310093e-05,0.0006133589051687771,1630.3668073830793,3.212285324956568,6.039000127791306e-07,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,3,ema0p50,ema,0.5,16,40,10,1e-06,0.008169219167052932,0.0003181326443033594,0.005875379472248615,0.0431469602313917,1.6609085529593543e-05,0.00038494219385377585,0.0431469602313917,1.6609085529593543e-05,1.6609085529593543e-05,0.00038494219385377585,2597.792645146767,3.4146044828946454,7.166315528251559e-07,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,3,ema0p75,ema,0.75,16,40,10,1e-06,0.03577279570559777,0.025100566750497433,0.039157971583514445,0.09538721995678798,1.1172128114100101e-05,0.00011712395139685656,0.09538721995678798,1.1172128114100101e-05,1.1172128114100101e-05,0.00011712395139685656,8537.963312146576,3.9313542842971003,1.0656782418050813e-06,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,3,ema0p90,ema,0.9,16,40,10,1e-06,0.24063565338137427,0.23052371016615247,0.22750132837144435,0.273332562625598,5.759196350491679e-06,2.107028996168465e-05,0.273332562625598,5.759196350491679e-06,5.759196350491679e-06,2.107028996168465e-05,47460.19166411349,4.676329487747709,1.5741758971438825e-06,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,0,instant,delay,0.0,16,40,10,1e-06,0.0072136213809739225,0.00048730906417737696,0.0021632372707653946,0.05076414743650873,0.00041002382492699377,0.008077035577910868,0.05076414743650873,0.00041002382492699377,0.00041002382492699377,0.008077035577910868,123.80779932860601,2.0927480041242013,2.0814509901075154e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,0,delay1,delay,1.0,16,40,10,1e-06,0.013707677420991882,0.0030836201265764807,0.0074657514512774525,0.07074165088649287,0.00034248441900913625,0.004841340493433818,0.07074165088649287,0.00034248441900913625,0.00034248441900913625,0.004841340493433818,206.55436265147506,2.3150343721785123,2.4227913203607657e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,0,delay2,delay,2.0,16,40,10,1e-06,0.020743042499178244,0.0073706491490529435,0.01238771548993936,0.08732866466456739,0.00028579315768650785,0.003272615684486301,0.08732866466456739,0.00028579315768650785,0.00028579315768650785,0.003272615684486301,305.56597425736805,2.4851049925247883,2.4957934831032874e-05,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,0,delay3,delay,3.0,16,40,10,1e-06,0.02950336628441963,0.011470948934477976,0.015012055536189506,0.10421078186911711,0.00017860983125649564,0.0017139285211468767,0.10421078186911711,0.00017860983125649564,0.00017860983125649564,0.0017139285211468767,583.454903551549,2.766007294150739,1.8613070164750484e-05,1.0,1.0
