table_index,trial_id,response_cache_path,prior_scale,candidate_index,true_candidate_index,n_fit_trajectories,n_fit_samples,linear_train_r2,linear_residual_var,quadratic_train_r2,quadratic_residual_var,profile_energy,profile_start_index,optimizer_success,optimizer_iterations,optimizer_final_iterations,optimizer_stage_success_fraction,quadratic_continuation_scales,observation_continuation_scales,trajectory_hat_rms,trajectory_hat_temporal_std_mean
11,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,1,0,16,640,0.010122806992780786,0.00021342661077652773,0.15187243420270913,0.00018286408976082164,59.5627976028812,0,True,66,66,1.0,1,1,0.1336095898608645,0.027444275953270793
11,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,2,0,16,640,0.004868433000245864,0.00022903963606541995,0.14527513050096963,0.00019672360875491135,37.42128604486368,0,True,50,50,1.0,1,1,0.12137766974885199,0.02200550480078451
11,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,3,0,16,640,0.003908989267095708,0.00023249286136969806,0.1387781955681815,0.00020101368191145926,35.48168323699521,0,True,45,45,1.0,1,1,0.12527584331728836,0.02196399996892296
12,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,0,0,16,640,0.005574821724216306,3.861512406810119e-05,0.34303256383915703,2.551109888432225e-05,13.200557664160163,1,True,71,71,1.0,1,1,0.033897435478775974,0.006140401539286794
12,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,1,0,16,640,0.0013217461979426748,1.7853879234230757e-05,0.32754323625505255,1.202185168690333e-05,471.0224908582846,1,True,53,53,1.0,1,1,0.09422286644724548,0.009656928062475336
12,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,2,0,16,640,0.0018660451510799092,6.113415346643243e-05,0.32187853121439813,4.153388604828747e-05,113.44055802587883,0,True,45,45,1.0,1,1,0.03929539290449733,0.007837898279381618
12,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,3,0,16,640,0.0006483960417172918,5.222074443149842e-05,0.3096868203536888,3.607205711105248e-05,75.48755076973706,0,True,15,15,1.0,1,1,0.03465108026559399,0.005303470016765905
13,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,0,0,16,640,0.0022622197691695156,6.106479683321086e-05,0.25784625243667947,4.5422222864483886e-05,8.785470474785752,2,True,76,76,1.0,1,1,0.03491887509808357,0.006613024604652133
13,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,1,0,16,640,0.004891804135646272,5.218258423759142e-05,0.22515804682956742,4.0632019372542226e-05,145.96635527439918,0,True,55,55,1.0,1,1,0.0739351169557444,0.008337519577848593
13,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,2,0,16,640,0.0013606820806584263,9.910777245975478e-05,0.27381363144936854,7.206877606986485e-05,73.2044144623204,0,False,80,80,0.0,1,1,0.05164178610005454,0.018563774287153605
13,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,3,0,16,640,0.010287061123267716,5.749092474475486e-05,0.26797124367486114,4.2522441091503895e-05,70.21833180299822,2,True,32,32,1.0,1,1,0.02435273963510345,0.005294989638066671
