run_slug,run_label,split_key,calibration_mode,n_eval,selected_temperature_by_split,default_mean_feature_cosine,eval_mean_feature_cosine,delta_vs_default,eval_image_accuracy,eval_mean_true_mass,eval_median_N_eff_fraction
affine_x1000_smoke16,Affine x1000 smoke16,table_index,scale_specific,16,"0.5:0.125,1.0:0.125,2.0:2;0.5:0.125,1.0:0.5,2.0:0.5",0.9331486515414806,0.9379483387315899,0.004799687190109252,0.5625,0.5532323732433035,0.44251107668594436
affine_x1000_smoke16,Affine x1000 smoke16,table_index,global,16,0.5;0.5,0.9331486515414806,0.9365769203191445,0.0034282687776638343,0.5625,0.5033643316103202,0.5759200026461107
affine_x1000_smoke16,Affine x1000 smoke16,trial_id,global,16,0.125;0.5,0.9331486515414807,0.9300077053380067,-0.0031409462034740487,0.5625,0.5207592756258421,0.4513023951591459
affine_x1000_ablate_intercept_smoke16,Affine x1000 intercept ablated smoke16,table_index,scale_specific,16,"0.5:0.5,1.0:1,2.0:2;0.5:0.125,1.0:1,2.0:2",0.917396729567584,0.9185893853441588,0.0011926557765746942,0.4375,0.44146236178666376,0.7946053862461843
affine_x1000_ablate_intercept_smoke16,Affine x1000 intercept ablated smoke16,trial_id,global,16,1;1,0.9173967295675841,0.9173967295675841,0.0,0.4375,0.43286249748120054,0.730181685673042
affine_x1000_ablate_intercept_smoke16,Affine x1000 intercept ablated smoke16,table_index,global,16,1;1,0.917396729567584,0.917396729567584,0.0,0.4375,0.43286249748120054,0.7296907594745898
affine_x1000_smoke16,Affine x1000 smoke16,trial_id,scale_family_specific,16,"0.5:axis_edge_orthogonal:0.125,0.5:axis_edge_parallel:8,1.0:axis_edge_orthogonal:0.125,1.0:axis_edge_parallel:0.125,2.0:axis_edge_orthogonal:16,2.0:axis_edge_parallel:0.5;0.5:axis_edge_orthogonal:0.125,0.5:axis_edge_parallel:0.125,1.0:axis_edge_orthogonal:16,1.0:axis_edge_parallel:2,2.0:axis_edge_orthogonal:1,2.0:axis_edge_parallel:1",0.9331486515414806,0.8938769348498603,-0.03927171669162032,0.5625,0.35952160433011493,0.6760999010831883
affine_x1000_ablate_intercept_smoke16,Affine x1000 intercept ablated smoke16,trial_id,scale_specific,16,"0.5:4,1.0:1,2.0:2;0.5:0.125,1.0:2,2.0:4",0.9173967295675841,0.891635615455425,-0.025761114112158964,0.4375,0.3171570827600279,0.7476410402484637
affine_x1000_smoke16,Affine x1000 smoke16,trial_id,scale_specific,16,"0.5:4,1.0:0.125,2.0:1;0.5:0.125,1.0:4,2.0:1",0.9331486515414806,0.8852590383906616,-0.047889613150819146,0.5625,0.29052125085723224,0.8066479474538557
affine_x1000_ablate_intercept_smoke16,Affine x1000 intercept ablated smoke16,trial_id,scale_family_specific,16,"0.5:axis_edge_orthogonal:4,0.5:axis_edge_parallel:8,1.0:axis_edge_orthogonal:1,1.0:axis_edge_parallel:1,2.0:axis_edge_orthogonal:8,2.0:axis_edge_parallel:0.125;0.5:axis_edge_orthogonal:0.125,0.5:axis_edge_parallel:0.125,1.0:axis_edge_orthogonal:2,1.0:axis_edge_parallel:2,2.0:axis_edge_orthogonal:2,2.0:axis_edge_parallel:4",0.9173967295675841,0.8681898644927089,-0.04920686507487518,0.4375,0.28933067800862733,0.7933373134795898
