run_slug,run_label,split_key,calibration_mode,n_eval,selected_temperature_by_split,default_mean_feature_cosine,eval_mean_feature_cosine,delta_vs_default,eval_image_accuracy,eval_mean_true_mass,eval_median_N_eff_fraction
origin_knownstart_smoke64,Origin known-start smoke64,table_index,scale_specific,64,"0.5:0.125,1.0:0.25,2.0:0.125;0.5:0.125,1.0:0.25,2.0:0.25",0.9430011850185269,0.9648228061015395,0.021821621083012437,0.796875,0.6311560860509551,0.43547943272776835
origin_knownstart_smoke64,Origin known-start smoke64,trial_id,scale_specific,64,"0.5:0.25,1.0:0.25,2.0:0.25;0.5:0.125,1.0:0.25,2.0:0.25",0.9430011850185269,0.9646941138569276,0.021692928838400703,0.796875,0.619152274623294,0.44390826218221385
affine_x1000_smoke64,Affine x1000 smoke64,table_index,scale_specific,64,"0.5:0.25,1.0:0.125,2.0:0.25;0.5:0.125,1.0:0.125,2.0:0.125",0.9390455441511132,0.9641412547769563,0.025095710625843044,0.78125,0.6573824272200781,0.39078348166836163
origin_knownstart_smoke64,Origin known-start smoke64,trial_id,scale_family_specific,64,"0.5:axis_edge_orthogonal:0.25,0.5:axis_edge_parallel:0.25,1.0:axis_edge_orthogonal:0.25,1.0:axis_edge_parallel:0.25,2.0:axis_edge_orthogonal:0.25,2.0:axis_edge_parallel:0.25;0.5:axis_edge_orthogonal:0.125,0.5:axis_edge_parallel:0.125,1.0:axis_edge_orthogonal:0.125,1.0:axis_edge_parallel:0.25,2.0:axis_edge_orthogonal:0.125,2.0:axis_edge_parallel:0.5",0.943001185018527,0.9638707580516284,0.020869573033101312,0.796875,0.6187795259181132,0.40366989503395334
origin_inferred_smoke64,Origin inferred-start smoke64,trial_id,scale_specific,64,"0.5:0.125,1.0:0.25,2.0:0.25;0.5:0.125,1.0:0.25,2.0:0.5",0.9424322285852089,0.9636736635188936,0.02124143493368476,0.796875,0.6143667181504789,0.45297954440366295
affine_x1000_smoke64,Affine x1000 smoke64,table_index,global,64,0.25;0.125,0.9390455441511134,0.9630682629159945,0.024022718764881046,0.78125,0.6493288725563867,0.3889141864574261
origin_knownstart_smoke64,Origin known-start smoke64,table_index,global,64,0.125;0.25,0.9430011850185269,0.9626636715003875,0.019662486481860475,0.796875,0.628712155590702,0.42361207575902904
origin_inferred_smoke64,Origin inferred-start smoke64,trial_id,scale_family_specific,64,"0.5:axis_edge_orthogonal:0.25,0.5:axis_edge_parallel:0.125,1.0:axis_edge_orthogonal:0.25,1.0:axis_edge_parallel:0.25,2.0:axis_edge_orthogonal:0.25,2.0:axis_edge_parallel:0.25;0.5:axis_edge_orthogonal:0.125,0.5:axis_edge_parallel:0.125,1.0:axis_edge_orthogonal:0.125,1.0:axis_edge_parallel:0.25,2.0:axis_edge_orthogonal:0.125,2.0:axis_edge_parallel:0.5",0.9424322285852088,0.9623117962781917,0.01987956769298272,0.796875,0.6165266483979948,0.39849227431136053
origin_knownstart_smoke64,Origin known-start smoke64,trial_id,global,64,0.25;0.125,0.9430011850185269,0.9621303541100177,0.01912916909149076,0.796875,0.6242699797901778,0.4209145447983877
origin_inferred_smoke64,Origin inferred-start smoke64,table_index,scale_specific,64,"0.5:0.125,1.0:0.25,2.0:0.125;0.5:0.125,1.0:0.25,2.0:0.5",0.9424322285852089,0.9621281748832426,0.01969594629803379,0.796875,0.6201995609083858,0.42788562864638147
