table_index,manifest_table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,likelihood_scale,n_candidates,n_timebins,n_units,observer_mode,latent,posterior_temperature,true_candidate_index_local,pred_candidate_index_local,true_candidate_id,pred_candidate_id,image_correct,true_rank,true_margin,candidate_posterior_true_mass,candidate_posterior_entropy,candidate_posterior_N_eff,candidate_posterior_N_eff_fraction,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm,map_feature_cosine,map_feature_mse,map_feature_rmse,run_slug,run_label,n_trajectories,basis_dim,ridge,alpha,process_var,observation_var_floor,trajectory_initial_position,trajectory_initial_position_var,optimizer_max_iter,quadratic_continuation_scales,observation_continuation_scales
85,514.0,257,response_tables/trial_00257_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,2,source_row:8627,source_row:7981,False,3.0,-0.1904930711259567,0.24395649785354406,1.379468070181689,3.9455172717260676,0.9863793179315169,0.10856639738247086,-0.10856639738247086,0.32949415379103597,18.262419685215605,0.878662627545189,38.11829129344559,31.976281140864852,0.6489214053037731,0.3073810374137452,0.5544195499923729,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
86,520.0,260,response_tables/trial_00260_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,3,source_row:8857,source_row:10765,False,3.0,-0.7312392850176366,0.1879825423762299,1.3292962461576467,3.5689270023511765,0.8922317505877941,0.2309047299414669,-0.2309047299414669,0.4805254727290395,26.63342505912798,0.8078716692769863,45.18291135298548,36.012689098004245,0.5319093532066373,0.5789448359235388,0.7608842460739602,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
87,526.0,263,response_tables/trial_00263_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:8859,source_row:8859,True,1.0,0.0,0.26743487108504993,1.3837954104932337,3.9801594838890066,0.9950398709722517,0.014388374925457725,-0.014388374925457725,0.11995155240953627,6.648389863042489,0.9879637864425254,42.637858451997865,41.287342086589824,1.0,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
88,532.0,266,response_tables/trial_00266_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:8878,source_row:8878,True,1.0,0.0,0.2741050309287603,1.381529933420973,3.962383493522323,0.9905958733805807,0.013565203761242673,-0.013565203761242673,0.11646975470585774,6.455409046260159,0.988668878345466,42.637858451997865,41.314448718688325,1.0,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
89,538.0,269,response_tables/trial_00269_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:8895,source_row:8897,False,3.0,-0.20902781635550127,0.23551219533894502,1.3807981009359744,3.955940830127209,0.9889852075318023,0.003618667951690862,-0.003618667951690862,0.06015536511144174,3.3341487590679466,0.9969940343694698,42.09716160691914,41.278961082593746,0.9980023011680919,0.0023220562899027727,0.048187719285132935,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
90,544.0,272,response_tables/trial_00272_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:8897,source_row:8897,True,1.0,0.11544996776046901,0.28382332735603594,1.3821979621264218,3.9672972018178,0.99182430045445,0.008649651630225064,-0.008649651630225064,0.09300350332232149,5.154777377157174,0.9926587030519475,42.25781171839086,41.277562044713314,1.0,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
91,550.0,275,response_tables/trial_00275_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:8908,source_row:8897,False,4.0,-0.17037174125272259,0.2269898574825165,1.38366553690099,3.9791601798161533,0.9947900449540383,0.013554130350805688,-0.013554130350805688,0.11642220729227602,6.4527737011052135,0.9877783497175975,40.21028603467558,41.254502695905444,0.984288232814209,0.018745830099550678,0.13691541220604303,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
92,556.0,278,response_tables/trial_00278_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:8933,source_row:8933,True,1.0,1.8000539374719438,0.8124925607910797,0.6095148513628937,1.4693234877622603,0.3673308719405651,0.011312251753092565,-0.011312251753092565,0.10635906991457082,5.8950180140098265,0.9921498799133832,42.573157498399645,39.70781561818104,1.0000000000000002,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
93,562.0,281,response_tables/trial_00281_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:8991,source_row:8991,True,1.0,0.6100833490885975,0.5922276713691458,0.9197685316737201,2.1741020314776263,0.5435255078694066,0.0851418290600584,-0.0851418290600584,0.29179072819412616,16.172683725111902,0.9602503410199513,50.71401013855102,40.878027078007676,0.9999999999999998,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
94,568.0,284,response_tables/trial_00284_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:9005,source_row:9005,True,1.0,2.3934233081686216,0.8108117197742737,0.6887284571181227,1.4928876334893948,0.3732219083723487,0.013347616131861586,-0.013347616131861586,0.11553188361600267,6.403426954145631,0.9872033126577984,40.15353191363851,39.58015550465943,0.9999999999999999,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
95,574.0,287,response_tables/trial_00287_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:9142,source_row:9142,True,1.0,0.616484476127539,0.4560046972872199,1.2656540467840496,3.181953436974036,0.795488359243509,0.16161984305147503,-0.16161984305147503,0.4020197048049698,22.282193739713584,0.9086482226752937,52.45897851148661,43.58368150209265,0.9999999999999999,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
96,580.0,290,response_tables/trial_00290_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,3,source_row:9421,source_row:2518,False,2.0,-0.22911927091519146,0.33521505116777883,1.2412016512484336,3.124183162801127,0.7810457907002818,0.12627332398715682,-0.12627332398715682,0.35534957997323824,19.695472862781074,0.8513148786814697,35.00826643521655,36.913276387459725,0.6361963203398653,0.42532430056822085,0.6521689202715971,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
97,586.0,293,response_tables/trial_00293_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:9427,source_row:9427,True,1.0,0.022188385652043507,0.28569004220317507,1.3752425715808503,3.9161889265761367,0.9790472316440342,0.26642158478401184,-0.26642158478401184,0.5161604254338101,28.608514614647234,0.8744152488204971,57.30745247152712,43.37506352481409,1.0,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
98,592.0,296,response_tables/trial_00296_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:9762,source_row:9762,True,1.0,0.1586367347860005,0.41385915951124025,1.205467593042884,3.035600391164568,0.758900097791142,0.15505311410469863,-0.15505311410469863,0.3937678429032755,21.824829129448737,0.8742255076534435,44.950948032074244,39.19478343688769,1.0,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
99,598.0,299,response_tables/trial_00299_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,3,source_row:9778,source_row:10803,False,3.0,-0.711154051085714,0.21188657847773237,1.2732182601270745,3.266764346056912,0.816691086514228,0.23336837301182892,-0.23336837301182892,0.4830821596911119,26.775131034083447,0.8100798235971594,44.590234038637014,41.90024661507534,0.5780614975825661,0.6837042938929517,0.8268641326680893,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
100,604.0,302,response_tables/trial_00302_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:9885,source_row:9885,True,1.0,1.2390494428851753,0.7008209727219631,0.8406566463757115,1.8549531872831286,0.46373829682078216,0.07250644775249392,-0.07250644775249392,0.2692702132663283,14.924470090950006,0.9813537385750764,61.155362403829876,50.819016858164005,1.0,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
101,610.0,305,response_tables/trial_00305_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,2,source_row:9961,source_row:3345,False,2.0,-0.2291952388233085,0.29842065942966434,1.1893129898944086,3.127647749121868,0.781911937280467,0.15031332459900262,-0.15031332459900262,0.38770262392586746,21.488660571755887,0.9325941980470688,58.78406398711503,51.41394686774054,0.5643572114556832,0.979428193704349,0.9896606457288019,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
102,616.0,308,response_tables/trial_00308_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,2,source_row:9967,source_row:3345,False,2.0,-0.14248299617997873,0.3017625724133305,1.2371982394117107,3.272694093721387,0.8181735234303468,0.13966460295907301,-0.13966460295907301,0.3737172767735966,20.71351395322079,0.9387428503005149,58.78406398711503,50.863375568447225,0.5643572114556832,0.979428193704349,0.9896606457288019,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
103,622.0,311,response_tables/trial_00311_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:9996,source_row:9996,True,1.0,0.2990012306175345,0.3211666798063917,1.3720881645053364,3.885138999584748,0.971284749896187,0.1894840025240233,-0.1894840025240233,0.4352976022493385,24.126642032280404,0.8801234351428315,49.31233544246631,37.5674010256026,1.0,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
104,628.0,314,response_tables/trial_00314_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:10001,source_row:10001,True,1.0,0.5057821776237574,0.373220154572442,1.3475189296787635,3.690673982797971,0.9226684956994927,0.14756452476029813,-0.14756452476029813,0.3841412822911619,21.29127098281443,0.8763715026817566,44.196252409360945,38.28138641350291,1.0000000000000002,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
105,634.0,317,response_tables/trial_00317_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:10041,source_row:11226,False,3.0,-0.1071836171687437,0.2957223840769497,1.233705955875184,3.2662612360283556,0.8165653090070889,0.04567110157422872,-0.04567110157422872,0.21370798200869504,11.84489865030641,0.9609903844644652,42.12818480740852,38.355197878432975,0.9834780117385676,0.019029516369667026,0.13794751309707262,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
106,640.0,320,response_tables/trial_00320_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:10140,source_row:9421,False,2.0,-0.44891978037708213,0.23168445160859052,1.353054970789932,3.7338576599762163,0.9334644149940541,0.20537953437529344,-0.20537953437529344,0.45318818869791105,25.118238982876594,0.8164401428873864,43.436161389587596,36.82391266864302,0.6316251688706103,0.3878089698902405,0.6227431010378521,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
107,646.0,323,response_tables/trial_00323_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,2,source_row:10161,source_row:369,False,2.0,-0.4971792271251161,0.28888505833913863,1.2160061582523518,2.9662715727579654,0.7415678931894913,0.3126735218878172,-0.3126735218878172,0.5591721755307727,30.992467782339865,0.7982871056760598,51.35692402856872,39.04816543755869,0.4701504975379044,0.7914609850741751,0.8896409304175337,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
108,652.0,326,response_tables/trial_00326_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:10370,source_row:3076,False,3.0,-1.0838987021526236,0.16831779084463916,1.2438147674691513,3.010631910029201,0.7526579775073002,0.3850372290033992,-0.3850372290033992,0.6205136815602048,34.39235914412448,0.7938955367863115,56.161844665714185,48.667059749166505,0.5959936554772504,0.828823319332702,0.9103973414574001,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
109,658.0,329,response_tables/trial_00329_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:10392,source_row:2457,False,2.0,-0.5297502459791872,0.29574781503050196,1.1586994286885317,2.760419286219462,0.6901048215548655,0.2977837575589955,-0.2977837575589955,0.5456956638631055,30.24552368898965,0.8433615270769207,56.285633050273596,47.66464912128762,0.6113439236229457,0.8084644044927866,0.899146486670991,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
110,664.0,332,response_tables/trial_00332_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:10423,source_row:10423,True,1.0,0.14106290167194402,0.2955064047408039,1.3794615173058937,3.9450628959558527,0.9862657239889632,0.07765334039962776,-0.07765334039962776,0.2786634895346496,15.445098306830438,0.9552330933024091,51.02443131041159,45.47402897690837,1.0000000000000002,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
111,670.0,335,response_tables/trial_00335_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,3,source_row:10488,source_row:10423,False,2.0,-0.13085874740716008,0.29695057377711637,1.347544898051885,3.7134362564839782,0.9283590641209946,0.2627556255455215,-0.2627556255455215,0.5125969425830801,28.411006347467563,0.8175365974134479,49.28023670604274,38.947319993919535,0.532614543965962,0.7661197862811564,0.8752826893530777,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
112,676.0,338,response_tables/trial_00338_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:10501,source_row:10501,True,1.0,0.3889779429759983,0.33798809211577835,1.366349376059415,3.8372848990214625,0.9593212247553656,0.08811587671506771,-0.08811587671506771,0.2968431853943555,16.452719327475563,0.8982051866371897,37.19437210839138,31.570513635842804,1.0000000000000002,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
113,682.0,341,response_tables/trial_00341_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:10506,source_row:10506,True,1.0,0.5106569360901858,0.5133764930515877,1.100956798004706,2.629478676260167,0.6573696690650418,0.038697266269180096,-0.038697266269180096,0.1967162074389909,10.90311891061091,0.9716182520227443,43.262212157538684,38.27323840415306,0.9999999999999999,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
114,688.0,344,response_tables/trial_00344_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:10563,source_row:10563,True,1.0,2.9174485173019775,0.8723664552960174,0.5217116712725429,1.3046561638455316,0.3261640409613829,0.005189891562893123,-0.005189891562893123,0.07204090201332243,3.992912080325295,0.9939870158407801,36.091820546016585,35.304552456689585,0.9999999999999998,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
115,694.0,347,response_tables/trial_00347_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:10644,source_row:10644,True,1.0,1.0285859206049963,0.5463998479931,1.1475516457271948,2.6484400516475874,0.6621100129118969,0.053648825283354046,-0.053648825283354046,0.23162216060505533,12.837803210458697,0.9314068490334186,34.38039272564924,34.8882814804203,1.0000000000000002,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
116,700.0,350,response_tables/trial_00350_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:10726,source_row:8933,False,2.0,-0.5716724388668126,0.33633575424775364,0.9048316615304092,2.126208384432785,0.5315520961081962,0.1519819032284206,-0.1519819032284206,0.38984856448167227,21.607600670081535,0.8588548678863933,41.982188414052516,38.16922674258443,0.6733133876842274,0.38025148593969704,0.6166453485916333,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
117,706.0,353,response_tables/trial_00353_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:10765,source_row:10765,True,1.0,1.150000194747122,0.635276898250043,1.020086563324978,2.1859979354029813,0.5464994838507453,0.058415214039383885,-0.058415214039383885,0.24169239549349475,13.395952281528452,0.9492884347763051,41.7706986609951,37.01116112701469,0.9999999999999999,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
118,712.0,356,response_tables/trial_00356_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:10803,source_row:10803,True,1.0,3.105029365194582,0.9142767523300436,0.3828651679463907,1.1924878459704846,0.29812196149262116,0.004507213226358683,-0.004507213226358683,0.06713578201196947,3.721042734419194,0.9982368311730025,53.640705188091566,51.62033329771388,0.9999999999999999,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
119,718.0,359,response_tables/trial_00359_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:10818,source_row:10818,True,1.0,0.8140056636325994,0.4387180069987625,1.3019142349853947,3.360094256796266,0.8400235641990665,0.27662251644816754,-0.27662251644816754,0.5259491576646621,29.151061224743955,0.8107183219352573,48.28903858484864,46.2609329549666,1.0,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
120,724.0,362,response_tables/trial_00362_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:11021,source_row:11021,True,1.0,0.15070703263643281,0.36373357182539773,1.3176225181613548,3.5279327628169885,0.8819831907042471,0.2088840780145652,-0.2088840780145652,0.4570383769603656,25.331638076933444,0.9017158795432,57.75066560606587,47.79379504844825,1.0,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
121,730.0,365,response_tables/trial_00365_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:11058,source_row:11058,True,1.0,0.8335508144928099,0.5660575575939193,0.9827816235629419,2.402785103352351,0.6006962758380877,0.09840341114589461,-0.09840341114589461,0.31369317994801005,17.386640821049596,0.9503488219524399,50.66630318008844,40.82214137331106,1.0,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
122,736.0,368,response_tables/trial_00368_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:11072,source_row:369,False,3.0,-0.48252591420981616,0.22930245660116008,1.3253205813759452,3.5781216787049117,0.8945304196762279,0.2148826288713039,-0.2148826288713039,0.4635543429537727,25.692789570084553,0.7319542628656378,33.70902438010637,36.18871231067238,0.48939066049700464,0.5196763272299801,0.7208857934721561,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
123,742.0,371,response_tables/trial_00371_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:11226,source_row:11226,True,1.0,0.05137671279305778,0.31293226152300574,1.323077914736086,3.612943197417126,0.9032357993542816,0.03579580367104419,-0.03579580367104419,0.18919778981543148,10.486405908482073,0.9704280350586142,41.977330130327395,38.036280373966086,0.9999999999999999,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
124,748.0,374,response_tables/trial_00374_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,2,source_row:11361,source_row:7981,False,2.0,-0.000676359154738293,0.2980867561853051,1.367523770174477,3.856247591220784,0.964061897805196,0.1393408866956758,-0.1393408866956758,0.3732839223642987,20.689495013873973,0.8734262198185562,41.60280559382727,32.13722229008633,0.6284864123073779,0.36575514181846347,0.6047769355873812,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
125,754.0,377,response_tables/trial_00377_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:11459,source_row:11459,True,1.0,1.1000632703509723,0.6571860118349769,0.9532587980705891,2.0515379502153,0.512884487553825,0.06638688786258391,-0.06638688786258391,0.2576565307974628,14.280774471780505,0.9582620216563666,49.53713257357983,45.63339932767313,1.0,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
126,760.0,380,response_tables/trial_00380_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:11510,source_row:11510,True,1.0,0.4901670482796021,0.42401678573680623,1.2921952933827272,3.346261968887975,0.8365654922219937,0.11821473579502044,-0.11821473579502044,0.3438236987105753,19.056643680415046,0.906367332321094,44.54144309174326,37.366611140963684,1.0,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
127,766.0,383,response_tables/trial_00383_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:11747,source_row:11747,True,1.0,0.02332243168484638,0.28600585289369623,1.375744504507582,3.9194505184438917,0.9798626296109729,0.20275812128199058,-0.20275812128199058,0.4502867100881288,24.957422715061647,0.8618872079274681,49.01503136176281,44.49840003186084,1.0,0.0,0.0,scale2_parallel_k15_ridge0p1,"2.0x parallel k=15, ridge 0.1",,,,,,,,,,,
