observer_mode,prior_scale,n,image_accuracy,mean_feature_cosine,median_feature_cosine,mean_map_feature_cosine,mean_true_mass,median_N_eff_fraction
zero,all,4,0.0,0.7391974828357798,0.7391974828357798,0.57691824339704,0.11445996103452334,0.76920408411222
joint,all,4,0.75,0.9072764023825237,0.9072764023825237,0.9353401594691453,0.36779400098090553,0.8154067627679613
best_single_tau,all,4,1.0,0.9155274542079043,0.9155274542079043,1.0,0.3935059242011725,0.8091768270081314
linear_continuous,all,4,0.0,0.6494988020259324,0.6494988020259324,0.6432263556946092,0.004138141320196009,0.25932773562234646
quadratic_profile,all,4,0.25,0.8065264112217319,0.8065264112217319,0.7569533373164499,0.3275781669255034,0.37999847786312446
quadratic_poisson,all,4,0.5,0.8698006817867314,0.8698006817867314,0.7725460367563184,0.29032475890428167,0.8622702996584802
known,all,4,1.0,0.9471328901492079,0.9471328901492079,1.0,0.5054195929106186,0.6627466313622257
