latent,feature_space_mode,observer_mode,observer_label,observation_scale,prior_family,n,mean_feature_cosine,median_feature_cosine,mean_feature_mse,median_feature_mse,mean_feature_rmse,median_feature_pred_norm,median_feature_true_norm
pyramid_local_field,fold_zscore_whitened_pca,known_eye,known eye,0.5,axis_edge_orthogonal,2,0.6898253010424358,0.6898253010424358,1.9512326542859875,1.9512326542859875,1.258609268146255,4.323590297203053,2.388372158990052
pyramid_local_field,global_centered_whitened_pca,known_eye,known eye,0.5,axis_edge_orthogonal,2,0.6930058928496401,0.6930058928496401,3.3279494708943984,3.3279494708943984,1.7090195388225207,5.508967132155708,3.73124538299139
pyramid_local_field,fold_centered_whitened_pca,zero_eye_on_motion,zero-eye model,0.5,axis_edge_orthogonal,2,0.11884579952376068,0.11884579952376068,117.32875357012134,117.32875357012134,8.761181883610561,24.67441596542448,2.834794497828231
pyramid_local_field,fold_zscore_pca,zero_eye_on_motion,zero-eye model,0.5,axis_edge_orthogonal,2,0.08470244926362694,0.08470244926362694,3635.4576447817476,3635.4576447817476,47.121701327609436,130.82285363824562,22.973261331157595
pyramid_local_field,fold_zscore_whitened_pca,zero_eye_on_motion,zero-eye model,0.5,axis_edge_orthogonal,2,0.12052946877462456,0.12052946877462456,40.29891191444419,40.29891191444419,5.04045966603666,14.19697323299299,2.388372158990052
pyramid_local_field,global_centered_whitened_pca,zero_eye_on_motion,zero-eye model,0.5,axis_edge_orthogonal,2,0.12225414994521605,0.12225414994521605,119.6768825883367,119.6768825883367,8.823639663339062,25.070777551904875,3.73124538299139
pyramid_local_field,fold_centered_whitened_pca,zero_static,0x stabilized,0.5,axis_edge_orthogonal,2,0.6607154979423797,0.6607154979423797,1.3802962116326787,1.3802962116326787,1.1662511934872914,4.296094752860979,2.834794497828231
pyramid_local_field,fold_zscore_pca,zero_static,0x stabilized,0.5,axis_edge_orthogonal,2,0.588036275430158,0.588036275430158,58.09203146378657,58.09203146378657,7.6198640559541335,24.26759990332569,22.973261331157595
pyramid_local_field,fold_zscore_whitened_pca,zero_static,0x stabilized,0.5,axis_edge_orthogonal,2,0.5813925429256246,0.5813925429256246,0.7847336813018521,0.7847336813018521,0.8843966288273193,2.9123713047170283,2.388372158990052
pyramid_local_field,global_centered_whitened_pca,zero_static,0x stabilized,0.5,axis_edge_orthogonal,2,0.6380499448672994,0.6380499448672994,1.5379886418422883,1.5379886418422883,1.238706253689411,4.384352765020301,3.73124538299139
pyramid_local_field,fold_centered_whitened_pca,hidden_eye_prior_mean,prior mean,0.5,axis_edge_parallel,2,0.006040070328875269,0.006040070328875269,2.1188114270473304,2.1188114270473304,1.435373787587786,2.8835640047929125,2.834794497828231
pyramid_local_field,fold_zscore_pca,hidden_eye_prior_mean,prior mean,0.5,axis_edge_parallel,2,-0.07988456420264045,-0.07988456420264045,91.9226911107418,91.9226911107418,9.578321090694219,12.785945984062932,22.973261331157595
pyramid_local_field,fold_zscore_whitened_pca,hidden_eye_prior_mean,prior mean,0.5,axis_edge_parallel,2,0.06571305464366449,0.06571305464366449,1.4277144853995638,1.4277144853995638,1.181799976295511,2.4811241672113704,2.388372158990052
pyramid_local_field,global_centered_whitened_pca,hidden_eye_prior_mean,prior mean,0.5,axis_edge_parallel,2,-0.0034453077157116166,-0.0034453077157116166,2.794695346621247,2.794695346621247,1.669958161329244,2.875790455277529,3.73124538299139
