b_model_2d_canonical,b_model_2d_current,b_model_top1_canonical,b_model_top1_current,centering_mode,emp_model_x_corr_canonical,emp_model_x_corr_current,emp_model_y_corr_canonical,emp_model_y_corr_current,n_samples,session,window_id
0.44655149675479655,0.4066369804469333,0.2348771846400926,0.23917566985726357,current,-0.23517682945614768,-0.15066660184306174,-0.6940451637796915,0.6932125946507014,408,Allen_2022-02-16,image_6
0.20596228192040922,0.21272817874674138,0.25999234975390006,0.19245592710273215,current,-0.5022975038184921,-0.405251125282588,-0.40385370296120415,0.5161044406375607,395,Allen_2022-02-16,image_7
0.4162771366473136,0.3712368727110886,0.6670585700582576,0.6447197776100374,current,-0.16544305205455734,0.21520523238805825,-0.7917952448826463,0.8295597420598059,380,Allen_2022-02-16,image_8
0.4483111559067646,0.34103561947798244,0.5024690899904541,0.05837551595029003,current,-0.7659118423467811,-0.642468931797257,0.03994059505496535,0.22227671159911128,360,Allen_2022-02-16,image_9
0.44335802558774945,0.40461979471609555,0.23148100142301575,0.23360524236099323,baseline,-0.2451101247784238,-0.15997163759136598,-0.6924668109520866,0.6941435688558968,408,Allen_2022-02-16,image_6
0.21064111427660992,0.21621928856646372,0.2532970174362495,0.17440909047714528,baseline,-0.4990615708809079,-0.40362492225833735,-0.4327951881737829,0.5427806547129462,395,Allen_2022-02-16,image_7
0.41816592651163714,0.3703701855607579,0.6657020823781631,0.6654329642409704,baseline,-0.1900128548554937,0.1988318085493633,-0.7837933389690166,0.8175072510449667,380,Allen_2022-02-16,image_8
0.44606862933328173,0.337002932934412,0.5068585054068737,0.0589573461654318,baseline,-0.7598765696503477,-0.6389370946938352,0.06542420824979348,0.20244093391456502,360,Allen_2022-02-16,image_9
