table_index,trial_id,trajectory_index,response_cache_path,candidate_set_mode,prior_family,axis_label,scale,n_candidates,n_trajectories,true_candidate_index,candidate_index_source,latent,requested_k,k_eff,likelihood_scale,posterior_temperature,known_axis_feature_cosine,zero_feature_cosine,known_axis_minus_zero_feature_cosine,known_axis_feature_neg_mse,zero_feature_neg_mse,known_axis_minus_zero_feature_neg_mse,known_axis_image_correct,zero_image_correct,known_axis_candidate_posterior_true_mass,zero_candidate_posterior_true_mass,known_axis_score_true_rank,zero_score_true_rank
0,0,12,response_tables/trial_00000_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,matched_static_response,axis_edge_parallel,along contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.9550558667757589,0.8489940820540827,0.10606178472167627,-27.159952490612504,-67.15557695052951,39.995624459917,True,True,0.5172558304553224,0.32222015693490186,1.0,1.0
0,0,13,response_tables/trial_00000_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,matched_static_response,axis_edge_parallel,along contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.9922098872157501,0.21283546684869095,0.7793744203670592,-6.6746000252293385,-200.17068958432998,193.49608955910065,True,False,0.760187460670639,0.026302883880639956,1.0,4.0
0,0,14,response_tables/trial_00000_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,matched_static_response,axis_edge_parallel,along contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.9961121172990646,0.567137240471657,0.42897487682740754,-2.7940705545971136,-129.35487434806686,126.56080379346974,True,False,0.827789950099932,0.12691450690265274,1.0,4.0
0,0,15,response_tables/trial_00000_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,matched_static_response,axis_edge_parallel,along contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.9946126461498647,0.3257855169059437,0.668827129243921,-3.9010649377279285,-176.18531895442834,172.2842540167004,True,False,0.7981988990046419,0.051314724826816836,1.0,4.0
1,0,0,response_tables/trial_00000_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.9271318859010242,0.8388555118209187,0.08827637408010558,-40.93044230997987,-69.9291657017738,28.99872339179393,True,True,0.4468416921920788,0.31161585186049345,1.0,1.0
1,0,1,response_tables/trial_00000_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.9759032026028988,0.16587002110943297,0.8100331814934658,-18.063584341065713,-214.65192073569614,196.58833639463043,True,False,0.6245010801418844,0.011232037112691605,1.0,4.0
1,0,2,response_tables/trial_00000_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.9615410500212302,0.36688190057301284,0.5946591494482174,-23.988176943034723,-168.32202543580138,144.33384849276666,True,False,0.54392781581386,0.05908369333097882,1.0,4.0
1,0,3,response_tables/trial_00000_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.943867388074655,0.7585789930693654,0.1852883950052896,-33.145239485851654,-89.68551639245965,56.54027690660799,True,False,0.4858857404606178,0.233536534978894,1.0,3.0
1,0,4,response_tables/trial_00000_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.9573916121687471,0.20038287198883592,0.7570087401799113,-26.572576430553692,-204.95914032839167,178.386563897838,True,False,0.5290747121359259,0.020043284147837945,1.0,4.0
1,0,5,response_tables/trial_00000_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.9433762206898607,0.34148090961201544,0.6018953110778453,-33.52880888749404,-172.83371452589074,139.3049056383967,True,False,0.4852651234544657,0.0654497812840351,1.0,4.0
1,0,6,response_tables/trial_00000_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.9675000593113853,0.5451037675724327,0.42239629173895255,-20.05541373931246,-133.54913707084603,113.49372333153357,True,False,0.5683766734761028,0.11863253519516308,1.0,4.0
1,0,7,response_tables/trial_00000_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.9773055429501611,0.17834394303027848,0.7989615999198827,-16.241007191116243,-211.72036766617958,195.47936047506334,True,False,0.6284945880075875,0.01238253162177652,1.0,4.0
1,0,8,response_tables/trial_00000_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.952737580329053,0.793644205212251,0.159093375116802,-28.41527031037389,-81.7950632136442,53.37979290327031,True,True,0.5094776681187624,0.2703088502697025,1.0,1.0
