trial_id,fold,trajectory_index,prior_family,axis_label,response_cache_path,true_candidate_index,linear_gaussian_feature_cosine,zero_feature_cosine,linear_gaussian_gain_cosine,linear_gaussian_feature_neg_mse,zero_feature_neg_mse,linear_gaussian_gain_neg_mse,linear_gaussian_image_correct,zero_image_correct,linear_gaussian_score_true_rank,zero_score_true_rank,linear_gaussian_posterior_true_mass,zero_posterior_true_mass,linear_gaussian_posterior_n_eff,zero_posterior_n_eff,linear_gaussian_score_gap,zero_score_gap,axis_residual_variance,zero_residual_variance
2,2,0,axis_edge_orthogonal,across local edge,response_tables/trial_00002_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.6159702014276222,0.6368704494212782,-0.020900247993656085,-236.64073459034313,-198.33101132148795,-38.30972326885518,False,False,4.0,4.0,6.563728423728667e-09,1.1708379222507615e-50,1.0001190063830483,1.0,-0.1884164753675779,-1.1497153498435813,7.885694961385255e-07,1.1064269387521686e-07
10,2,0,axis_edge_orthogonal,across local edge,response_tables/trial_00010_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.36134309515488555,1.0,-0.6386569048451145,-148.0381316334002,-1.3475142162758276e-24,-148.0381316334002,False,True,4.0,1.0,1.2075272002146884e-08,0.9999999999999147,2.4441540237088097,1.0000000000001705,-0.1747253017500258,0.3008097883279708,7.885694961385255e-07,1.1064269387521686e-07
18,2,0,axis_edge_orthogonal,across local edge,response_tables/trial_00018_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.723996886250534,0.18830630738747686,0.5356905788630572,-75.88332164229918,-167.775558533763,91.89223689146381,False,False,2.0,2.0,0.16317340406908243,3.022452966723955e-56,1.3758017602364765,1.0,-0.016347638475690374,-1.2783869646533161,7.885694961385255e-07,1.1064269387521686e-07
26,2,0,axis_edge_orthogonal,across local edge,response_tables/trial_00026_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.31481581895196903,0.14690184822159771,0.16791397073037131,-107.80191122899117,-142.48070091892228,34.67878968993111,False,False,3.0,2.0,0.06939064654198493,1.4819798392091494e-11,1.3896452995699697,1.0000000000326281,-0.024947268285994167,-0.24935057099909352,7.885694961385255e-07,1.1064269387521686e-07
34,2,0,axis_edge_orthogonal,across local edge,response_tables/trial_00034_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.6179709120500259,0.4654539381347945,0.15251697391523134,-49.316806842610134,-68.18912761506789,18.872320772457755,False,False,3.0,2.0,4.106495388743126e-14,0.0006459544443260212,1.0002359051345442,1.0012927434023844,-0.30823503395022667,-0.07344135413124597,7.885694961385255e-07,1.1064269387521686e-07
42,2,0,axis_edge_orthogonal,across local edge,response_tables/trial_00042_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.9999999999752023,-0.5117695244076764,1.5117695243828786,-1.3120784068871656e-08,-348.2444109146766,348.24441090155585,True,False,1.0,2.0,0.9999938344757523,6.8101277502481e-19,1.000012331124588,1.0,0.11997390793534549,-0.4183070588768727,7.885694961385255e-07,1.1064269387521686e-07
50,2,0,axis_edge_orthogonal,across local edge,response_tables/trial_00050_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.8781875085260175,1.0,-0.12181249147398254,-32.24286894879174,-1.9593495831310887e-18,-32.24286894879174,False,True,2.0,1.0,0.011700272203084122,0.9999999997563691,1.0236927540304066,1.0000000004872618,-0.04436364879014987,0.2213514551955793,7.885694961385255e-07,1.1064269387521686e-07
58,2,0,axis_edge_orthogonal,across local edge,response_tables/trial_00058_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.08587509893487778,0.08524527369193005,0.0006298252429477319,-101.36582827546412,-101.28578077974964,-0.08004749571448144,False,False,4.0,4.0,1.9044686121494878e-31,1.9344601580498706e-74,1.0098018835959697,1.0,-0.7073104617917878,-1.6973146858208992,7.885694961385255e-07,1.1064269387521686e-07
3,3,0,axis_edge_orthogonal,across local edge,response_tables/trial_00003_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.1788520566172391,0.9992637402081408,-0.8204116835909017,-179.9116719237087,-0.22453833135024054,-179.68713359235846,False,True,3.0,1.0,2.6778730612419e-16,0.6290840332477167,1.0000000000000284,1.8760955552589729,-0.3585633864234099,0.005293940922740492,7.679764736172672e-07,1.1010075608476529e-07
11,3,0,axis_edge_orthogonal,across local edge,response_tables/trial_00011_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.9977149134843446,0.8750473036301839,0.1226676098541607,-0.6210971647701595,-33.0108663814015,32.389769216631336,True,False,1.0,2.0,0.8320926610471508,1.0068710190098573e-11,1.4169504616604551,1.0000000000201226,0.021514086901398083,-0.25321588501790915,7.679764736172672e-07,1.1010075608476529e-07
19,3,0,axis_edge_orthogonal,across local edge,response_tables/trial_00019_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,1.0,0.9999999999999999,1.1102230246251565e-16,-5.447988737379752e-16,-0.0,-5.447988737379752e-16,True,True,1.0,1.0,0.999999998389228,1.0,1.000000003221544,1.0,0.20263114720113506,4.663498801068831,7.679764736172672e-07,1.1010075608476529e-07
27,3,0,axis_edge_orthogonal,across local edge,response_tables/trial_00027_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.5515691187876594,0.5519655809626782,-0.0003964621750188746,-51.254935100828085,-51.21829107388955,-0.03664402693853219,False,False,2.0,3.0,3.26661576645061e-12,1.4751513955138244e-27,1.000000000006537,1.0014146026133248,-0.2644726660073706,-0.6178032983364794,7.679764736172672e-07,1.1010075608476529e-07
35,3,0,axis_edge_orthogonal,across local edge,response_tables/trial_00035_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,-0.09406338973672047,0.44266089356155375,-0.5367242832982743,-82.18962037816907,-37.88533634771946,-44.30428403044961,False,False,3.0,4.0,0.001219962303787009,1.9195719343909676e-07,1.3486823807494825,1.000094935840628,-0.06543742792540602,-0.1546594597385964,7.679764736172672e-07,1.1010075608476529e-07
43,3,0,axis_edge_orthogonal,across local edge,response_tables/trial_00043_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.2526274321368342,0.25262495331644963,2.4788203845660384e-06,-267.58349547192086,-267.5850001756747,0.0015047037538238328,False,False,2.0,2.0,2.811657113522789e-06,1.6291603191513196e-11,1.000005623330399,1.0000000000325713,-0.12781733716659072,-0.2484037128245553,7.679764736172672e-07,1.1010075608476529e-07
51,3,0,axis_edge_orthogonal,across local edge,response_tables/trial_00051_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.9999973075874184,1.0,-2.6924125815508404e-06,-0.00044173720260045745,-1.0168759483235515e-24,-0.00044173720260045745,True,True,1.0,1.0,0.997682293316456,0.9999999999999005,1.0046462051507556,1.000000000000199,0.06069345257905931,0.30349100095265247,7.679764736172672e-07,1.1010075608476529e-07
59,3,0,axis_edge_orthogonal,across local edge,response_tables/trial_00059_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.8084623058175311,0.8084623056817198,1.3581125113404369e-10,-117.6519931470456,-117.65199326591352,1.1886791639881267e-07,False,False,2.0,2.0,5.05168731217754e-10,1.0686161367664927e-115,1.000000001010335,1.0,-0.21406128620730813,-2.6473092121303914,7.679764736172672e-07,1.1010075608476529e-07
4,4,0,axis_edge_orthogonal,across local edge,response_tables/trial_00004_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.867620278753246,0.7510038426227272,0.11661643613051875,-46.3400768946414,-65.68504371293687,19.344966818295475,False,False,3.0,2.0,0.06083844601085103,7.311083201072835e-06,1.3746042415312443,1.0000146222733028,-0.026318276930123286,-0.11826111803349093,8.36842919660626e-07,1.0697023164227885e-07
12,4,0,axis_edge_orthogonal,across local edge,response_tables/trial_00012_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.9999999999999992,0.5807763979098473,0.41922360209015197,-1.0472790070916175e-12,-120.7120578734309,120.71205787342984,True,False,1.0,2.0,0.999999906476316,0.00015679619570477517,1.0000001870473891,1.0003136415614882,0.16518086362618634,-0.08760406903939677,8.36842919660626e-07,1.0697023164227885e-07
20,4,0,axis_edge_orthogonal,across local edge,response_tables/trial_00020_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.9999999999971152,1.0,-2.8848035071860068e-12,-9.324983702921358e-10,-2.634282238842152e-15,-9.32495736009897e-10,True,True,1.0,1.0,0.9999974993750771,0.9999999959268848,1.0000050012649366,1.0000000081462304,0.1324404120862686,0.19387916281882767,8.36842919660626e-07,1.0697023164227885e-07
28,4,0,axis_edge_orthogonal,across local edge,response_tables/trial_00028_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.847526661239328,-0.5469674322999206,1.3944940935392487,-29.2353497896998,-256.0987621479516,226.86341235825182,True,False,1.0,4.0,0.5936566433043503,2.2730476199860193e-30,2.377348328404486,1.0000000000007958,0.009566261774994478,-0.6825643129489016,8.36842919660626e-07,1.0697023164227885e-07
36,4,0,axis_edge_orthogonal,across local edge,response_tables/trial_00036_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,-0.13564085237966983,0.21334921074915603,-0.34899006312882586,-359.1018346482465,-197.43263202884884,-161.66920261939765,False,False,4.0,4.0,1.5754683186020006e-09,2.276935832272036e-46,1.0260883261051514,1.0,-0.20255751300726188,-1.0509608367186187,8.36842919660626e-07,1.0697023164227885e-07
44,4,0,axis_edge_orthogonal,across local edge,response_tables/trial_00044_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,-0.1918897458758372,0.28401640232973363,-0.47590614820557087,-106.3829438752858,-76.18626484252312,-30.196679032762688,False,False,4.0,4.0,4.6983796886715634e-08,1.3117783262556914e-107,1.000032743991548,1.0000000000009095,-0.16873446669912406,-2.4610522123276244,8.36842919660626e-07,1.0697023164227885e-07
52,4,0,axis_edge_orthogonal,across local edge,response_tables/trial_00052_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.19086330283649333,1.0,-0.8091366971635067,-142.1176649824755,-8.219122049975091e-26,-142.1176649824755,False,True,4.0,1.0,0.00017917687737626183,1.0,1.728852560187048,1.0,-0.08305850694037642,0.3150327723592454,8.36842919660626e-07,1.0697023164227885e-07
60,4,0,axis_edge_orthogonal,across local edge,response_tables/trial_00060_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.9999999999991389,0.7685513518708346,0.23144864812830435,-9.814066414946618e-10,-154.57433386563582,154.57433386465442,True,False,1.0,3.0,0.9999979830618192,8.66564779672475e-127,1.0000040338844975,1.0,0.13113927932810876,-2.9026894012971773,8.36842919660626e-07,1.0697023164227885e-07
5,5,0,axis_edge_orthogonal,across local edge,response_tables/trial_00005_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.68220741553457,0.6975032385440503,-0.015295823009480292,-17.62741218264539,-40.836610807793484,23.209198625148094,False,False,2.0,2.0,0.16371277764392236,2.166644654208537e-16,1.3859267312189782,1.0,-0.016275252005196972,-0.36068181759318896,8.12058565776821e-07,1.0387100237560996e-07
13,5,0,axis_edge_orthogonal,across local edge,response_tables/trial_00013_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,-0.31064432564355404,-0.3106443257313327,8.777867321896338e-11,-387.99812183728665,-387.9981245246573,2.687370681542234e-06,False,False,4.0,4.0,1.3693799079664354e-21,1.1339842734306285e-86,1.0000000149106256,1.0000000000031832,-0.48039928929966147,-1.9789658066050393,8.12058565776821e-07,1.0387100237560996e-07
21,5,0,axis_edge_orthogonal,across local edge,response_tables/trial_00021_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,-0.46582117572921383,-0.4589650198338435,-0.006856155895370308,-415.7750036135635,-388.7217878932471,-27.053215720316416,False,False,4.0,4.0,2.1600977643652908e-19,1.2662559441416567e-07,1.0,1.0800181910580227,-0.42978963284934835,-0.15842739958078922,8.12058565776821e-07,1.0387100237560996e-07
29,5,0,axis_edge_orthogonal,across local edge,response_tables/trial_00029_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.48130334592509344,0.4813033459250686,2.481348460037225e-14,-211.72627802273098,-211.7262780227386,7.617018127348274e-12,False,False,2.0,2.0,1.819245706016788e-14,5.868144531584386e-257,1.0000000000000284,1.0,-0.3163776933397844,-5.899948304090248,8.12058565776821e-07,1.0387100237560996e-07
37,5,0,axis_edge_orthogonal,across local edge,response_tables/trial_00037_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.580682331210977,0.48564136902666216,0.09504096218431485,-120.73999391868023,-156.16192938700277,35.421935468322545,False,False,4.0,2.0,1.1811329909449033e-10,0.00013151383098551248,1.0000884960673253,1.0002630622537807,-0.22859332543250865,-0.08936267010800591,8.12058565776821e-07,1.0387100237560996e-07
45,5,0,axis_edge_orthogonal,across local edge,response_tables/trial_00045_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.6100107876558818,0.8624300423562624,-0.2524192547003806,-72.57658974465085,-15.794577160470034,-56.78201258418081,False,False,2.0,2.0,0.1262640403850743,6.112490209588685e-19,1.4316907518625375,1.0,-0.018766425651045443,-0.4193878251379042,8.12058565776821e-07,1.0387100237560996e-07
53,5,0,axis_edge_orthogonal,across local edge,response_tables/trial_00053_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.3553070710722149,0.9999457694782263,-0.6446386984060115,-66.04978814205083,-0.004628529616057649,-66.04515961243477,False,True,4.0,1.0,4.0258190377635424e-16,0.9912128577229794,1.0289623917312773,1.0177287166501952,-0.35434253062017207,0.04725818780043789,8.12058565776821e-07,1.0387100237560996e-07
61,5,0,axis_edge_orthogonal,across local edge,response_tables/trial_00061_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.9995628550005193,0.1880237950934938,0.8115390599070256,-0.5480748155592219,-252.8391221660652,252.29104735050598,True,False,1.0,4.0,0.9534420203037847,7.383776924062114e-83,1.0974310265872649,1.0000051724559946,0.030194572415867565,-1.8911527484625443,8.12058565776821e-07,1.0387100237560996e-07
6,6,0,axis_edge_orthogonal,across local edge,response_tables/trial_00006_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,1.0,1.0000000000000002,-2.220446049250313e-16,-9.49862488061153e-24,-0.0,-9.49862488061153e-24,True,True,1.0,1.0,0.9999999999997158,1.0,1.0000000000005684,1.0,0.28889202016287685,2.3902601818409153,7.360355884840526e-07,1.1688726333238035e-07
14,6,0,axis_edge_orthogonal,across local edge,response_tables/trial_00014_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.9770982803760843,1.0,-0.02290171962391574,-2.2885536624025127,-0.0,-2.2885536624025127,True,True,1.0,1.0,0.7931107102291054,1.0,1.5326945598313624,1.0,0.017689720468487546,0.6634113383256688,7.360355884840526e-07,1.1688726333238035e-07
22,6,0,axis_edge_orthogonal,across local edge,response_tables/trial_00022_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.9999999999999963,0.9999999999991991,7.972511539833249e-13,-9.39667472454066e-13,-1.9954956550728006e-10,1.98609898034826e-10,True,True,1.0,1.0,0.9999999111787301,0.9999986956283331,1.0000001776425556,1.0000026087469376,0.1623663963857752,0.13614940519203977,7.360355884840526e-07,1.1688726333238035e-07
30,6,0,axis_edge_orthogonal,across local edge,response_tables/trial_00030_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.13623138094032408,0.5963695821427586,-0.46013820120243454,-180.27743586033978,-82.12932618498583,-98.14810967535395,False,False,4.0,3.0,9.233624845742343e-13,1.4117825288469315e-68,1.0000029071590673,1.0,-0.27710753059576265,-1.5623093321278319,7.360355884840526e-07,1.1688726333238035e-07
38,6,0,axis_edge_orthogonal,across local edge,response_tables/trial_00038_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.5995086396275292,1.0,-0.4004913603724708,-197.7102756134753,-0.0,-197.7102756134753,False,True,3.0,1.0,0.000645544291238497,1.0,1.3356224497288973,1.0,-0.07186165390699051,2.866777517291456,7.360355884840526e-07,1.1688726333238035e-07
46,6,0,axis_edge_orthogonal,across local edge,response_tables/trial_00046_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.5105198972013796,0.4578160584802491,0.05270383872113049,-248.22611048154775,-208.51080536842204,-39.71530511312571,False,False,4.0,2.0,0.00013999479632919055,2.462601018418617e-78,1.0023996380234732,1.0,-0.08872706572971809,-1.787004191376048,7.360355884840526e-07,1.1688726333238035e-07
54,6,0,axis_edge_orthogonal,across local edge,response_tables/trial_00054_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.3544316550216847,0.3544316550216847,0.0,-67.22691755337084,-67.22691755337084,0.0,False,False,3.0,3.0,3.008585746226231e-20,4.1131248732502945e-91,1.0,1.0,-0.4495023174328714,-2.081210604130458,7.360355884840526e-07,1.1688726333238035e-07
62,6,0,axis_edge_orthogonal,across local edge,response_tables/trial_00062_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.9836437841705731,0.2369319821926033,0.7467118019779697,-1.9924811630837338,-53.983065061479635,51.990583898395904,True,False,1.0,3.0,0.8436131791884464,2.544523762382934e-48,1.3586898955310238,1.0510662738380818,0.016881724629965733,-1.0956491209431736,7.360355884840526e-07,1.1688726333238035e-07
7,7,0,axis_edge_orthogonal,across local edge,response_tables/trial_00007_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.631398342542915,0.767236609183598,-0.135838266640683,-32.264744978793104,-21.240244588209208,-11.024500390583896,False,False,4.0,3.0,2.2579458112360948e-10,1.4563770972636672e-12,1.0025551572322187,1.0000000005302354,-0.22210118698112713,-0.27255069204048965,7.761849678357597e-07,1.1801150983231614e-07
15,7,0,axis_edge_orthogonal,across local edge,response_tables/trial_00015_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.9434810627823801,0.83296160242798,0.11051946035440008,-14.040306206709253,-70.65565225504659,56.61534604833734,False,False,4.0,4.0,0.010047805260541554,9.875630769118249e-08,1.569096935689981,1.187078203757376,-0.04358181066849298,-0.16040429744683138,7.761849678357597e-07,1.1801150983231614e-07
23,7,0,axis_edge_orthogonal,across local edge,response_tables/trial_00023_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,-0.21631809317131737,0.9999993728637571,-1.2163174660350744,-155.28462827125816,-0.0001711789606700269,-155.2844570922975,False,True,2.0,1.0,0.0005506323026749294,0.9986610008445272,1.0011019929627811,1.002681601502571,-0.07503892453969863,0.06619339664049678,7.761849678357597e-07,1.1801150983231614e-07
31,7,0,axis_edge_orthogonal,across local edge,response_tables/trial_00031_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.7298258686749025,0.7299598797035693,-0.00013401102866683612,-16.55458687928512,-18.11518607816621,1.5605991988810892,False,False,4.0,4.0,7.285378091264583e-09,0.0016937865229406893,1.8983192441067887,1.5405232714664718,-0.18252839697421674,-0.0612594004023142,7.761849678357597e-07,1.1801150983231614e-07
39,7,0,axis_edge_orthogonal,across local edge,response_tables/trial_00039_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.5415940517363842,1.0,-0.4584059482636158,-40.734438036278284,-0.0,-40.734438036278284,False,True,4.0,1.0,0.004147492023827048,1.0,1.583821434446165,1.0,-0.05227529474390982,0.5035019246260184,7.761849678357597e-07,1.1801150983231614e-07
