table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,observation_scale,axis_catalog_mode,n_candidates,n_prior_trajectories,n_timebins,n_units,true_candidate_index,true_source_row,true_candidate_id,decoder_mode,observer_mode,observer_label,train_bank,test_input,latent,feature_space_mode,feature_fit_scope,feature_preprocessing,feature_whitened,feature_weighted,feature_variance_fraction,fold,n_train_samples,n_fit_sources,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm
85,42,response_tables/trial_00042_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,1918,source_row:1918,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.5169853811295496,-0.5169853811295496,0.7190169546885175,4.06737411558681,0.3403159042181157,3.5544644711160847,3.5275159730224988
86,43,response_tables/trial_00043_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,1918,source_row:1918,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.49742218505867253,-0.49742218505867253,0.7052816352767683,3.9896754156043226,0.37951427281602695,3.5544644711160847,3.6079547939237084
87,43,response_tables/trial_00043_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,1918,source_row:1918,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.49742218505867253,-0.49742218505867253,0.7052816352767683,3.9896754156043226,0.37951427281602695,3.5544644711160847,3.6079547939237084
88,44,response_tables/trial_00044_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,1918,source_row:1918,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.5254526863123761,-0.5254526863123761,0.7248811532329807,4.1005470320429245,0.40589569414338345,3.5544644711160847,3.945095167315502
89,44,response_tables/trial_00044_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,1918,source_row:1918,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.5254526863123761,-0.5254526863123761,0.7248811532329807,4.1005470320429245,0.40589569414338345,3.5544644711160847,3.945095167315502
90,45,response_tables/trial_00045_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,1945,source_row:1945,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.232694567468472,-0.232694567468472,0.4823842529234055,2.7287774110379734,0.47259361168802133,2.583891354515397,2.7247566448931457
91,45,response_tables/trial_00045_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,1945,source_row:1945,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.232694567468472,-0.232694567468472,0.4823842529234055,2.7287774110379734,0.47259361168802133,2.583891354515397,2.7247566448931457
92,46,response_tables/trial_00046_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,1945,source_row:1945,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.25649918851837333,-0.25649918851837333,0.5064574893496722,2.864956200814935,0.4253106155979463,2.583891354515397,2.7540046755436696
93,46,response_tables/trial_00046_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,1945,source_row:1945,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.25649918851837333,-0.25649918851837333,0.5064574893496722,2.864956200814935,0.4253106155979463,2.583891354515397,2.7540046755436696
94,47,response_tables/trial_00047_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,1945,source_row:1945,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.3030449358199251,-0.3030449358199251,0.55049517329394,3.1140709603728687,0.41463312435719046,2.583891354515397,3.1131236756472243
95,47,response_tables/trial_00047_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,1945,source_row:1945,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.3030449358199251,-0.3030449358199251,0.55049517329394,3.1140709603728687,0.41463312435719046,2.583891354515397,3.1131236756472243
96,48,response_tables/trial_00048_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,2122,source_row:2122,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.4055918213196418,-0.4055918213196418,0.6368609120676522,3.6026293567654912,0.33084339412193614,3.781490868375987,1.745519791759862
97,48,response_tables/trial_00048_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,2122,source_row:2122,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.4055918213196418,-0.4055918213196418,0.6368609120676522,3.6026293567654912,0.33084339412193614,3.781490868375987,1.745519791759862
98,49,response_tables/trial_00049_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,2122,source_row:2122,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.46524597695201675,-0.46524597695201675,0.6820894200557701,3.858480434376276,0.22885846007489152,3.781490868375987,2.0217827579828067
99,49,response_tables/trial_00049_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,2122,source_row:2122,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.46524597695201675,-0.46524597695201675,0.6820894200557701,3.858480434376276,0.22885846007489152,3.781490868375987,2.0217827579828067
100,50,response_tables/trial_00050_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,2122,source_row:2122,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.45787318763446283,-0.45787318763446283,0.6766632749266528,3.827785522244266,0.41759263997264257,3.781490868375987,3.2661015605773005
101,50,response_tables/trial_00050_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,2122,source_row:2122,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.45787318763446283,-0.45787318763446283,0.6766632749266528,3.827785522244266,0.41759263997264257,3.781490868375987,3.2661015605773005
114,57,response_tables/trial_00057_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,2460,source_row:2460,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.7852539718902796,-0.7852539718902796,0.8861455703722044,5.012796335428854,0.4212067311475496,5.362318310907498,1.0440892108044033
115,57,response_tables/trial_00057_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,2460,source_row:2460,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.7852539718902796,-0.7852539718902796,0.8861455703722044,5.012796335428854,0.4212067311475496,5.362318310907498,1.0440892108044033
116,58,response_tables/trial_00058_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,2460,source_row:2460,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.8554868947498159,-0.8554868947498159,0.9249253455008225,5.232167871159536,0.2520091207151113,5.362318310907498,2.0201417485225863
117,58,response_tables/trial_00058_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,2460,source_row:2460,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.8554868947498159,-0.8554868947498159,0.9249253455008225,5.232167871159536,0.2520091207151113,5.362318310907498,2.0201417485225863
118,59,response_tables/trial_00059_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,2460,source_row:2460,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,1.0253477413654255,-1.0253477413654255,1.012594559221718,5.72809983534624,0.1670336293298724,5.362318310907498,3.0999846864593033
119,59,response_tables/trial_00059_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,2460,source_row:2460,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,1.0253477413654255,-1.0253477413654255,1.012594559221718,5.72809983534624,0.1670336293298724,5.362318310907498,3.0999846864593033
150,75,response_tables/trial_00075_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,2822,source_row:2822,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.8312524415533988,-0.8312524415533988,0.9117304654081703,5.157526357635874,0.2600458576685303,2.7555457976012687,5.13477102400518
151,75,response_tables/trial_00075_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,2822,source_row:2822,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.8312524415533988,-0.8312524415533988,0.9117304654081703,5.157526357635874,0.2600458576685303,2.7555457976012687,5.13477102400518
152,76,response_tables/trial_00076_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,2822,source_row:2822,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.9495795861229979,-0.9495795861229979,0.9744637428468018,5.512399364699181,0.2596075690612899,2.7555457976012687,5.542912184615868
153,76,response_tables/trial_00076_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,2822,source_row:2822,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.9495795861229979,-0.9495795861229979,0.9744637428468018,5.512399364699181,0.2596075690612899,2.7555457976012687,5.542912184615868
154,77,response_tables/trial_00077_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,2822,source_row:2822,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.9495795861229979,-0.9495795861229979,0.9744637428468018,5.512399364699181,0.2596075690612899,2.7555457976012687,5.542912184615868
155,77,response_tables/trial_00077_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,2822,source_row:2822,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.9495795861229979,-0.9495795861229979,0.9744637428468018,5.512399364699181,0.2596075690612899,2.7555457976012687,5.542912184615868
168,84,response_tables/trial_00084_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,3076,source_row:3076,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.43631639676820383,-0.43631639676820383,0.6605425018635848,3.7365926586373477,-0.05563530585640477,2.841184441104203,2.2739622861745836
169,84,response_tables/trial_00084_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,3076,source_row:3076,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.43631639676820383,-0.43631639676820383,0.6605425018635848,3.7365926586373477,-0.05563530585640477,2.841184441104203,2.2739622861745836
170,85,response_tables/trial_00085_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,3076,source_row:3076,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.6593836657167436,-0.6593836657167436,0.8120244243350957,4.593503815491589,-0.10671140614347299,2.841184441104203,3.3189493925973714
171,85,response_tables/trial_00085_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,3076,source_row:3076,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.6593836657167436,-0.6593836657167436,0.8120244243350957,4.593503815491589,-0.10671140614347299,2.841184441104203,3.3189493925973714
172,86,response_tables/trial_00086_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,3076,source_row:3076,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.7342589140404981,-0.7342589140404981,0.8568890908632798,4.847296694993607,-0.0862442428568977,2.841184441104203,3.689935452406954
173,86,response_tables/trial_00086_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,3076,source_row:3076,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.7342589140404981,-0.7342589140404981,0.8568890908632798,4.847296694993607,-0.0862442428568977,2.841184441104203,3.689935452406954
174,87,response_tables/trial_00087_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,3099,source_row:3099,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.32719156015038253,-0.32719156015038253,0.5720066084848867,3.235758013945456,-0.1424727035066657,2.424047857082895,1.8256750208279993
175,87,response_tables/trial_00087_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,3099,source_row:3099,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.32719156015038253,-0.32719156015038253,0.5720066084848867,3.235758013945456,-0.1424727035066657,2.424047857082895,1.8256750208279993
176,88,response_tables/trial_00088_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,3099,source_row:3099,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.3747014826146806,-0.3747014826146806,0.6121286487452459,3.4627225478905723,-0.23533169095952636,2.424047857082895,1.9672323784997394
177,88,response_tables/trial_00088_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,3099,source_row:3099,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.3747014826146806,-0.3747014826146806,0.6121286487452459,3.4627225478905723,-0.23533169095952636,2.424047857082895,1.9672323784997394
178,89,response_tables/trial_00089_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,3099,source_row:3099,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.3766813114061529,-0.3766813114061529,0.6137436854307773,3.471858575028207,-0.2324405527842491,2.424047857082895,1.9851342481818761
179,89,response_tables/trial_00089_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,3099,source_row:3099,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.3766813114061529,-0.3766813114061529,0.6137436854307773,3.471858575028207,-0.2324405527842491,2.424047857082895,1.9851342481818761
192,96,response_tables/trial_00096_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,3538,source_row:3538,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.2973466070084576,-0.2973466070084576,0.5452949724767849,3.084654182282131,0.18493521476412098,2.7558504733421554,1.986178972596075
193,96,response_tables/trial_00096_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,3538,source_row:3538,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.2973466070084576,-0.2973466070084576,0.5452949724767849,3.084654182282131,0.18493521476412098,2.7558504733421554,1.986178972596075
194,97,response_tables/trial_00097_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,3538,source_row:3538,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.3666008537562323,-0.3666008537562323,0.6054757251585172,3.4250879288274385,0.18413440083324475,2.7558504733421554,2.603638140926109
195,97,response_tables/trial_00097_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,3538,source_row:3538,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.3666008537562323,-0.3666008537562323,0.6054757251585172,3.4250879288274385,0.18413440083324475,2.7558504733421554,2.603638140926109
196,98,response_tables/trial_00098_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,3538,source_row:3538,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.3375392770847413,-0.3375392770847413,0.5809813052799042,3.2865265656482556,0.21957296682639832,2.7558504733421554,2.4952699053247027
197,98,response_tables/trial_00098_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,3538,source_row:3538,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.3375392770847413,-0.3375392770847413,0.5809813052799042,3.2865265656482556,0.21957296682639832,2.7558504733421554,2.4952699053247027
204,102,response_tables/trial_00102_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,3691,source_row:3691,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.922077613859035,-0.922077613859035,0.9602487249973493,5.431987080570895,-0.10925035855722931,2.541027475328571,4.531417653861614
205,102,response_tables/trial_00102_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,3691,source_row:3691,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.922077613859035,-0.922077613859035,0.9602487249973493,5.431987080570895,-0.10925035855722931,2.541027475328571,4.531417653861614
206,103,response_tables/trial_00103_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,3691,source_row:3691,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.9019473991149864,-0.9019473991149864,0.9497091128945675,5.372366031059273,-0.12138627201412541,2.541027475328571,4.435037570772918
207,103,response_tables/trial_00103_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,3691,source_row:3691,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.9019473991149864,-0.9019473991149864,0.9497091128945675,5.372366031059273,-0.12138627201412541,2.541027475328571,4.435037570772918
208,104,response_tables/trial_00104_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,3691,source_row:3691,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.8487971568152608,-0.8487971568152608,0.9213018814781944,5.211670463305249,-0.14280247437014446,2.541027475328571,4.2018211123384575
209,104,response_tables/trial_00104_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,3691,source_row:3691,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.8487971568152608,-0.8487971568152608,0.9213018814781944,5.211670463305249,-0.14280247437014446,2.541027475328571,4.2018211123384575
216,108,response_tables/trial_00108_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,3742,source_row:3742,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.268259002165404,-0.268259002165404,0.5179372569775261,2.9298955731037464,-0.22528674857856326,2.3679305600704375,1.2725754119644814
217,108,response_tables/trial_00108_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,3742,source_row:3742,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6515567488573997,0,2478,102,0.268259002165404,-0.268259002165404,0.5179372569775261,2.9298955731037464,-0.22528674857856326,2.3679305600704375,1.2725754119644814
