decoder_mode,latent,feature_space_mode,observer_mode,observer_label,observation_scale,prior_family,n,mean_feature_cosine,median_feature_cosine,mean_feature_mse,median_feature_mse,mean_feature_rmse,median_feature_pred_norm,median_feature_true_norm
linear_gaussian,pyramid_local_field,global_centered_whitened_pca,zero_eye_on_motion,zero-eye model,1.0,axis_edge_orthogonal,128,0.037132007187630385,0.048601032297085935,23.178597795098938,18.260017503774264,4.4882485416458655,23.739166098643146,5.59506746576681
linear_gaussian,pyramid_local_field,fold_centered_whitened_pca,zero_static,0x stabilized,1.0,axis_edge_orthogonal,128,0.1896351236274269,0.1782146829654147,1.3110010466146318,1.119531503018055,1.1084308698209242,4.665760601759933,4.223746461179369
linear_gaussian,pyramid_local_field,fold_zscore_pca,zero_static,0x stabilized,1.0,axis_edge_orthogonal,128,0.32178587474437176,0.3443167211358944,24.821696295974597,22.100951834464986,4.833063504514162,15.383241199725228,26.197863966873914
linear_gaussian,pyramid_local_field,fold_zscore_whitened_pca,zero_static,0x stabilized,1.0,axis_edge_orthogonal,128,0.23299174840593,0.2282109832607339,1.168387260766012,0.924164460939428,1.0319185079031021,5.069701156336961,2.924220905075088
linear_gaussian,pyramid_local_field,global_centered_whitened_pca,zero_static,0x stabilized,1.0,axis_edge_orthogonal,128,0.1860348876764211,0.15756853856224967,1.6374329720116023,1.3793158474572973,1.23177261372618,4.675882796070466,5.59506746576681
linear_gaussian,pyramid_local_field,fold_centered_whitened_pca,hidden_eye_prior_mean,prior mean,1.0,axis_edge_parallel,128,0.09115963259221976,0.07980424557167057,3.262705029706086,2.7133061124087146,1.7456035951595072,8.529196966414215,4.223746461179369
linear_gaussian,pyramid_local_field,fold_zscore_pca,hidden_eye_prior_mean,prior mean,1.0,axis_edge_parallel,128,0.17256077788179175,0.17964741917105714,28.378955515632704,24.731541344467534,5.159342633566792,12.867430395269125,26.197863966873914
linear_gaussian,pyramid_local_field,fold_zscore_whitened_pca,hidden_eye_prior_mean,prior mean,1.0,axis_edge_parallel,128,0.10957944200920616,0.12135215102461464,3.162110104909979,2.5750793486258026,1.6992627653418886,8.946285755469667,2.924220905075088
linear_gaussian,pyramid_local_field,global_centered_whitened_pca,hidden_eye_prior_mean,prior mean,1.0,axis_edge_parallel,128,0.09157033658626115,0.08973510010011114,3.612025614172113,2.9990559103795054,1.8355405940746345,8.591660463886775,5.59506746576681
linear_gaussian,pyramid_local_field,fold_centered_whitened_pca,hidden_eye_tau_marginal,hidden eye,1.0,axis_edge_parallel,128,0.10960654834502354,0.10735955467117272,1.678355581044108,1.589044505243528,1.271596678897896,5.8813805773506385,4.223746461179369
