table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,observation_scale,axis_catalog_mode,n_candidates,n_prior_trajectories,n_timebins,n_units,true_candidate_index,true_source_row,true_candidate_id,decoder_mode,observer_mode,observer_label,train_bank,test_input,latent,feature_space_mode,feature_fit_scope,feature_preprocessing,feature_whitened,feature_weighted,feature_variance_fraction,fold,n_train_samples,n_fit_sources,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm
293,146,response_tables/trial_00146_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,4361,source_row:4361,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,1.3377017923941446,-1.3377017923941446,1.1565905897914546,6.542664392784688,0.10883849926288229,5.786489881406665,3.7474251932961167
318,159,response_tables/trial_00159_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,5164,source_row:5164,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,2.993647185172114,-2.993647185172114,1.7302159359953062,9.787579370074484,-0.37680053528703294,4.714275976890789,6.983093305330144
319,159,response_tables/trial_00159_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,5164,source_row:5164,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,2.993647185172114,-2.993647185172114,1.7302159359953062,9.787579370074484,-0.37680053528703294,4.714275976890789,6.983093305330144
320,160,response_tables/trial_00160_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,5164,source_row:5164,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,2.993647185172114,-2.993647185172114,1.7302159359953062,9.787579370074484,-0.37680053528703294,4.714275976890789,6.983093305330144
321,160,response_tables/trial_00160_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,5164,source_row:5164,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,2.993647185172114,-2.993647185172114,1.7302159359953062,9.787579370074484,-0.37680053528703294,4.714275976890789,6.983093305330144
322,161,response_tables/trial_00161_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,5164,source_row:5164,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,2.993647185172114,-2.993647185172114,1.7302159359953062,9.787579370074484,-0.37680053528703294,4.714275976890789,6.983093305330144
323,161,response_tables/trial_00161_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,5164,source_row:5164,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,2.993647185172114,-2.993647185172114,1.7302159359953062,9.787579370074484,-0.37680053528703294,4.714275976890789,6.983093305330144
330,165,response_tables/trial_00165_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,5575,source_row:5575,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,1.078980248943419,-1.078980248943419,1.0387397407163255,5.875999316387759,0.119995101507523,4.334642572060847,4.5212336082535876
331,165,response_tables/trial_00165_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,5575,source_row:5575,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,1.078980248943419,-1.078980248943419,1.0387397407163255,5.875999316387759,0.119995101507523,4.334642572060847,4.5212336082535876
332,166,response_tables/trial_00166_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,5575,source_row:5575,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,1.078980248943419,-1.078980248943419,1.0387397407163255,5.875999316387759,0.119995101507523,4.334642572060847,4.5212336082535876
333,166,response_tables/trial_00166_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,5575,source_row:5575,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,1.078980248943419,-1.078980248943419,1.0387397407163255,5.875999316387759,0.119995101507523,4.334642572060847,4.5212336082535876
334,167,response_tables/trial_00167_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,5575,source_row:5575,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,1.078980248943419,-1.078980248943419,1.0387397407163255,5.875999316387759,0.119995101507523,4.334642572060847,4.5212336082535876
335,167,response_tables/trial_00167_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,5575,source_row:5575,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,1.078980248943419,-1.078980248943419,1.0387397407163255,5.875999316387759,0.119995101507523,4.334642572060847,4.5212336082535876
378,189,response_tables/trial_00189_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,6354,source_row:6354,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,2.780686967403301,-2.780686967403301,1.6675391951625307,9.433026182350266,-0.16707936894729908,6.8919440068262885,5.391360625375599
379,189,response_tables/trial_00189_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,6354,source_row:6354,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,2.780686967403301,-2.780686967403301,1.6675391951625307,9.433026182350266,-0.16707936894729908,6.8919440068262885,5.391360625375599
380,190,response_tables/trial_00190_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,6354,source_row:6354,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,2.780686967403301,-2.780686967403301,1.6675391951625307,9.433026182350266,-0.16707936894729908,6.8919440068262885,5.391360625375599
381,190,response_tables/trial_00190_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,6354,source_row:6354,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,2.780686967403301,-2.780686967403301,1.6675391951625307,9.433026182350266,-0.16707936894729908,6.8919440068262885,5.391360625375599
382,191,response_tables/trial_00191_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,6354,source_row:6354,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,2.780686967403301,-2.780686967403301,1.6675391951625307,9.433026182350266,-0.16707936894729908,6.8919440068262885,5.391360625375599
383,191,response_tables/trial_00191_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,6354,source_row:6354,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,2.780686967403301,-2.780686967403301,1.6675391951625307,9.433026182350266,-0.16707936894729908,6.8919440068262885,5.391360625375599
414,207,response_tables/trial_00207_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,6823,source_row:6823,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,3.3492353555536525,-3.3492353555536525,1.8300916249067019,10.352561585313893,-0.18478248960562535,7.741184066623622,5.590657647023031
415,207,response_tables/trial_00207_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,6823,source_row:6823,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,3.3492353555536525,-3.3492353555536525,1.8300916249067019,10.352561585313893,-0.18478248960562535,7.741184066623622,5.590657647023031
416,208,response_tables/trial_00208_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,6823,source_row:6823,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,3.3492353555536525,-3.3492353555536525,1.8300916249067019,10.352561585313893,-0.18478248960562535,7.741184066623622,5.590657647023031
417,208,response_tables/trial_00208_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,6823,source_row:6823,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,3.3492353555536525,-3.3492353555536525,1.8300916249067019,10.352561585313893,-0.18478248960562535,7.741184066623622,5.590657647023031
418,209,response_tables/trial_00209_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,6823,source_row:6823,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,3.3492353555536525,-3.3492353555536525,1.8300916249067019,10.352561585313893,-0.18478248960562535,7.741184066623622,5.590657647023031
419,209,response_tables/trial_00209_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,6823,source_row:6823,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,3.3492353555536525,-3.3492353555536525,1.8300916249067019,10.352561585313893,-0.18478248960562535,7.741184066623622,5.590657647023031
420,210,response_tables/trial_00210_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,6852,source_row:6852,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,1.1498403924884002,-1.1498403924884002,1.0723061095081012,6.065879372327545,0.37852537794656615,6.2064131809589504,4.297224192014207
421,210,response_tables/trial_00210_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,6852,source_row:6852,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,1.1498403924884002,-1.1498403924884002,1.0723061095081012,6.065879372327545,0.37852537794656615,6.2064131809589504,4.297224192014207
422,211,response_tables/trial_00211_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,6852,source_row:6852,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,1.1498403924884002,-1.1498403924884002,1.0723061095081012,6.065879372327545,0.37852537794656615,6.2064131809589504,4.297224192014207
423,211,response_tables/trial_00211_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,6852,source_row:6852,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,1.1498403924884002,-1.1498403924884002,1.0723061095081012,6.065879372327545,0.37852537794656615,6.2064131809589504,4.297224192014207
424,212,response_tables/trial_00212_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,6852,source_row:6852,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,1.1498403924884002,-1.1498403924884002,1.0723061095081012,6.065879372327545,0.37852537794656615,6.2064131809589504,4.297224192014207
425,212,response_tables/trial_00212_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,6852,source_row:6852,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,1.1498403924884002,-1.1498403924884002,1.0723061095081012,6.065879372327545,0.37852537794656615,6.2064131809589504,4.297224192014207
480,240,response_tables/trial_00240_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,8237,source_row:8237,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,0.9108233145082287,-0.9108233145082287,0.9543706379118276,5.398735598662276,-0.0899409437048759,3.73999090828051,3.5715577725457814
481,240,response_tables/trial_00240_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,8237,source_row:8237,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,0.9108233145082287,-0.9108233145082287,0.9543706379118276,5.398735598662276,-0.0899409437048759,3.73999090828051,3.5715577725457814
482,241,response_tables/trial_00241_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,8237,source_row:8237,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,0.9108233145082287,-0.9108233145082287,0.9543706379118276,5.398735598662276,-0.0899409437048759,3.73999090828051,3.5715577725457814
483,241,response_tables/trial_00241_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,8237,source_row:8237,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,0.9108233145082287,-0.9108233145082287,0.9543706379118276,5.398735598662276,-0.0899409437048759,3.73999090828051,3.5715577725457814
484,242,response_tables/trial_00242_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,8237,source_row:8237,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,0.9108233145082287,-0.9108233145082287,0.9543706379118276,5.398735598662276,-0.0899409437048759,3.73999090828051,3.5715577725457814
485,242,response_tables/trial_00242_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,8237,source_row:8237,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,0.9108233145082287,-0.9108233145082287,0.9543706379118276,5.398735598662276,-0.0899409437048759,3.73999090828051,3.5715577725457814
498,249,response_tables/trial_00249_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,8547,source_row:8547,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,3.27028473105693,-3.27028473105693,1.8083928586059308,10.229814826956632,-0.04889655529137583,7.804654962841051,6.242736335034116
499,249,response_tables/trial_00249_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,8547,source_row:8547,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,3.27028473105693,-3.27028473105693,1.8083928586059308,10.229814826956632,-0.04889655529137583,7.804654962841051,6.242736335034116
500,250,response_tables/trial_00250_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,8547,source_row:8547,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,3.27028473105693,-3.27028473105693,1.8083928586059308,10.229814826956632,-0.04889655529137583,7.804654962841051,6.242736335034116
501,250,response_tables/trial_00250_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,8547,source_row:8547,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,3.27028473105693,-3.27028473105693,1.8083928586059308,10.229814826956632,-0.04889655529137583,7.804654962841051,6.242736335034116
502,251,response_tables/trial_00251_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,8547,source_row:8547,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,3.27028473105693,-3.27028473105693,1.8083928586059308,10.229814826956632,-0.04889655529137583,7.804654962841051,6.242736335034116
503,251,response_tables/trial_00251_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,8547,source_row:8547,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,3.27028473105693,-3.27028473105693,1.8083928586059308,10.229814826956632,-0.04889655529137583,7.804654962841051,6.242736335034116
516,258,response_tables/trial_00258_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,8857,source_row:8857,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,1.0900061881822274,-1.0900061881822274,1.0440336144886464,5.905945988732989,0.0960913941915113,5.409572947635496,2.946111929709881
517,258,response_tables/trial_00258_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,8857,source_row:8857,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,1.0900061881822274,-1.0900061881822274,1.0440336144886464,5.905945988732989,0.0960913941915113,5.409572947635496,2.946111929709881
518,259,response_tables/trial_00259_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,8857,source_row:8857,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,1.0900061881822274,-1.0900061881822274,1.0440336144886464,5.905945988732989,0.0960913941915113,5.409572947635496,2.946111929709881
519,259,response_tables/trial_00259_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,8857,source_row:8857,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,1.0900061881822274,-1.0900061881822274,1.0440336144886464,5.905945988732989,0.0960913941915113,5.409572947635496,2.946111929709881
520,260,response_tables/trial_00260_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,8857,source_row:8857,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,1.0900061881822274,-1.0900061881822274,1.0440336144886464,5.905945988732989,0.0960913941915113,5.409572947635496,2.946111929709881
521,260,response_tables/trial_00260_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,8857,source_row:8857,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,1.0900061881822274,-1.0900061881822274,1.0440336144886464,5.905945988732989,0.0960913941915113,5.409572947635496,2.946111929709881
540,270,response_tables/trial_00270_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,8897,source_row:8897,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,0.3121674802569333,-0.3121674802569333,0.5587195005160759,3.160594780768624,0.6864249795490337,4.238615295707941,3.6085193518230607
541,270,response_tables/trial_00270_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,8897,source_row:8897,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,0.3121674802569333,-0.3121674802569333,0.5587195005160759,3.160594780768624,0.6864249795490337,4.238615295707941,3.6085193518230607
542,271,response_tables/trial_00271_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,8897,source_row:8897,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,0.3121674802569333,-0.3121674802569333,0.5587195005160759,3.160594780768624,0.6864249795490337,4.238615295707941,3.6085193518230607
543,271,response_tables/trial_00271_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,8897,source_row:8897,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,0.3121674802569333,-0.3121674802569333,0.5587195005160759,3.160594780768624,0.6864249795490337,4.238615295707941,3.6085193518230607
544,272,response_tables/trial_00272_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,8897,source_row:8897,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,0.3121674802569333,-0.3121674802569333,0.5587195005160759,3.160594780768624,0.6864249795490337,4.238615295707941,3.6085193518230607
545,272,response_tables/trial_00272_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,8897,source_row:8897,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,0.3121674802569333,-0.3121674802569333,0.5587195005160759,3.160594780768624,0.6864249795490337,4.238615295707941,3.6085193518230607
552,276,response_tables/trial_00276_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,8933,source_row:8933,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,global_centered_whitened_pca,global,centered,True,False,0.7692590676533251,4,2526,128,3.056731616683936,-3.056731616683936,1.7483511136736625,9.890167426989594,0.02774636674468128,5.589204894547291,8.315977764921731
