logmar,offset_x_deg,offset_y_deg,offset_x_arcmin,offset_y_arcmin,signal_trace,mean_pairwise_sep,min_pairwise_sep,alpha_pooled,alpha_orientation_mean,mean_mimicry,max_mimicry
-0.2,-0.0266632791608572,-0.0266632791608572,-1.599796749651432,-1.599796749651432,0.019246945157647133,0.19005031883716583,0.125061497092247,0.9545953869819641,0.28069359064102173,0.2883036136627197,0.4637029469013214
-0.2,-0.0266632791608572,0.0,-1.599796749651432,0.0,0.01984223537147045,0.18728798627853394,0.056144874542951584,0.9515571594238281,0.475260853767395,0.39847174286842346,0.7051551938056946
-0.2,-0.0266632791608572,0.0266632791608572,-1.599796749651432,1.599796749651432,0.009404354728758335,0.13029485940933228,0.07290235161781311,0.8971396088600159,0.15840406715869904,0.21143107116222382,0.5059995651245117
-0.2,0.0,-0.0266632791608572,0.0,-1.599796749651432,0.017562037333846092,0.18129073083400726,0.11341007053852081,0.9334676861763,0.44699227809906006,0.39342832565307617,0.6929970979690552
-0.2,0.0,0.0,0.0,0.0,0.0025244622956961393,0.07063840329647064,0.05994061753153801,0.4160141050815582,0.20256048440933228,0.1758570522069931,0.4739159643650055
-0.2,0.0,0.0266632791608572,0.0,1.599796749651432,0.01603902131319046,0.16896502673625946,0.050066880881786346,0.9282518029212952,0.3645183742046356,0.3328975737094879,0.5863722562789917
-0.2,0.0266632791608572,-0.0266632791608572,1.599796749651432,-1.599796749651432,0.011872043833136559,0.14865197241306305,0.06859888136386871,0.9187889099121094,0.20370380580425262,0.20592111349105835,0.491727739572525
-0.2,0.0266632791608572,0.0,1.599796749651432,0.0,0.02382771484553814,0.20670151710510254,0.08527585119009018,0.9572426676750183,0.5012987852096558,0.43607786297798157,0.7590590715408325
-0.2,0.0266632791608572,0.0266632791608572,1.599796749651432,1.599796749651432,0.00801217183470726,0.12478666752576828,0.09433642774820328,0.8886201977729797,0.2066212296485901,0.24472077190876007,0.490075021982193
