corr_mean,corr_x,corr_y,mae_x,mae_xy,mae_y,mapping,n_samples,n_valid,trial
0.7162324891017295,0.7964826799404747,0.6359822982629845,0.0633401511149948,0.045608747297069666,0.027877343479144532,identity,43,42,60
0.08025019083874513,0.7964826799404747,-0.6359822982629845,0.0633401511149948,0.277024540629952,0.4907089301449093,flip_y,43,42,60
-0.3897268645615539,-0.5050725790547441,-0.27438115006836367,0.1363288813334736,0.09082798022672994,0.045327079119986305,swap_xy,43,42,60
-0.11534571449319023,-0.5050725790547441,0.27438115006836367,0.1363288813334736,0.277024540629952,0.4177201999264305,swap_xy_flip_y,43,42,60
0.9928592009173985,0.9936915063569216,0.9920268954778755,0.05332202949645253,0.03881335996827041,0.02430469044008829,identity,66,66,61
0.0008323054395230622,0.9936915063569216,-0.9920268954778755,0.05332202949645253,0.17812022582467704,0.30291842215290155,flip_y,66,66,61
0.44488255203159455,0.3878476853404709,0.5019174187227181,0.16587038080796082,0.17609215588677463,0.18631393096558843,swap_xy,66,66,61
-0.05703486669112359,0.3878476853404709,-0.5019174187227181,0.16587038080796082,0.27892529371505537,0.39198020662214983,swap_xy_flip_y,66,66,61
-0.6079254642099129,-0.4106381093773025,-0.8052128190425233,0.05615751520553691,0.06424663731983803,0.07233575943413913,identity,6,6,62
0.1972873548326104,-0.4106381093773025,0.8052128190425233,0.05615751520553691,0.5314622668221579,1.006767018438779,flip_y,6,6,62
0.5970424582211893,0.3086691622034777,0.885415754238901,1.6913696962608917,1.654135074065521,1.6169004518701495,swap_xy,6,6,62
-0.28837329601771167,0.3086691622034777,-0.885415754238901,1.6913696962608917,1.1625471570555315,0.6337246178501705,swap_xy_flip_y,6,6,62
0.8920417311731361,0.8994683412642847,0.8846151210819877,0.05503368283744919,0.04154568511624123,0.028057687395033268,identity,73,72,63
0.007426610091148478,0.8994683412642847,-0.8846151210819877,0.05503368283744919,0.09808781598698359,0.14114194913651795,flip_y,73,72,63
-0.6326137895236279,-0.5740642842276928,-0.6911632948195631,0.04724094100301643,0.050499979945578324,0.05375901888814021,swap_xy,73,72,63
0.05854950529593511,-0.5740642842276928,0.6911632948195631,0.04724094100301643,0.10052090303700102,0.1538008650709856,swap_xy_flip_y,73,72,63
0.9933601785822994,0.992214057063253,0.9945063001013457,0.058565902750112385,0.04387176854874403,0.029177634347375667,identity,106,106,64
-0.0011461215190463059,0.992214057063253,-0.9945063001013457,0.058565902750112385,0.2480607752144189,0.4375556476787255,flip_y,106,106,64
0.7052769426923087,0.6825306789011449,0.7280232064834723,0.16965298719089952,0.14434264694947743,0.11903230670805534,swap_xy,106,106,64
-0.02274626379116368,0.6825306789011449,-0.7280232064834723,0.16965298719089952,0.26265490955197773,0.3556568319130561,swap_xy_flip_y,106,106,64
0.9945962922362551,0.9913377262341488,0.9978548582383614,0.04619406171747445,0.03644356608331061,0.02669307044914675,identity,127,126,65
-0.003258566002106278,0.9913377262341488,-0.9978548582383614,0.04619406171747445,0.32695621381063694,0.6077183659037994,flip_y,127,126,65
0.9673070009318074,0.9644173355248902,0.9701966663387248,0.2473869021035433,0.24149051630801024,0.23559413051247707,swap_xy,127,126,65
-0.002889665406917319,0.9644173355248902,-0.9701966663387248,0.2473869021035433,0.3095357819539216,0.37168466180429993,swap_xy_flip_y,127,126,65
0.9928463955989402,0.9875524892538698,0.9981403019440106,0.042264576073706026,0.03089760612241711,0.019530636171128192,identity,145,145,66
-0.005293906345070376,0.9875524892538698,-0.9981403019440106,0.042264576073706026,0.3389153209451608,0.6355660658166156,flip_y,145,145,66
0.736833719326603,0.704620926933475,0.7690465117197312,0.2440232996670352,0.2532646616985951,0.26250602373015486,swap_xy,145,145,66
-0.032212792393128076,0.704620926933475,-0.7690465117197312,0.2440232996670352,0.3210014746727178,0.3979796496784002,swap_xy_flip_y,145,145,66
0.9947434357139255,0.9973013098046678,0.9921855616231832,0.0659840792075443,0.05477586256561444,0.04356764592368458,identity,158,157,68
0.002557874090742318,0.9973013098046678,-0.9921855616231832,0.0659840792075443,0.3252936055113564,0.5846031318151684,flip_y,158,157,68
-0.19350591886466473,-0.24068806894456016,-0.1463237687847693,0.3976164949073184,0.35925884832304933,0.32090120173878034,swap_xy,158,157,68
-0.04718215007989543,-0.24068806894456016,0.1463237687847693,0.3976164949073184,0.34788811442806655,0.2981597339488148,swap_xy_flip_y,158,157,68
0.9051915679249651,0.903160319520968,0.9072228163289623,0.060251194335662075,0.058666425099969326,0.0570816558642766,identity,107,107,69
-0.0020312484039971546,0.903160319520968,-0.9072228163289623,0.060251194335662075,0.27401728875249254,0.4877833831693229,flip_y,107,107,69
0.7573630427221443,0.7385760457346153,0.7761500397096733,0.24413069049757952,0.2013322905139627,0.15853389053034583,swap_xy,107,107,69
-0.018786996987529003,0.7385760457346153,-0.7761500397096733,0.24413069049757952,0.27287841975114907,0.3016261490047185,swap_xy_flip_y,107,107,69
-0.3575035074644486,-0.15972225202279924,-0.555284762906098,0.35457863540738405,0.2770587783573436,0.19953892130730316,identity,62,61,72
0.19778125544164937,-0.15972225202279924,0.555284762906098,0.35457863540738405,0.5622612777268061,0.7699439200462281,flip_y,62,61,72
0.3686897872104677,0.5833897812767932,0.15398979314414216,0.5090693229653214,0.3978680218848428,0.28666672080436423,swap_xy,62,61,72
0.2146999940663255,0.5833897812767932,-0.15398979314414216,0.5090693229653214,0.5664670551129791,0.6238647872606367,swap_xy_flip_y,62,61,72
0.9919413901277149,0.9935273189251301,0.9903554613302996,0.05796663123193014,0.04546431459813609,0.03296199796434206,identity,109,109,73
0.0015859287974152592,0.9935273189251301,-0.9903554613302996,0.05796663123193014,0.21197867972470122,0.36599072821747225,flip_y,109,109,73
0.9116498583435997,0.903654009431563,0.9196457072556364,0.15445109133341942,0.10971392128832749,0.06497675124323547,swap_xy,109,109,73
-0.007995848912036696,0.903654009431563,-0.9196457072556364,0.15445109133341942,0.2131369002278451,0.27182270912227063,swap_xy_flip_y,109,109,73
0.9941796410083829,0.9911817418974866,0.9971775401192791,0.04859370149335552,0.039098815992421154,0.029603930491486793,identity,105,105,74
-0.002997899110896207,0.9911817418974866,-0.9971775401192791,0.04859370149335552,0.32735608656619075,0.6061184716390259,flip_y,105,105,74
0.6470331265561728,0.6368666710711707,0.6571995820411749,0.23928908904906862,0.2239019989793833,0.20851490890969795,swap_xy,105,105,74
-0.010166455485002113,0.6368666710711707,-0.6571995820411749,0.23928908904906862,0.31220684478646626,0.38512460052386394,swap_xy_flip_y,105,105,74
