b_emp_model_x_corr,b_emp_model_y_corr,centering_mode,delta_2d,delta_2d_ci_high,delta_2d_ci_low,delta_over_ceiling_2d,delta_top1,delta_top1_ci_high,delta_top1_ci_low,emp_ceiling_2d,emp_ceiling_top1,matched_2d,matched_over_ceiling_2d,matched_top1,median_samples_per_window,mixture_mode,model_object,n_windows,notes,predictor_mode,session,shuffled_2d,shuffled_top1,transform_mode,window_level
-0.3642672180557436,-0.5529992286965983,baseline,0.09806560370934761,0.11614798091990708,-0.05874381722912131,0.22387911267660976,0.07961033422558184,0.47877930242022754,-0.19036616474139323,0.4359905625555818,0.609404544300344,0.43070774600753764,0.9835208164165152,0.3833602676092611,387.5,single_baseline,B_model,4,empirical_target=local_regenerated_split_bundles;window_level=image_id,emp_x_negy,Allen_2022-02-16,0.3307558668984059,0.3037499333836793,x_negy,image_id
-0.36610020307140334,-0.551384983682852,baseline,0.09348425801817814,0.11899555203234696,-0.054436635780036435,0.2205714269132425,0.07883521458124651,0.48192954338086375,-0.1852671043060076,0.4213113322883812,0.6090194044156356,0.42659708191686635,1.0043478011882998,0.3858585422534946,387.5,single_baseline,B_model,4,empirical_target=local_regenerated_split_bundles;window_level=image_id,emp_xy,Allen_2022-02-16,0.33161132741404353,0.30702332767224805,x_negy,image_id
-0.3217732510190201,-0.5941660538676982,current,0.10181716931054632,0.14271475507051112,-0.0407270948366219,0.23632568827243533,0.03393414514726638,0.48402032600300016,-0.12595393962256776,0.4309518807901527,0.6171072586431162,0.42899728526527525,0.995594866846612,0.35553895584020667,387.5,single_baseline,B_model,4,empirical_target=local_regenerated_split_bundles;window_level=image_id,emp_x_negy,Allen_2022-02-16,0.31770234921413276,0.30440423205003675,x_negy,image_id
-0.31882155093722464,-0.58958843491442,current,0.10257365199569612,0.13504230902972375,-0.04768285363673794,0.23684911232209943,0.03187369978175553,0.4834325455174241,-0.1316713575263841,0.430064369998455,0.6115979804326553,0.42787003660769185,0.9876731074253264,0.3548315842481161,387.5,single_baseline,B_model,4,empirical_target=local_regenerated_split_bundles;window_level=image_id,emp_xy,Allen_2022-02-16,0.31797394133022716,0.30755526720079,x_negy,image_id
-0.2732313748410835,0.6144767929898591,baseline,0.05979033153422181,0.09042521100678058,-0.08097993696423442,0.13659282224349853,0.05306308045407766,0.46955294756454113,-0.2365670504890946,0.4359905625555818,0.609404544300344,0.35752383475518157,0.8199392288017124,0.21310454565428358,387.5,single_baseline,B_model,4,empirical_target=local_regenerated_split_bundles;window_level=image_id,emp_x_negy,Allen_2022-02-16,0.3004338281050514,0.19555957193684903,xy,image_id
-0.2745436839677562,0.610002321961726,baseline,0.05377758472425695,0.08935059412692081,-0.08055668250979145,0.12829317368612558,0.04616641742890998,0.47177816088921704,-0.24541528175374666,0.4213113322883812,0.6090194044156356,0.35816848969888815,0.833299981049216,0.20699087474218603,387.5,single_baseline,B_model,4,empirical_target=local_regenerated_split_bundles;window_level=image_id,emp_xy,Allen_2022-02-16,0.3013678508429693,0.19845833523555817,xy,image_id
-0.2778708737115416,0.5937310613053122,current,0.0833569622971683,0.08718565047287441,-0.1339487947203959,0.1918095425671775,-0.0880581961306281,0.410912165643458,-0.1294467230863742,0.4309518807901527,0.6171072586431162,0.38279193808043255,0.8807850290840448,0.22375357643921867,387.5,single_baseline,B_model,4,empirical_target=local_regenerated_split_bundles;window_level=image_id,emp_x_negy,Allen_2022-02-16,0.2994349757832642,0.2993224769789322,xy,image_id
-0.2758723857995181,0.5909301041550483,current,0.08393817931435957,0.08886656749945543,-0.14148857313082783,0.19337867804480463,-0.08913310196685477,0.410298281964966,-0.1356494222991004,0.430064369998455,0.6115979804326553,0.3828738100432554,0.8823766187911007,0.22430298152891975,387.5,single_baseline,B_model,4,empirical_target=local_regenerated_split_bundles;window_level=image_id,emp_xy,Allen_2022-02-16,0.30170555683862427,0.3033445078004293,xy,image_id
nan,nan,baseline,0.05607791942187862,0.08987893173351652,-0.004710048608255357,0.12864926540463903,-0.3116670478701977,0.41343242551836534,-0.5844214619595318,0.4359905625555818,0.609404544300344,0.40958455664591886,0.9353728915689679,0.17214262346125395,387.5,single_baseline,FEM_PCs,4,empirical_target=local_regenerated_split_bundles;window_level=image_id,emp_x_negy,Allen_2022-02-16,0.34021449226526324,0.48380967133145164,x_negy,image_id
nan,nan,baseline,0.055925417550163475,0.09007546681817619,0.0005548407653495069,0.13197392507021807,-0.30220076142686836,0.42230170501860287,-0.5941987311533953,0.4213113322883812,0.6090194044156356,0.40834310949086894,0.9604949167355699,0.17114257708434621,387.5,single_baseline,FEM_PCs,4,empirical_target=local_regenerated_split_bundles;window_level=image_id,emp_xy,Allen_2022-02-16,0.34143745392947866,0.4733433385112146,x_negy,image_id
