session,stimulus,regime,trial_idx,global_start,global_stop,local_start,local_stop,epoch_start_local,epoch_stop_local,epoch_duration_s,phase,samples_since_event,event_threshold_deg_s,events_in_trial,valid_fraction_trial,n_samples,duration_s,mean_x_deg,mean_y_deg,abs_mean_radius_deg,rms_radius_deg,median_radius_deg,p05_radius_deg,p95_radius_deg,max_radius_deg,cov_xx_deg2,cov_xy_deg2,cov_yy_deg2,cloud_area_deg2,anisotropy,step_mean_deg,step_median_deg,step_p95_deg,speed_mean_deg_s,speed_median_deg_s,speed_p95_deg_s,path_length_deg,path_length_deg_s,direction_persistence,curvature_rad,return_to_center_strength,position_autocorr_lag1,position_autocorr_lag4,velocity_autocorr_lag1,velocity_autocorr_lag4,fraction_within_0p05deg,fraction_within_0p10deg,fraction_within_0p25deg,msd_lag1_deg2,msd_lag2_deg2,msd_lag4_deg2,msd_lag8_deg2,msd_lag16_deg2,diffusion_constant_deg2_s,position_psd_slope_1_30hz,position_high_freq_power_fraction_15_60hz,image_feature_ok,image_feature_error,image_patch_center_x_px,image_patch_center_y_px,image_patch_radius_px,image_patch_fraction_inside_image,image_patch_fraction_background,image_patch_distance_to_image_border_px,image_patch_mean,image_patch_std,image_patch_rms_contrast,image_gradient_energy,image_edge_density,image_orientation_coherence,image_gradient_axis_deg,image_edge_axis_deg,image_gradient_orientation_deg,image_edge_orientation_deg,image_dominant_orientation_deg,image_gradient_axis_array_deg,image_edge_axis_array_deg,image_spectrum_anisotropy,image_spectrum_orientation_deg,image_spectrum_orientation_array_deg,image_high_freq_power_fraction,image_power_0_2_cpd_fraction,image_power_2_4_cpd_fraction,image_power_4_8_cpd_fraction,image_power_8plus_cpd_fraction,drift_orientation_deg,drift_gradient_delta_deg,drift_edge_delta_deg,drift_gradient_cos2,drift_edge_cos2,source_row,salient_contour_axis_deg,salient_contour_score,salient_contour_length_px,salient_contour_coherence,salient_contour_contrast,salient_contour_proximity,salient_contour_ok,salient_contour_error
Allen_2022-02-16,backimage,free_viewing_natural_image,346,163075,163203,2272,2400,2240,2400,1.3333333333333333,mid_fixation,33.0,30.144422705073737,34,1.0,128.0,1.0666666666666669,-3.734247838365957,-2.746036777661781,4.635226521175844,0.0794292210657598,0.0672735961405929,0.0099041273315797,0.1380822789091049,0.1589896103861479,0.0054036659119717,-0.0015939615365478,0.0009550124216228,0.0050849709302272,0.8607083175226047,0.0461101844247132,0.0429913925291707,0.0891514699106508,5.533222130965591,5.158967103500493,10.698176389278098,5.855993421938582,5.533222130965589,-0.6227909458583899,2.366766492728568,0.2891173580007177,0.7809395727927874,0.8437630479839283,-0.6227909458583899,-0.0939500585899263,0.4296875,0.7421875,1.0,0.0027275108651116,0.0016536590427919,0.0018671256412789,0.002281407120773,0.003096693132517,0.0018584727070439,-0.3672860888890419,0.4675490315446824,True,,499.9479079989797,462.9894672420999,38.0,1.0,0.0,257.0105327579001,52.05245403946703,16.632438108565793,0.3195322506105582,3154.467869792545,0.1548321808062067,0.5742092149116896,88.16335103942154,-1.8366489605784564,88.16335103942154,-1.8366489605784564,-1.8366489605784564,-88.16335103942154,1.8366489605784564,0.4097557253950712,89.6816637313905,-89.6816637313905,0.0033745375425826,0.6195148331023836,0.1676609532676709,0.1351424990659948,0.0776817145639504,-17.812768324853526,74.02388063572495,-15.976119364275068,-0.8484895376251822,0.8484895376251822,180,,,,,,,False,
Allen_2022-02-16,backimage,free_viewing_natural_image,351,164101,164229,898,1026,882,1026,1.2,mid_fixation,17.0,29.50299902054172,29,0.9904166666666666,128.0,1.0666666666666669,-1.9237713513090544,-2.131437933535257,2.8712234111316577,0.0398660187173733,0.0346273545993981,0.0124167232747985,0.0634240548670542,0.1046038529518472,0.0009292070840641,-6.515702233862283e-05,0.0006726065331946,0.0024751789271137,0.1796678188279731,0.0510161589999671,0.047382099975219,0.0955527680301172,6.121939079996056,5.6858519970262815,11.466332163614068,6.479052192995826,6.121939079996055,-0.6370359880326112,2.39088247608404,1.1427889988334727,-0.0432794508135874,0.2361085833287823,-0.6370359880326112,-0.1494809759655135,0.7734375,0.9921875,1.0,0.0032412732592833,0.0016425799370948,0.0023173678765002,0.0020314206180914,0.0025606574461784,0.0,-0.6606701422012156,0.7270646648835897,True,,567.8494053034359,439.9390813044076,38.0,1.0,0.0374430764041153,280.0609186955924,136.8336987687637,7.591306545159006,0.0554783401894972,385.5746331590488,0.1593860684769775,0.9543532698962643,89.56088644723272,-0.4391135527672765,89.56088644723272,-0.4391135527672765,-0.4391135527672765,-89.56088644723272,0.4391135527672765,0.6714087508918205,89.24288383213302,-89.24288383213302,0.0009127062225944,0.795726659190254,0.0956529451758278,0.0762854771775757,0.0323349184563423,-13.461820470210457,76.97729308255684,-13.02270691744318,-0.8984463018502923,0.8984463018502922,181,,,,,,,False,
Allen_2022-02-16,backimage,free_viewing_natural_image,356,166012,166140,409,537,393,557,1.3666666666666667,mid_fixation,17.0,31.393973661059736,41,1.0,128.0,1.0666666666666669,-0.5012028227974257,-6.234811420766748,6.25492427788727,0.0383790366600826,0.0310936478613553,0.0113340937181093,0.0649303848411263,0.0915905529708667,0.0009220886014214,-0.0001295237308905,0.0005624598886129,0.0022255727412984,0.2985511888078292,0.0449883198481491,0.0401865140098894,0.0902045829442874,5.398598381777896,4.822381681186729,10.8245499533145,5.71351662071494,5.398598381777896,-0.6094333885709604,2.380027327953727,0.6570521412886025,0.0251775071543727,0.3260869608350158,-0.6094333885709604,-0.1253283261441903,0.8203125,1.0,1.0,0.0028847197367737,0.001497496986905,0.0019484751089915,0.0017857357037727,0.0021591768256639,0.0,-0.1119930985603908,0.7725924904163962,True,,621.202505326933,593.8351444537043,38.0,1.0,0.0232754258728284,126.16485554629573,122.14623039298364,17.131087155103447,0.14025064023455,4646.007758475291,0.1511216056670602,0.4700073947756764,89.69864845929513,-0.3013515407048733,89.69864845929513,-0.3013515407048733,-0.3013515407048733,-89.69864845929513,0.3013515407048733,0.3113393417368844,-89.50774625993847,89.50774625993847,0.0125617486247023,0.518166881025354,0.147885172981896,0.1500292634909918,0.1839186825017582,-17.8829648535682,72.41838668713667,-17.581613312863325,-0.8175146937546736,0.8175146937546737,182,,,,,,,False,
Allen_2022-02-16,backimage,free_viewing_natural_image,356,166028,166156,425,553,393,557,1.3666666666666667,mid_fixation,33.0,31.393973661059736,41,1.0,128.0,1.0666666666666669,-0.4939554765528328,-6.23816949747186,6.257695317926949,0.0379855619517663,0.0298203284938133,0.0100698965319148,0.0701737191653819,0.0937858669875568,0.0008232824019051,-0.0001995775084782,0.000630981955176,0.0021757545724761,0.3046641994308214,0.04542701846708,0.0413281926352184,0.0902045829442874,5.4512422160496055,4.959383116226215,10.8245499533145,5.769231345319164,5.451242216049604,-0.6236501176646445,2.396158519817852,0.7481188169094225,-0.0115470508610355,0.3163529216212981,-0.6236501176646445,-0.076219109758603,0.8359375,1.0,1.0,0.0029082689899418,0.0014930174519365,0.0019358319113946,0.0018242015011428,0.0021288818398406,0.0,0.0647964866454671,0.7187179355717247,True,,621.4743153531939,593.9610883353125,38.0,1.0,0.0232754258728284,126.03891166468748,122.14623039298364,17.131087155103447,0.14025064023455,4646.007758475291,0.1511216056670602,0.4700073947756764,89.69864845929513,-0.3013515407048733,89.69864845929513,-0.3013515407048733,-0.3013515407048733,-89.69864845929513,0.3013515407048733,0.3113393417368844,-89.50774625993847,89.50774625993847,0.0125617486247023,0.518166881025354,0.147885172981896,0.1500292634909918,0.1839186825017582,-32.13834107635279,58.163010464352105,-31.836989535647916,-0.4434782852193478,0.4434782852193474,183,,,,,,,False,
Allen_2022-02-16,backimage,free_viewing_natural_image,361,169335,169463,1332,1460,1316,1463,1.225,mid_fixation,17.0,31.50818633119988,37,0.975,128.0,1.0666666666666669,-1.836822216194347,-1.908809867441144,2.649050955332077,0.0376628712749734,0.0277474350001643,0.0089080233075621,0.0682972978141833,0.1009700136819771,0.000413175394409,3.55815957714082e-05,0.00101648570561,0.0020328819370481,0.4249208600369726,0.0458907190675111,0.0406835959679524,0.0829385310987967,5.506886288101337,4.8820315161542895,9.952623731855612,5.828121321573914,5.506886288101335,-0.6779980945004664,2.481980814096973,1.0420783727503462,0.0267561635201318,0.3837885043840366,-0.6779980945004664,0.0584140215934842,0.8203125,0.9921875,1.0,0.0027186003314206,0.0012981972226281,0.0016610489961225,0.0016057005931731,0.0017942878142661,0.0,-0.4953287130903775,0.7540579057679675,True,,571.1104122846498,431.5894677425328,38.0,1.0,0.0069151627593186,288.4105322574672,71.15314555574295,44.45932938021372,0.6248399618614658,3248.516107269354,0.1177264294147411,0.3238817842345424,86.82576378986865,-3.1742362101313604,86.82576378986865,-3.1742362101313604,-3.1742362101313604,-86.82576378986865,3.1742362101313604,0.3656255193004974,86.73261842809202,-86.73261842809202,0.0008394957998058,0.9251617975153256,0.0312326257237055,0.0222430392079492,0.0213625375530195,86.63639341339821,-0.1893703764704355,89.81062962352956,0.999978152223994,-0.999978152223994,184,,,,,,,False,
Allen_2022-02-16,backimage,free_viewing_natural_image,376,175856,175984,653,781,637,790,1.275,mid_fixation,17.0,33.280452027143085,37,0.9829166666666668,128.0,1.0666666666666669,-3.132424847141269,-2.385418310053192,3.937296780397056,0.0391327876757565,0.0328707680898292,0.009332943787085,0.0637751336673782,0.0964204957921341,0.0004710233773444,-0.0001629602315982,0.0010724097653587,0.0021733238086739,0.443183861654048,0.0545404230974174,0.0486827461247131,0.1114932234900949,6.5448507716901,5.841929534965577,13.379186818811394,6.926633733372022,6.544850771690099,-0.6014237787743351,2.378508372619707,1.1544910959681918,-0.2551033028126509,-0.0481358323320281,-0.6014237787743351,-0.2838754260856904,0.796875,1.0,1.0,0.0038509388861209,0.0021380660346522,0.0031776460020477,0.0019524952469919,0.0024221971631248,0.0,-0.0266297730775507,0.9222233075126416,True,,522.5191385609586,449.4645559376361,38.0,1.0,0.0006746500252993,270.53544406236387,29.57109124641592,28.98079893431596,0.9800381633799304,2644.60853432282,0.1082813290605498,0.3619647660184065,23.519473136905024,-66.48052686309498,23.519473136905024,-66.48052686309498,-66.48052686309498,-23.519473136905024,66.48052686309498,0.2553908640669122,12.603366807223791,-12.603366807223791,0.0020340629340357,0.8141167779524415,0.0861244982934068,0.0626542712409175,0.037104452513234,-75.77229357761468,80.70823328548032,-9.291766714519696,-0.9478600384585072,0.9478600384585072,185,,,,,,,False,
Allen_2022-02-16,backimage,free_viewing_natural_image,396,186744,186872,1941,2069,1925,2194,2.2416666666666667,mid_fixation,17.0,27.41943860361961,39,0.9779166666666668,128.0,1.0666666666666669,2.18688680454482,-0.7839615972805153,2.323159418099169,0.0409633696262266,0.0340809371895505,0.009975161868324,0.0698736272658411,0.0783823972170762,0.0012992348546029,0.0001854810067228,0.0003919753764621,0.0021648853053043,0.5795670159689069,0.0417123064898393,0.0380738789093649,0.0770087027837579,5.005476778780716,4.568865469123794,9.24104433405095,5.297462924209592,5.005476778780717,-0.7453071069084561,2.544507066392455,0.3496833467217016,0.3789803632233279,0.6752324207607306,-0.7453071069084561,0.1356854156598012,0.7578125,1.0,1.0,0.002092381233837,0.0007868749939304,0.0010867401948154,0.0013530151955231,0.0014947297652688,0.0001023575065568,-0.490669789079058,0.4623435349002795,True,,722.0186782460455,389.4022963927435,38.0,1.0,0.0026986001011975,330.5977036072565,83.03491313880924,31.401914671931923,0.3781772402321923,8663.140495867769,0.1580367684263788,0.107371505608769,-51.29792999679532,-141.29792999679532,-51.29792999679532,-141.29792999679532,-141.29792999679532,51.29792999679532,141.29792999679532,0.1565824856397516,-65.68199574282832,65.68199574282832,0.001807869468815,0.6390209452585661,0.1833443206760599,0.1071359027779828,0.070498831287391,11.119383118831305,62.41731311562664,-27.582686884373388,-0.5712097181779212,0.5712097181779208,186,,,,,,,False,
Allen_2022-02-16,backimage,free_viewing_natural_image,396,186760,186888,1957,2085,1925,2194,2.2416666666666667,mid_fixation,33.0,27.41943860361961,39,0.9779166666666668,128.0,1.0666666666666669,2.1903422236934467,-0.7812991749029924,2.3255166001554257,0.0381864325154929,0.0314510858998351,0.0092901921570272,0.0673664202243047,0.0777734431683623,0.0011183851681569,9.000052248821664e-05,0.0003513003784361,0.0019487728421916,0.5361153405853446,0.0422542637730451,0.0383554560325882,0.0770087027837579,5.0705116527654175,4.602654723910593,9.24104433405095,5.366291499176732,5.070511652765417,-0.7403122514629296,2.538851046788648,0.4797176156255767,0.2611735512831056,0.6089778826364741,-0.7403122514629296,0.1280265357181242,0.8046875,1.0,1.0,0.0021623613746976,0.0008224901425159,0.0011447385404266,0.0014556402279184,0.0017371913986201,0.0004894083832251,-0.580722320490968,0.4872713976423881,True,,722.1482729332362,389.3024428640271,38.0,1.0,0.0026986001011975,330.6975571359729,83.03491313880924,31.401914671931923,0.3781772402321923,8663.140495867769,0.1580367684263788,0.107371505608769,-51.29792999679532,-141.29792999679532,-51.29792999679532,-141.29792999679532,-141.29792999679532,51.29792999679532,141.29792999679532,0.1565824856397516,-65.68199574282832,65.68199574282832,0.001807869468815,0.6390209452585661,0.1833443206760599,0.1071359027779828,0.070498831287391,6.602935638029802,57.90086563482512,-32.09913436517488,-0.4352583035258172,0.4352583035258171,187,,,,,,,False,
Allen_2022-02-16,backimage,free_viewing_natural_image,396,186776,186904,1973,2101,1925,2194,2.2416666666666667,late_fixation,49.0,27.41943860361961,39,0.9779166666666668,128.0,1.0666666666666669,2.194893037423646,-0.7797072270038818,2.3292700155999264,0.0353270483927228,0.0264348054106469,0.0071221121380611,0.0657801731745726,0.0823664612028301,0.0009325411903817,-1.351797731730834e-05,0.0003252859321548,0.0017297593022617,0.4832594168968366,0.0421276763360492,0.0380738789093649,0.0797968303016644,5.055321160325914,4.568865469123794,9.575619636199738,5.350214894678258,5.055321160325913,-0.6977150718114898,2.4823848600263774,0.5982547312393235,0.1271662192082669,0.5031312739908143,-0.6977150718114898,0.0666895644466195,0.84375,1.0,1.0,0.0021937530432435,0.0009057003944234,0.0012129533757611,0.001543622183508,0.0017721883440284,0.0004568570148535,-1.0081509656572656,0.5214426664014635,True,,722.3189501380733,389.2427372303152,38.0,1.0,0.0026986001011975,330.7572627696848,83.03491313880924,31.401914671931923,0.3781772402321923,8663.140495867769,0.1580367684263788,0.107371505608769,-51.29792999679532,-141.29792999679532,-51.29792999679532,-141.29792999679532,-141.29792999679532,51.29792999679532,141.29792999679532,0.1565824856397516,-65.68199574282832,65.68199574282832,0.001807869468815,0.6390209452585661,0.1833443206760599,0.1071359027779828,0.070498831287391,-1.274607176663047,50.02332282013228,-39.97667717986772,-0.1744498717242439,0.174449871724244,188,,,,,,,False,
Allen_2022-02-16,backimage,free_viewing_natural_image,396,186792,186920,1989,2117,1925,2194,2.2416666666666667,late_fixation,65.0,27.41943860361961,39,0.9779166666666668,128.0,1.0666666666666669,2.201278274434886,-0.7787496767606278,2.334968329668266,0.0322090211890409,0.0255526214126252,0.0066003998348965,0.0581003459109155,0.0725744030048548,0.0007807086751216,-6.1585034085823e-05,0.0002648810404876,0.001415468651325,0.5072057889323474,0.0409344047853692,0.0361495218277101,0.0763716856474278,4.91212857424431,4.337942619325212,9.164602277691342,5.198669407741894,4.912128574244309,-0.6985768076082008,2.485484183758381,1.0950935208925416,0.005047046000338,0.4438534919533959,-0.6985768076082008,0.1012627388938268,0.875,1.0,1.0,0.0020573191700185,0.0008605081253297,0.0011541808377956,0.001597205688132,0.0017325333305492,0.0006053236339493,-1.278663852891463,0.5396352260237581,True,,722.5584269591238,389.2068245323453,38.0,1.0,0.0028672626075223,330.7931754676547,83.65997638724912,31.710282229190778,0.379037661968384,8765.366840951256,0.1575307809074042,0.1121253409496855,-54.79259671439393,-144.79259671439394,-54.79259671439393,-144.79259671439394,-144.79259671439394,54.79259671439393,144.79259671439394,0.1788319098904864,-68.78874373349672,68.78874373349672,0.0017410115142569,0.6449311238022511,0.1839873266836161,0.1019839058673175,0.0690976436468149,-6.71484975454938,48.07774695984455,-41.92225304015547,-0.1072270889629801,0.1072270889629795,189,,,,,,,False,
Allen_2022-02-16,backimage,free_viewing_natural_image,396,186808,186936,2005,2133,1925,2194,2.2416666666666667,late_fixation,81.0,27.41943860361961,39,0.9779166666666668,128.0,1.0666666666666669,2.204864459748114,-0.7802195676586705,2.338839425787462,0.0327151249158457,0.0256508850745836,0.0062134357206032,0.0553350354216097,0.0762290946612504,0.0007558923649386,-6.182841501693474e-05,0.0003228144301574,0.0015396695603735,0.4175239813792976,0.0449892578268273,0.0427795524861492,0.0867345053380334,5.398710939219283,5.13354629833791,10.408140640564014,5.713635744007075,5.398710939219283,-0.7242800664794821,2.521595450596432,1.2132134661830007,-0.1374878302286134,0.3673180802872633,-0.7242800664794821,0.1176518605769017,0.8671875,1.0,1.0,0.0024494595913908,0.0009359801749305,0.0013695208997497,0.0018984817869063,0.0017465094112877,0.0001717352535607,-1.362828042336981,0.5254845243321633,True,,722.692926000741,389.2619524467727,38.0,1.0,0.0028672626075223,330.7380475532273,83.65997638724912,31.710282229190778,0.379037661968384,8765.366840951256,0.1575307809074042,0.1121253409496855,-54.79259671439393,-144.79259671439394,-54.79259671439393,-144.79259671439394,-144.79259671439394,54.79259671439393,144.79259671439394,0.1788319098904864,-68.78874373349672,68.78874373349672,0.0017410115142569,0.6449311238022511,0.1839873266836161,0.1019839058673175,0.0690976436468149,-7.967822101612051,46.82477461278188,-43.17522538721812,-0.0636535865903467,0.0636535865903466,190,,,,,,,False,
Allen_2022-02-16,backimage,free_viewing_natural_image,396,186824,186952,2021,2149,1925,2194,2.2416666666666667,late_fixation,97.0,27.41943860361961,39,0.9779166666666668,128.0,1.0666666666666669,2.204774507750135,-0.7822189154091912,2.339422377778066,0.032347460092568,0.0256147117585805,0.0072135965167898,0.0550507561239297,0.0762818407574883,0.0007384597371262,-9.863152490999032e-05,0.0003161374780576,0.0014859654254365,0.4419896137071117,0.0440693437009239,0.042515065632618,0.08092695477996,5.288321244110875,5.101807875914161,9.711234573595204,5.596806650017342,5.2883212441108745,-0.6939922675794504,2.4812251748643925,0.9617123932607397,-0.1256423271700036,0.351377837780631,-0.6939922675794504,0.1003296762865002,0.8828125,1.0,1.0,0.0023594234072232,0.0009785104018787,0.0013643948154557,0.001769872160735,0.0017246608880371,0.000142546893676,-1.2740175527862696,0.585353910723174,True,,722.6895523720901,389.3369375166497,38.0,1.0,0.0028672626075223,330.6630624833503,83.65997638724912,31.710282229190778,0.379037661968384,8765.366840951256,0.1575307809074042,0.1121253409496855,-54.79259671439393,-144.79259671439394,-54.79259671439393,-144.79259671439394,-144.79259671439394,54.79259671439393,144.79259671439394,0.1788319098904864,-68.78874373349672,68.78874373349672,0.0017410115142569,0.6449311238022511,0.1839873266836161,0.1019839058673175,0.0690976436468149,-12.518434319144664,42.27416239524926,-47.72583760475074,0.0950061747936375,-0.0950061747936374,191,,,,,,,False,
Allen_2022-02-16,backimage,free_viewing_natural_image,396,186840,186968,2037,2165,1925,2194,2.2416666666666667,late_fixation,113.0,27.41943860361961,39,0.9779166666666668,128.0,1.0666666666666669,2.204497935105488,-0.7844056648621045,2.339893884976864,0.0334674729296923,0.0275426139796226,0.008297667573676,0.0568525765905438,0.0762224934752411,0.0007303571788912,-8.669021630770147e-05,0.000398534027962,0.0016729002849405,0.3316434194263483,0.0455169060594505,0.043103049718497,0.0873388504222879,5.4620287271340695,5.172365966219644,10.480662050674551,5.780647069550224,5.46202872713407,-0.682908316857496,2.4639813594807274,1.1484086223557075,-0.1526621033393193,0.321905784891121,-0.682908316857496,0.1091810242670689,0.8671875,1.0,1.0,0.0025533571574488,0.0010672828857909,0.0015073862880144,0.0019234137730193,0.0019020958451246,0.000206933246163,-1.0055042573354165,0.7289783602159212,True,,722.6791795797235,389.41895104355496,38.0,1.0,0.0028672626075223,330.58104895644504,83.65997638724912,31.710282229190778,0.379037661968384,8765.366840951256,0.1575307809074042,0.1121253409496855,-54.79259671439393,-144.79259671439394,-54.79259671439393,-144.79259671439394,-144.79259671439394,54.79259671439393,144.79259671439394,0.1788319098904864,-68.78874373349672,68.78874373349672,0.0017410115142569,0.6449311238022511,0.1839873266836161,0.1019839058673175,0.0690976436468149,-13.79372619101553,40.9988705233784,-49.001129476621614,0.1392121433308377,-0.139212143330838,192,,,,,,,False,
Allen_2022-02-16,backimage,free_viewing_natural_image,396,186856,186984,2053,2181,1925,2194,2.2416666666666667,late_fixation,129.0,27.41943860361961,39,0.9779166666666668,128.0,1.0666666666666669,2.204291845124991,-0.7877814101615194,2.340833631140968,0.0333642736598209,0.0293064490816251,0.0095319620396839,0.0553918508067463,0.0764741016740379,0.0006412146100296,-0.0001296872149868,0.0004807253023834,0.0016959634535563,0.2718606663888428,0.0428672843068343,0.0386354552697828,0.0873388504222879,5.144074116820119,4.636254632373939,10.480662050674551,5.444145106967961,5.1440741168201205,-0.6548560734632438,2.420924286589597,0.8842447141341753,-0.048526252653072,0.3162594577900642,-0.6548560734632438,0.0289266007927104,0.9140625,1.0,1.0,0.002325828255164,0.0010575725100206,0.00151075234993,0.0019697417085985,0.0018072049476298,0.000281527605537,-0.595955550871286,0.860457399563639,True,,722.6714502231948,389.54555758166106,38.0,1.0,0.0028672626075223,330.45444241833894,83.01787822567043,31.838228789174018,0.3835105050398485,8669.393826952268,0.1573621184010794,0.1169495704062778,-56.62339213826648,-146.62339213826647,-56.62339213826648,-146.62339213826647,-146.62339213826647,56.62339213826648,146.62339213826647,0.1784541824385718,-68.49671351892013,68.49671351892013,0.0016002479315535,0.6561638662734501,0.1764288573270157,0.1005034880457935,0.0669037883537406,-29.126314621267124,27.49707751699935,-62.50292248300068,0.5736599982622125,-0.5736599982622133,193,,,,,,,False,
Allen_2022-02-16,backimage,free_viewing_natural_image,401,187754,187882,551,679,535,686,1.2583333333333333,mid_fixation,17.0,29.69267015229097,28,0.985,128.0,1.0666666666666669,-0.213217997285047,-5.503548275867355,5.507676963944852,0.0335386356547379,0.0258370461398095,0.0067026645087596,0.0614698293914208,0.0935772610791576,0.0006094633953671,6.95953131957247e-05,0.0005242336947304,0.0017622563420013,0.1439643146914599,0.0434001215048616,0.0396590180781931,0.0933302559272333,5.208014580583394,4.759082169383182,11.199630711267998,5.511815431117426,5.208014580583394,-0.5804333130397088,2.339816481880274,1.2811086016028326,-0.1406713883562888,0.1774744445908899,-0.5804333130397088,-0.0385140570912509,0.8671875,1.0,1.0,0.0025367972189434,0.0013047652933451,0.0017916239542314,0.0018542273754434,0.0020358686632347,0.0001363285696842,-0.4920660254495054,0.9116175844283314,True,,632.0033088684586,566.4092911950679,38.0,1.0,0.0,153.5907088049321,14.14167650531287,7.026670053810944,0.496876700177267,331.8589981447124,0.1074380165289256,0.5357135823176119,72.49771994533056,-17.502280054669434,72.49771994533056,-17.502280054669434,-17.502280054669434,-72.49771994533056,17.502280054669434,0.3433452852886167,66.8148820020911,-66.8148820020911,0.001912329855482,0.7294833694823294,0.167236522153704,0.0651287482984834,0.0381513600654831,29.25994117160633,-43.23777877372423,46.76222122627577,0.0614743395437879,-0.0614743395437878,194,,,,,,,False,
Allen_2022-02-16,backimage,free_viewing_natural_image,401,189363,189491,2160,2288,2144,2340,1.6333333333333333,mid_fixation,17.0,29.69267015229097,28,0.985,128.0,1.0666666666666669,0.056462440683117,-4.182628685282927,4.183009768833857,0.0333685713493968,0.0279135442803582,0.0099018550529763,0.0512947409144155,0.0987914497480559,0.0004750439103544,7.772783523010323e-05,0.0006471850573555,0.0017247306587063,0.2066834908613142,0.0497614106750988,0.0494274113303884,0.0837206639314308,5.971369281011866,5.931289359646613,10.046479671771706,6.319699155737559,5.971369281011866,-0.7246621398271943,2.5556820090365364,1.3937386722744118,-0.3975658628919336,0.0905172543070252,-0.7246621398271943,-0.0798539280592165,0.9296875,1.0,1.0,0.0031174349798228,0.0011497016214098,0.0020374237266622,0.0017587104841062,0.0021192543805726,0.0,-0.1968584816346469,0.8986889571212041,True,,642.1176106352423,516.8685108200212,38.0,1.0,0.0,203.1314891799788,11.905380333951763,3.255932954496127,0.2734841382367869,85.25417439703153,0.1391465677179963,0.1622369659738535,-70.25107998152787,-160.25107998152785,-70.25107998152787,-160.25107998152785,-160.25107998152785,70.25107998152787,160.25107998152785,0.1264272556773407,-54.819370915704106,54.819370915704106,0.005499510389834,0.7442350755626219,0.0925332705846228,0.091039317082009,0.0721923367707461,68.95786213044731,-40.79105788802483,49.20894211197514,0.1463918115141381,-0.1463918115141371,195,,,,,,,False,
Allen_2022-02-16,backimage,free_viewing_natural_image,401,189379,189507,2176,2304,2144,2340,1.6333333333333333,mid_fixation,33.0,29.69267015229097,28,0.985,128.0,1.0666666666666669,0.0536510268397353,-4.1867672760232,4.187111015516509,0.0349483845816366,0.028951707025743,0.0080566115520394,0.0602177796030259,0.0938493350145261,0.0005594904074395,0.000112277659424,0.0006715164182521,0.0018930558577023,0.2038559282121355,0.0505508130138133,0.0491678762488152,0.0842296881023406,6.066097561657605,5.900145149857836,10.107562572280871,6.4199532527543,6.066097561657606,-0.7194665631294527,2.5468917888633547,1.2427427093740973,-0.3393150462795166,0.104043824473215,-0.7194665631294527,-0.1150287676638192,0.90625,1.0,1.0,0.0032206848357846,0.0012272175034329,0.0021182221897979,0.001733524582951,0.0022184758834185,0.0,0.0620314548967653,0.9236790582200476,True,,642.0121692164374,517.023727698011,38.0,1.0,0.0,202.97627230198896,11.905380333951763,3.255932954496127,0.2734841382367869,85.25417439703153,0.1391465677179963,0.1622369659738535,-70.25107998152787,-160.25107998152785,-70.25107998152787,-160.25107998152785,-160.25107998152785,70.25107998152787,160.25107998152785,0.1264272556773407,-54.819370915704106,54.819370915704106,0.005499510389834,0.7442350755626219,0.0925332705846228,0.091039317082009,0.0721923367707461,58.256830600472426,-51.49208941799969,38.507910582000285,-0.2246819915978569,0.2246819915978579,196,,,,,,,False,
Allen_2022-02-16,backimage,free_viewing_natural_image,401,189395,189523,2192,2320,2144,2340,1.6333333333333333,late_fixation,49.0,29.69267015229097,28,0.985,128.0,1.0666666666666669,0.0517417743634662,-4.191721550830249,4.192040883735395,0.0351030818224326,0.0303960822045711,0.0070340910873758,0.0550744529720455,0.0916276848677397,0.0006282335050944,0.0001527584820621,0.00061369541805,0.0018907295561515,0.2462803319536398,0.0533808358259453,0.050012651163295,0.1080829718334358,6.405700299113441,6.001518139595401,12.9699566200123,6.779366149895059,6.405700299113441,-0.7213585984597474,2.5448922444741795,1.384253058939708,-0.4689058609231484,0.0333084215508951,-0.7213585984597474,-0.131017371011386,0.9140625,1.0,1.0,0.0036291144872183,0.0013600176086879,0.0023609708610018,0.0017202650081447,0.0023412980627174,0.0,0.0558536392493373,0.9164369749091398,True,,641.9405631487542,517.2095366161943,38.0,1.0,0.0,202.79046338380567,11.905380333951763,3.255932954496127,0.2734841382367869,85.25417439703153,0.1391465677179963,0.1622369659738535,-70.25107998152787,-160.25107998152785,-70.25107998152787,-160.25107998152785,-160.25107998152785,70.25107998152787,160.25107998152785,0.1264272556773407,-54.819370915704106,54.819370915704106,0.005499510389834,0.7442350755626219,0.0925332705846228,0.091039317082009,0.0721923367707461,43.63781186109052,-66.11110815738161,23.88889184261837,-0.6720077842020172,0.6720077842020177,197,,,,,,,False,
