raw_window_row,patch,session,trial_idx,image_edge_axis_deg,hough_visible_rail_axis_deg,salient_axis_deg,salient_axis_array_deg,salient_score,salient_length_px,salient_coherence,salient_contrast,salient_center_distance_px,salient_proximity,salient_n_edge_pixels,salient_component_label,salient_ok,salient_error,salient_n_components,salient_hough_abs_delta_deg,average_hough_abs_delta_deg
17,thumbnail_190px,Allen_2022-02-16,184,-31.417875501106,-40.965849905425316,-42.5333744999557,42.5333744999557,60.19004129597507,216.238540184022,0.5363535438632295,0.7702336484976233,20.973171431962513,0.809334530519423,3827,1,True,,21,1.567524594530383,9.547974404319316
17,analysis_patch,Allen_2022-02-16,184,-31.417875501106,-35.63231682772591,-43.16310352081496,43.16310352081496,34.16511360989983,76.67281048413264,0.6773866090791707,0.7543147817828854,0.4717533501472183,0.9993485448044147,693,2,True,,3,7.530786693089048,4.214441326619909
18,thumbnail_190px,Allen_2022-02-16,184,-31.417875501106,-40.965849905425316,-42.5333744999557,42.5333744999557,60.19004129597507,216.238540184022,0.5363535438632295,0.7702336484976233,20.973171431962513,0.809334530519423,3827,1,True,,21,1.567524594530383,9.547974404319316
18,analysis_patch,Allen_2022-02-16,184,-31.417875501106,-35.63231682772591,-43.16310352081496,43.16310352081496,34.16511360989983,76.67281048413264,0.6773866090791707,0.7543147817828854,0.4717533501472183,0.9993485448044147,693,2,True,,3,7.530786693089048,4.214441326619909
